Vintage 2021 prepared October 2022,,,,,,
id,countyfips,placefips,municipalityname,year,totalpopulation,countyplace
3122,19,38370,Idaho Springs,1981,2109,1938370
3123,19,38370,Idaho Springs,1982,2070,1938370
3124,19,38370,Idaho Springs,1983,2119,1938370
3125,19,38370,Idaho Springs,1984,2090,1938370
3126,19,38370,Idaho Springs,1985,2116,1938370
3127,19,38370,Idaho Springs,1986,2114,1938370
3128,19,38370,Idaho Springs,1987,1974,1938370
3129,19,38370,Idaho Springs,1988,1904,1938370
3130,19,38370,Idaho Springs,1989,1878,1938370
3131,19,38370,Idaho Springs,1990,1898,1938370
3132,19,38370,Idaho Springs,1991,1877,1938370
3133,19,38370,Idaho Springs,1992,1907,1938370
3134,19,38370,Idaho Springs,1993,1914,1938370
3135,19,38370,Idaho Springs,1994,1971,1938370
3136,19,38370,Idaho Springs,1995,1982,1938370
3137,19,38370,Idaho Springs,1996,1943,1938370
3138,19,38370,Idaho Springs,1997,1933,1938370
3139,19,38370,Idaho Springs,1998,1912,1938370
3140,19,38370,Idaho Springs,1999,1899,1938370
3141,19,38370,Idaho Springs,2000,1930,1938370
3142,19,38370,Idaho Springs,2001,1925,1938370
3143,19,38370,Idaho Springs,2002,1901,1938370
3144,19,38370,Idaho Springs,2003,1895,1938370
3145,19,38370,Idaho Springs,2004,1864,1938370
3146,19,38370,Idaho Springs,2005,1834,1938370
3147,19,38370,Idaho Springs,2006,1799,1938370
3148,19,38370,Idaho Springs,2007,1793,1938370
3149,19,38370,Idaho Springs,2008,1770,1938370
3150,19,38370,Idaho Springs,2009,1716,1938370
3151,19,38370,Idaho Sprgs,2010,1750,1938370
3152,19,38370,Idaho Sprgs,2011,1741,1938370
3153,19,38370,Idaho Sprgs,2012,1739,1938370
3154,19,38370,Idaho Sprgs,2013,1736,1938370
3155,19,38370,Idaho Sprgs,2014,1739,1938370
3156,19,38370,Idaho Sprgs,2015,1742,1938370
3157,19,38370,Idaho Sprgs,2016,1745,1938370
3158,19,38370,Idaho Sprgs,2017,1758,1938370
3159,19,38370,Idaho Sprgs,2018,1753,1938370
3160,19,38370,Idaho Sprgs,2019,1749,1938370
3161,19,38370,Idaho Sprgs,2020,1799,1938370
3162,19,38370,Idaho Sprgs,2021,1784,1938370
3163,19,70360,Silver Plume,1980,140,1970360
3164,19,70360,Silver Plume,1981,144,1970360
3165,19,70360,Silver Plume,1982,142,1970360
3166,19,70360,Silver Plume,1983,145,1970360
3167,19,70360,Silver Plume,1984,141,1970360
3168,19,70360,Silver Plume,1985,143,1970360
3169,19,70360,Silver Plume,1986,146,1970360
3170,19,70360,Silver Plume,1987,139,1970360
3171,19,70360,Silver Plume,1988,135,1970360
3172,19,70360,Silver Plume,1989,135,1970360
3173,19,70360,Silver Plume,1990,134,1970360
3174,19,70360,Silver Plume,1991,134,1970360
3175,19,70360,Silver Plume,1992,138,1970360
3176,19,70360,Silver Plume,1993,146,1970360
3177,19,70360,Silver Plume,1994,156,1970360
3178,19,70360,Silver Plume,1995,199,1970360
3179,19,70360,Silver Plume,1996,198,1970360
3180,19,70360,Silver Plume,1997,200,1970360
3181,19,70360,Silver Plume,1998,201,1970360
3182,19,70360,Silver Plume,1999,202,1970360
3183,19,70360,Silver Plume,2000,202,1970360
3184,19,70360,Silver Plume,2001,201,1970360
3185,19,70360,Silver Plume,2002,200,1970360
3186,19,70360,Silver Plume,2003,199,1970360
3187,19,70360,Silver Plume,2004,193,1970360
3188,19,70360,Silver Plume,2005,189,1970360
3189,19,70360,Silver Plume,2006,184,1970360
3190,19,70360,Silver Plume,2007,182,1970360
3191,19,70360,Silver Plume,2008,179,1970360
3192,19,70360,Silver Plume,2009,170,1970360
3193,19,70360,Silver Plume,2010,170,1970360
3194,19,70360,Silver Plume,2011,182,1970360
3195,19,70360,Silver Plume,2012,181,1970360
3196,19,70360,Silver Plume,2013,183,1970360
3197,19,70360,Silver Plume,2014,185,1970360
3198,19,70360,Silver Plume,2015,190,1970360
3199,19,70360,Silver Plume,2016,194,1970360
3200,19,70360,Silver Plume,2017,201,1970360
3201,19,70360,Silver Plume,2018,200,1970360
3202,19,70360,Silver Plume,2019,201,1970360
3203,19,70360,Silver Plume,2020,206,1970360
3204,19,70360,Silver Plume,2021,205,1970360
3205,19,99990,Clear Creek Unincorp. Area,1980,3838,1999990
3206,19,99990,Clear Creek Unincorp. Area,1981,3939,1999990
3207,19,99990,Clear Creek Unincorp. Area,1982,3861,1999990
3208,19,99990,Clear Creek Unincorp. Area,1983,4089,1999990
3209,19,99990,Clear Creek Unincorp. Area,1984,4173,1999990
3210,19,99990,Clear Creek Unincorp. Area,1985,4298,1999990
3211,19,99990,Clear Creek Unincorp. Area,1986,4495,1999990
3212,19,99990,Clear Creek Unincorp. Area,1987,4370,1999990
3213,19,99990,Clear Creek Unincorp. Area,1988,4374,1999990
3214,19,99990,Clear Creek Unincorp. Area,1989,4350,1999990
3215,19,99990,Clear Creek Unincorp. Area,1990,4295,1999990
3216,19,99990,Clear Creek Unincorp. Area,1991,4368,1999990
3217,19,99990,Clear Creek Unincorp. Area,1992,4504,1999990
3218,19,99990,Clear Creek Unincorp. Area,1993,4691,1999990
3219,19,99990,Clear Creek Unincorp. Area,1994,5004,1999990
3220,19,99990,Clear Creek Unincorp. Area,1995,5167,1999990
3221,19,99990,Clear Creek Unincorp. Area,1996,5243,1999990
3222,19,99990,Clear Creek Unincorp. Area,1997,5393,1999990
3223,19,99990,Clear Creek Unincorp. Area,1998,5503,1999990
3224,19,99990,Clear Creek Unincorp. Area,1999,5665,1999990
3225,19,99990,Clear Creek Unincorp. Area,2000,5741,1999990
3226,19,99990,Clear Creek Unincorp. Area,2001,5851,1999990
3227,19,99990,Clear Creek Unincorp. Area,2002,5886,1999990
3228,19,99990,Clear Creek Unincorp. Area,2003,5941,1999990
3229,19,99990,Clear Creek Unincorp. Area,2004,5940,1999990
3230,19,99990,Clear Creek Unincorp. Area,2005,5924,1999990
3231,19,99990,Clear Creek Unincorp. Area,2006,5879,1999990
3232,19,99990,Clear Creek Unincorp. Area,2007,5947,1999990
3233,19,99990,Clear Creek Unincorp. Area,2008,5951,1999990
3234,19,99990,Clear Creek Unincorp. Area,2009,5824,1999990
3235,19,99990,Unincorp. Area,2010,5896,1999990
3236,19,99990,Unincorp. Area,2011,5787,1999990
3237,19,99990,Unincorp. Area,2012,5763,1999990
3238,19,99990,Unincorp. Area,2013,5733,1999990
3239,19,99990,Unincorp. Area,2014,5793,1999990
3240,19,99990,Unincorp. Area,2015,5853,1999990
3241,19,99990,Unincorp. Area,2016,5898,1999990
3242,19,99990,Unincorp. Area,2017,6027,1999990
3243,19,99990,Unincorp. Area,2018,5969,1999990
3244,19,99990,Unincorp. Area,2019,5978,1999990
3245,19,99990,Unincorp. Area,2020,5928,1999990
3246,19,99990,Unincorp. Area,2021,5905,1999990
3247,21,0,CONEJOS COUNTY,1980,7794,2100000
3248,21,0,CONEJOS COUNTY,1981,7703,2100000
3249,21,0,CONEJOS COUNTY,1982,7713,2100000
3250,21,0,CONEJOS COUNTY,1983,7901,2100000
3251,21,0,CONEJOS COUNTY,1984,7999,2100000
3252,21,0,CONEJOS COUNTY,1985,7776,2100000
3253,21,0,CONEJOS COUNTY,1986,7947,2100000
3254,21,0,CONEJOS COUNTY,1987,8090,2100000
3255,21,0,CONEJOS COUNTY,1988,7854,2100000
3256,21,0,CONEJOS COUNTY,1989,7623,2100000
3257,21,0,CONEJOS COUNTY,1990,7453,2100000
3258,21,0,CONEJOS COUNTY,1991,7534,2100000
3259,21,0,CONEJOS COUNTY,1992,7514,2100000
3260,21,0,CONEJOS COUNTY,1993,7642,2100000
3261,21,0,CONEJOS COUNTY,1994,7755,2100000
3262,21,0,CONEJOS COUNTY,1995,7906,2100000
3263,21,0,CONEJOS COUNTY,1996,8019,2100000
3264,21,0,CONEJOS COUNTY,1997,8100,2100000
3265,21,0,CONEJOS COUNTY,1998,8187,2100000
3266,21,0,CONEJOS COUNTY,1999,8308,2100000
3267,21,0,CONEJOS COUNTY,2000,8408,2100000
3268,21,0,CONEJOS COUNTY,2001,8365,2100000
3269,21,0,CONEJOS COUNTY,2002,8389,2100000
3270,21,0,CONEJOS COUNTY,2003,8387,2100000
3271,21,0,CONEJOS COUNTY,2004,8501,2100000
3272,21,0,CONEJOS COUNTY,2005,8500,2100000
3273,21,0,CONEJOS COUNTY,2006,8470,2100000
3274,21,0,CONEJOS COUNTY,2007,8433,2100000
3275,21,0,CONEJOS COUNTY,2008,8384,2100000
3276,21,0,CONEJOS COUNTY,2009,8210,2100000
3277,21,0,CONEJOS COUNTY,2010,8282,2100000
3278,21,0,CONEJOS COUNTY,2011,8201,2100000
3279,21,0,CONEJOS COUNTY,2012,8134,2100000
3280,21,0,CONEJOS COUNTY,2013,8067,2100000
3281,21,0,CONEJOS COUNTY,2014,7997,2100000
3282,21,0,CONEJOS COUNTY,2015,7930,2100000
3283,21,0,CONEJOS COUNTY,2016,7842,2100000
3284,21,0,CONEJOS COUNTY,2017,7757,2100000
3285,21,0,CONEJOS COUNTY,2018,7660,2100000
3286,21,0,CONEJOS COUNTY,2019,7551,2100000
3287,21,0,CONEJOS COUNTY,2020,7451,2100000
3288,21,0,CONEJOS COUNTY,2021,7584,2100000
3289,21,2355,Antonito,1980,1103,2102355
3290,21,2355,Antonito,1981,1069,2102355
3291,21,2355,Antonito,1982,1051,2102355
3292,21,2355,Antonito,1983,1058,2102355
3293,21,2355,Antonito,1984,1044,2102355
3294,21,2355,Antonito,1985,996,2102355
3295,21,2355,Antonito,1986,1000,2102355
3296,21,2355,Antonito,1987,1001,2102355
3297,21,2355,Antonito,1988,953,2102355
3298,21,2355,Antonito,1989,908,2102355
3299,21,2355,Antonito,1990,875,2102355
3300,21,2355,Antonito,1991,873,2102355
3301,21,2355,Antonito,1992,860,2102355
3302,21,2355,Antonito,1993,865,2102355
3303,21,2355,Antonito,1994,867,2102355
3304,21,2355,Antonito,1995,875,2102355
3305,21,2355,Antonito,1996,876,2102355
3306,21,2355,Antonito,1997,841,2102355
3307,21,2355,Antonito,1998,808,2102355
3308,21,2355,Antonito,1999,846,2102355
3309,21,2355,Antonito,2000,872,2102355
3310,21,2355,Antonito,2001,867,2102355
3311,21,2355,Antonito,2002,869,2102355
3312,21,2355,Antonito,2003,832,2102355
3313,21,2355,Antonito,2004,835,2102355
3314,21,2355,Antonito,2005,825,2102355
3315,21,2355,Antonito,2006,815,2102355
3316,21,2355,Antonito,2007,805,2102355
3317,21,2355,Antonito,2008,794,2102355
3318,21,2355,Antonito,2009,773,2102355
3319,21,2355,Antonito,2010,783,2102355
3320,21,2355,Antonito,2011,758,2102355
3321,21,2355,Antonito,2012,748,2102355
3322,21,2355,Antonito,2013,737,2102355
3323,21,2355,Antonito,2014,726,2102355
3324,21,2355,Antonito,2015,714,2102355
3325,21,2355,Antonito,2016,701,2102355
3326,21,2355,Antonito,2017,688,2102355
3327,21,2355,Antonito,2018,674,2102355
3328,21,2355,Antonito,2019,658,2102355
3329,21,2355,Antonito,2020,644,2102355
3330,21,2355,Antonito,2021,648,2102355
3331,21,42055,La Jara,1980,858,2142055
3332,21,42055,La Jara,1981,840,2142055
3333,21,42055,La Jara,1982,834,2142055
3334,21,42055,La Jara,1983,836,2142055
3335,21,42055,La Jara,1984,823,2142055
3336,21,42055,La Jara,1985,787,2142055
3337,21,42055,La Jara,1986,797,2142055
3338,21,42055,La Jara,1987,803,2142055
3339,21,42055,La Jara,1988,778,2142055
3340,21,42055,La Jara,1989,749,2142055
3341,21,42055,La Jara,1990,725,2142055
3342,21,42055,La Jara,1991,737,2142055
3343,21,42055,La Jara,1992,738,2142055
3344,21,42055,La Jara,1993,757,2142055
3345,21,42055,La Jara,1994,770,2142055
3346,21,42055,La Jara,1995,796,2142055
3347,21,42055,La Jara,1996,813,2142055
3348,21,42055,La Jara,1997,793,2142055
3349,21,42055,La Jara,1998,783,2142055
3350,21,42055,La Jara,1999,836,2142055
3351,21,42055,La Jara,2000,886,2142055
3352,21,42055,La Jara,2001,882,2142055
3353,21,42055,La Jara,2002,882,2142055
3354,21,42055,La Jara,2003,847,2142055
3355,21,42055,La Jara,2004,849,2142055
3356,21,42055,La Jara,2005,844,2142055
3357,21,42055,La Jara,2006,842,2142055
3358,21,42055,La Jara,2007,835,2142055
3359,21,42055,La Jara,2008,833,2142055
3360,21,42055,La Jara,2009,811,2142055
3361,21,42055,La Jara,2010,820,2142055
3362,21,42055,La Jara,2011,784,2142055
3363,21,42055,La Jara,2012,779,2142055
3364,21,42055,La Jara,2013,773,2142055
3365,21,42055,La Jara,2014,770,2142055
3366,21,42055,La Jara,2015,764,2142055
3367,21,42055,La Jara,2016,759,2142055
3368,21,42055,La Jara,2017,754,2142055
3369,21,42055,La Jara,2018,751,2142055
3370,21,42055,La Jara,2019,743,2142055
3371,21,42055,La Jara,2020,727,2142055
3372,21,42055,La Jara,2021,735,2142055
3373,21,48060,Massa,1980,945,2148060
3374,21,48060,Massa,1981,962,2148060
3375,21,48060,Massa,1982,987,2148060
3376,21,48060,Massa,1983,1032,2148060
3377,21,48060,Massa,1984,1058,2148060
3378,21,48060,Massa,1985,938,2148060
3379,21,48060,Massa,1986,979,2148060
3380,21,48060,Massa,1987,1017,2148060
3381,21,48060,Massa,1988,1007,2148060
3382,21,48060,Massa,1989,996,2148060
3383,21,48060,Massa,1990,988,2148060
3384,21,48060,Massa,1991,993,2148060
3385,21,48060,Massa,1992,984,2148060
3386,21,48060,Massa,1993,992,2148060
3387,21,48060,Massa,1994,998,2148060
3388,21,48060,Massa,1995,1010,2148060
3389,21,48060,Massa,1996,1019,2148060
3390,21,48060,Massa,1997,984,2148060
3391,21,48060,Massa,1998,951,2148060
3392,21,48060,Massa,1999,1003,2148060
3393,21,48060,Massa,2000,1045,2148060
3394,21,48060,Massa,2001,1044,2148060
3395,21,48060,Massa,2002,1053,2148060
3396,21,48060,Massa,2003,1013,2148060
3397,21,48060,Massa,2004,1022,2148060
3398,21,48060,Massa,2005,1017,2148060
3399,21,48060,Massa,2006,1012,2148060
3400,21,48060,Massa,2007,1004,2148060
3401,21,48060,Massa,2008,998,2148060
3402,21,48060,Massa,2009,978,2148060
3403,21,48060,Manassa,2010,994,2148060
3404,21,48060,Manassa,2011,948,2148060
3405,21,48060,Manassa,2012,947,2148060
3406,21,48060,Manassa,2013,947,2148060
3407,21,48060,Manassa,2014,947,2148060
3408,21,48060,Manassa,2015,947,2148060
3409,21,48060,Manassa,2016,945,2148060
3410,21,48060,Manassa,2017,944,2148060
3411,21,48060,Manassa,2018,944,2148060
3412,21,48060,Manassa,2019,944,2148060
3413,21,48060,Manassa,2020,945,2148060
3414,21,48060,Manassa,2021,960,2148060
3415,21,65740,Romeo,1980,308,2165740
3416,21,65740,Romeo,1981,303,2165740
3417,21,65740,Romeo,1982,304,2165740
3418,21,65740,Romeo,1983,320,2165740
3419,21,65740,Romeo,1984,382,2165740
3420,21,65740,Romeo,1985,384,2165740
3421,21,65740,Romeo,1986,388,2165740
3422,21,65740,Romeo,1987,390,2165740
3423,21,65740,Romeo,1988,372,2165740
3424,21,65740,Romeo,1989,354,2165740
3425,21,65740,Romeo,1990,341,2165740
3426,21,65740,Romeo,1991,342,2165740
3427,21,65740,Romeo,1992,338,2165740
3428,21,65740,Romeo,1993,348,2165740
3429,21,65740,Romeo,1994,367,2165740
3430,21,65740,Romeo,1995,370,2165740
3431,21,65740,Romeo,1996,372,2165740
3432,21,65740,Romeo,1997,358,2165740
3433,21,65740,Romeo,1998,346,2165740
3434,21,65740,Romeo,1999,363,2165740
3435,21,65740,Romeo,2000,378,2165740
3436,21,65740,Romeo,2001,383,2165740
3437,21,65740,Romeo,2002,389,2165740
3438,21,65740,Romeo,2003,379,2165740
3439,21,65740,Romeo,2004,420,2165740
3440,21,65740,Romeo,2005,425,2165740
3441,21,65740,Romeo,2006,426,2165740
3442,21,65740,Romeo,2007,426,2165740
3443,21,65740,Romeo,2008,426,2165740
3444,21,65740,Romeo,2009,428,2165740
3445,21,65740,Romeo,2010,405,2165740
3446,21,65740,Romeo,2011,320,2165740
3447,21,65740,Romeo,2012,319,2165740
3448,21,65740,Romeo,2013,317,2165740
3449,21,65740,Romeo,2014,315,2165740
3450,21,65740,Romeo,2015,313,2165740
3451,21,65740,Romeo,2016,311,2165740
3452,21,65740,Romeo,2017,308,2165740
3453,21,65740,Romeo,2018,306,2165740
3454,21,65740,Romeo,2019,303,2165740
3455,21,65740,Romeo,2020,301,2165740
3456,21,65740,Romeo,2021,304,2165740
3457,21,67830,Sanford,1980,687,2167830
3458,21,67830,Sanford,1981,696,2167830
3459,21,67830,Sanford,1982,712,2167830
3460,21,67830,Sanford,1983,733,2167830
3461,21,67830,Sanford,1984,742,2167830
3462,21,67830,Sanford,1985,731,2167830
3463,21,67830,Sanford,1986,758,2167830
3464,21,67830,Sanford,1987,784,2167830
3465,21,67830,Sanford,1988,770,2167830
3466,21,67830,Sanford,1989,759,2167830
3467,21,67830,Sanford,1990,750,2167830
3468,21,67830,Sanford,1991,757,2167830
3469,21,67830,Sanford,1992,752,2167830
3470,21,67830,Sanford,1993,762,2167830
3471,21,67830,Sanford,1994,769,2167830
3472,21,67830,Sanford,1995,782,2167830
3473,21,67830,Sanford,1996,791,2167830
3474,21,67830,Sanford,1997,766,2167830
3475,21,67830,Sanford,1998,744,2167830
3476,21,67830,Sanford,1999,785,2167830
3477,21,67830,Sanford,2000,821,2167830
3478,21,67830,Sanford,2001,831,2167830
3479,21,67830,Sanford,2002,850,2167830
3480,21,67830,Sanford,2003,826,2167830
3481,21,67830,Sanford,2004,844,2167830
3482,21,67830,Sanford,2005,852,2167830
3483,21,67830,Sanford,2006,856,2167830
3484,21,67830,Sanford,2007,861,2167830
3485,21,67830,Sanford,2008,867,2167830
3486,21,67830,Sanford,2009,860,2167830
3487,21,67830,Sanford,2010,881,2167830
3488,21,67830,Sanford,2011,868,2167830
3489,21,67830,Sanford,2012,868,2167830
3490,21,67830,Sanford,2013,867,2167830
3491,21,67830,Sanford,2014,867,2167830
3492,21,67830,Sanford,2015,868,2167830
3493,21,67830,Sanford,2016,869,2167830
3494,21,67830,Sanford,2017,871,2167830
3495,21,67830,Sanford,2018,873,2167830
3496,21,67830,Sanford,2019,874,2167830
3497,21,67830,Sanford,2020,878,2167830
3498,21,67830,Sanford,2021,898,2167830
3499,21,99990,Conejos Unincorp. Area,1980,3893,2199990
3500,21,99990,Conejos Unincorp. Area,1981,3833,2199990
3501,21,99990,Conejos Unincorp. Area,1982,3825,2199990
3502,21,99990,Conejos Unincorp. Area,1983,3922,2199990
3503,21,99990,Conejos Unincorp. Area,1984,3950,2199990
3504,21,99990,Conejos Unincorp. Area,1985,3940,2199990
3505,21,99990,Conejos Unincorp. Area,1986,4025,2199990
3506,21,99990,Conejos Unincorp. Area,1987,4095,2199990
3507,21,99990,Conejos Unincorp. Area,1988,3974,2199990
3508,21,99990,Conejos Unincorp. Area,1989,3857,2199990
3509,21,99990,Conejos Unincorp. Area,1990,3774,2199990
3510,21,99990,Conejos Unincorp. Area,1991,3832,2199990
3511,21,99990,Conejos Unincorp. Area,1992,3842,2199990
3512,21,99990,Conejos Unincorp. Area,1993,3918,2199990
3513,21,99990,Conejos Unincorp. Area,1994,3984,2199990
3514,21,99990,Conejos Unincorp. Area,1995,4073,2199990
3515,21,99990,Conejos Unincorp. Area,1996,4148,2199990
3516,21,99990,Conejos Unincorp. Area,1997,4358,2199990
3517,21,99990,Conejos Unincorp. Area,1998,4555,2199990
3518,21,99990,Conejos Unincorp. Area,1999,4475,2199990
3519,21,99990,Conejos Unincorp. Area,2000,4406,2199990
3520,21,99990,Conejos Unincorp. Area,2001,4358,2199990
3521,21,99990,Conejos Unincorp. Area,2002,4346,2199990
3522,21,99990,Conejos Unincorp. Area,2003,4490,2199990
3523,21,99990,Conejos Unincorp. Area,2004,4531,2199990
3524,21,99990,Conejos Unincorp. Area,2005,4537,2199990
3525,21,99990,Conejos Unincorp. Area,2006,4519,2199990
3526,21,99990,Conejos Unincorp. Area,2007,4502,2199990
3527,21,99990,Conejos Unincorp. Area,2008,4466,2199990
3528,21,99990,Conejos Unincorp. Area,2009,4360,2199990
3529,21,99990,Unincorp. Area,2010,4399,2199990
3530,21,99990,Unincorp. Area,2011,4523,2199990
3531,21,99990,Unincorp. Area,2012,4474,2199990
3532,21,99990,Unincorp. Area,2013,4425,2199990
3533,21,99990,Unincorp. Area,2014,4372,2199990
3534,21,99990,Unincorp. Area,2015,4324,2199990
3535,21,99990,Unincorp. Area,2016,4257,2199990
3536,21,99990,Unincorp. Area,2017,4192,2199990
3537,21,99990,Unincorp. Area,2018,4112,2199990
3538,21,99990,Unincorp. Area,2019,4029,2199990
3539,21,99990,Unincorp. Area,2020,3956,2199990
3540,21,99990,Unincorp. Area,2021,4039,2199990
3541,23,0,COSTILLA COUNTY,1980,3071,2300000
3542,23,0,COSTILLA COUNTY,1981,3062,2300000
3543,23,0,COSTILLA COUNTY,1982,3125,2300000
3544,23,0,COSTILLA COUNTY,1983,3276,2300000
3545,23,0,COSTILLA COUNTY,1984,3267,2300000
3546,23,0,COSTILLA COUNTY,1985,3363,2300000
3547,23,0,COSTILLA COUNTY,1986,3307,2300000
3548,23,0,COSTILLA COUNTY,1987,3349,2300000
3549,23,0,COSTILLA COUNTY,1988,3397,2300000
3550,23,0,COSTILLA COUNTY,1989,3277,2300000
3551,23,0,COSTILLA COUNTY,1990,3190,2300000
3552,23,0,COSTILLA COUNTY,1991,3256,2300000
3553,23,0,COSTILLA COUNTY,1992,3190,2300000
3554,23,0,COSTILLA COUNTY,1993,3337,2300000
3555,23,0,COSTILLA COUNTY,1994,3376,2300000
3556,23,0,COSTILLA COUNTY,1995,3511,2300000
3557,23,0,COSTILLA COUNTY,1996,3581,2300000
3558,23,0,COSTILLA COUNTY,1997,3641,2300000
3559,23,0,COSTILLA COUNTY,1998,3700,2300000
3560,23,0,COSTILLA COUNTY,1999,3679,2300000
3561,23,0,COSTILLA COUNTY,2000,3674,2300000
3562,23,0,COSTILLA COUNTY,2001,3741,2300000
3563,23,0,COSTILLA COUNTY,2002,3734,2300000
3564,23,0,COSTILLA COUNTY,2003,3800,2300000
3565,23,0,COSTILLA COUNTY,2004,3802,2300000
3566,23,0,COSTILLA COUNTY,2005,3695,2300000
3567,23,0,COSTILLA COUNTY,2006,3698,2300000
3568,23,0,COSTILLA COUNTY,2007,3676,2300000
3569,23,0,COSTILLA COUNTY,2008,3611,2300000
3570,23,0,COSTILLA COUNTY,2009,3505,2300000
3571,23,0,COSTILLA COUNTY,2010,3532,2300000
3572,23,0,COSTILLA COUNTY,2011,3518,2300000
3573,23,0,COSTILLA COUNTY,2012,3517,2300000
3574,23,0,COSTILLA COUNTY,2013,3516,2300000
3575,23,0,COSTILLA COUNTY,2014,3516,2300000
3576,23,0,COSTILLA COUNTY,2015,3516,2300000
3577,23,0,COSTILLA COUNTY,2016,3516,2300000
3578,23,0,COSTILLA COUNTY,2017,3516,2300000
3579,23,0,COSTILLA COUNTY,2018,3515,2300000
3580,23,0,COSTILLA COUNTY,2019,3501,2300000
3581,23,0,COSTILLA COUNTY,2020,3502,2300000
3582,23,0,COSTILLA COUNTY,2021,3620,2300000
3583,23,7190,Blanca,1980,252,2307190
3584,23,7190,Blanca,1981,259,2307190
3585,23,7190,Blanca,1982,273,2307190
3586,23,7190,Blanca,1983,281,2307190
