node_id,endorser_type,org_type,held_boulder_council,held_any_elected_office,served_board_commission,first_year,n_years,n_candidates
e01387,person,,False,False,False,2023,1,1
e01388,person,,False,False,False,2019,1,1
e01389,person,,True,True,False,2021,1,1
e01390,person,,False,False,False,2019,3,3
e01391,person,,False,False,False,2019,1,1
e01392,person,,False,False,False,2021,1,1
e01393,person,,False,False,True,2023,2,4
e01394,person,,False,False,False,2019,1,1
e01395,person,,False,False,False,2026,1,1
e01396,person,,False,False,False,2023,1,1
e01397,person,,False,False,False,2015,2,1
e01398,person,,False,False,False,2015,2,1
e01399,person,,False,False,False,2021,1,1
e01400,person,,False,False,False,2019,1,1
e01401,person,,False,False,False,2023,1,1
e01402,person,,False,False,False,2019,1,1
e01403,person,,False,False,False,2015,2,2
e01404,person,,False,False,False,2019,1,2
e01405,person,,False,False,False,2019,1,1
e01406,person,,False,False,False,2019,4,4
e01407,person,,False,False,False,2019,3,2
e01408,person,,False,False,False,2021,1,1
e01409,person,,False,False,False,2021,1,1
e01410,person,,False,False,False,2019,1,1
e01411,person,,False,False,False,2021,1,1
e01412,person,,False,False,False,2021,1,1
e01413,person,,True,True,False,2019,4,7
e01414,person,,False,False,False,2019,1,1
e01415,person,,False,False,False,2015,1,1
e01416,person,,False,False,False,2019,1,1
e01417,person,,False,False,False,2026,1,1
e01418,person,,False,False,False,2021,2,1
e01419,person,,False,False,False,2015,1,1
e01420,person,,False,False,False,2026,1,1
e01421,person,,False,False,False,2019,1,1
e01422,person,,False,False,False,2025,1,1
e01423,person,,False,False,False,2019,1,1
e01424,person,,False,False,False,2015,2,1
e01425,person,,False,False,False,2015,1,1
e01426,person,,False,False,False,2015,2,1
e01427,person,,False,False,False,2019,1,1
e01428,person,,False,False,False,2019,1,1
e01429,person,,False,False,False,2021,1,1
e01430,person,,False,False,False,2025,1,1
e01431,person,,False,False,False,2019,1,1
e01432,person,,False,False,False,2015,1,1
e01433,person,,False,False,False,2021,1,1
e01434,person,,False,False,False,2019,1,1
e01435,person,,True,True,True,2017,5,6
e01436,person,,False,False,False,2019,1,1
e01437,person,,False,False,False,2019,1,1
e01438,person,,False,False,False,2025,1,1
e01439,person,,False,False,False,2019,1,1
e01440,person,,False,False,False,2019,1,1
e01441,person,,False,False,False,2019,3,3
e01442,person,,True,True,False,2015,2,1
e01443,person,,False,False,False,2015,1,2
e01444,person,,False,False,False,2021,1,1
e01445,person,,False,False,False,2015,2,2
e01446,person,,False,False,False,2023,1,1
e01447,person,,False,False,False,2019,1,1
e01448,person,,False,False,False,2019,2,2
e01449,person,,False,False,False,2023,1,1
e01450,person,,False,False,False,2017,1,1
e01451,person,,False,False,False,2023,1,1
e01452,person,,False,False,False,2026,1,1
e01453,person,,False,False,False,2019,2,2
e01454,person,,False,True,False,2019,5,11
e01455,person,,False,False,False,2015,2,1
e01456,person,,False,False,False,2015,5,4
e01457,person,,False,False,False,2019,1,1
e01458,person,,False,False,False,2019,1,1
e01459,person,,False,False,False,2023,1,1
e01460,person,,False,False,False,2019,1,2
e01461,person,,False,False,False,2015,1,1
e01462,person,,False,False,False,2025,2,2
e01463,person,,False,False,False,2021,1,1
e01464,person,,False,False,False,2019,1,1
e01465,person,,False,False,False,2025,1,1
e01466,person,,False,False,False,2023,1,1
e01467,person,,False,False,False,2019,1,1
e01468,person,,False,False,False,2015,2,2
e01469,person,,False,False,False,2025,1,1
e01470,person,,True,True,False,2015,5,7
e01471,person,,False,False,False,2026,1,1
e01472,person,,False,False,False,2021,1,1
e01473,person,,False,False,True,2017,3,4
e01474,person,,False,False,False,2019,1,1
e01475,person,,False,False,True,2019,2,2
e01476,person,,False,False,False,2019,1,2
e01477,person,,False,False,False,2015,1,1
e01478,person,,False,False,False,2019,1,1
e01479,person,,False,False,False,2021,2,1
e01480,person,,False,False,False,2015,1,1
e01481,person,,False,False,False,2021,1,1
e01482,person,,False,False,False,2019,1,1
e01483,person,,False,False,True,2019,4,6
e01484,person,,False,False,False,2021,1,1
e01485,person,,False,False,False,2019,1,1
e01486,person,,False,False,False,2023,1,1
e01487,person,,False,False,False,2019,1,1
e01488,person,,False,False,False,2017,1,1
e01489,person,,False,False,False,2015,2,1
e01490,person,,False,False,False,2023,1,2
e01491,person,,False,False,False,2015,3,2
e01492,person,,True,True,False,2025,2,3
e01493,person,,False,False,False,2015,4,6
e01494,person,,False,False,False,2021,1,1
e01495,person,,False,False,False,2015,1,1
e01496,person,,False,False,False,2015,2,1
e01497,person,,False,False,False,2015,1,1
e01498,person,,False,True,False,2026,1,1
e01499,person,,False,False,False,2015,2,1
e01500,person,,False,False,False,2019,3,2
e01501,person,,False,False,False,2019,1,1
e01502,person,,False,False,False,2019,1,1
e01503,person,,False,False,False,2019,1,1
e01504,person,,False,False,False,2019,1,1
e01505,person,,False,False,False,2023,1,1
e01506,person,,False,True,False,2023,1,1
e01507,person,,False,False,False,2025,1,1
e01508,person,,True,True,False,2015,6,10
e01509,person,,False,False,False,2025,1,1
e01510,person,,False,False,False,2019,1,1
e01511,person,,False,False,False,2019,1,1
e01512,person,,False,False,False,2026,1,1
e01513,person,,False,False,False,2021,1,1
e01514,person,,False,False,False,2019,1,1
e01515,person,,False,False,False,2019,1,1
e01516,person,,False,False,False,2019,1,1
e01517,person,,False,False,False,2025,1,1
e01518,person,,False,False,False,2021,1,1
e01519,person,,False,False,False,2019,2,2
e01520,person,,False,False,False,2015,1,1
e01521,person,,False,False,False,2023,1,1
e01522,person,,False,False,False,2019,2,2
e01523,person,,False,False,False,2021,2,2
e01524,person,,False,False,False,2021,2,1
e01525,person,,False,False,False,2026,1,1
e01526,person,,False,False,False,2023,1,1
e01527,person,,False,False,False,2025,1,1
e01528,person,,False,False,False,2021,2,1
e01529,person,,False,False,False,2019,2,2
e01530,person,,False,False,False,2021,1,1
e01531,person,,False,False,False,2021,1,1
e01532,person,,False,False,False,2015,3,2
e01533,person,,False,False,False,2019,1,1
e01534,person,,False,False,False,2019,1,1
e01535,person,,False,False,False,2023,1,1
e01536,person,,True,True,False,2025,1,1
e01537,person,,False,False,False,2026,1,1
e01538,person,,False,False,False,2021,1,1
e01539,person,,False,False,False,2019,1,1
e01540,person,,False,False,False,2023,1,1
e01541,person,,False,False,False,2015,3,2
e01542,person,,False,False,False,2019,2,2
e01543,person,,False,False,False,2025,1,1
e01544,person,,False,False,False,2015,1,1
e01545,person,,False,False,False,2015,2,1
e01546,person,,False,False,False,2026,1,1
e01547,person,,False,False,False,2021,1,1
e01548,person,,False,False,False,2023,1,1
e01549,person,,False,False,False,2015,2,2
e01550,person,,False,False,False,2019,1,1
e01551,person,,False,False,False,2025,1,1
e01552,person,,False,False,False,2015,2,1
e01553,person,,False,False,False,2019,1,1
e01554,person,,False,False,False,2015,2,1
e01555,person,,False,False,False,2023,1,1
e01556,person,,False,False,False,2015,2,1
e01557,person,,False,False,False,2023,1,1
e01558,person,,False,True,False,2023,3,5
e01559,person,,False,False,False,2019,2,2
e01560,person,,False,False,False,2019,1,1
e01561,person,,False,False,False,2019,1,1
e01562,person,,False,False,False,2015,2,1
e01563,person,,False,False,False,2023,1,1
e01564,person,,False,False,False,2021,1,1
e01565,person,,False,False,False,2025,1,1
e01566,person,,False,False,False,2025,1,1
e01567,person,,False,False,False,2019,1,1
e01568,person,,False,False,False,2015,4,5
e01569,person,,False,False,False,2019,1,1
e01570,person,,False,False,False,2019,1,1
e01571,person,,False,False,False,2019,1,2
e01572,person,,False,False,False,2025,1,1
e01573,person,,False,False,False,2021,2,2
e01574,person,,False,False,False,2019,1,1
e01575,person,,False,False,False,2021,1,1
e01576,person,,False,False,False,2015,1,1
e01577,person,,True,True,False,2019,4,6
e01578,person,,False,False,False,2019,1,1
e01579,person,,False,False,False,2021,1,1
e01580,person,,False,False,False,2025,1,1
e01581,person,,False,False,False,2019,3,6
e01582,person,,False,False,False,2019,1,1
e01583,person,,False,False,False,2025,1,1
e01584,person,,False,False,False,2021,2,1
e01585,person,,False,False,False,2019,1,1
e01586,person,,False,False,False,2015,2,1
e01587,person,,False,False,False,2015,2,1
e01588,person,,False,False,False,2025,1,1
e01589,person,,True,True,False,2021,2,1
e01590,person,,False,False,False,2025,1,1
e01591,person,,True,True,False,2019,1,1
e01592,person,,False,False,False,2019,1,1
e01593,person,,False,False,False,2021,2,1
e01594,person,,False,False,False,2019,1,1
e01595,person,,False,False,False,2023,3,3
e01596,person,,False,False,False,2019,1,1
e01597,person,,False,False,False,2021,1,1
e01598,person,,False,False,False,2019,1,1
e01599,person,,False,False,False,2021,2,1
e01600,person,,False,False,False,2023,2,2
e01601,person,,False,False,False,2017,1,1
e01602,person,,False,False,False,2019,1,2
e01603,person,,True,True,False,2017,1,1
e01604,person,,False,False,False,2019,1,1
e01605,person,,False,False,False,2015,3,3
e01606,person,,False,True,False,2019,5,9
e01607,person,,False,False,False,2021,1,1
e01608,person,,False,False,False,2026,1,1
e01609,person,,False,False,False,2025,1,1
e01610,person,,False,False,False,2021,1,1
e01611,person,,False,False,False,2015,1,1
e01612,person,,False,False,False,2015,1,1
e01613,person,,False,False,False,2015,2,1
e01614,person,,False,False,False,2021,1,2
e01615,person,,False,False,False,2015,2,1
e01616,person,,False,False,False,2021,2,4
e01617,person,,False,False,False,2017,1,1
e01618,person,,False,False,False,2019,1,1
e01619,person,,False,False,False,2015,3,2
e01620,person,,False,False,False,2017,1,1
e01621,person,,False,False,False,2021,1,1
e01622,person,,False,False,False,2015,2,1
e01623,person,,False,False,False,2015,2,1
e01624,person,,False,False,False,2019,1,1
e01625,person,,False,False,True,2019,1,1
e01626,person,,False,True,False,2019,5,12
e01627,person,,False,False,False,2025,2,2
e01628,person,,False,False,False,2019,1,2
e01629,person,,False,False,False,2015,1,1
e01630,person,,False,False,False,2025,1,1
e01631,person,,False,False,False,2025,1,1
e01632,person,,False,False,False,2019,1,2
e01633,person,,False,False,False,2021,1,1
e01634,person,,False,False,False,2019,1,1
e01635,person,,False,False,True,2019,2,2
e01636,person,,False,False,False,2019,1,1
e01637,person,,False,False,False,2019,1,1
e01638,person,,False,False,False,2019,1,1
e01639,person,,False,False,False,2015,2,1
e01640,person,,False,False,False,2025,1,2
e01641,person,,False,False,False,2019,1,1
e01642,person,,False,False,False,2015,2,2
e01643,person,,False,False,False,2026,1,1
e01644,person,,False,False,False,2025,1,1
e01645,person,,False,False,False,2017,1,1
e01646,person,,False,False,False,2021,2,2
e01647,person,,False,False,False,2019,1,1
e01648,person,,False,False,False,2019,1,1
e01649,person,,False,False,False,2019,2,2
e01650,person,,False,False,False,2021,1,1
e01651,person,,False,False,False,2019,1,1
e01652,person,,False,False,True,2019,3,2
e01653,person,,True,True,False,2017,1,1
e01654,person,,False,False,False,2015,2,1
e01655,person,,False,False,False,2021,1,1
e01656,person,,False,False,False,2015,1,1
e01657,person,,False,False,False,2019,1,1
e01658,person,,False,False,False,2019,1,1
e01659,person,,False,False,False,2021,1,1
e01660,person,,False,False,False,2015,2,1
e01661,person,,False,False,False,2021,1,1
e01662,person,,False,False,False,2019,1,1
e01663,person,,False,False,False,2015,1,1
e01664,person,,False,False,False,2025,1,1
e01665,person,,False,False,False,2019,2,3
e01666,person,,False,False,False,2019,1,1
e01667,person,,False,False,False,2019,1,1
e01668,person,,False,False,False,2025,1,1
e01669,person,,False,False,False,2019,1,1
e01670,person,,False,False,False,2021,2,3
e01671,person,,False,False,False,2023,1,1
e01672,person,,False,False,False,2019,1,1
e01673,person,,False,False,False,2015,1,1
e01674,person,,False,False,False,2015,2,1
e01675,person,,False,False,False,2019,1,1
e01676,person,,False,False,False,2019,1,1
e01677,person,,False,False,False,2021,1,1
e01678,person,,False,False,False,2019,1,1
e01679,person,,False,False,False,2026,1,1
e01680,person,,False,False,False,2019,1,1
e01681,person,,False,False,False,2015,2,1
e01682,person,,False,False,False,2019,1,1
e01683,person,,False,False,False,2019,1,1
e01684,person,,False,False,False,2021,1,1
e01685,person,,False,False,False,2023,1,1
e01686,person,,False,False,False,2021,1,1
e01687,person,,False,False,False,2019,1,1
e01688,person,,False,False,False,2023,1,1
e01689,person,,False,False,False,2019,1,1
e01690,person,,False,False,False,2015,2,1
e01691,person,,False,False,False,2023,2,3
e01692,person,,False,False,True,2019,1,1
e01693,person,,False,False,False,2023,1,1
e01694,person,,False,False,False,2019,1,1
e01695,person,,False,False,False,2025,1,1
e01696,person,,False,False,False,2026,1,1
e01697,person,,False,False,False,2023,1,1
e01698,person,,False,False,False,2025,1,1
e01699,person,,False,False,False,2015,1,1
e01700,person,,False,False,False,2021,1,2
e01701,person,,False,False,False,2015,2,1
e01702,person,,False,False,False,2023,1,1
e01703,person,,False,False,False,2019,1,1
e01704,person,,False,True,False,2025,1,1
e01705,person,,False,False,False,2015,2,2
e01706,person,,False,False,False,2015,2,1
e01707,person,,False,False,False,2015,1,1
e01708,person,,True,True,False,2015,6,8
e01709,person,,False,False,False,2015,2,1
e01710,person,,False,False,False,2015,1,1
e01711,person,,False,False,False,2023,1,1
e01712,person,,False,False,False,2015,1,1
e01713,person,,False,False,False,2019,1,1
e01714,person,,False,False,False,2019,1,1
e01715,person,,False,False,False,2023,1,1
e01716,person,,False,False,False,2019,2,2
e01717,person,,False,False,False,2025,1,1
e01718,person,,False,False,False,2017,1,1
e01719,person,,False,False,False,2023,1,1
e01720,person,,False,False,False,2023,1,1
e01721,person,,False,False,False,2025,1,1
e01722,person,,False,False,False,2015,2,1
e01723,person,,False,True,False,2023,1,1
e01724,person,,False,False,False,2021,2,1
e01725,person,,False,False,False,2021,1,1
e01726,person,,False,False,False,2021,2,1
e01727,person,,False,False,False,2015,1,1
e01728,person,,False,False,False,2015,2,1
e01729,person,,False,False,False,2015,2,1
e01730,person,,False,False,False,2019,1,1
e01731,person,,False,False,False,2019,2,2
e01732,person,,False,False,False,2023,1,1
e01733,person,,False,False,False,2021,1,1
e01734,person,,False,False,False,2023,1,1
e01735,person,,False,False,False,2021,2,1
e01736,person,,False,False,False,2023,2,3
e01737,person,,False,False,False,2026,1,1
e01738,person,,False,False,False,2019,2,2
e01739,person,,True,True,False,2019,4,8
e01740,person,,False,False,False,2019,1,1
e01741,person,,False,False,False,2019,1,2
e01742,person,,False,False,False,2015,3,2
e01743,person,,False,False,False,2019,1,1
e01744,person,,False,False,False,2026,1,1
e01745,person,,False,False,False,2021,1,1
e01746,person,,False,False,False,2015,2,1
e01747,person,,False,False,False,2021,1,1
e01748,person,,False,False,False,2015,2,2
e01749,person,,False,False,False,2019,1,1
e01750,person,,False,False,False,2021,2,1
e01751,person,,False,False,False,2025,2,2
e01752,person,,False,False,False,2021,1,1
e01753,person,,False,False,False,2023,1,1
e01754,person,,False,False,False,2023,1,1
e01755,person,,False,False,False,2015,2,1
e01756,person,,False,False,False,2019,1,1
e01757,person,,False,False,False,2015,2,1
e01758,person,,False,False,False,2015,2,1
e01759,person,,False,False,False,2015,1,1
e01760,person,,False,False,False,2019,2,2
e01761,person,,False,False,False,2015,1,1
e01762,person,,False,False,False,2026,1,1
e01763,person,,False,False,False,2019,1,1
e01764,person,,False,False,False,2019,1,1
e01765,person,,False,False,False,2023,1,1
e01766,person,,False,False,False,2019,1,1
e01767,person,,False,False,False,2021,1,1
e01768,person,,False,False,False,2015,1,1
e01769,person,,False,False,False,2019,1,1
e01770,person,,False,False,False,2025,1,1
e01771,person,,False,False,False,2015,2,1
e01772,person,,False,False,False,2015,4,4
e01773,person,,False,False,False,2015,4,3
e01774,person,,False,False,False,2019,1,1
e01775,person,,False,False,False,2015,3,2
e01776,person,,False,False,False,2026,1,1
e01777,person,,False,False,False,2015,1,1
e01778,person,,False,False,False,2026,1,1
e01779,person,,False,False,False,2015,1,1
e01780,person,,False,False,False,2025,1,1
e01781,person,,False,False,False,2019,1,1
e01782,person,,False,False,False,2019,1,1
e01783,person,,False,False,False,2015,2,1
e01784,person,,False,False,False,2019,1,1
e01785,person,,False,False,False,2025,1,1
e01786,person,,False,False,False,2021,1,1
e01787,person,,False,False,False,2015,1,1
e01788,person,,False,False,False,2019,1,1
e01789,person,,False,False,False,2015,2,2
e01790,person,,False,False,False,2026,1,1
e01791,person,,False,False,False,2026,1,1
e01792,person,,False,False,False,2021,2,1
e01793,person,,False,False,False,2023,2,3
e01794,person,,False,False,True,2021,4,8
e01795,person,,False,False,False,2019,1,1
e01796,person,,False,False,False,2019,1,1
e01797,person,,False,False,False,2017,2,2
e01798,person,,False,False,False,2019,4,4
e01799,person,,False,False,False,2025,1,1
e01800,person,,False,False,False,2019,1,1
e01801,person,,False,False,False,2021,1,1
e01802,person,,False,False,False,2025,1,1
e01803,person,,False,True,False,2015,2,4
e01804,person,,True,True,False,2015,5,5
e01805,person,,False,False,False,2025,1,1
e01806,person,,False,False,False,2019,1,1
e01807,person,,False,False,False,2025,1,1
e01808,person,,False,False,False,2023,1,1
e01809,person,,False,False,False,2015,2,1
e01810,person,,False,False,False,2021,2,1
e01811,person,,False,False,False,2019,1,1
e01812,person,,False,False,False,2023,1,1
e01813,person,,False,False,False,2019,3,3
e01814,person,,False,False,False,2021,2,1
e01815,person,,True,True,False,2019,5,10
e01816,person,,False,False,False,2017,2,2
e01817,person,,False,False,False,2021,1,1
e01818,person,,False,False,False,2021,1,1
e01819,person,,False,False,False,2021,1,1
e01820,person,,False,False,False,2025,1,1
e01821,person,,False,False,False,2026,1,1
e01822,person,,False,False,False,2019,3,2
e01823,person,,False,False,False,2015,2,1
e01824,person,,False,False,False,2021,1,1
e01825,person,,False,False,False,2019,1,1
e01826,person,,False,False,False,2019,1,1
e01827,person,,False,False,False,2026,1,1
e01828,person,,False,False,False,2025,1,1
e01829,person,,False,False,False,2023,1,1
e01830,person,,False,False,False,2026,1,1
e01831,person,,False,False,False,2025,1,1
e01832,person,,False,True,False,2021,1,1
e01833,person,,False,False,False,2015,3,3
e01834,person,,False,False,False,2019,1,1
e01835,person,,False,False,False,2019,1,1
e01836,person,,False,False,False,2023,2,3
e01837,person,,False,False,False,2015,1,1
e01838,person,,False,False,False,2019,1,1
e01839,person,,False,False,False,2015,2,1
e01840,person,,False,False,True,2019,4,3
e01841,person,,False,False,False,2015,2,1
e01842,person,,False,False,False,2023,1,1
e01843,person,,False,False,False,2023,1,1
e01844,person,,False,False,False,2019,1,1
e01845,person,,False,False,False,2019,3,2
e01846,person,,False,False,False,2019,1,1
e01847,person,,False,False,False,2023,1,1
e01848,person,,False,False,False,2019,1,1
e01849,person,,False,False,False,2019,1,1
e01850,person,,False,False,False,2019,1,1
e01851,person,,False,False,False,2015,2,1
e01852,person,,False,False,False,2026,1,1
e01853,person,,False,False,False,2017,3,5
e01854,person,,False,False,False,2025,1,1
e01855,person,,False,False,False,2015,2,1
e01856,person,,False,False,False,2015,6,8
e01857,person,,False,False,False,2021,2,1
e01858,person,,False,False,False,2021,1,1
e01859,person,,False,False,False,2015,2,1
e01860,person,,False,False,False,2021,2,3
e01861,person,,False,False,False,2015,3,2
e01862,person,,False,False,False,2021,1,1
e01863,person,,False,False,False,2023,3,3
e01864,person,,True,True,False,2015,1,1
e01865,person,,False,False,False,2026,1,1
e01866,person,,False,False,False,2015,2,1
e01867,person,,False,False,False,2019,1,1
e01868,person,,False,False,False,2015,1,1
e01869,person,,False,False,False,2019,1,1
e01870,person,,False,False,False,2017,3,3
e01871,person,,False,False,False,2023,1,1
e01872,person,,False,False,False,2026,1,1
e01873,person,,False,False,False,2021,1,1
e01874,person,,False,False,False,2021,1,1
e01875,person,,False,False,False,2015,2,1
e01876,person,,False,False,False,2019,2,2
e01877,person,,False,False,False,2015,5,8
e01878,person,,False,False,False,2019,1,1
e01879,person,,False,False,False,2019,1,1
e01880,person,,False,False,False,2023,1,1
e01881,person,,False,False,False,2021,1,1
e01882,person,,False,False,False,2023,1,1
e01883,person,,False,False,False,2019,1,1
e01884,person,,False,False,False,2015,2,2
e01885,person,,False,False,False,2019,1,1
e01886,person,,False,False,False,2015,1,1
e01887,person,,False,False,False,2025,1,1
e01888,person,,True,True,False,2019,1,1
e01889,person,,False,False,False,2025,1,1
e01890,person,,False,False,False,2019,1,1
e01891,person,,False,False,False,2019,1,1
e01892,person,,False,False,False,2021,1,1
e01893,person,,False,False,False,2015,2,1
e01894,person,,False,False,False,2019,1,1
e01895,person,,False,False,False,2019,1,1
e01896,person,,False,False,False,2019,1,1
e01897,person,,False,False,False,2019,1,1
e01898,person,,False,False,False,2019,1,2
e01899,person,,False,False,False,2023,1,1
e01900,person,,False,False,False,2015,1,1
e01901,person,,False,False,False,2019,1,1
e01902,person,,False,False,False,2025,1,1
e01903,person,,False,False,False,2019,1,1
e01904,person,,False,False,False,2021,1,1
e01905,person,,False,False,False,2015,3,2
e01906,person,,False,False,False,2015,1,1
e01907,person,,False,False,False,2023,1,1
e01908,person,,False,False,False,2025,1,2
e01909,person,,False,False,False,2015,5,4
e01910,person,,False,False,False,2015,1,1
e01911,person,,False,False,False,2019,1,1
e01912,person,,False,False,False,2019,1,1
e01913,person,,False,False,False,2019,1,1
e01914,person,,False,False,False,2019,1,1
e01915,person,,False,False,False,2026,1,1
e01916,person,,False,False,False,2021,1,1
e01917,person,,False,True,False,2015,6,8
e01918,person,,False,False,False,2019,1,1
e01919,person,,False,False,False,2023,1,1
e01920,person,,False,False,False,2015,1,1
e01921,person,,False,False,False,2026,1,1
e01922,person,,False,False,False,2026,1,1
e01923,person,,True,True,False,2015,7,14
e01924,person,,False,False,False,2023,1,2
e01925,person,,False,False,False,2023,1,1
e01926,person,,False,False,False,2023,1,1
e01927,person,,False,False,False,2019,1,1
e01928,person,,False,False,False,2026,1,1
e01929,person,,False,False,False,2026,1,1
e01930,person,,False,False,False,2021,1,1
e01931,person,,False,False,False,2023,1,1
e01932,person,,False,False,False,2015,3,3
e01933,person,,False,False,False,2023,1,1
e01934,person,,False,False,False,2019,1,1
e01935,person,,False,False,False,2015,2,1
e01936,person,,False,True,False,2021,3,5
e01937,person,,False,False,False,2019,1,1
e01938,person,,False,False,False,2019,3,3
e01939,person,,False,False,False,2019,1,1
e01940,person,,False,False,False,2023,1,1
e01941,person,,False,False,False,2015,3,2
e01942,person,,False,False,False,2023,1,1
e01943,person,,False,False,False,2019,3,2
e01944,person,,False,False,False,2025,1,1
e01945,person,,False,False,False,2023,1,1
e01946,person,,False,False,False,2015,2,1
e01947,person,,False,False,False,2015,1,1
e01948,person,,True,True,False,2017,1,1
e01949,person,,False,False,False,2019,1,1
e01950,person,,False,False,False,2019,1,1
e01951,person,,False,False,False,2025,1,1
e01952,person,,True,True,False,2019,5,8
e01953,person,,False,False,False,2025,1,1
e01954,person,,False,False,False,2019,1,1
e01955,person,,False,False,False,2025,2,2
e01956,person,,False,False,False,2015,2,1
e01957,person,,False,False,False,2019,1,1
e01958,person,,False,False,False,2023,1,1
e01959,person,,False,False,False,2019,1,1
e01960,person,,False,False,False,2015,2,1
e01961,person,,False,False,False,2026,1,1
e01962,person,,False,False,False,2019,1,1
e01963,person,,False,False,False,2026,1,1
e01964,person,,False,False,False,2021,1,1
e01965,person,,False,False,False,2019,1,1
e01966,person,,False,False,False,2019,1,1
e01967,person,,False,False,False,2025,1,1
e01968,person,,False,False,False,2015,2,2
e01969,person,,False,False,False,2026,1,1
e01970,person,,False,False,False,2015,2,1
e01971,person,,False,False,False,2025,1,1
e01972,person,,False,False,False,2023,1,1
e01973,person,,False,False,False,2023,1,1
e01974,person,,False,False,False,2023,2,4
e01975,person,,False,False,False,2019,2,2
e01976,person,,False,False,False,2015,2,1
e01977,person,,False,False,False,2021,1,1
e01978,person,,False,False,False,2019,1,1
e01979,person,,False,False,False,2015,1,1
e01980,person,,False,False,False,2019,1,1
e01981,person,,False,False,False,2026,1,1
e01982,person,,False,False,False,2019,1,1
e01983,person,,False,False,False,2015,2,1
e01984,person,,False,False,False,2023,1,1
e01985,person,,False,False,False,2021,1,2
e01986,person,,False,False,False,2025,1,1
e01987,person,,False,False,False,2019,2,2
e01988,person,,False,False,False,2019,1,1
e01989,person,,False,False,False,2019,1,1
e01990,person,,False,False,False,2019,1,1
e01991,person,,False,False,False,2015,2,1
e01992,person,,False,False,True,2019,2,3
e01993,person,,False,False,False,2021,4,5
e01994,person,,False,False,False,2015,1,1
e01995,person,,False,False,False,2025,1,1
e01996,person,,False,False,False,2019,1,1
e01997,person,,False,False,False,2023,2,3
e01998,person,,False,False,False,2015,3,2
e01999,person,,False,False,False,2019,3,3
e02000,person,,False,False,False,2019,1,1
e02001,person,,False,False,False,2019,2,2
e02002,person,,False,False,False,2021,2,2
e02003,person,,False,False,False,2023,2,2
e02004,person,,False,False,False,2015,2,1
e02005,person,,False,False,False,2021,3,4
e02006,person,,False,False,False,2021,1,1
e02007,person,,False,False,False,2019,2,2
e02008,person,,False,False,False,2023,2,3
e02009,person,,False,False,False,2021,1,1
e02010,person,,False,False,True,2015,3,2
e02011,person,,False,False,False,2025,1,1
e02012,person,,False,False,False,2023,1,1
e02013,person,,False,False,False,2015,2,1
e02014,person,,False,False,False,2015,2,1
e02015,person,,False,False,False,2026,1,1
e02016,person,,False,False,False,2025,1,1
e02017,person,,False,False,False,2019,1,1
e02018,person,,False,False,False,2015,1,1
e02019,person,,False,False,False,2019,1,1
e02020,person,,False,False,False,2023,1,1
org:american-federation-of-state-county-municipal-employees,organization,labor,False,False,False,2021,1,1
org:better-boulder,organization,advocacy,False,False,False,2015,2,1
org:better-boulder-here,organization,advocacy,False,False,False,2017,1,1
org:boulder-beat-https-boulderbeat-news-2023-10-02-paul-tweedlie,organization,newspaper,False,False,False,2023,1,1
org:boulder-city-council,organization,advocacy,False,False,False,2019,1,1
org:boulder-coalition,organization,coalition,False,False,False,2021,2,2
org:boulder-daily-camera-editorial-board,organization,newspaper,False,False,False,2021,1,1
org:boulder-library-commissioner-boulder-library-foundation-board,organization,advocacy,False,False,False,2021,1,1
org:boulder-neighborhood-alliance,organization,neighborhood,False,False,False,2017,1,1
org:boulder-progressives,organization,party,False,False,False,2026,1,2
org:boulder-public-lands-coalition,organization,coalition,False,False,False,2019,1,1
org:boulder-weekly,organization,newspaper,False,False,False,2015,3,3
org:business-leaders-entrepreneurs,organization,business,False,False,False,2017,1,1
org:carlos-lvarez-aranyos-business-owner,organization,business,False,False,False,2026,1,1
org:clean-water-action,organization,advocacy,False,False,False,2017,1,1
org:climate-action,organization,environmental,False,False,False,2021,1,1
org:colorado-house-district-13,organization,advocacy,False,False,False,2021,1,1
org:colorado-state-board-of-education,organization,advocacy,False,False,False,2025,1,1
org:colorado-working-families-party,organization,party,False,False,False,2021,1,2
org:community-groups-and-businesses,organization,business,False,False,False,2017,1,1
org:current-council,organization,advocacy,False,False,False,2021,1,1
org:east-boulder-leadership-council,organization,advocacy,False,False,False,2017,1,1
org:elephant-journal-waylon-lewis,organization,advocacy,False,False,False,2017,1,1
org:for-boulder-city-council,organization,advocacy,False,False,False,2021,1,1
org:former-boulder-housing-partners,organization,advocacy,False,False,False,2023,1,1
org:former-colorado-senate-president,organization,advocacy,False,False,False,2025,1,1
org:forward-boulder,organization,advocacy,False,False,False,2021,1,2
org:greater-gunbarrel-neighbors,organization,neighborhood,False,False,False,2017,1,1
org:helped-seat-a-diverse-group-of-leaders-to-our-boards-and-commissions,organization,advocacy,False,False,False,2023,1,1
org:lauren-folkerts-for-city-council,organization,advocacy,False,False,False,2021,1,1
org:lisa-speaks-to-supporters-at-a-fundraising-party,organization,party,False,False,False,2015,1,1
org:local-business-owner,organization,business,False,False,False,2025,1,1
org:local-business-ownerr,organization,business,False,False,False,2025,1,1
org:mark-mcintyre-planning-board-member-chair-of-better-boulder,organization,advocacy,False,False,False,2026,1,1
org:martin-acres-neighborhood-association,organization,neighborhood,False,False,False,2017,1,1
