fips,year,age,pop
08013,2020,84,908
08013,2020,85,5306
08013,2021,0,2487
08013,2021,1,2542
08013,2021,2,2533
08013,2021,3,2603
08013,2021,4,2667
08013,2021,5,2903
08013,2021,6,3117
08013,2021,7,3319
08013,2021,8,3348
08013,2021,9,3416
08013,2021,10,3516
08013,2021,11,3719
08013,2021,12,3675
08013,2021,13,3960
08013,2021,14,4002
08013,2021,15,3944
08013,2021,16,4079
08013,2021,17,4063
08013,2021,18,6094
08013,2021,19,8496
08013,2021,20,7855
08013,2021,21,7815
08013,2021,22,6933
08013,2021,23,5680
08013,2021,24,4744
08013,2021,25,4529
08013,2021,26,4401
08013,2021,27,4975
08013,2021,28,4395
08013,2021,29,4597
08013,2021,30,4771
08013,2021,31,3875
08013,2021,32,3504
08013,2021,33,4023
08013,2021,34,4145
08013,2021,35,4330
08013,2021,36,4718
08013,2021,37,3740
08013,2021,38,4153
08013,2021,39,4157
08013,2021,40,4079
08013,2021,41,4375
08013,2021,42,3789
08013,2021,43,4178
08013,2021,44,4253
08013,2021,45,4121
08013,2021,46,4511
08013,2021,47,3641
08013,2021,48,4133
08013,2021,49,4256
08013,2021,50,4324
08013,2021,51,4952
08013,2021,52,4078
08013,2021,53,3984
08013,2021,54,4092
08013,2021,55,3844
08013,2021,56,4339
08013,2021,57,3807
08013,2021,58,4169
08013,2021,59,4127
08013,2021,60,4076
08013,2021,61,4338
08013,2021,62,3739
08013,2021,63,3871
08013,2021,64,3847
08013,2021,65,3741
08013,2021,66,3826
08013,2021,67,3371
08013,2021,68,3504
08013,2021,69,3293
08013,2021,70,3102
08013,2021,71,3174
08013,2021,72,2594
08013,2021,73,2816
08013,2021,74,2863
08013,2021,75,2043
08013,2021,76,2031
08013,2021,77,1715
08013,2021,78,1848
08013,2021,79,1420
08013,2021,80,1355
08013,2021,81,1186
08013,2021,82,1075
08013,2021,83,1047
08013,2021,84,870
08013,2021,85,5517
08013,2022,0,2477
08013,2022,1,2526
08013,2022,2,2592
08013,2022,3,2585
08013,2022,4,2656
08013,2022,5,2720
08013,2022,6,2956
08013,2022,7,3167
08013,2022,8,3367
08013,2022,9,3392
08013,2022,10,3456
08013,2022,11,3554
08013,2022,12,3754
08013,2022,13,3709
08013,2022,14,3994
08013,2022,15,4039
08013,2022,16,3983
08013,2022,17,4174
08013,2022,18,6043
08013,2022,19,8245
08013,2022,20,8555
08013,2022,21,7750
08013,2022,22,7280
08013,2022,23,5817
08013,2022,24,5050
08013,2022,25,4325
08013,2022,26,4517
08013,2022,27,4425
08013,2022,28,4949
08013,2022,29,4421
08013,2022,30,4368
08013,2022,31,4393
08013,2022,32,3437
08013,2022,33,3362
08013,2022,34,3951
08013,2022,35,4120
08013,2022,36,4301
08013,2022,37,4717
08013,2022,38,3771
08013,2022,39,4183
08013,2022,40,4172
08013,2022,41,4063
08013,2022,42,4393
08013,2022,43,3814
08013,2022,44,4197
08013,2022,45,4267
08013,2022,46,4131
08013,2022,47,4515
08013,2022,48,3645
08013,2022,49,4132
08013,2022,50,4249
08013,2022,51,4321
08013,2022,52,4950
08013,2022,53,4088
08013,2022,54,3995
08013,2022,55,4097
08013,2022,56,3840
08013,2022,57,4315
08013,2022,58,3779
08013,2022,59,4123
08013,2022,60,4069
08013,2022,61,4009
08013,2022,62,4252
08013,2022,63,3660
08013,2022,64,3780
08013,2022,65,3750
08013,2022,66,3644
08013,2022,67,3718
08013,2022,68,3272
08013,2022,69,3401
08013,2022,70,3197
08013,2022,71,3014
08013,2022,72,3083
08013,2022,73,2523
08013,2022,74,2742
08013,2022,75,2787
08013,2022,76,1990
08013,2022,77,1976
08013,2022,78,1667
08013,2022,79,1788
08013,2022,80,1371
08013,2022,81,1301
08013,2022,82,1134
08013,2022,83,1023
08013,2022,84,990
08013,2022,85,5723
08013,2023,0,2414
08013,2023,1,2483
08013,2023,2,2540
08013,2023,3,2608
08013,2023,4,2602
08013,2023,5,2673
08013,2023,6,2737
08013,2023,7,2972
08013,2023,8,3183
08013,2023,9,3381
08013,2023,10,3405
08013,2023,11,3468
08013,2023,12,3565
08013,2023,13,3765
08013,2023,14,3720
08013,2023,15,4007
08013,2023,16,4054
08013,2023,17,4051
08013,2023,18,6126
08013,2023,19,8048
08013,2023,20,8190
08013,2023,21,8381
08013,2023,22,7152
08013,2023,23,6106
08013,2023,24,5133
08013,2023,25,4580
08013,2023,26,4266
08013,2023,27,4494
08013,2023,28,4354
08013,2023,29,4928
08013,2023,30,4265
08013,2023,31,4205
08013,2023,32,4184
08013,2023,33,3342
08013,2023,34,3328
08013,2023,35,3939
08013,2023,36,4082
08013,2023,37,4286
08013,2023,38,4717
08013,2023,39,3779
08013,2023,40,4176
08013,2023,41,4136
08013,2023,42,4066
08013,2023,43,4396
08013,2023,44,3817
08013,2023,45,4197
08013,2023,46,4265
08013,2023,47,4127
08013,2023,48,4508
08013,2023,49,3640
08013,2023,50,4123
08013,2023,51,4241
08013,2023,52,4314
08013,2023,53,4941
08013,2023,54,4082
08013,2023,55,3986
08013,2023,56,4082
08013,2023,57,3823
08013,2023,58,4288
08013,2023,59,3752
08013,2023,60,4087
08013,2023,61,4028
08013,2023,62,3964
08013,2023,63,4199
08013,2023,64,3611
08013,2023,65,3727
08013,2023,66,3692
08013,2023,67,3583
08013,2023,68,3652
08013,2023,69,3214
08013,2023,70,3337
08013,2023,71,3134
08013,2023,72,2953
08013,2023,73,3016
08013,2023,74,2469
08013,2023,75,2679
08013,2023,76,2717
08013,2023,77,1938
08013,2023,78,1918
08013,2023,79,1614
08013,2023,80,1724
08013,2023,81,1317
08013,2023,82,1243
08013,2023,83,1077
08013,2023,84,966
08013,2023,85,6007
08013,2024,0,2338
08013,2024,1,2441
08013,2024,2,2520
08013,2024,3,2579
08013,2024,4,2648
08013,2024,5,2642
08013,2024,6,2713
08013,2024,7,2775
08013,2024,8,3008
08013,2024,9,3216
08013,2024,10,3411
08013,2024,11,3433
08013,2024,12,3495
08013,2024,13,3591
08013,2024,14,3790
08013,2024,15,3748
08013,2024,16,4037
08013,2024,17,4138
08013,2024,18,6020
08013,2024,19,8221
08013,2024,20,8065
08013,2024,21,8059
08013,2024,22,7823
08013,2024,23,6015
08013,2024,24,5455
08013,2024,25,4695
08013,2024,26,4551
08013,2024,27,4272
08013,2024,28,4452
08013,2024,29,4363
08013,2024,30,4796
08013,2024,31,4142
08013,2024,32,4045
08013,2024,33,4108
08013,2024,34,3339
08013,2024,35,3351
08013,2024,36,3931
08013,2024,37,4095
08013,2024,38,4313
08013,2024,39,4745
08013,2024,40,3795
08013,2024,41,4161
08013,2024,42,4157
08013,2024,43,4087
08013,2024,44,4413
08013,2024,45,3832
08013,2024,46,4208
08013,2024,47,4272
08013,2024,48,4131
08013,2024,49,4509
08013,2024,50,3640
08013,2024,51,4124
08013,2024,52,4245
08013,2024,53,4323
08013,2024,54,4949
08013,2024,55,4092
08013,2024,56,3990
08013,2024,57,4079
08013,2024,58,3814
08013,2024,59,4269
08013,2024,60,3731
08013,2024,61,4057
08013,2024,62,3993
08013,2024,63,3925
08013,2024,64,4151
08013,2024,65,3568
08013,2024,66,3677
08013,2024,67,3638
08013,2024,68,3524
08013,2024,69,3589
08013,2024,70,3156
08013,2024,71,3275
08013,2024,72,3073
08013,2024,73,2893
08013,2024,74,2952
08013,2024,75,2414
08013,2024,76,2616
08013,2024,77,2647
08013,2024,78,1884
08013,2024,79,1859
08013,2024,80,1559
08013,2024,81,1658
08013,2024,82,1261
08013,2024,83,1183
08013,2024,84,1018
08013,2024,85,6227
08013,2025,0,2367
08013,2025,1,2346
08013,2025,2,2456
08013,2025,3,2537
08013,2025,4,2596
08013,2025,5,2665
08013,2025,6,2659
08013,2025,7,2729
08013,2025,8,2791
08013,2025,9,3022
08013,2025,10,3229
08013,2025,11,3424
08013,2025,12,3445
08013,2025,13,3506
08013,2025,14,3602
08013,2025,15,3804
08013,2025,16,3764
08013,2025,17,4105
08013,2025,18,6091
08013,2025,19,8028
08013,2025,20,8169
08013,2025,21,7893
08013,2025,22,7463
08013,2025,23,6650
08013,2025,24,5332
08013,2025,25,4986
08013,2025,26,4637
08013,2025,27,4529
08013,2025,28,4202
08013,2025,29,4433
08013,2025,30,4159
08013,2025,31,4507
08013,2025,32,3800
08013,2025,33,3893
08013,2025,34,4031
08013,2025,35,3313
08013,2025,36,3306
08013,2025,37,3909
08013,2025,38,4093
08013,2025,39,4315
08013,2025,40,4731
08013,2025,41,3756
08013,2025,42,4158
08013,2025,43,4159
08013,2025,44,4087
08013,2025,45,4411
08013,2025,46,3829
08013,2025,47,4202
08013,2025,48,4265
08013,2025,49,4123
08013,2025,50,4497
08013,2025,51,3633
08013,2025,52,4116
08013,2025,53,4239
08013,2025,54,4313
08013,2025,55,4929
08013,2025,56,4072
08013,2025,57,3964
08013,2025,58,4044
08013,2025,59,3777
08013,2025,60,4217
08013,2025,61,3681
08013,2025,62,3995
08013,2025,63,3927
08013,2025,64,3856
08013,2025,65,4072
08013,2025,66,3496
08013,2025,67,3598
08013,2025,68,3559
08013,2025,69,3447
08013,2025,70,3510
08013,2025,71,3085
08013,2025,72,3200
08013,2025,73,3002
08013,2025,74,2827
08013,2025,75,2884
08013,2025,76,2357
08013,2025,77,2552
08013,2025,78,2575
08013,2025,79,1827
08013,2025,80,1797
08013,2025,81,1500
08013,2025,82,1588
08013,2025,83,1202
08013,2025,84,1120
08013,2025,85,6479
08013,2026,0,2359
08013,2026,1,2377
08013,2026,2,2364
08013,2026,3,2476
08013,2026,4,2557
08013,2026,5,2617
08013,2026,6,2685
08013,2026,7,2679
08013,2026,8,2748
08013,2026,9,2808
08013,2026,10,3038
08013,2026,11,3244
08013,2026,12,3437
08013,2026,13,3458
08013,2026,14,3519
08013,2026,15,3617
08013,2026,16,3821
08013,2026,17,3833
08013,2026,18,6059
08013,2026,19,8109
08013,2026,20,7984
08013,2026,21,8002
08013,2026,22,7301
08013,2026,23,6294
08013,2026,24,5970
08013,2026,25,4867
08013,2026,26,4932
08013,2026,27,4618
08013,2026,28,4462
08013,2026,29,4187
08013,2026,30,4230
08013,2026,31,3910
08013,2026,32,4134
08013,2026,33,3658
08013,2026,34,3823
08013,2026,35,3998
08013,2026,36,3272
08013,2026,37,3292
08013,2026,38,3911
08013,2026,39,4098
08013,2026,40,4306
08013,2026,41,4691
08013,2026,42,3757
08013,2026,43,4163
08013,2026,44,4161
08013,2026,45,4087
08013,2026,46,4408
08013,2026,47,3826
08013,2026,48,4197
08013,2026,49,4257
08013,2026,50,4114
08013,2026,51,4487
08013,2026,52,3628
08013,2026,53,4112
08013,2026,54,4232
08013,2026,55,4301
08013,2026,56,4905
08013,2026,57,4048
08013,2026,58,3932
08013,2026,59,4005
08013,2026,60,3734
08013,2026,61,4162
08013,2026,62,3627
08013,2026,63,3930
08013,2026,64,3858
08013,2026,65,3784
08013,2026,66,3991
08013,2026,67,3422
08013,2026,68,3520
08013,2026,69,3481
08013,2026,70,3372
08013,2026,71,3432
08013,2026,72,3016
08013,2026,73,3128
08013,2026,74,2934
08013,2026,75,2763
08013,2026,76,2817
08013,2026,77,2300
08013,2026,78,2484
08013,2026,79,2498
08013,2026,80,1767
08013,2026,81,1730
08013,2026,82,1438
08013,2026,83,1515
08013,2026,84,1140
08013,2026,85,6798
08013,2027,0,2404
08013,2027,1,2397
08013,2027,2,2424
08013,2027,3,2413
08013,2027,4,2526
08013,2027,5,2608
08013,2027,6,2667
08013,2027,7,2734
08013,2027,8,2724
08013,2027,9,2790
08013,2027,10,2847
08013,2027,11,3074
08013,2027,12,3278
08013,2027,13,3470
08013,2027,14,3491
08013,2027,15,3554
08013,2027,16,3655
08013,2027,17,3914
08013,2027,18,5812
08013,2027,19,8200
08013,2027,20,8161
08013,2027,21,7875
08013,2027,22,7464
08013,2027,23,6182
08013,2027,24,5660
08013,2027,25,5547
08013,2027,26,4852
08013,2027,27,4952
08013,2027,28,4590
08013,2027,29,4485
08013,2027,30,3998
08013,2027,31,3948
08013,2027,32,3535
08013,2027,33,3987
08013,2027,34,3611
08013,2027,35,3816
08013,2027,36,3978
08013,2027,37,3288
08013,2027,38,3326
08013,2027,39,3944
08013,2027,40,4115
08013,2027,41,4290
08013,2027,42,4709
08013,2027,43,3783
08013,2027,44,4183
08013,2027,45,4177
08013,2027,46,4100
08013,2027,47,4415
08013,2027,48,3832
08013,2027,49,4198
08013,2027,50,4255
08013,2027,51,4116
08013,2027,52,4493
08013,2027,53,3644
08013,2027,54,4127
08013,2027,55,4241
08013,2027,56,4299
08013,2027,57,4886
08013,2027,58,4026
08013,2027,59,3902
08013,2027,60,3963
08013,2027,61,3687
08013,2027,62,4098
08013,2027,63,3567
08013,2027,64,3857
08013,2027,65,3781
08013,2027,66,3703
08013,2027,67,3897
08013,2027,68,3337
08013,2027,69,3434
08013,2027,70,3396
08013,2027,71,3290
08013,2027,72,3348
08013,2027,73,2943
08013,2027,74,3054
08013,2027,75,2865
08013,2027,76,2699
08013,2027,77,2749
08013,2027,78,2240
08013,2027,79,2411
08013,2027,80,2416
08013,2027,81,1702
08013,2027,82,1659
08013,2027,83,1372
08013,2027,84,1438
08013,2027,85,7114
08013,2028,0,2417
08013,2028,1,2442
08013,2028,2,2444
08013,2028,3,2473
08013,2028,4,2464
08013,2028,5,2578
08013,2028,6,2658
08013,2028,7,2716
08013,2028,8,2780
08013,2028,9,2767
08013,2028,10,2829
08013,2028,11,2883
08013,2028,12,3108
08013,2028,13,3311
08013,2028,14,3503
08013,2028,15,3526
08013,2028,16,3592
08013,2028,17,3748
08013,2028,18,5893
08013,2028,19,7954
08013,2028,20,8252
08013,2028,21,8051
08013,2028,22,7337
08013,2028,23,6345
08013,2028,24,5549
08013,2028,25,5238
08013,2028,26,5532
08013,2028,27,4873
08013,2028,28,4924
08013,2028,29,4614
08013,2028,30,4299
08013,2028,31,3760
08013,2028,32,3608
08013,2028,33,3423
08013,2028,34,3940
08013,2028,35,3614
08013,2028,36,3803
08013,2028,37,3991
08013,2028,38,3323
08013,2028,39,3364
08013,2028,40,3964
08013,2028,41,4103
08013,2028,42,4313
08013,2028,43,4733
08013,2028,44,3806
08013,2028,45,4200
08013,2028,46,4190
08013,2028,47,4109
08013,2028,48,4420
08013,2028,49,3836
08013,2028,50,4197
08013,2028,51,4257
08013,2028,52,4124
08013,2028,53,4506
08013,2028,54,3663
08013,2028,55,4139
08013,2028,56,4243
08013,2028,57,4289
08013,2028,58,4857
08013,2028,59,3998
08013,2028,60,3866
08013,2028,61,3918
08013,2028,62,3638
08013,2028,63,4034
08013,2028,64,3507
08013,2028,65,3786
08013,2028,66,3705
08013,2028,67,3623
08013,2028,68,3806
08013,2028,69,3259
08013,2028,70,3355
08013,2028,71,3317
08013,2028,72,3213
08013,2028,73,3270
08013,2028,74,2877
08013,2028,75,2984
08013,2028,76,2799
08013,2028,77,2636
08013,2028,78,2678
08013,2028,79,2175
08013,2028,80,2333
08013,2028,81,2328
08013,2028,82,1633
08013,2028,83,1584
08013,2028,84,1303
08013,2028,85,7681
08013,2029,0,2441
08013,2029,1,2455
08013,2029,2,2489
08013,2029,3,2494
08013,2029,4,2525
08013,2029,5,2516
08013,2029,6,2628
08013,2029,7,2707
08013,2029,8,2762
08013,2029,9,2823
08013,2029,10,2806
08013,2029,11,2866
08013,2029,12,2917
08013,2029,13,3141
08013,2029,14,3344
08013,2029,15,3538
08013,2029,16,3564
08013,2029,17,3686
08013,2029,18,5728
08013,2029,19,8035
08013,2029,20,8006
08013,2029,21,8143
08013,2029,22,7514
08013,2029,23,6218
08013,2029,24,5712
08013,2029,25,5126
08013,2029,26,5223
08013,2029,27,5553
08013,2029,28,4846
08013,2029,29,4948
08013,2029,30,4442
08013,2029,31,4075
08013,2029,32,3485
08013,2029,33,3508
08013,2029,34,3400
08013,2029,35,3946
08013,2029,36,3607
08013,2029,37,3820
08013,2029,38,4025
08013,2029,39,3362
08013,2029,40,3388
08013,2029,41,3954
08013,2029,42,4128
08013,2029,43,4340
08013,2029,44,4754
08013,2029,45,3825
08013,2029,46,4214
08013,2029,47,4200
08013,2029,48,4115
08013,2029,49,4422
08013,2029,50,3837
08013,2029,51,4200
08013,2029,52,4266
08013,2029,53,4139
08013,2029,54,4521
08013,2029,55,3680
08013,2029,56,4144
08013,2029,57,4236
08013,2029,58,4272
08013,2029,59,4824
08013,2029,60,3966
08013,2029,61,3827
08013,2029,62,3870
08013,2029,63,3589
08013,2029,64,3971
08013,2029,65,3450
08013,2029,66,3717
08013,2029,67,3632
08013,2029,68,3546
08013,2029,69,3724
08013,2029,70,3189
08013,2029,71,3281
08013,2029,72,3244
08013,2029,73,3142
08013,2029,74,3198
08013,2029,75,2813
08013,2029,76,2917
08013,2029,77,2734
08013,2029,78,2568
08013,2029,79,2601
08013,2029,80,2105
08013,2029,81,2249
08013,2029,82,2234
08013,2029,83,1559
08013,2029,84,1505
08013,2029,85,8077
08013,2030,0,2472
08013,2030,1,2477
08013,2030,2,2499
08013,2030,3,2536
08013,2030,4,2542
08013,2030,5,2573
08013,2030,6,2563
08013,2030,7,2674
08013,2030,8,2750
08013,2030,9,2802
08013,2030,10,2859
08013,2030,11,2840
08013,2030,12,2898
08013,2030,13,2948
08013,2030,14,3172
08013,2030,15,3377
08013,2030,16,3574
08013,2030,17,3655
08013,2030,18,5662
08013,2030,19,7857
08013,2030,20,8078
08013,2030,21,7892
08013,2030,22,7600
08013,2030,23,6390
08013,2030,24,5581
08013,2030,25,5285
08013,2030,26,5108
08013,2030,27,5240
08013,2030,28,5521
08013,2030,29,4866
08013,2030,30,4789
08013,2030,31,4255
08013,2030,32,3838
08013,2030,33,3405
08013,2030,34,3494
08013,2030,35,3421
08013,2030,36,3939
08013,2030,37,3627
08013,2030,38,3854
08013,2030,39,4061
08013,2030,40,3385
08013,2030,41,3379
08013,2030,42,3979
08013,2030,43,4154
08013,2030,44,4361
08013,2030,45,4770
08013,2030,46,3840
08013,2030,47,4224
08013,2030,48,4207
08013,2030,49,4119
08013,2030,50,4422
08013,2030,51,3842
08013,2030,52,4209
08013,2030,53,4280
08013,2030,54,4156
08013,2030,55,4533
08013,2030,56,3690
08013,2030,57,4141
08013,2030,58,4224
08013,2030,59,4251
08013,2030,60,4787
08013,2030,61,3932
08013,2030,62,3788
08013,2030,63,3825
08013,2030,64,3543
08013,2030,65,3914
08013,2030,66,3397
08013,2030,67,3654
08013,2030,68,3564
08013,2030,69,3478
08013,2030,70,3652
08013,2030,71,3125
08013,2030,72,3215
08013,2030,73,3177
08013,2030,74,3078
08013,2030,75,3130
08013,2030,76,2751
08013,2030,77,2850
08013,2030,78,2664
08013,2030,79,2496
08013,2030,80,2518
08013,2030,81,2031
08013,2030,82,2160
08013,2030,83,2134
08013,2030,84,1482
08013,2030,85,8629
08013,2031,0,2518
08013,2031,1,2508
08013,2031,2,2521
08013,2031,3,2546
08013,2031,4,2584
08013,2031,5,2590
08013,2031,6,2621
08013,2031,7,2609
08013,2031,8,2718
08013,2031,9,2791
08013,2031,10,2839
08013,2031,11,2894
08013,2031,12,2872
08013,2031,13,2929
08013,2031,14,2979
08013,2031,15,3205
08013,2031,16,3413
08013,2031,17,3666
08013,2031,18,5632
08013,2031,19,7792
08013,2031,20,7901
08013,2031,21,7963
08013,2031,22,7349
08013,2031,23,6476
08013,2031,24,5753
08013,2031,25,5154
08013,2031,26,5267
08013,2031,27,5125
08013,2031,28,5209
08013,2031,29,5540
08013,2031,30,4728
08013,2031,31,4625
08013,2031,32,4057
08013,2031,33,3764
08013,2031,34,3402
08013,2031,35,3520
08013,2031,36,3423
08013,2031,37,3960
08013,2031,38,3663
08013,2031,39,3892
08013,2031,40,4083
08013,2031,41,3378
08013,2031,42,3408
08013,2031,43,4006
08013,2031,44,4176
08013,2031,45,4379
08013,2031,46,4783
08013,2031,47,3852
08013,2031,48,4231
08013,2031,49,4212
08013,2031,50,4121
08013,2031,51,4426
08013,2031,52,3853
08013,2031,53,4225
08013,2031,54,4298
08013,2031,55,4172
08013,2031,56,4540
08013,2031,57,3695
08013,2031,58,4134
08013,2031,59,4208
08013,2031,60,4227
08013,2031,61,4750
08013,2031,62,3899
08013,2031,63,3751
08013,2031,64,3782
08013,2031,65,3500
08013,2031,66,3861
08013,2031,67,3346
08013,2031,68,3592
08013,2031,69,3502
08013,2031,70,3417
08013,2031,71,3584
08013,2031,72,3066
08013,2031,73,3152
08013,2031,74,3114
08013,2031,75,3014
08013,2031,76,3063
08013,2031,77,2688
08013,2031,78,2778
08013,2031,79,2588
08013,2031,80,2418
08013,2031,81,2430
08013,2031,82,1951
08013,2031,83,2065
08013,2031,84,2029
08013,2031,85,9111
08013,2032,0,2573
08013,2032,1,2554
08013,2032,2,2552
08013,2032,3,2568
08013,2032,4,2594
08013,2032,5,2632
08013,2032,6,2638
08013,2032,7,2666
08013,2032,8,2653
08013,2032,9,2758
08013,2032,10,2828
08013,2032,11,2873
08013,2032,12,2925
08013,2032,13,2904
08013,2032,14,2960
08013,2032,15,3013
08013,2032,16,3242
08013,2032,17,3504
08013,2032,18,5642
08013,2032,19,7762
08013,2032,20,7836
08013,2032,21,7786
08013,2032,22,7420
08013,2032,23,6226
08013,2032,24,5839
08013,2032,25,5326
08013,2032,26,5136
08013,2032,27,5284
08013,2032,28,5094
08013,2032,29,5229
08013,2032,30,5408
08013,2032,31,4599
08013,2032,32,4452
08013,2032,33,3993
08013,2032,34,3766
08013,2032,35,3436
08013,2032,36,3525
08013,2032,37,3449
08013,2032,38,3997
08013,2032,39,3703
08013,2032,40,3916
08013,2032,41,4076
08013,2032,42,3409
08013,2032,43,3438
08013,2032,44,4030
08013,2032,45,4196
08013,2032,46,4395
08013,2032,47,4794
08013,2032,48,3861
08013,2032,49,4237
08013,2032,50,4214
08013,2032,51,4127
08013,2032,52,4436
08013,2032,53,3870
08013,2032,54,4244
08013,2032,55,4316
08013,2032,56,4184
08013,2032,57,4541
08013,2032,58,3695
08013,2032,59,4123
08013,2032,60,4189
08013,2032,61,4202
08013,2032,62,4713
08013,2032,63,3865
08013,2032,64,3714
08013,2032,65,3741
08013,2032,66,3458
08013,2032,67,3809
08013,2032,68,3295
08013,2032,69,3534
08013,2032,70,3444
08013,2032,71,3358
08013,2032,72,3520
08013,2032,73,3008
08013,2032,74,3093
08013,2032,75,3052
08013,2032,76,2951
08013,2032,77,2993
08013,2032,78,2621
08013,2032,79,2700
08013,2032,80,2508
08013,2032,81,2335
08013,2032,82,2335
08013,2032,83,1866
08013,2032,84,1965
08013,2032,85,10069
08013,2033,0,2632
08013,2033,1,2609
08013,2033,2,2599
08013,2033,3,2599
08013,2033,4,2616
08013,2033,5,2643
08013,2033,6,2680
08013,2033,7,2684
08013,2033,8,2710
08013,2033,9,2693
08013,2033,10,2795
08013,2033,11,2862
08013,2033,12,2905
08013,2033,13,2957
08013,2033,14,2935
08013,2033,15,2994
08013,2033,16,3049
08013,2033,17,3333
08013,2033,18,5481
08013,2033,19,7773
08013,2033,20,7806
08013,2033,21,7722
08013,2033,22,7243
08013,2033,23,6297
08013,2033,24,5588
08013,2033,25,5412
08013,2033,26,5308
08013,2033,27,5153
08013,2033,28,5253
08013,2033,29,5114
08013,2033,30,5103
08013,2033,31,5259
08013,2033,32,4431
08013,2033,33,4383
08013,2033,34,3993
08013,2033,35,3797
08013,2033,36,3442
08013,2033,37,3552
08013,2033,38,3487
08013,2033,39,4036
08013,2033,40,3728
08013,2033,41,3909
08013,2033,42,4105
08013,2033,43,3438
08013,2033,44,3463
08013,2033,45,4050
08013,2033,46,4211
08013,2033,47,4406
08013,2033,48,4801
08013,2033,49,3867
08013,2033,50,4239
08013,2033,51,4220
08013,2033,52,4138
08013,2033,53,4452
08013,2033,54,3891
08013,2033,55,4262
08013,2033,56,4327
08013,2033,57,4188
08013,2033,58,4534
08013,2033,59,3688
08013,2033,60,4106
08013,2033,61,4165
08013,2033,62,4171
08013,2033,63,4670
08013,2033,64,3829
08013,2033,65,3675
08013,2033,66,3697
08013,2033,67,3413
08013,2033,68,3751
08013,2033,69,3243
08013,2033,70,3477
08013,2033,71,3386
08013,2033,72,3299
08013,2033,73,3455
08013,2033,74,2951
08013,2033,75,3031
08013,2033,76,2988
08013,2033,77,2886
08013,2033,78,2919
08013,2033,79,2549
08013,2033,80,2618
08013,2033,81,2422
08013,2033,82,2245
08013,2033,83,2234
08013,2033,84,1776
08013,2033,85,10890
08013,2034,0,2687
08013,2034,1,2668
08013,2034,2,2654
08013,2034,3,2646
08013,2034,4,2647
08013,2034,5,2665
08013,2034,6,2691
08013,2034,7,2726
08013,2034,8,2728
08013,2034,9,2751
08013,2034,10,2730
08013,2034,11,2829
08013,2034,12,2894
08013,2034,13,2936
08013,2034,14,2988
08013,2034,15,2969
08013,2034,16,3030
08013,2034,17,3140
08013,2034,18,5310
08013,2034,19,7612
08013,2034,20,7817
08013,2034,21,7692
08013,2034,22,7179
08013,2034,23,6121
08013,2034,24,5660
08013,2034,25,5162
08013,2034,26,5394
08013,2034,27,5325
08013,2034,28,5122
08013,2034,29,5273
08013,2034,30,4991
08013,2034,31,4966
08013,2034,32,5063
08013,2034,33,4363
08013,2034,34,4379
08013,2034,35,4022
08013,2034,36,3801
08013,2034,37,3469
08013,2034,38,3590
08013,2034,39,3528
08013,2034,40,4060
08013,2034,41,3721
08013,2034,42,3939
08013,2034,43,4133
08013,2034,44,3464
08013,2034,45,3484
08013,2034,46,4066
08013,2034,47,4224
08013,2034,48,4415
08013,2034,49,4805
08013,2034,50,3871
08013,2034,51,4245
08013,2034,52,4231
08013,2034,53,4155
08013,2034,54,4471
08013,2034,55,3912
08013,2034,56,4274
08013,2034,57,4331
08013,2034,58,4185
08013,2034,59,4521
08013,2034,60,3676
08013,2034,61,4083
08013,2034,62,4135
08013,2034,63,4136
08013,2034,64,4624
08013,2034,65,3789
08013,2034,66,3632
08013,2034,67,3650
08013,2034,68,3363
08013,2034,69,3693
08013,2034,70,3191
08013,2034,71,3418
08013,2034,72,3326
08013,2034,73,3240
08013,2034,74,3390
08013,2034,75,2893
08013,2034,76,2969
08013,2034,77,2922
08013,2034,78,2815
08013,2034,79,2840
08013,2034,80,2472
08013,2034,81,2529
08013,2034,82,2329
08013,2034,83,2150
08013,2034,84,2127
08013,2034,85,11463
08013,2035,0,2737
08013,2035,1,2723
08013,2035,2,2713
08013,2035,3,2700
08013,2035,4,2694
08013,2035,5,2696
08013,2035,6,2713
08013,2035,7,2737
08013,2035,8,2770
08013,2035,9,2768
08013,2035,10,2788
08013,2035,11,2765
08013,2035,12,2861
08013,2035,13,2925
08013,2035,14,2968
08013,2035,15,3022
08013,2035,16,3005
08013,2035,17,3121
08013,2035,18,5117
08013,2035,19,7441
08013,2035,20,7656
08013,2035,21,7703
08013,2035,22,7150
08013,2035,23,6056
08013,2035,24,5484
08013,2035,25,5233
08013,2035,26,5144
08013,2035,27,5412
08013,2035,28,5294
08013,2035,29,5142
08013,2035,30,5147
08013,2035,31,4857
08013,2035,32,4782
08013,2035,33,4984
08013,2035,34,4359
08013,2035,35,4404
08013,2035,36,4025
08013,2035,37,3826
08013,2035,38,3507
08013,2035,39,3630
08013,2035,40,3554
08013,2035,41,4053
08013,2035,42,3751
08013,2035,43,3967
08013,2035,44,4157
08013,2035,45,3485
08013,2035,46,3502
08013,2035,47,4079
08013,2035,48,4232
08013,2035,49,4420
08013,2035,50,4806
08013,2035,51,3878
08013,2035,52,4256
08013,2035,53,4248
08013,2035,54,4175
08013,2035,55,4489
08013,2035,56,3926
08013,2035,57,4279
08013,2035,58,4328
08013,2035,59,4175
08013,2035,60,4501
08013,2035,61,3658
08013,2035,62,4055
08013,2035,63,4101
08013,2035,64,4097
08013,2035,65,4574
