county_fips,series_id,year,units
01089,BPPRIV001089,1990,1865.0
01089,BPPRIV001089,1991,1196.0
01089,BPPRIV001089,1992,1778.0
01089,BPPRIV001089,1993,1899.0
01089,BPPRIV001089,1994,850.0
01089,BPPRIV001089,1995,663.0
01089,BPPRIV001089,1996,802.0
01089,BPPRIV001089,1997,1484.0
01089,BPPRIV001089,1998,1633.0
01089,BPPRIV001089,1999,1019.0
01089,BPPRIV001089,2000,1101.0
01089,BPPRIV001089,2001,1519.0
01089,BPPRIV001089,2002,1455.0
01089,BPPRIV001089,2003,2213.0
01089,BPPRIV001089,2004,3534.0
01089,BPPRIV001089,2005,3157.0
01089,BPPRIV001089,2006,4229.0
01089,BPPRIV001089,2007,4311.0
01089,BPPRIV001089,2008,2963.0
01089,BPPRIV001089,2009,2888.0
01089,BPPRIV001089,2010,2137.0
01089,BPPRIV001089,2011,1924.0
01089,BPPRIV001089,2012,2259.0
01089,BPPRIV001089,2013,2161.0
01089,BPPRIV001089,2014,2677.0
01089,BPPRIV001089,2015,2496.0
01089,BPPRIV001089,2016,2875.0
01089,BPPRIV001089,2017,2797.0
01089,BPPRIV001089,2018,2782.0
01089,BPPRIV001089,2019,3283.0
01089,BPPRIV001089,2020,3918.0
01089,BPPRIV001089,2021,5541.0
01089,BPPRIV001089,2022,3187.0
01089,BPPRIV001089,2023,5449.0
01089,BPPRIV001089,2024,4710.0
01089,BPPRIV001089,2025,4070.0
04013,BPPRIV004013,1990,12950.0
04013,BPPRIV004013,1991,14920.0
04013,BPPRIV004013,1992,20366.0
04013,BPPRIV004013,1993,24784.0
04013,BPPRIV004013,1994,33728.0
04013,BPPRIV004013,1995,36723.0
04013,BPPRIV004013,1996,38621.0
04013,BPPRIV004013,1997,41546.0
04013,BPPRIV004013,1998,45258.0
04013,BPPRIV004013,1999,44156.0
04013,BPPRIV004013,2000,43056.0
04013,BPPRIV004013,2001,42575.0
04013,BPPRIV004013,2002,43422.0
04013,BPPRIV004013,2003,47957.0
04013,BPPRIV004013,2004,54892.0
04013,BPPRIV004013,2005,50823.0
04013,BPPRIV004013,2006,35728.0
04013,BPPRIV004013,2007,30969.0
04013,BPPRIV004013,2008,15513.0
04013,BPPRIV004013,2009,7090.0
04013,BPPRIV004013,2010,6703.0
04013,BPPRIV004013,2011,8103.0
04013,BPPRIV004013,2012,14131.0
04013,BPPRIV004013,2013,16593.0
04013,BPPRIV004013,2014,18597.0
04013,BPPRIV004013,2015,20251.0
04013,BPPRIV004013,2016,25856.0
04013,BPPRIV004013,2017,25731.0
04013,BPPRIV004013,2018,26724.0
04013,BPPRIV004013,2019,30779.0
04013,BPPRIV004013,2020,41895.0
04013,BPPRIV004013,2021,42123.0
04013,BPPRIV004013,2022,40104.0
04013,BPPRIV004013,2023,38292.0
04013,BPPRIV004013,2024,36380.0
04013,BPPRIV004013,2025,31651.0
06001,BPPRIV006001,1990,2706.0
06001,BPPRIV006001,1991,2828.0
06001,BPPRIV006001,1992,3072.0
06001,BPPRIV006001,1993,2206.0
06001,BPPRIV006001,1994,3044.0
06001,BPPRIV006001,1995,2801.0
06001,BPPRIV006001,1996,3509.0
06001,BPPRIV006001,1997,6277.0
06001,BPPRIV006001,1998,5831.0
06001,BPPRIV006001,1999,6397.0
06001,BPPRIV006001,2000,4054.0
06001,BPPRIV006001,2001,3249.0
06001,BPPRIV006001,2002,3555.0
06001,BPPRIV006001,2003,4469.0
06001,BPPRIV006001,2004,5378.0
06001,BPPRIV006001,2005,4376.0
06001,BPPRIV006001,2006,6276.0
06001,BPPRIV006001,2007,3138.0
06001,BPPRIV006001,2008,1933.0
06001,BPPRIV006001,2009,1333.0
06001,BPPRIV006001,2010,1727.0
06001,BPPRIV006001,2011,2172.0
06001,BPPRIV006001,2012,2745.0
06001,BPPRIV006001,2013,3081.0
06001,BPPRIV006001,2014,3438.0
06001,BPPRIV006001,2015,5101.0
06001,BPPRIV006001,2016,5692.0
06001,BPPRIV006001,2017,9258.0
06001,BPPRIV006001,2018,8056.0
06001,BPPRIV006001,2019,6402.0
06001,BPPRIV006001,2020,4120.0
06001,BPPRIV006001,2021,5025.0
06001,BPPRIV006001,2022,5070.0
06001,BPPRIV006001,2023,2884.0
06001,BPPRIV006001,2024,1743.0
06001,BPPRIV006001,2025,2778.0
06037,BPPRIV006037,1990,25125.0
06037,BPPRIV006037,1991,15914.0
06037,BPPRIV006037,1992,11965.0
06037,BPPRIV006037,1993,7432.0
06037,BPPRIV006037,1994,7754.0
06037,BPPRIV006037,1995,7763.0
06037,BPPRIV006037,1996,7731.0
06037,BPPRIV006037,1997,9829.0
06037,BPPRIV006037,1998,11226.0
06037,BPPRIV006037,1999,14060.0
06037,BPPRIV006037,2000,16968.0
06037,BPPRIV006037,2001,18294.0
06037,BPPRIV006037,2002,16454.0
06037,BPPRIV006037,2003,20903.0
06037,BPPRIV006037,2004,26529.0
06037,BPPRIV006037,2005,23498.0
06037,BPPRIV006037,2006,25202.0
06037,BPPRIV006037,2007,19244.0
06037,BPPRIV006037,2008,11810.0
06037,BPPRIV006037,2009,5138.0
06037,BPPRIV006037,2010,7260.0
06037,BPPRIV006037,2011,9895.0
06037,BPPRIV006037,2012,11365.0
06037,BPPRIV006037,2013,14776.0
06037,BPPRIV006037,2014,17659.0
06037,BPPRIV006037,2015,23263.0
06037,BPPRIV006037,2016,20591.0
06037,BPPRIV006037,2017,21574.0
06037,BPPRIV006037,2018,22009.0
06037,BPPRIV006037,2019,21565.0
06037,BPPRIV006037,2020,20903.0
06037,BPPRIV006037,2021,23284.0
06037,BPPRIV006037,2022,26572.0
06037,BPPRIV006037,2023,24286.0
06037,BPPRIV006037,2024,19809.0
06037,BPPRIV006037,2025,22250.0
06059,BPPRIV006059,1990,11983.0
06059,BPPRIV006059,1991,6555.0
06059,BPPRIV006059,1992,5821.0
06059,BPPRIV006059,1993,6344.0
06059,BPPRIV006059,1994,12640.0
06059,BPPRIV006059,1995,8193.0
06059,BPPRIV006059,1996,10173.0
06059,BPPRIV006059,1997,12261.0
06059,BPPRIV006059,1998,9704.0
06059,BPPRIV006059,1999,12239.0
06059,BPPRIV006059,2000,12520.0
06059,BPPRIV006059,2001,8611.0
06059,BPPRIV006059,2002,11796.0
06059,BPPRIV006059,2003,9248.0
06059,BPPRIV006059,2004,9256.0
06059,BPPRIV006059,2005,7143.0
06059,BPPRIV006059,2006,8303.0
06059,BPPRIV006059,2007,7372.0
06059,BPPRIV006059,2008,3235.0
06059,BPPRIV006059,2009,2143.0
06059,BPPRIV006059,2010,3134.0
06059,BPPRIV006059,2011,4352.0
06059,BPPRIV006059,2012,6082.0
06059,BPPRIV006059,2013,10422.0
06059,BPPRIV006059,2014,9291.0
06059,BPPRIV006059,2015,10771.0
06059,BPPRIV006059,2016,11523.0
06059,BPPRIV006059,2017,9510.0
06059,BPPRIV006059,2018,7515.0
06059,BPPRIV006059,2019,8989.0
06059,BPPRIV006059,2020,6027.0
06059,BPPRIV006059,2021,7867.0
06059,BPPRIV006059,2022,5938.0
06059,BPPRIV006059,2023,6481.0
06059,BPPRIV006059,2024,6972.0
06059,BPPRIV006059,2025,4992.0
06083,BPPRIV006083,1990,1279.0
06083,BPPRIV006083,1991,1121.0
06083,BPPRIV006083,1992,912.0
06083,BPPRIV006083,1993,573.0
06083,BPPRIV006083,1994,705.0
06083,BPPRIV006083,1995,793.0
06083,BPPRIV006083,1996,780.0
06083,BPPRIV006083,1997,881.0
06083,BPPRIV006083,1998,1014.0
06083,BPPRIV006083,1999,810.0
06083,BPPRIV006083,2000,867.0
06083,BPPRIV006083,2001,1026.0
06083,BPPRIV006083,2002,1696.0
06083,BPPRIV006083,2003,1461.0
06083,BPPRIV006083,2004,1499.0
06083,BPPRIV006083,2005,1050.0
06083,BPPRIV006083,2006,873.0
06083,BPPRIV006083,2007,711.0
06083,BPPRIV006083,2008,405.0
06083,BPPRIV006083,2009,226.0
06083,BPPRIV006083,2010,400.0
06083,BPPRIV006083,2011,231.0
06083,BPPRIV006083,2012,461.0
06083,BPPRIV006083,2013,405.0
06083,BPPRIV006083,2014,755.0
06083,BPPRIV006083,2015,1082.0
06083,BPPRIV006083,2016,842.0
06083,BPPRIV006083,2017,1280.0
06083,BPPRIV006083,2018,928.0
06083,BPPRIV006083,2019,1175.0
06083,BPPRIV006083,2020,1027.0
06083,BPPRIV006083,2021,1152.0
06083,BPPRIV006083,2022,1096.0
06083,BPPRIV006083,2023,471.0
06083,BPPRIV006083,2024,750.0
06083,BPPRIV006083,2025,1371.0
06085,BPPRIV006085,1990,4983.0
06085,BPPRIV006085,1991,3788.0
06085,BPPRIV006085,1992,3051.0
06085,BPPRIV006085,1993,3453.0
06085,BPPRIV006085,1994,3945.0
06085,BPPRIV006085,1995,3401.0
06085,BPPRIV006085,1996,7574.0
06085,BPPRIV006085,1997,8310.0
06085,BPPRIV006085,1998,7506.0
06085,BPPRIV006085,1999,6880.0
06085,BPPRIV006085,2000,6639.0
06085,BPPRIV006085,2001,5964.0
06085,BPPRIV006085,2002,4477.0
06085,BPPRIV006085,2003,7006.0
06085,BPPRIV006085,2004,5380.0
06085,BPPRIV006085,2005,5613.0
06085,BPPRIV006085,2006,6120.0
06085,BPPRIV006085,2007,4162.0
06085,BPPRIV006085,2008,3471.0
06085,BPPRIV006085,2009,1054.0
06085,BPPRIV006085,2010,4132.0
06085,BPPRIV006085,2011,3065.0
06085,BPPRIV006085,2012,5491.0
06085,BPPRIV006085,2013,7621.0
06085,BPPRIV006085,2014,9932.0
06085,BPPRIV006085,2015,5570.0
06085,BPPRIV006085,2016,5709.0
06085,BPPRIV006085,2017,7968.0
06085,BPPRIV006085,2018,8191.0
06085,BPPRIV006085,2019,5496.0
06085,BPPRIV006085,2020,5357.0
06085,BPPRIV006085,2021,4044.0
06085,BPPRIV006085,2022,7853.0
06085,BPPRIV006085,2023,5834.0
06085,BPPRIV006085,2024,3834.0
06085,BPPRIV006085,2025,5323.0
08001,BPPRIV008001,1990,433.0
08001,BPPRIV008001,1991,737.0
08001,BPPRIV008001,1992,1391.0
08001,BPPRIV008001,1993,2489.0
08001,BPPRIV008001,1994,3062.0
08001,BPPRIV008001,1995,3360.0
08001,BPPRIV008001,1996,2894.0
08001,BPPRIV008001,1997,4081.0
08001,BPPRIV008001,1998,4283.0
08001,BPPRIV008001,1999,3730.0
08001,BPPRIV008001,2000,5479.0
08001,BPPRIV008001,2001,6130.0
08001,BPPRIV008001,2002,5831.0
08001,BPPRIV008001,2003,4678.0
08001,BPPRIV008001,2004,5058.0
08001,BPPRIV008001,2005,4572.0
08001,BPPRIV008001,2006,2908.0
08001,BPPRIV008001,2007,1809.0
08001,BPPRIV008001,2008,782.0
08001,BPPRIV008001,2009,493.0
08001,BPPRIV008001,2010,662.0
08001,BPPRIV008001,2011,565.0
08001,BPPRIV008001,2012,1015.0
08001,BPPRIV008001,2013,1340.0
08001,BPPRIV008001,2014,1115.0
08001,BPPRIV008001,2015,2101.0
08001,BPPRIV008001,2016,2657.0
08001,BPPRIV008001,2017,2552.0
08001,BPPRIV008001,2018,2797.0
08001,BPPRIV008001,2019,2666.0
08001,BPPRIV008001,2020,4027.0
08001,BPPRIV008001,2021,4687.0
08001,BPPRIV008001,2022,2811.0
08001,BPPRIV008001,2023,2817.0
08001,BPPRIV008001,2024,2371.0
08001,BPPRIV008001,2025,2608.0
08005,BPPRIV008005,1990,656.0
08005,BPPRIV008005,1991,1099.0
08005,BPPRIV008005,1992,2290.0
08005,BPPRIV008005,1993,2987.0
08005,BPPRIV008005,1994,4380.0
08005,BPPRIV008005,1995,3556.0
08005,BPPRIV008005,1996,3721.0
08005,BPPRIV008005,1997,4131.0
08005,BPPRIV008005,1998,4457.0
08005,BPPRIV008005,1999,5799.0
08005,BPPRIV008005,2000,8140.0
08005,BPPRIV008005,2001,7935.0
08005,BPPRIV008005,2002,4805.0
08005,BPPRIV008005,2003,3311.0
08005,BPPRIV008005,2004,3848.0
08005,BPPRIV008005,2005,4007.0
08005,BPPRIV008005,2006,3534.0
08005,BPPRIV008005,2007,3881.0
08005,BPPRIV008005,2008,1764.0
08005,BPPRIV008005,2009,1172.0
08005,BPPRIV008005,2010,1279.0
08005,BPPRIV008005,2011,806.0
08005,BPPRIV008005,2012,1717.0
08005,BPPRIV008005,2013,3060.0
08005,BPPRIV008005,2014,1897.0
08005,BPPRIV008005,2015,2830.0
08005,BPPRIV008005,2016,4660.0
08005,BPPRIV008005,2017,2746.0
08005,BPPRIV008005,2018,3592.0
08005,BPPRIV008005,2019,3532.0
08005,BPPRIV008005,2020,4116.0
08005,BPPRIV008005,2021,5519.0
08005,BPPRIV008005,2022,4325.0
08005,BPPRIV008005,2023,5479.0
08005,BPPRIV008005,2024,3856.0
08005,BPPRIV008005,2025,3599.0
08013,BPPRIV008013,1990,1460.0
08013,BPPRIV008013,1991,1550.0
08013,BPPRIV008013,1992,2799.0
08013,BPPRIV008013,1993,3067.0
08013,BPPRIV008013,1994,2623.0
08013,BPPRIV008013,1995,3094.0
08013,BPPRIV008013,1996,2744.0
08013,BPPRIV008013,1997,3259.0
08013,BPPRIV008013,1998,5136.0
08013,BPPRIV008013,1999,2992.0
08013,BPPRIV008013,2000,2780.0
08013,BPPRIV008013,2001,3321.0
08013,BPPRIV008013,2002,1717.0
08013,BPPRIV008013,2003,1428.0
08013,BPPRIV008013,2004,1372.0
08013,BPPRIV008013,2005,1141.0
08013,BPPRIV008013,2006,746.0
08013,BPPRIV008013,2007,635.0
08013,BPPRIV008013,2008,1022.0
08013,BPPRIV008013,2009,345.0
08013,BPPRIV008013,2010,657.0
08013,BPPRIV008013,2011,661.0
08013,BPPRIV008013,2012,1295.0
08013,BPPRIV008013,2013,1625.0
08013,BPPRIV008013,2014,1371.0
08013,BPPRIV008013,2015,1249.0
08013,BPPRIV008013,2016,1849.0
08013,BPPRIV008013,2017,1667.0
08013,BPPRIV008013,2018,2954.0
08013,BPPRIV008013,2019,1650.0
08013,BPPRIV008013,2020,1634.0
08013,BPPRIV008013,2021,1237.0
08013,BPPRIV008013,2022,1642.0
08013,BPPRIV008013,2023,1642.0
08013,BPPRIV008013,2024,1680.0
08013,BPPRIV008013,2025,2001.0
08014,BPPRIV008014,2003,637.0
08014,BPPRIV008014,2004,734.0
08014,BPPRIV008014,2005,771.0
08014,BPPRIV008014,2006,1082.0
08014,BPPRIV008014,2007,1060.0
08014,BPPRIV008014,2008,827.0
08014,BPPRIV008014,2009,160.0
08014,BPPRIV008014,2010,232.0
08014,BPPRIV008014,2011,229.0
08014,BPPRIV008014,2012,2010.0
08014,BPPRIV008014,2013,896.0
08014,BPPRIV008014,2014,820.0
08014,BPPRIV008014,2015,447.0
08014,BPPRIV008014,2016,546.0
08014,BPPRIV008014,2017,416.0
08014,BPPRIV008014,2018,785.0
08014,BPPRIV008014,2019,343.0
08014,BPPRIV008014,2020,427.0
08014,BPPRIV008014,2021,501.0
08014,BPPRIV008014,2022,538.0
08014,BPPRIV008014,2023,1277.0
08014,BPPRIV008014,2024,405.0
08014,BPPRIV008014,2025,970.0
08019,BPPRIV008019,1990,24.0
08019,BPPRIV008019,1991,23.0
08019,BPPRIV008019,1992,66.0
08019,BPPRIV008019,1993,71.0
08019,BPPRIV008019,1994,81.0
08019,BPPRIV008019,1995,83.0
08019,BPPRIV008019,1996,93.0
08019,BPPRIV008019,1997,83.0
08019,BPPRIV008019,1998,102.0
08019,BPPRIV008019,1999,88.0
08019,BPPRIV008019,2000,58.0
08019,BPPRIV008019,2001,65.0
08019,BPPRIV008019,2002,73.0
08019,BPPRIV008019,2003,57.0
08019,BPPRIV008019,2004,41.0
08019,BPPRIV008019,2005,41.0
08019,BPPRIV008019,2006,37.0
08019,BPPRIV008019,2007,26.0
08019,BPPRIV008019,2008,15.0
08019,BPPRIV008019,2009,8.0
08019,BPPRIV008019,2010,13.0
08019,BPPRIV008019,2011,16.0
08019,BPPRIV008019,2012,6.0
08019,BPPRIV008019,2013,11.0
08019,BPPRIV008019,2014,11.0
08019,BPPRIV008019,2015,18.0
08019,BPPRIV008019,2016,12.0
08019,BPPRIV008019,2017,30.0
08019,BPPRIV008019,2018,34.0
08019,BPPRIV008019,2019,67.0
08019,BPPRIV008019,2020,94.0
08019,BPPRIV008019,2021,97.0
08019,BPPRIV008019,2022,20.0
08019,BPPRIV008019,2023,25.0
08019,BPPRIV008019,2024,19.0
08019,BPPRIV008019,2025,21.0
08031,BPPRIV008031,1990,198.0
08031,BPPRIV008031,1991,415.0
08031,BPPRIV008031,1992,506.0
08031,BPPRIV008031,1993,998.0
08031,BPPRIV008031,1994,1841.0
08031,BPPRIV008031,1995,786.0
08031,BPPRIV008031,1996,1432.0
08031,BPPRIV008031,1997,2261.0
08031,BPPRIV008031,1998,4689.0
08031,BPPRIV008031,1999,3379.0
08031,BPPRIV008031,2000,3649.0
08031,BPPRIV008031,2001,4458.0
08031,BPPRIV008031,2002,4626.0
08031,BPPRIV008031,2003,3036.0
08031,BPPRIV008031,2004,4098.0
08031,BPPRIV008031,2005,3164.0
08031,BPPRIV008031,2006,3852.0
08031,BPPRIV008031,2007,3682.0
08031,BPPRIV008031,2008,3180.0
08031,BPPRIV008031,2009,888.0
08031,BPPRIV008031,2010,1232.0
08031,BPPRIV008031,2011,2685.0
08031,BPPRIV008031,2012,5578.0
08031,BPPRIV008031,2013,5870.0
08031,BPPRIV008031,2014,5958.0
08031,BPPRIV008031,2015,7901.0
08031,BPPRIV008031,2016,7842.0
08031,BPPRIV008031,2017,10525.0
08031,BPPRIV008031,2018,7878.0
08031,BPPRIV008031,2019,7330.0
08031,BPPRIV008031,2020,5059.0
08031,BPPRIV008031,2021,10000.0
08031,BPPRIV008031,2022,8296.0
08031,BPPRIV008031,2023,5725.0
08031,BPPRIV008031,2024,3994.0
08031,BPPRIV008031,2025,4727.0
08035,BPPRIV008035,1990,1587.0
08035,BPPRIV008035,1991,1916.0
08035,BPPRIV008035,1992,2946.0
08035,BPPRIV008035,1993,3295.0
08035,BPPRIV008035,1994,4042.0
08035,BPPRIV008035,1995,4784.0
08035,BPPRIV008035,1996,5730.0
08035,BPPRIV008035,1997,5563.0
08035,BPPRIV008035,1998,6442.0
08035,BPPRIV008035,1999,7164.0
08035,BPPRIV008035,2000,6395.0
08035,BPPRIV008035,2001,6052.0
08035,BPPRIV008035,2002,4503.0
08035,BPPRIV008035,2003,3693.0
08035,BPPRIV008035,2004,5097.0
08035,BPPRIV008035,2005,5563.0
08035,BPPRIV008035,2006,3969.0
08035,BPPRIV008035,2007,2263.0
08035,BPPRIV008035,2008,1393.0
08035,BPPRIV008035,2009,851.0
08035,BPPRIV008035,2010,915.0
08035,BPPRIV008035,2011,1295.0
08035,BPPRIV008035,2012,2300.0
08035,BPPRIV008035,2013,2434.0
08035,BPPRIV008035,2014,3230.0
08035,BPPRIV008035,2015,2889.0
08035,BPPRIV008035,2016,3332.0
08035,BPPRIV008035,2017,3742.0
08035,BPPRIV008035,2018,4065.0
08035,BPPRIV008035,2019,3159.0
08035,BPPRIV008035,2020,3370.0
08035,BPPRIV008035,2021,6059.0
08035,BPPRIV008035,2022,4767.0
08035,BPPRIV008035,2023,3568.0
08035,BPPRIV008035,2024,3131.0
08035,BPPRIV008035,2025,2398.0
08039,BPPRIV008039,1990,97.0
08039,BPPRIV008039,1991,102.0
08039,BPPRIV008039,1992,194.0
08039,BPPRIV008039,1993,368.0
08039,BPPRIV008039,1994,558.0
08039,BPPRIV008039,1995,494.0
08039,BPPRIV008039,1996,418.0
08039,BPPRIV008039,1997,316.0
08039,BPPRIV008039,1998,311.0
08039,BPPRIV008039,1999,291.0
08039,BPPRIV008039,2000,317.0
08039,BPPRIV008039,2001,305.0
08039,BPPRIV008039,2002,197.0
08039,BPPRIV008039,2003,166.0
08039,BPPRIV008039,2004,219.0
08039,BPPRIV008039,2005,258.0
08039,BPPRIV008039,2006,244.0
08039,BPPRIV008039,2007,153.0
08039,BPPRIV008039,2008,57.0
08039,BPPRIV008039,2009,39.0
08039,BPPRIV008039,2010,33.0
08039,BPPRIV008039,2011,30.0
08039,BPPRIV008039,2012,45.0
08039,BPPRIV008039,2013,79.0
08039,BPPRIV008039,2014,116.0
08039,BPPRIV008039,2015,149.0
08039,BPPRIV008039,2016,120.0
08039,BPPRIV008039,2017,163.0
08039,BPPRIV008039,2018,217.0
08039,BPPRIV008039,2019,196.0
08039,BPPRIV008039,2020,296.0
08039,BPPRIV008039,2021,413.0
08039,BPPRIV008039,2022,284.0
08039,BPPRIV008039,2023,349.0
08039,BPPRIV008039,2024,458.0
08039,BPPRIV008039,2025,333.0
08041,BPPRIV008041,1990,1049.0
08041,BPPRIV008041,1991,1233.0
08041,BPPRIV008041,1992,2857.0
08041,BPPRIV008041,1993,3715.0
08041,BPPRIV008041,1994,3806.0
08041,BPPRIV008041,1995,4725.0
08041,BPPRIV008041,1996,5292.0
08041,BPPRIV008041,1997,4795.0
08041,BPPRIV008041,1998,4953.0
08041,BPPRIV008041,1999,5537.0
08041,BPPRIV008041,2000,6264.0
08041,BPPRIV008041,2001,7116.0
08041,BPPRIV008041,2002,6827.0
08041,BPPRIV008041,2003,5238.0
08041,BPPRIV008041,2004,6485.0
08041,BPPRIV008041,2005,6782.0
08041,BPPRIV008041,2006,4424.0
08041,BPPRIV008041,2007,3084.0
08041,BPPRIV008041,2008,1985.0
08041,BPPRIV008041,2009,1333.0
08041,BPPRIV008041,2010,1718.0
08041,BPPRIV008041,2011,2220.0
08041,BPPRIV008041,2012,2974.0
08041,BPPRIV008041,2013,3541.0
08041,BPPRIV008041,2014,3533.0
08041,BPPRIV008041,2015,3580.0
08041,BPPRIV008041,2016,5034.0
08041,BPPRIV008041,2017,4855.0
08041,BPPRIV008041,2018,5586.0
08041,BPPRIV008041,2019,5388.0
08041,BPPRIV008041,2020,6819.0
08041,BPPRIV008041,2021,9186.0
08041,BPPRIV008041,2022,8685.0
08041,BPPRIV008041,2023,5083.0
08041,BPPRIV008041,2024,3849.0
08041,BPPRIV008041,2025,5707.0
08043,BPPRIV008043,1990,132.0
08043,BPPRIV008043,1991,83.0
08043,BPPRIV008043,1992,172.0
08043,BPPRIV008043,1993,210.0
08043,BPPRIV008043,1994,284.0
08043,BPPRIV008043,1995,336.0
08043,BPPRIV008043,1996,241.0
08043,BPPRIV008043,1997,327.0
08043,BPPRIV008043,1998,356.0
08043,BPPRIV008043,1999,416.0
08043,BPPRIV008043,2000,385.0
