county_fips,age_group,age_lo,age_hi,ssp,year,pop
26161,35-39,35,39,1,2035,22681.9725647
17031,35-39,35,39,1,2035,334745.279297
25017,35-39,35,39,1,2035,127975.40625
08013,35-39,35,39,1,2035,25541.0205383
01089,35-39,35,39,1,2035,23613.7134094
12001,35-39,35,39,1,2035,10624.9250183
08014,35-39,35,39,1,2035,8129.11251831
18105,35-39,35,39,1,2035,2329.06059074
19103,35-39,35,39,1,2035,9246.95422363
09009,35-39,35,39,1,2035,50919.0727539
06037,35-39,35,39,1,2035,733755.279297
06001,35-39,35,39,1,2035,157169.314453
22033,35-39,35,39,1,2035,24954.2593184
04013,35-39,35,39,1,2035,363030.738281
37135,35-39,35,39,1,2035,5025.98181152
27109,35-39,35,39,1,2035,11496.947113
06059,40-44,40,44,1,2035,265311.342285
06083,40-44,40,44,1,2035,33506.332428
42003,40-44,40,44,1,2035,87907.5963135
37063,40-44,40,44,1,2035,25397.899292
48041,40-44,40,44,1,2035,16002.2946777
41039,40-44,40,44,1,2035,27851.1756287
06085,40-44,40,44,1,2035,188711.429565
55025,40-44,40,44,1,2035,47412.9924927
36067,40-44,40,44,1,2035,27185.8752441
08069,40-44,40,44,1,2035,36054.9986267
49049,40-44,40,44,1,2035,47562.02771
26161,40-44,40,44,1,2035,26967.5840759
17031,40-44,40,44,1,2035,369491.464844
25017,40-44,40,44,1,2035,128848.48584
08013,40-44,40,44,1,2035,30590.3311768
01089,40-44,40,44,1,2035,26558.3733826
12001,40-44,40,44,1,2035,16235.5462036
08014,40-44,40,44,1,2035,8487.26339722
18105,40-44,40,44,1,2035,3220.69683838
19103,40-44,40,44,1,2035,10474.4154968
09009,40-44,40,44,1,2035,53489.9645996
06037,40-44,40,44,1,2035,848433.9375
06001,40-44,40,44,1,2035,176896.032227
22033,40-44,40,44,1,2035,28772.9229431
04013,40-44,40,44,1,2035,385278.094727
37135,40-44,40,44,1,2035,6793.46948242
27109,40-44,40,44,1,2035,11698.8984375
06059,45-49,45,49,1,2035,265525.373047
06083,45-49,45,49,1,2035,26936.8219757
42003,45-49,45,49,1,2035,106206.605957
37063,45-49,45,49,1,2035,30422.8288269
48041,45-49,45,49,1,2035,18510.8439331
41039,45-49,45,49,1,2035,24157.2827148
06085,45-49,45,49,1,2035,184070.373535
55025,45-49,45,49,1,2035,39979.1831055
36067,45-49,45,49,1,2035,33660.6784668
08069,45-49,45,49,1,2035,29633.0875702
49049,45-49,45,49,1,2035,34151.5845795
26161,45-49,45,49,1,2035,22910.0932007
17031,45-49,45,49,1,2035,382544.644531
25017,45-49,45,49,1,2035,136751.329102
08013,45-49,45,49,1,2035,27235.283783
01089,45-49,45,49,1,2035,29052.1468506
12001,45-49,45,49,1,2035,18349.2491455
08014,45-49,45,49,1,2035,8009.12051392
18105,45-49,45,49,1,2035,9485.89125824
19103,45-49,45,49,1,2035,10957.3306274
09009,45-49,45,49,1,2035,58176.8648682
06037,45-49,45,49,1,2035,857192.5625
06001,45-49,45,49,1,2035,184921.586914
22033,45-49,45,49,1,2035,25883.7786255
04013,45-49,45,49,1,2035,383196.799805
37135,45-49,45,49,1,2035,9920.56320381
27109,45-49,45,49,1,2035,11116.4096985
06059,50-54,50,54,1,2035,252375.961914
06083,50-54,50,54,1,2035,27983.9179077
42003,50-54,50,54,1,2035,90879.7340088
37063,50-54,50,54,1,2035,30082.4274902
48041,50-54,50,54,1,2035,18002.8364868
41039,50-54,50,54,1,2035,25079.3344116
06085,50-54,50,54,1,2035,169326.680542
55025,50-54,50,54,1,2035,42032.0216675
36067,50-54,50,54,1,2035,31411.475708
08069,50-54,50,54,1,2035,27959.8002319
49049,50-54,50,54,1,2035,42694.1403656
26161,50-54,50,54,1,2035,22242.2219849
17031,50-54,50,54,1,2035,379806.011719
25017,50-54,50,54,1,2035,131031.896973
08013,50-54,50,54,1,2035,24204.7417068
01089,50-54,50,54,1,2035,28865.7304688
12001,50-54,50,54,1,2035,18276.4116821
08014,50-54,50,54,1,2035,6947.12524414
18105,50-54,50,54,1,2035,9052.34207153
19103,50-54,50,54,1,2035,11935.0385742
09009,50-54,50,54,1,2035,56406.6020508
06037,50-54,50,54,1,2035,774420.542969
06001,50-54,50,54,1,2035,165048.221191
22033,50-54,50,54,1,2035,30275.423584
04013,50-54,50,54,1,2035,365862.185547
37135,50-54,50,54,1,2035,9861.95639038
27109,50-54,50,54,1,2035,12111.9037476
06059,55-59,55,59,1,2035,215192.871338
06083,55-59,55,59,1,2035,23308.0149841
42003,55-59,55,59,1,2035,67504.7248535
37063,55-59,55,59,1,2035,27191.0473022
48041,55-59,55,59,1,2035,14660.1035156
41039,55-59,55,59,1,2035,22906.1014557
06085,55-59,55,59,1,2035,139532.017822
55025,55-59,55,59,1,2035,33865.2692871
36067,55-59,55,59,1,2035,25856.9194336
08069,55-59,55,59,1,2035,24309.9734802
49049,55-59,55,59,1,2035,40757.5284424
26161,55-59,55,59,1,2035,17970.2398682
17031,55-59,55,59,1,2035,327853.769531
25017,55-59,55,59,1,2035,105996.09082
08013,55-59,55,59,1,2035,21359.6167526
01089,55-59,55,59,1,2035,24596.512146
12001,55-59,55,59,1,2035,14817.6555176
08014,55-59,55,59,1,2035,5961.22817612
18105,55-59,55,59,1,2035,8253.9907074
19103,55-59,55,59,1,2035,9830.12530518
09009,55-59,55,59,1,2035,48489.1697998
06037,55-59,55,59,1,2035,660909.714844
06001,55-59,55,59,1,2035,133899.271973
22033,55-59,55,59,1,2035,23799.1705933
04013,55-59,55,59,1,2035,326009.450195
37135,55-59,55,59,1,2035,9059.81921387
27109,55-59,55,59,1,2035,9853.82122803
06059,60-64,60,64,1,2035,221462.368652
06083,60-64,60,64,1,2035,21853.6349258
42003,60-64,60,64,1,2035,60024.2443848
37063,60-64,60,64,1,2035,26055.9312744
48041,60-64,60,64,1,2035,13108.998291
41039,60-64,60,64,1,2035,20565.4876099
06085,60-64,60,64,1,2035,134927.641113
55025,60-64,60,64,1,2035,28683.833313
36067,60-64,60,64,1,2035,24568.6289063
08069,60-64,60,64,1,2035,22469.5354538
49049,60-64,60,64,1,2035,31985.4689713
26161,60-64,60,64,1,2035,16976.3729553
17031,60-64,60,64,1,2035,306927.019531
25017,60-64,60,64,1,2035,97488.9174805
08013,60-64,60,64,1,2035,20467.9868469
01089,60-64,60,64,1,2035,23892.8468323
12001,60-64,60,64,1,2035,13166.6888428
08014,60-64,60,64,1,2035,5819.60876083
18105,60-64,60,64,1,2035,7814.44981384
19103,60-64,60,64,1,2035,8154.60296631
09009,60-64,60,64,1,2035,47973.5778809
06037,60-64,60,64,1,2035,644675.267578
06001,60-64,60,64,1,2035,122190.575195
22033,60-64,60,64,1,2035,20009.0330811
04013,60-64,60,64,1,2035,328232.405273
37135,60-64,60,64,1,2035,8999.17459106
27109,60-64,60,64,1,2035,8169.68414307
06059,65-69,65,69,1,2035,216229.564209
06083,65-69,65,69,1,2035,20998.9112244
42003,65-69,65,69,1,2035,59238.3358765
37063,65-69,65,69,1,2035,22044.6395264
48041,65-69,65,69,1,2035,11349.0792847
41039,65-69,65,69,1,2035,19588.0005646
06085,65-69,65,69,1,2035,121301.662231
55025,65-69,65,69,1,2035,27423.302887
36067,65-69,65,69,1,2035,26063.3841858
08069,65-69,65,69,1,2035,20289.7155533
49049,65-69,65,69,1,2035,25013.6222534
26161,65-69,65,69,1,2035,16908.6109619
17031,65-69,65,69,1,2035,270619.386719
25017,65-69,65,69,1,2035,94651.5019531
08013,65-69,65,69,1,2035,18908.4714508
01089,65-69,65,69,1,2035,24129.4455872
12001,65-69,65,69,1,2035,11462.7695923
08014,65-69,65,69,1,2035,5396.91923714
18105,65-69,65,69,1,2035,7373.40188599
19103,65-69,65,69,1,2035,7216.59484863
09009,65-69,65,69,1,2035,50164.6812744
06037,65-69,65,69,1,2035,602833.570313
06001,65-69,65,69,1,2035,105289.080566
22033,65-69,65,69,1,2035,18153.9751892
04013,65-69,65,69,1,2035,308860.083984
37135,65-69,65,69,1,2035,8487.61094666
27109,65-69,65,69,1,2035,7624.65414429
06059,70-74,70,74,1,2035,212663.701904
06083,70-74,70,74,1,2035,23138.4356232
42003,70-74,70,74,1,2035,67523.2108154
37063,70-74,70,74,1,2035,20815.1271667
48041,70-74,70,74,1,2035,10561.6339111
41039,70-74,70,74,1,2035,21019.8926926
06085,70-74,70,74,1,2035,117961.925049
55025,70-74,70,74,1,2035,29438.2583923
36067,70-74,70,74,1,2035,27809.8588562
08069,70-74,70,74,1,2035,22308.3531342
49049,70-74,70,74,1,2035,21997.3449097
26161,70-74,70,74,1,2035,17923.7342834
17031,70-74,70,74,1,2035,256764.239258
25017,70-74,70,74,1,2035,98478.0749512
08013,70-74,70,74,1,2035,19397.0122833
01089,70-74,70,74,1,2035,27530.1898193
12001,70-74,70,74,1,2035,12406.4617004
08014,70-74,70,74,1,2035,5146.32852173
18105,70-74,70,74,1,2035,7425.08659363
19103,70-74,70,74,1,2035,7028.28599548
09009,70-74,70,74,1,2035,50461.5523682
06037,70-74,70,74,1,2035,580761.878906
06001,70-74,70,74,1,2035,99378.5905762
22033,70-74,70,74,1,2035,20445.509552
04013,70-74,70,74,1,2035,302728.642578
37135,70-74,70,74,1,2035,8091.26580811
27109,70-74,70,74,1,2035,9385.27393341
06059,75-79,75,79,1,2035,180662.605225
06083,75-79,75,79,1,2035,21966.7559967
42003,75-79,75,79,1,2035,70415.5589294
37063,75-79,75,79,1,2035,17562.3129883
48041,75-79,75,79,1,2035,9254.95646667
41039,75-79,75,79,1,2035,21210.206459
06085,75-79,75,79,1,2035,98358.1021729
55025,75-79,75,79,1,2035,27130.0823975
36067,75-79,75,79,1,2035,23741.952179
08069,75-79,75,79,1,2035,21951.8031311
49049,75-79,75,79,1,2035,18999.6877251
26161,75-79,75,79,1,2035,16931.4416809
17031,75-79,75,79,1,2035,222447.922852
25017,75-79,75,79,1,2035,83264.4351807
08013,75-79,75,79,1,2035,18680.9448929
01089,75-79,75,79,1,2035,22218.617157
12001,75-79,75,79,1,2035,12147.9184265
08014,75-79,75,79,1,2035,4610.19186211
18105,75-79,75,79,1,2035,6754.72768021
19103,75-79,75,79,1,2035,6639.92075348
09009,75-79,75,79,1,2035,42804.3852539
06037,75-79,75,79,1,2035,499873.382813
06001,75-79,75,79,1,2035,84016.5588379
22033,75-79,75,79,1,2035,20013.5436401
04013,75-79,75,79,1,2035,255919.214844
37135,75-79,75,79,1,2035,7178.03611755
27109,75-79,75,79,1,2035,9223.93647385
06059,80-84,80,84,1,2035,129861.132935
06083,80-84,80,84,1,2035,17464.4205017
42003,80-84,80,84,1,2035,54789.8224792
37063,80-84,80,84,1,2035,13545.5521393
48041,80-84,80,84,1,2035,6553.18019104
41039,80-84,80,84,1,2035,19918.0018692
06085,80-84,80,84,1,2035,69546.5185547
55025,80-84,80,84,1,2035,23320.8829346
36067,80-84,80,84,1,2035,16671.8798676
08069,80-84,80,84,1,2035,18057.0206108
49049,80-84,80,84,1,2035,14012.9313736
26161,80-84,80,84,1,2035,14406.865097
17031,80-84,80,84,1,2035,154959.029785
25017,80-84,80,84,1,2035,60308.092041
08013,80-84,80,84,1,2035,15471.0246201
01089,80-84,80,84,1,2035,14425.0381165
12001,80-84,80,84,1,2035,10560.2216797
08014,80-84,80,84,1,2035,3521.66776085
18105,80-84,80,84,1,2035,5345.80360794
19103,80-84,80,84,1,2035,5743.98714447
09009,80-84,80,84,1,2035,29376.2247925
06037,80-84,80,84,1,2035,367794.973633
06001,80-84,80,84,1,2035,62298.2476807
22033,80-84,80,84,1,2035,16530.4088287
04013,80-84,80,84,1,2035,188983.325439
37135,80-84,80,84,1,2035,5738.87197876
27109,80-84,80,84,1,2035,6747.85246658
06059,85+,85,999,1,2035,160399.455811
06083,85+,85,999,1,2035,19924.7386322
42003,85+,85,999,1,2035,23573.9164429
37063,85+,85,999,1,2035,13727.6617737
48041,85+,85,999,1,2035,7722.36021423
41039,85+,85,999,1,2035,20138.680191
06085,85+,85,999,1,2035,88058.0036621
55025,85+,85,999,1,2035,24978.1091919
36067,85+,85,999,1,2035,14017.0086212
08069,85+,85,999,1,2035,20206.7288437
49049,85+,85,999,1,2035,15960.7956753
26161,85+,85,999,1,2035,17801.9280548
17031,85+,85,999,1,2035,130039.796387
25017,85+,85,999,1,2035,57634.0615234
08013,85+,85,999,1,2035,19367.8052597
01089,85+,85,999,1,2035,18122.4868393
12001,85+,85,999,1,2035,12343.8677673
08014,85+,85,999,1,2035,4552.7274704
18105,85+,85,999,1,2035,5106.63767624
19103,85+,85,999,1,2035,6703.0956955
09009,85+,85,999,1,2035,27557.7473755
06037,85+,85,999,1,2035,420106.006836
06001,85+,85,999,1,2035,69958.4974365
22033,85+,85,999,1,2035,15979.8509827
04013,85+,85,999,1,2035,249529.79248
37135,85+,85,999,1,2035,5874.70118713
27109,85+,85,999,1,2035,8433.75468063
06059,0-4,0,4,1,2040,198554.358643
06083,0-4,0,4,1,2040,34701.9292908
42003,0-4,0,4,1,2040,64137.331543
37063,0-4,0,4,1,2040,26836.8079834
48041,0-4,0,4,1,2040,23820.6945801
41039,0-4,0,4,1,2040,23261.5628052
06085,0-4,0,4,1,2040,125062.133179
55025,0-4,0,4,1,2040,45938.085083
36067,0-4,0,4,1,2040,21204.2412109
08069,0-4,0,4,1,2040,30673.8932495
49049,0-4,0,4,1,2040,74105.1154785
26161,0-4,0,4,1,2040,28175.1513672
17031,0-4,0,4,1,2040,311799.953125
25017,0-4,0,4,1,2040,95588.3710938
08013,0-4,0,4,1,2040,26652.645752
01089,0-4,0,4,1,2040,23356.9076538
12001,0-4,0,4,1,2040,19743.0250244
08014,0-4,0,4,1,2040,6251.59294128
18105,0-4,0,4,1,2040,11111.9630127
19103,0-4,0,4,1,2040,18562.2655029
09009,0-4,0,4,1,2040,42743.8892822
06037,0-4,0,4,1,2040,664914.876953
06001,0-4,0,4,1,2040,122261.039551
22033,0-4,0,4,1,2040,33112.1379395
04013,0-4,0,4,1,2040,364027.748047
37135,0-4,0,4,1,2040,10471.5259399
27109,0-4,0,4,1,2040,11323.5300293
06059,5-9,5,9,1,2040,203269.038818
06083,5-9,5,9,1,2040,33427.4215393
42003,5-9,5,9,1,2040,65551.4291992
37063,5-9,5,9,1,2040,24586.8140869
48041,5-9,5,9,1,2040,22250.3270264
41039,5-9,5,9,1,2040,22622.7606506
06085,5-9,5,9,1,2040,123123.226807
55025,5-9,5,9,1,2040,43356.7034912
36067,5-9,5,9,1,2040,22696.1523438
08069,5-9,5,9,1,2040,30106.8345032
49049,5-9,5,9,1,2040,67168.161377
26161,5-9,5,9,1,2040,26316.6574707
17031,5-9,5,9,1,2040,301227.946289
25017,5-9,5,9,1,2040,94495.8945313
08013,5-9,5,9,1,2040,26356.9387512
01089,5-9,5,9,1,2040,23856.4067383
12001,5-9,5,9,1,2040,19100.968689
08014,5-9,5,9,1,2040,6369.29488373
18105,5-9,5,9,1,2040,10235.8131409
19103,5-9,5,9,1,2040,16698.5130005
09009,5-9,5,9,1,2040,43360.880249
06037,5-9,5,9,1,2040,655818.738281
06001,5-9,5,9,1,2040,121469.542969
22033,5-9,5,9,1,2040,30436.0774536
04013,5-9,5,9,1,2040,359463.158203
37135,5-9,5,9,1,2040,11042.9046021
27109,5-9,5,9,1,2040,10813.548584
06059,10-14,10,14,1,2040,206456.003418
06083,10-14,10,14,1,2040,31992.5267639
42003,10-14,10,14,1,2040,66555.4570313
37063,10-14,10,14,1,2040,23890.71698
48041,10-14,10,14,1,2040,21128.9105225
41039,10-14,10,14,1,2040,22707.658905
06085,10-14,10,14,1,2040,120849.741211
55025,10-14,10,14,1,2040,41843.1558838
36067,10-14,10,14,1,2040,23622.4449463
08069,10-14,10,14,1,2040,29137.821106
49049,10-14,10,14,1,2040,64884.1418152
26161,10-14,10,14,1,2040,24983.3449097
17031,10-14,10,14,1,2040,300827.777344
25017,10-14,10,14,1,2040,95198.6245117
08013,10-14,10,14,1,2040,25601.9485168
01089,10-14,10,14,1,2040,24406.6504517
12001,10-14,10,14,1,2040,18632.5869751
08014,10-14,10,14,1,2040,6218.6601944
18105,10-14,10,14,1,2040,9652.3399353
19103,10-14,10,14,1,2040,15475.5498047
09009,10-14,10,14,1,2040,44406.2160645
06037,10-14,10,14,1,2040,643240.283203
06001,10-14,10,14,1,2040,117863.981445
22033,10-14,10,14,1,2040,29851.7364502
04013,10-14,10,14,1,2040,351099.177734
37135,10-14,10,14,1,2040,11274.3312988
27109,10-14,10,14,1,2040,10741.0723877
06059,15-19,15,19,1,2040,200576.671387
06083,15-19,15,19,1,2040,44249.1744995
42003,15-19,15,19,1,2040,76380.4147949
37063,15-19,15,19,1,2040,28926.0631104
48041,15-19,15,19,1,2040,36174.4678345
41039,15-19,15,19,1,2040,27959.0466919
06085,15-19,15,19,1,2040,115670.248047
55025,15-19,15,19,1,2040,47863.715332
36067,15-19,15,19,1,2040,30727.3171387
08069,15-19,15,19,1,2040,35634.263855
49049,15-19,15,19,1,2040,70127.3426514
26161,15-19,15,19,1,2040,42884.7797852
17031,15-19,15,19,1,2040,292431.419922
25017,15-19,15,19,1,2040,112109.697754
08013,15-19,15,19,1,2040,35697.3075867
01089,15-19,15,19,1,2040,25634.2727356
12001,15-19,15,19,1,2040,31340.34375
08014,15-19,15,19,1,2040,5296.13131714
18105,15-19,15,19,1,2040,25036.388916
19103,15-19,15,19,1,2040,22783.178894
09009,15-19,15,19,1,2040,52580.416626
06037,15-19,15,19,1,2040,637279.574219
06001,15-19,15,19,1,2040,117283.45459
22033,15-19,15,19,1,2040,34345.4597168
04013,15-19,15,19,1,2040,331711.415039
37135,15-19,15,19,1,2040,19954.3900757
27109,15-19,15,19,1,2040,9043.57366943
06059,20-24,20,24,1,2040,189860.989014
06083,20-24,20,24,1,2040,51587.7980347
42003,20-24,20,24,1,2040,71081.4121094
37063,20-24,20,24,1,2040,29109.0081787
48041,20-24,20,24,1,2040,52429.0654297
41039,20-24,20,24,1,2040,34201.6965637
06085,20-24,20,24,1,2040,117803.833374
55025,20-24,20,24,1,2040,62911.9161377
36067,20-24,20,24,1,2040,28488.8062744
08069,20-24,20,24,1,2040,43601.9747925
49049,20-24,20,24,1,2040,84578.5619202
26161,20-24,20,24,1,2040,52446.2491455
17031,20-24,20,24,1,2040,294028.291016
25017,20-24,20,24,1,2040,117379.244141
08013,20-24,20,24,1,2040,39395.3624573
01089,20-24,20,24,1,2040,24125.2996826
12001,20-24,20,24,1,2040,46305.9958496
08014,20-24,20,24,1,2040,5005.17488098
18105,20-24,20,24,1,2040,33952.192749
19103,20-24,20,24,1,2040,29839.0349121
09009,20-24,20,24,1,2040,51577.8710938
06037,20-24,20,24,1,2040,635168.177734
06001,20-24,20,24,1,2040,112896.806641
22033,20-24,20,24,1,2040,46680.2723389
04013,20-24,20,24,1,2040,314864.949219
37135,20-24,20,24,1,2040,22289.2634888
27109,20-24,20,24,1,2040,8338.39883423
06059,25-29,25,29,1,2040,204678.156006
06083,25-29,25,29,1,2040,38821.7890625
42003,25-29,25,29,1,2040,78016.7191162
37063,25-29,25,29,1,2040,30696.9624023
48041,25-29,25,29,1,2040,23599.2154541
41039,25-29,25,29,1,2040,25373.0520325
06085,25-29,25,29,1,2040,156441.924805
55025,25-29,25,29,1,2040,52544.7392578
36067,25-29,25,29,1,2040,25347.7213135
08069,25-29,25,29,1,2040,36077.0976868
49049,25-29,25,29,1,2040,69892.0852966
26161,25-29,25,29,1,2040,33069.151001
17031,25-29,25,29,1,2040,344699.994141
25017,25-29,25,29,1,2040,133858.722656
08013,25-29,25,29,1,2040,28875.140564
01089,25-29,25,29,1,2040,23368.8302307
12001,25-29,25,29,1,2040,24022.901123
08014,25-29,25,29,1,2040,6371.87875748
18105,25-29,25,29,1,2040,11814.6325684
19103,25-29,25,29,1,2040,17863.9684448
09009,25-29,25,29,1,2040,47136.0146484
06037,25-29,25,29,1,2040,667990.835938
06001,25-29,25,29,1,2040,133709.064941
22033,25-29,25,29,1,2040,32718.6026611
04013,25-29,25,29,1,2040,344948.830078
37135,25-29,25,29,1,2040,11095.3823853
27109,25-29,25,29,1,2040,11752.5889893
06059,30-34,30,34,1,2040,224240.662598
06083,30-34,30,34,1,2040,37768.1767273
42003,30-34,30,34,1,2040,83676.9030762
37063,30-34,30,34,1,2040,33474.9197998
48041,30-34,30,34,1,2040,21917.4503174
41039,30-34,30,34,1,2040,26091.0597839
06085,30-34,30,34,1,2040,193368.831299
55025,30-34,30,34,1,2040,54655.1932373
36067,30-34,30,34,1,2040,27284.7362061
08069,30-34,30,34,1,2040,38490.1771851
49049,30-34,30,34,1,2040,70159.2806091
26161,30-34,30,34,1,2040,33140.1915283
17031,30-34,30,34,1,2040,368087.822266
25017,30-34,30,34,1,2040,147131.71582
08013,30-34,30,34,1,2040,32213.6974792
01089,30-34,30,34,1,2040,25506.7799988
12001,30-34,30,34,1,2040,20488.1766357
08014,30-34,30,34,1,2040,8117.80969238
18105,30-34,30,34,1,2040,10306.1359863
19103,30-34,30,34,1,2040,16333.3295898
09009,30-34,30,34,1,2040,53519.0820313
06037,30-34,30,34,1,2040,731136.558594
06001,30-34,30,34,1,2040,166327.007324
22033,30-34,30,34,1,2040,29827.0664063
04013,30-34,30,34,1,2040,392178.34375
37135,30-34,30,34,1,2040,10594.8893433
27109,30-34,30,34,1,2040,13206.0628662
06059,35-39,35,39,1,2040,227078.443359
06083,35-39,35,39,1,2040,34229.6595154
42003,35-39,35,39,1,2040,81461.1914063
37063,35-39,35,39,1,2040,29285.2125244
48041,35-39,35,39,1,2040,19683.274292
41039,35-39,35,39,1,2040,25419.5525513
06085,35-39,35,39,1,2040,191656.225098
55025,35-39,35,39,1,2040,51416.3411865
36067,35-39,35,39,1,2040,27285.0379639
08069,35-39,35,39,1,2040,37489.5602417
49049,35-39,35,39,1,2040,62422.6046143
26161,35-39,35,39,1,2040,32019.2468872
17031,35-39,35,39,1,2040,335035.732422
25017,35-39,35,39,1,2040,142923.917969
08013,35-39,35,39,1,2040,32409.0582886
01089,35-39,35,39,1,2040,24941.8812943
12001,35-39,35,39,1,2040,17208.8280029
08014,35-39,35,39,1,2040,8659.1583786
18105,35-39,35,39,1,2040,9033.04190063
19103,35-39,35,39,1,2040,14461.8640747
09009,35-39,35,39,1,2040,53822.5561523
06037,35-39,35,39,1,2040,705676.996094
06001,35-39,35,39,1,2040,167567.138184
22033,35-39,35,39,1,2040,27068.6740799
04013,35-39,35,39,1,2040,384749.538086
37135,35-39,35,39,1,2040,10534.6052856
27109,35-39,35,39,1,2040,12216.4035034
06059,40-44,40,44,1,2040,235379.351074
06083,40-44,40,44,1,2040,27276.3174133
42003,40-44,40,44,1,2040,75265.0388184
37063,40-44,40,44,1,2040,24286.2183838
48041,40-44,40,44,1,2040,10804.4217529
41039,40-44,40,44,1,2040,23186.1984253
06085,40-44,40,44,1,2040,181793.214844
55025,40-44,40,44,1,2040,44828.62854
36067,40-44,40,44,1,2040,24169.1900635
08069,40-44,40,44,1,2040,32486.6556702
49049,40-44,40,44,1,2040,48272.6673279
26161,40-44,40,44,1,2040,22014.8905716
17031,40-44,40,44,1,2040,320172.599609
25017,40-44,40,44,1,2040,130496.562988
08013,40-44,40,44,1,2040,26922.5080872
01089,40-44,40,44,1,2040,24567.0660553
12001,40-44,40,44,1,2040,10732.4507141
08014,40-44,40,44,1,2040,8755.59598541
18105,40-44,40,44,1,2040,2295.80643463
19103,40-44,40,44,1,2040,9517.17645264
09009,40-44,40,44,1,2040,50751.3337402
06037,40-44,40,44,1,2040,729219.207031
06001,40-44,40,44,1,2040,162728.021973
22033,40-44,40,44,1,2040,24034.5697937
04013,40-44,40,44,1,2040,379045.455078
37135,40-44,40,44,1,2040,5601.81384277
27109,40-44,40,44,1,2040,11387.3586121
06059,45-49,45,49,1,2040,270531.686035
06083,45-49,45,49,1,2040,33076.0621033
42003,45-49,45,49,1,2040,87679.4764404
37063,45-49,45,49,1,2040,26436.9695435
48041,45-49,45,49,1,2040,16822.7655029
41039,45-49,45,49,1,2040,28215.9906616
06085,45-49,45,49,1,2040,189634.75769
55025,45-49,45,49,1,2040,47249.7849731
36067,45-49,45,49,1,2040,27207.233551
08069,45-49,45,49,1,2040,37190.3041992
49049,45-49,45,49,1,2040,47613.2576599
26161,45-49,45,49,1,2040,26488.3587341
17031,45-49,45,49,1,2040,359379.822266
25017,45-49,45,49,1,2040,130273.641113
08013,45-49,45,49,1,2040,31298.3111877
01089,45-49,45,49,1,2040,27501.5856323
12001,45-49,45,49,1,2040,16596.8656006
08014,45-49,45,49,1,2040,8895.14090729
18105,45-49,45,49,1,2040,3371.98873901
19103,45-49,45,49,1,2040,10691.6182556
09009,45-49,45,49,1,2040,53196.8666992
06037,45-49,45,49,1,2040,840206.988281
06001,45-49,45,49,1,2040,179854.671875
22033,45-49,45,49,1,2040,28354.6014099
04013,45-49,45,49,1,2040,399303.332031
37135,45-49,45,49,1,2040,7359.76495361
27109,45-49,45,49,1,2040,11732.0886841
06059,50-54,50,54,1,2040,268682.237549
06083,50-54,50,54,1,2040,26091.3493652
42003,50-54,50,54,1,2040,105352.967529
37063,50-54,50,54,1,2040,31979.9815521
48041,50-54,50,54,1,2040,19334.0377197
41039,50-54,50,54,1,2040,24294.1862183
06085,50-54,50,54,1,2040,183170.49939
55025,50-54,50,54,1,2040,39291.0137329
36067,50-54,50,54,1,2040,33368.9353027
08069,50-54,50,54,1,2040,30347.7984161
49049,50-54,50,54,1,2040,34268.1902313
26161,50-54,50,54,1,2040,22414.6422729
17031,50-54,50,54,1,2040,376144.060547
25017,50-54,50,54,1,2040,136245.207031
08013,50-54,50,54,1,2040,27382.5419922
01089,50-54,50,54,1,2040,30293.4326782
12001,50-54,50,54,1,2040,18625.7227173
08014,50-54,50,54,1,2040,8130.98009491
18105,50-54,50,54,1,2040,9647.04811096
19103,50-54,50,54,1,2040,11143.7363892
09009,50-54,50,54,1,2040,57586.9686279
06037,50-54,50,54,1,2040,849329.566406
06001,50-54,50,54,1,2040,187638.810059
22033,50-54,50,54,1,2040,24920.5175629
04013,50-54,50,54,1,2040,397743.785156
37135,50-54,50,54,1,2040,9981.20025635
27109,50-54,50,54,1,2040,10977.9544373
06059,55-59,55,59,1,2040,250915.205811
06083,55-59,55,59,1,2040,27152.458313
42003,55-59,55,59,1,2040,88115.6599121
37063,55-59,55,59,1,2040,31923.1133423
48041,55-59,55,59,1,2040,18704.2033081
41039,55-59,55,59,1,2040,25307.0825806
06085,55-59,55,59,1,2040,167263.126221
55025,55-59,55,59,1,2040,41346.1850586
36067,55-59,55,59,1,2040,31019.5891113
08069,55-59,55,59,1,2040,28757.0917664
49049,55-59,55,59,1,2040,43087.3674011
26161,55-59,55,59,1,2040,20877.8508301
17031,55-59,55,59,1,2040,369651.599609
25017,55-59,55,59,1,2040,129165.349609
08013,55-59,55,59,1,2040,23841.262085
01089,55-59,55,59,1,2040,29418.9447021
12001,55-59,55,59,1,2040,18299.7435913
08014,55-59,55,59,1,2040,7050.75921249
18105,55-59,55,59,1,2040,9373.80397034
19103,55-59,55,59,1,2040,12043.5869751
09009,55-59,55,59,1,2040,55387.2922363
06037,55-59,55,59,1,2040,757210.244141
06001,55-59,55,59,1,2040,166005.967285
22033,55-59,55,59,1,2040,29031.5622559
04013,55-59,55,59,1,2040,379628.319336
37135,55-59,55,59,1,2040,9758.66178894
27109,55-59,55,59,1,2040,11931.6705322
06059,60-64,60,64,1,2040,211169.276611
06083,60-64,60,64,1,2040,22450.6111755
42003,60-64,60,64,1,2040,63048.7901611
37063,60-64,60,64,1,2040,28571.7868042
48041,60-64,60,64,1,2040,15328.8720093
41039,60-64,60,64,1,2040,22564.9917297
