city,series_id,year,value,county_fips,group
Irvine,ATNHPIUS06059A,2001,110.34,06059,basket
Irvine,ATNHPIUS06059A,2002,124.95,06059,basket
Irvine,ATNHPIUS06059A,2003,139.56,06059,basket
Irvine,ATNHPIUS06059A,2004,172.82,06059,basket
Irvine,ATNHPIUS06059A,2005,215.95,06059,basket
Irvine,ATNHPIUS06059A,2006,242.74,06059,basket
Irvine,ATNHPIUS06059A,2007,232.7,06059,basket
Irvine,ATNHPIUS06059A,2008,190.62,06059,basket
Irvine,ATNHPIUS06059A,2009,170.3,06059,basket
Irvine,ATNHPIUS06059A,2010,171.25,06059,basket
Irvine,ATNHPIUS06059A,2011,163.53,06059,basket
Irvine,ATNHPIUS06059A,2012,163.73,06059,basket
Irvine,ATNHPIUS06059A,2013,179.44,06059,basket
Irvine,ATNHPIUS06059A,2014,201.82,06059,basket
Irvine,ATNHPIUS06059A,2015,209.49,06059,basket
Irvine,ATNHPIUS06059A,2016,223.05,06059,basket
Irvine,ATNHPIUS06059A,2017,234.64,06059,basket
Irvine,ATNHPIUS06059A,2018,246.75,06059,basket
Irvine,ATNHPIUS06059A,2019,252.52,06059,basket
Irvine,ATNHPIUS06059A,2020,257.98,06059,basket
Irvine,ATNHPIUS06059A,2021,283.57,06059,basket
Irvine,ATNHPIUS06059A,2022,330.03,06059,basket
Irvine,ATNHPIUS06059A,2023,353.95,06059,basket
Irvine,ATNHPIUS06059A,2024,383.22,06059,basket
Irvine,ATNHPIUS06059A,2025,395.98,06059,basket
Iowa City,ATNHPIUS19103A,1977,39.19,19103,basket
Iowa City,ATNHPIUS19103A,1978,45.48,19103,basket
Iowa City,ATNHPIUS19103A,1979,47.69,19103,basket
Iowa City,ATNHPIUS19103A,1980,48.44,19103,basket
Iowa City,ATNHPIUS19103A,1981,47.37,19103,basket
Iowa City,ATNHPIUS19103A,1982,43.74,19103,basket
Iowa City,ATNHPIUS19103A,1983,54.02,19103,basket
Iowa City,ATNHPIUS19103A,1984,54.88,19103,basket
Iowa City,ATNHPIUS19103A,1985,55.3,19103,basket
Iowa City,ATNHPIUS19103A,1986,55.23,19103,basket
Iowa City,ATNHPIUS19103A,1987,57.15,19103,basket
Iowa City,ATNHPIUS19103A,1988,58.57,19103,basket
Iowa City,ATNHPIUS19103A,1989,63.38,19103,basket
Iowa City,ATNHPIUS19103A,1990,66.9,19103,basket
Iowa City,ATNHPIUS19103A,1991,70.38,19103,basket
Iowa City,ATNHPIUS19103A,1992,72.11,19103,basket
Iowa City,ATNHPIUS19103A,1993,75.58,19103,basket
Iowa City,ATNHPIUS19103A,1994,81.74,19103,basket
Iowa City,ATNHPIUS19103A,1995,86.38,19103,basket
Iowa City,ATNHPIUS19103A,1996,87.78,19103,basket
Iowa City,ATNHPIUS19103A,1997,90.59,19103,basket
Iowa City,ATNHPIUS19103A,1998,93.09,19103,basket
Iowa City,ATNHPIUS19103A,1999,95.4,19103,basket
Iowa City,ATNHPIUS19103A,2000,100.0,19103,basket
Iowa City,ATNHPIUS19103A,2001,104.85,19103,basket
Iowa City,ATNHPIUS19103A,2002,108.27,19103,basket
Iowa City,ATNHPIUS19103A,2003,111.55,19103,basket
Iowa City,ATNHPIUS19103A,2004,118.11,19103,basket
Iowa City,ATNHPIUS19103A,2005,125.12,19103,basket
Iowa City,ATNHPIUS19103A,2006,128.58,19103,basket
Iowa City,ATNHPIUS19103A,2007,130.78,19103,basket
Iowa City,ATNHPIUS19103A,2008,131.25,19103,basket
Iowa City,ATNHPIUS19103A,2009,132.07,19103,basket
Iowa City,ATNHPIUS19103A,2010,131.18,19103,basket
Iowa City,ATNHPIUS19103A,2011,130.46,19103,basket
Iowa City,ATNHPIUS19103A,2012,131.41,19103,basket
Iowa City,ATNHPIUS19103A,2013,134.16,19103,basket
Iowa City,ATNHPIUS19103A,2014,137.73,19103,basket
Iowa City,ATNHPIUS19103A,2015,141.26,19103,basket
Iowa City,ATNHPIUS19103A,2016,146.1,19103,basket
Iowa City,ATNHPIUS19103A,2017,150.42,19103,basket
Iowa City,ATNHPIUS19103A,2018,156.44,19103,basket
Iowa City,ATNHPIUS19103A,2019,159.96,19103,basket
Iowa City,ATNHPIUS19103A,2020,161.45,19103,basket
Iowa City,ATNHPIUS19103A,2021,169.97,19103,basket
Iowa City,ATNHPIUS19103A,2022,187.95,19103,basket
Iowa City,ATNHPIUS19103A,2023,204.0,19103,basket
Iowa City,ATNHPIUS19103A,2024,209.94,19103,basket
Iowa City,ATNHPIUS19103A,2025,219.5,19103,basket
Syracuse,ATNHPIUS36067A,1975,36.88,36067,basket
Syracuse,ATNHPIUS36067A,1976,37.53,36067,basket
Syracuse,ATNHPIUS36067A,1977,40.48,36067,basket
Syracuse,ATNHPIUS36067A,1978,43.33,36067,basket
Syracuse,ATNHPIUS36067A,1979,49.09,36067,basket
Syracuse,ATNHPIUS36067A,1980,52.26,36067,basket
Syracuse,ATNHPIUS36067A,1981,57.97,36067,basket
Syracuse,ATNHPIUS36067A,1982,56.21,36067,basket
Syracuse,ATNHPIUS36067A,1983,59.88,36067,basket
Syracuse,ATNHPIUS36067A,1984,67.99,36067,basket
Syracuse,ATNHPIUS36067A,1985,74.37,36067,basket
Syracuse,ATNHPIUS36067A,1986,80.57,36067,basket
Syracuse,ATNHPIUS36067A,1987,86.79,36067,basket
Syracuse,ATNHPIUS36067A,1988,93.64,36067,basket
Syracuse,ATNHPIUS36067A,1989,97.38,36067,basket
Syracuse,ATNHPIUS36067A,1990,99.25,36067,basket
Syracuse,ATNHPIUS36067A,1991,99.52,36067,basket
Syracuse,ATNHPIUS36067A,1992,100.47,36067,basket
Syracuse,ATNHPIUS36067A,1993,100.51,36067,basket
Syracuse,ATNHPIUS36067A,1994,98.22,36067,basket
Syracuse,ATNHPIUS36067A,1995,94.47,36067,basket
Syracuse,ATNHPIUS36067A,1996,93.8,36067,basket
Syracuse,ATNHPIUS36067A,1997,92.66,36067,basket
Syracuse,ATNHPIUS36067A,1998,95.52,36067,basket
Syracuse,ATNHPIUS36067A,1999,96.71,36067,basket
Syracuse,ATNHPIUS36067A,2000,100.0,36067,basket
Syracuse,ATNHPIUS36067A,2001,105.22,36067,basket
Syracuse,ATNHPIUS36067A,2002,110.44,36067,basket
Syracuse,ATNHPIUS36067A,2003,115.48,36067,basket
Syracuse,ATNHPIUS36067A,2004,124.2,36067,basket
Syracuse,ATNHPIUS36067A,2005,133.03,36067,basket
Syracuse,ATNHPIUS36067A,2006,139.45,36067,basket
Syracuse,ATNHPIUS36067A,2007,141.59,36067,basket
Syracuse,ATNHPIUS36067A,2008,142.69,36067,basket
Syracuse,ATNHPIUS36067A,2009,142.74,36067,basket
Syracuse,ATNHPIUS36067A,2010,141.95,36067,basket
Syracuse,ATNHPIUS36067A,2011,140.39,36067,basket
Syracuse,ATNHPIUS36067A,2012,139.36,36067,basket
Syracuse,ATNHPIUS36067A,2013,139.61,36067,basket
Syracuse,ATNHPIUS36067A,2014,141.14,36067,basket
Syracuse,ATNHPIUS36067A,2015,142.63,36067,basket
Syracuse,ATNHPIUS36067A,2016,144.62,36067,basket
Syracuse,ATNHPIUS36067A,2017,149.97,36067,basket
Syracuse,ATNHPIUS36067A,2018,157.46,36067,basket
Syracuse,ATNHPIUS36067A,2019,162.48,36067,basket
Syracuse,ATNHPIUS36067A,2020,171.73,36067,basket
Syracuse,ATNHPIUS36067A,2021,191.22,36067,basket
Syracuse,ATNHPIUS36067A,2022,216.57,36067,basket
Syracuse,ATNHPIUS36067A,2023,242.51,36067,basket
Syracuse,ATNHPIUS36067A,2024,267.28,36067,basket
Syracuse,ATNHPIUS36067A,2025,287.35,36067,basket
Pittsburgh,ATNHPIUS42003A,1975,32.38,42003,basket
Pittsburgh,ATNHPIUS42003A,1976,36.71,42003,basket
Pittsburgh,ATNHPIUS42003A,1977,40.69,42003,basket
Pittsburgh,ATNHPIUS42003A,1978,46.63,42003,basket
Pittsburgh,ATNHPIUS42003A,1979,50.69,42003,basket
Pittsburgh,ATNHPIUS42003A,1980,51.44,42003,basket
Pittsburgh,ATNHPIUS42003A,1981,51.17,42003,basket
Pittsburgh,ATNHPIUS42003A,1982,51.77,42003,basket
Pittsburgh,ATNHPIUS42003A,1983,55.35,42003,basket
Pittsburgh,ATNHPIUS42003A,1984,56.59,42003,basket
Pittsburgh,ATNHPIUS42003A,1985,57.47,42003,basket
Pittsburgh,ATNHPIUS42003A,1986,59.25,42003,basket
Pittsburgh,ATNHPIUS42003A,1987,62.04,42003,basket
Pittsburgh,ATNHPIUS42003A,1988,66.14,42003,basket
Pittsburgh,ATNHPIUS42003A,1989,70.7,42003,basket
Pittsburgh,ATNHPIUS42003A,1990,74.31,42003,basket
Pittsburgh,ATNHPIUS42003A,1991,77.91,42003,basket
Pittsburgh,ATNHPIUS42003A,1992,81.41,42003,basket
Pittsburgh,ATNHPIUS42003A,1993,85.19,42003,basket
Pittsburgh,ATNHPIUS42003A,1994,85.86,42003,basket
Pittsburgh,ATNHPIUS42003A,1995,86.61,42003,basket
Pittsburgh,ATNHPIUS42003A,1996,88.54,42003,basket
Pittsburgh,ATNHPIUS42003A,1997,89.99,42003,basket
Pittsburgh,ATNHPIUS42003A,1998,93.59,42003,basket
Pittsburgh,ATNHPIUS42003A,1999,95.63,42003,basket
Pittsburgh,ATNHPIUS42003A,2000,100.0,42003,basket
Pittsburgh,ATNHPIUS42003A,2001,106.19,42003,basket
Pittsburgh,ATNHPIUS42003A,2002,110.42,42003,basket
Pittsburgh,ATNHPIUS42003A,2003,113.14,42003,basket
Pittsburgh,ATNHPIUS42003A,2004,118.63,42003,basket
Pittsburgh,ATNHPIUS42003A,2005,123.32,42003,basket
Pittsburgh,ATNHPIUS42003A,2006,126.08,42003,basket
Pittsburgh,ATNHPIUS42003A,2007,128.47,42003,basket
Pittsburgh,ATNHPIUS42003A,2008,130.0,42003,basket
Pittsburgh,ATNHPIUS42003A,2009,130.61,42003,basket
Pittsburgh,ATNHPIUS42003A,2010,131.05,42003,basket
Pittsburgh,ATNHPIUS42003A,2011,131.9,42003,basket
Pittsburgh,ATNHPIUS42003A,2012,133.09,42003,basket
Pittsburgh,ATNHPIUS42003A,2013,136.47,42003,basket
Pittsburgh,ATNHPIUS42003A,2014,142.0,42003,basket
Pittsburgh,ATNHPIUS42003A,2015,147.38,42003,basket
Pittsburgh,ATNHPIUS42003A,2016,153.66,42003,basket
Pittsburgh,ATNHPIUS42003A,2017,160.73,42003,basket
Pittsburgh,ATNHPIUS42003A,2018,170.65,42003,basket
Pittsburgh,ATNHPIUS42003A,2019,178.76,42003,basket
Pittsburgh,ATNHPIUS42003A,2020,185.57,42003,basket
Pittsburgh,ATNHPIUS42003A,2021,204.11,42003,basket
Pittsburgh,ATNHPIUS42003A,2022,227.05,42003,basket
Pittsburgh,ATNHPIUS42003A,2023,239.21,42003,basket
Pittsburgh,ATNHPIUS42003A,2024,251.78,42003,basket
Pittsburgh,ATNHPIUS42003A,2025,259.81,42003,basket
Chapel Hill,ATNHPIUS37135A,1975,23.21,37135,basket
Chapel Hill,ATNHPIUS37135A,1976,25.83,37135,basket
Chapel Hill,ATNHPIUS37135A,1977,29.14,37135,basket
Chapel Hill,ATNHPIUS37135A,1978,31.82,37135,basket
Chapel Hill,ATNHPIUS37135A,1979,34.71,37135,basket
Chapel Hill,ATNHPIUS37135A,1980,37.29,37135,basket
Chapel Hill,ATNHPIUS37135A,1981,40.35,37135,basket
Chapel Hill,ATNHPIUS37135A,1982,44.58,37135,basket
Chapel Hill,ATNHPIUS37135A,1983,44.84,37135,basket
Chapel Hill,ATNHPIUS37135A,1984,48.35,37135,basket
Chapel Hill,ATNHPIUS37135A,1985,52.19,37135,basket
Chapel Hill,ATNHPIUS37135A,1986,55.35,37135,basket
Chapel Hill,ATNHPIUS37135A,1987,59.08,37135,basket
Chapel Hill,ATNHPIUS37135A,1988,63.24,37135,basket
Chapel Hill,ATNHPIUS37135A,1989,64.2,37135,basket
Chapel Hill,ATNHPIUS37135A,1990,64.91,37135,basket
Chapel Hill,ATNHPIUS37135A,1991,66.42,37135,basket
Chapel Hill,ATNHPIUS37135A,1992,68.62,37135,basket
Chapel Hill,ATNHPIUS37135A,1993,70.77,37135,basket
Chapel Hill,ATNHPIUS37135A,1994,73.87,37135,basket
Chapel Hill,ATNHPIUS37135A,1995,80.57,37135,basket
Chapel Hill,ATNHPIUS37135A,1996,82.53,37135,basket
Chapel Hill,ATNHPIUS37135A,1997,88.13,37135,basket
Chapel Hill,ATNHPIUS37135A,1998,91.04,37135,basket
Chapel Hill,ATNHPIUS37135A,1999,94.65,37135,basket
Chapel Hill,ATNHPIUS37135A,2000,100.0,37135,basket
Chapel Hill,ATNHPIUS37135A,2001,104.52,37135,basket
Chapel Hill,ATNHPIUS37135A,2002,108.29,37135,basket
Chapel Hill,ATNHPIUS37135A,2003,110.02,37135,basket
Chapel Hill,ATNHPIUS37135A,2004,116.03,37135,basket
Chapel Hill,ATNHPIUS37135A,2005,124.52,37135,basket
Chapel Hill,ATNHPIUS37135A,2006,132.79,37135,basket
Chapel Hill,ATNHPIUS37135A,2007,139.36,37135,basket
Chapel Hill,ATNHPIUS37135A,2008,141.88,37135,basket
Chapel Hill,ATNHPIUS37135A,2009,139.89,37135,basket
Chapel Hill,ATNHPIUS37135A,2010,135.42,37135,basket
Chapel Hill,ATNHPIUS37135A,2011,132.7,37135,basket
Chapel Hill,ATNHPIUS37135A,2012,131.89,37135,basket
Chapel Hill,ATNHPIUS37135A,2013,133.01,37135,basket
Chapel Hill,ATNHPIUS37135A,2014,136.17,37135,basket
Chapel Hill,ATNHPIUS37135A,2015,140.4,37135,basket
Chapel Hill,ATNHPIUS37135A,2016,144.54,37135,basket
Chapel Hill,ATNHPIUS37135A,2017,152.23,37135,basket
Chapel Hill,ATNHPIUS37135A,2018,159.67,37135,basket
Chapel Hill,ATNHPIUS37135A,2019,167.51,37135,basket
Chapel Hill,ATNHPIUS37135A,2020,172.14,37135,basket
Chapel Hill,ATNHPIUS37135A,2021,189.59,37135,basket
Chapel Hill,ATNHPIUS37135A,2022,228.9,37135,basket
Chapel Hill,ATNHPIUS37135A,2023,253.51,37135,basket
Chapel Hill,ATNHPIUS37135A,2024,267.36,37135,basket
Chapel Hill,ATNHPIUS37135A,2025,276.23,37135,basket
New Haven,ATNHPIUS09009A,1975,25.48,09009,basket
New Haven,ATNHPIUS09009A,1976,25.77,09009,basket
New Haven,ATNHPIUS09009A,1977,27.79,09009,basket
New Haven,ATNHPIUS09009A,1978,31.96,09009,basket
New Haven,ATNHPIUS09009A,1979,37.27,09009,basket
New Haven,ATNHPIUS09009A,1980,39.69,09009,basket
New Haven,ATNHPIUS09009A,1981,41.58,09009,basket
New Haven,ATNHPIUS09009A,1982,43.88,09009,basket
New Haven,ATNHPIUS09009A,1983,46.89,09009,basket
New Haven,ATNHPIUS09009A,1984,53.83,09009,basket
New Haven,ATNHPIUS09009A,1985,62.56,09009,basket
New Haven,ATNHPIUS09009A,1986,76.78,09009,basket
New Haven,ATNHPIUS09009A,1987,96.84,09009,basket
New Haven,ATNHPIUS09009A,1988,105.11,09009,basket
New Haven,ATNHPIUS09009A,1989,102.56,09009,basket
New Haven,ATNHPIUS09009A,1990,97.75,09009,basket
New Haven,ATNHPIUS09009A,1991,92.01,09009,basket
New Haven,ATNHPIUS09009A,1992,90.1,09009,basket
New Haven,ATNHPIUS09009A,1993,87.31,09009,basket
New Haven,ATNHPIUS09009A,1994,85.03,09009,basket
New Haven,ATNHPIUS09009A,1995,83.96,09009,basket
New Haven,ATNHPIUS09009A,1996,84.33,09009,basket
New Haven,ATNHPIUS09009A,1997,84.96,09009,basket
New Haven,ATNHPIUS09009A,1998,88.95,09009,basket
New Haven,ATNHPIUS09009A,1999,92.5,09009,basket
New Haven,ATNHPIUS09009A,2000,100.0,09009,basket
New Haven,ATNHPIUS09009A,2001,108.6,09009,basket
New Haven,ATNHPIUS09009A,2002,118.26,09009,basket
New Haven,ATNHPIUS09009A,2003,126.71,09009,basket
New Haven,ATNHPIUS09009A,2004,142.16,09009,basket
New Haven,ATNHPIUS09009A,2005,160.86,09009,basket
New Haven,ATNHPIUS09009A,2006,171.76,09009,basket
New Haven,ATNHPIUS09009A,2007,171.53,09009,basket
New Haven,ATNHPIUS09009A,2008,163.52,09009,basket
New Haven,ATNHPIUS09009A,2009,150.69,09009,basket
New Haven,ATNHPIUS09009A,2010,144.67,09009,basket
New Haven,ATNHPIUS09009A,2011,138.55,09009,basket
New Haven,ATNHPIUS09009A,2012,133.85,09009,basket
New Haven,ATNHPIUS09009A,2013,133.38,09009,basket
New Haven,ATNHPIUS09009A,2014,132.16,09009,basket
New Haven,ATNHPIUS09009A,2015,134.05,09009,basket
New Haven,ATNHPIUS09009A,2016,133.98,09009,basket
New Haven,ATNHPIUS09009A,2017,135.34,09009,basket
New Haven,ATNHPIUS09009A,2018,138.22,09009,basket
New Haven,ATNHPIUS09009A,2019,142.13,09009,basket
New Haven,ATNHPIUS09009A,2020,146.98,09009,basket
New Haven,ATNHPIUS09009A,2021,165.72,09009,basket
New Haven,ATNHPIUS09009A,2022,188.88,09009,basket
New Haven,ATNHPIUS09009A,2023,208.78,09009,basket
New Haven,ATNHPIUS09009A,2024,225.15,09009,basket
Baton Rouge,ATNHPIUS22033A,1975,34.57,22033,basket
Baton Rouge,ATNHPIUS22033A,1976,37.73,22033,basket
Baton Rouge,ATNHPIUS22033A,1977,42.47,22033,basket
Baton Rouge,ATNHPIUS22033A,1978,52.08,22033,basket
Baton Rouge,ATNHPIUS22033A,1979,60.21,22033,basket
Baton Rouge,ATNHPIUS22033A,1980,66.01,22033,basket
Baton Rouge,ATNHPIUS22033A,1981,71.1,22033,basket
Baton Rouge,ATNHPIUS22033A,1982,74.39,22033,basket
Baton Rouge,ATNHPIUS22033A,1983,74.61,22033,basket
Baton Rouge,ATNHPIUS22033A,1984,75.37,22033,basket
Baton Rouge,ATNHPIUS22033A,1985,72.73,22033,basket
Baton Rouge,ATNHPIUS22033A,1986,71.76,22033,basket
Baton Rouge,ATNHPIUS22033A,1987,68.61,22033,basket
Baton Rouge,ATNHPIUS22033A,1988,64.72,22033,basket
Baton Rouge,ATNHPIUS22033A,1989,63.71,22033,basket
Baton Rouge,ATNHPIUS22033A,1990,66.1,22033,basket
Baton Rouge,ATNHPIUS22033A,1991,68.96,22033,basket
Baton Rouge,ATNHPIUS22033A,1992,71.04,22033,basket
Baton Rouge,ATNHPIUS22033A,1993,74.65,22033,basket
Baton Rouge,ATNHPIUS22033A,1994,78.92,22033,basket
Baton Rouge,ATNHPIUS22033A,1995,82.18,22033,basket
Baton Rouge,ATNHPIUS22033A,1996,85.16,22033,basket
Baton Rouge,ATNHPIUS22033A,1997,88.42,22033,basket
Baton Rouge,ATNHPIUS22033A,1998,92.21,22033,basket
Baton Rouge,ATNHPIUS22033A,1999,96.39,22033,basket
Baton Rouge,ATNHPIUS22033A,2000,100.0,22033,basket
Baton Rouge,ATNHPIUS22033A,2001,103.71,22033,basket
Baton Rouge,ATNHPIUS22033A,2002,106.03,22033,basket
Baton Rouge,ATNHPIUS22033A,2003,108.62,22033,basket
Baton Rouge,ATNHPIUS22033A,2004,112.25,22033,basket
Baton Rouge,ATNHPIUS22033A,2005,119.34,22033,basket
Baton Rouge,ATNHPIUS22033A,2006,133.78,22033,basket
Baton Rouge,ATNHPIUS22033A,2007,142.64,22033,basket
Baton Rouge,ATNHPIUS22033A,2008,143.35,22033,basket
Baton Rouge,ATNHPIUS22033A,2009,142.67,22033,basket
Baton Rouge,ATNHPIUS22033A,2010,141.92,22033,basket
Baton Rouge,ATNHPIUS22033A,2011,139.55,22033,basket
Baton Rouge,ATNHPIUS22033A,2012,138.52,22033,basket
Baton Rouge,ATNHPIUS22033A,2013,140.57,22033,basket
Baton Rouge,ATNHPIUS22033A,2014,142.63,22033,basket
Baton Rouge,ATNHPIUS22033A,2015,147.49,22033,basket
Baton Rouge,ATNHPIUS22033A,2016,152.81,22033,basket
Baton Rouge,ATNHPIUS22033A,2017,160.12,22033,basket
Baton Rouge,ATNHPIUS22033A,2018,163.68,22033,basket
Baton Rouge,ATNHPIUS22033A,2019,167.56,22033,basket
Baton Rouge,ATNHPIUS22033A,2020,169.84,22033,basket
Baton Rouge,ATNHPIUS22033A,2021,179.38,22033,basket
Baton Rouge,ATNHPIUS22033A,2022,197.15,22033,basket
Baton Rouge,ATNHPIUS22033A,2023,199.84,22033,basket
Baton Rouge,ATNHPIUS22033A,2024,202.83,22033,basket
Baton Rouge,ATNHPIUS22033A,2025,208.77,22033,basket
Adams,ATNHPIUS08001A,1975,19.64,08001,front_range
Adams,ATNHPIUS08001A,1976,22.76,08001,front_range
Adams,ATNHPIUS08001A,1977,25.77,08001,front_range
Adams,ATNHPIUS08001A,1978,29.15,08001,front_range
Adams,ATNHPIUS08001A,1979,36.17,08001,front_range
Adams,ATNHPIUS08001A,1980,40.93,08001,front_range
Adams,ATNHPIUS08001A,1981,43.15,08001,front_range
Adams,ATNHPIUS08001A,1982,45.37,08001,front_range
Adams,ATNHPIUS08001A,1983,48.37,08001,front_range
Adams,ATNHPIUS08001A,1984,48.82,08001,front_range
Adams,ATNHPIUS08001A,1985,48.29,08001,front_range
Adams,ATNHPIUS08001A,1986,50.79,08001,front_range
Adams,ATNHPIUS08001A,1987,50.02,08001,front_range
Adams,ATNHPIUS08001A,1988,46.97,08001,front_range
Adams,ATNHPIUS08001A,1989,46.24,08001,front_range
Adams,ATNHPIUS08001A,1990,46.6,08001,front_range
Adams,ATNHPIUS08001A,1991,48.6,08001,front_range
Adams,ATNHPIUS08001A,1992,51.46,08001,front_range
Adams,ATNHPIUS08001A,1993,55.46,08001,front_range
Adams,ATNHPIUS08001A,1994,60.09,08001,front_range
Adams,ATNHPIUS08001A,1995,65.63,08001,front_range
Adams,ATNHPIUS08001A,1996,68.92,08001,front_range
Adams,ATNHPIUS08001A,1997,73.78,08001,front_range
Adams,ATNHPIUS08001A,1998,78.29,08001,front_range
Adams,ATNHPIUS08001A,1999,85.17,08001,front_range
Adams,ATNHPIUS08001A,2000,100.0,08001,front_range
Adams,ATNHPIUS08001A,2001,109.51,08001,front_range
Adams,ATNHPIUS08001A,2002,114.52,08001,front_range
Adams,ATNHPIUS08001A,2003,115.31,08001,front_range
Adams,ATNHPIUS08001A,2004,117.09,08001,front_range
Adams,ATNHPIUS08001A,2005,118.88,08001,front_range
Adams,ATNHPIUS08001A,2006,117.22,08001,front_range
Adams,ATNHPIUS08001A,2007,109.66,08001,front_range
Adams,ATNHPIUS08001A,2008,98.36,08001,front_range
Adams,ATNHPIUS08001A,2009,100.73,08001,front_range
Adams,ATNHPIUS08001A,2010,100.61,08001,front_range
Adams,ATNHPIUS08001A,2011,96.03,08001,front_range
Adams,ATNHPIUS08001A,2012,99.27,08001,front_range
Adams,ATNHPIUS08001A,2013,107.84,08001,front_range
Adams,ATNHPIUS08001A,2014,123.39,08001,front_range
Adams,ATNHPIUS08001A,2015,140.82,08001,front_range
Adams,ATNHPIUS08001A,2016,159.85,08001,front_range
Adams,ATNHPIUS08001A,2017,177.06,08001,front_range
Adams,ATNHPIUS08001A,2018,193.73,08001,front_range
Adams,ATNHPIUS08001A,2019,203.07,08001,front_range
Adams,ATNHPIUS08001A,2020,209.35,08001,front_range
Adams,ATNHPIUS08001A,2021,239.71,08001,front_range
Adams,ATNHPIUS08001A,2022,278.06,08001,front_range
Adams,ATNHPIUS08001A,2023,280.11,08001,front_range
Adams,ATNHPIUS08001A,2024,285.85,08001,front_range
Adams,ATNHPIUS08001A,2025,282.84,08001,front_range
Arapahoe,ATNHPIUS08005A,1975,21.13,08005,front_range
Arapahoe,ATNHPIUS08005A,1976,22.71,08005,front_range
Arapahoe,ATNHPIUS08005A,1977,26.22,08005,front_range
Arapahoe,ATNHPIUS08005A,1978,32.65,08005,front_range
Arapahoe,ATNHPIUS08005A,1979,38.22,08005,front_range
Arapahoe,ATNHPIUS08005A,1980,41.9,08005,front_range
Arapahoe,ATNHPIUS08005A,1981,46.47,08005,front_range
Arapahoe,ATNHPIUS08005A,1982,50.67,08005,front_range
Arapahoe,ATNHPIUS08005A,1983,52.51,08005,front_range
Arapahoe,ATNHPIUS08005A,1984,52.97,08005,front_range
Arapahoe,ATNHPIUS08005A,1985,52.46,08005,front_range
Arapahoe,ATNHPIUS08005A,1986,52.86,08005,front_range
Arapahoe,ATNHPIUS08005A,1987,51.51,08005,front_range
Arapahoe,ATNHPIUS08005A,1988,49.8,08005,front_range
Arapahoe,ATNHPIUS08005A,1989,49.73,08005,front_range
Arapahoe,ATNHPIUS08005A,1990,51.13,08005,front_range
Arapahoe,ATNHPIUS08005A,1991,52.47,08005,front_range
Arapahoe,ATNHPIUS08005A,1992,55.51,08005,front_range
Arapahoe,ATNHPIUS08005A,1993,59.47,08005,front_range
Arapahoe,ATNHPIUS08005A,1994,64.44,08005,front_range
Arapahoe,ATNHPIUS08005A,1995,69.29,08005,front_range
Arapahoe,ATNHPIUS08005A,1996,71.75,08005,front_range
Arapahoe,ATNHPIUS08005A,1997,75.65,08005,front_range
Arapahoe,ATNHPIUS08005A,1998,79.43,08005,front_range
Arapahoe,ATNHPIUS08005A,1999,86.08,08005,front_range
Arapahoe,ATNHPIUS08005A,2000,100.0,08005,front_range
Arapahoe,ATNHPIUS08005A,2001,108.99,08005,front_range
Arapahoe,ATNHPIUS08005A,2002,113.26,08005,front_range
Arapahoe,ATNHPIUS08005A,2003,113.96,08005,front_range
Arapahoe,ATNHPIUS08005A,2004,116.59,08005,front_range
Arapahoe,ATNHPIUS08005A,2005,120.9,08005,front_range
Arapahoe,ATNHPIUS08005A,2006,121.55,08005,front_range
Arapahoe,ATNHPIUS08005A,2007,117.8,08005,front_range
Arapahoe,ATNHPIUS08005A,2008,113.38,08005,front_range
Arapahoe,ATNHPIUS08005A,2009,113.51,08005,front_range
Arapahoe,ATNHPIUS08005A,2010,110.13,08005,front_range
Arapahoe,ATNHPIUS08005A,2011,106.2,08005,front_range
Arapahoe,ATNHPIUS08005A,2012,109.05,08005,front_range
Arapahoe,ATNHPIUS08005A,2013,118.44,08005,front_range
Arapahoe,ATNHPIUS08005A,2014,132.84,08005,front_range
Arapahoe,ATNHPIUS08005A,2015,148.35,08005,front_range
Arapahoe,ATNHPIUS08005A,2016,166.09,08005,front_range
Arapahoe,ATNHPIUS08005A,2017,182.29,08005,front_range
Arapahoe,ATNHPIUS08005A,2018,197.97,08005,front_range
Arapahoe,ATNHPIUS08005A,2019,206.37,08005,front_range
Arapahoe,ATNHPIUS08005A,2020,211.88,08005,front_range
Arapahoe,ATNHPIUS08005A,2021,240.97,08005,front_range
Arapahoe,ATNHPIUS08005A,2022,280.63,08005,front_range
Arapahoe,ATNHPIUS08005A,2023,283.09,08005,front_range
Arapahoe,ATNHPIUS08005A,2024,288.47,08005,front_range
Arapahoe,ATNHPIUS08005A,2025,288.14,08005,front_range
Broomfield,ATNHPIUS08014A,1977,25.41,08014,front_range
Broomfield,ATNHPIUS08014A,1978,34.0,08014,front_range
Broomfield,ATNHPIUS08014A,1979,36.04,08014,front_range
Broomfield,ATNHPIUS08014A,1980,39.08,08014,front_range
Broomfield,ATNHPIUS08014A,1981,42.81,08014,front_range
Broomfield,ATNHPIUS08014A,1982,45.04,08014,front_range
Broomfield,ATNHPIUS08014A,1983,50.49,08014,front_range
Broomfield,ATNHPIUS08014A,1984,50.57,08014,front_range
Broomfield,ATNHPIUS08014A,1985,48.44,08014,front_range
Broomfield,ATNHPIUS08014A,1986,50.35,08014,front_range
Broomfield,ATNHPIUS08014A,1987,49.88,08014,front_range
