countyfips,year,age,totalpopulation
13,2058,63,3692
13,2058,64,4132
13,2058,65,3804
13,2058,66,3948
13,2058,67,4064
13,2058,68,3413
13,2058,69,3379
13,2058,70,3825
13,2058,71,3901
13,2058,72,4019
13,2058,73,4256
13,2058,74,3441
13,2058,75,3677
13,2058,76,3599
13,2058,77,3448
13,2058,78,3601
13,2058,79,3082
13,2058,80,3253
13,2058,81,3195
13,2058,82,2976
13,2058,83,3089
13,2058,84,2437
13,2058,85,2575
13,2058,86,2475
13,2058,87,2345
13,2058,88,2459
13,2058,89,1881
13,2058,90,1663
13,2058,91,1541
13,2058,92,1293
13,2058,93,1278
13,2058,94,982
13,2058,95,925
13,2058,96,781
13,2058,97,655
13,2058,98,569
13,2058,99,403
13,2058,100,915
13,2059,0,2380
13,2059,1,2413
13,2059,2,2454
13,2059,3,2501
13,2059,4,2552
13,2059,5,2607
13,2059,6,2666
13,2059,7,2726
13,2059,8,2789
13,2059,9,2850
13,2059,10,2911
13,2059,11,2973
13,2059,12,3034
13,2059,13,3095
13,2059,14,3155
13,2059,15,3215
13,2059,16,3273
13,2059,17,3379
13,2059,18,5366
13,2059,19,7434
13,2059,20,7425
13,2059,21,7272
13,2059,22,6685
13,2059,23,5513
13,2059,24,4821
13,2059,25,4335
13,2059,26,4254
13,2059,27,4203
13,2059,28,4109
13,2059,29,4079
13,2059,30,3962
13,2059,31,3883
13,2059,32,3806
13,2059,33,3734
13,2059,34,3741
13,2059,35,3736
13,2059,36,3814
13,2059,37,3884
13,2059,38,3943
13,2059,39,4011
13,2059,40,3997
13,2059,41,4022
13,2059,42,4073
13,2059,43,4272
13,2059,44,4447
13,2059,45,4607
13,2059,46,4610
13,2059,47,4644
13,2059,48,4701
13,2059,49,4852
13,2059,50,4783
13,2059,51,5005
13,2059,52,4944
13,2059,53,4814
13,2059,54,4944
13,2059,55,4827
13,2059,56,4936
13,2059,57,5199
13,2059,58,4628
13,2059,59,4641
13,2059,60,4281
13,2059,61,4063
13,2059,62,3720
13,2059,63,3781
13,2059,64,3670
13,2059,65,4102
13,2059,66,3773
13,2059,67,3912
13,2059,68,4021
13,2059,69,3375
13,2059,70,3340
13,2059,71,3779
13,2059,72,3851
13,2059,73,3966
13,2059,74,4196
13,2059,75,3390
13,2059,76,3620
13,2059,77,3538
13,2059,78,3383
13,2059,79,3525
13,2059,80,3010
13,2059,81,3168
13,2059,82,3101
13,2059,83,2877
13,2059,84,2973
13,2059,85,2333
13,2059,86,2446
13,2059,87,2334
13,2059,88,2196
13,2059,89,2284
13,2059,90,1733
13,2059,91,1519
13,2059,92,1393
13,2059,93,1157
13,2059,94,1131
13,2059,95,859
13,2059,96,799
13,2059,97,664
13,2059,98,549
13,2059,99,470
13,2059,100,919
13,2060,0,2373
13,2060,1,2403
13,2060,2,2440
13,2060,3,2483
13,2060,4,2531
13,2060,5,2582
13,2060,6,2637
13,2060,7,2694
13,2060,8,2753
13,2060,9,2813
13,2060,10,2873
13,2060,11,2932
13,2060,12,2992
13,2060,13,3053
13,2060,14,3114
13,2060,15,3176
13,2060,16,3238
13,2060,17,3350
13,2060,18,5341
13,2060,19,7421
13,2060,20,7420
13,2060,21,7276
13,2060,22,6697
13,2060,23,5532
13,2060,24,4848
13,2060,25,4369
13,2060,26,4294
13,2060,27,4248
13,2060,28,4149
13,2060,29,4106
13,2060,30,3970
13,2060,31,3880
13,2060,32,3791
13,2060,33,3746
13,2060,34,3729
13,2060,35,3760
13,2060,36,3725
13,2060,37,3823
13,2060,38,3904
13,2060,39,3967
13,2060,40,4021
13,2060,41,3977
13,2060,42,4039
13,2060,43,4090
13,2060,44,4287
13,2060,45,4459
13,2060,46,4616
13,2060,47,4617
13,2060,48,4648
13,2060,49,4704
13,2060,50,4853
13,2060,51,4785
13,2060,52,5009
13,2060,53,4952
13,2060,54,4824
13,2060,55,4952
13,2060,56,4832
13,2060,57,4935
13,2060,58,5192
13,2060,59,4618
13,2060,60,4627
13,2060,61,4265
13,2060,62,4045
13,2060,63,3701
13,2060,64,3758
13,2060,65,3645
13,2060,66,4069
13,2060,67,3739
13,2060,68,3871
13,2060,69,3977
13,2060,70,3337
13,2060,71,3300
13,2060,72,3731
13,2060,73,3799
13,2060,74,3913
13,2060,75,4134
13,2060,76,3338
13,2060,77,3559
13,2060,78,3473
13,2060,79,3313
13,2060,80,3444
13,2060,81,2931
13,2060,82,3075
13,2060,83,2999
13,2060,84,2770
13,2060,85,2845
13,2060,86,2218
13,2060,87,2308
13,2060,88,2186
13,2060,89,2041
13,2060,90,2106
13,2060,91,1584
13,2060,92,1374
13,2060,93,1247
13,2060,94,1025
13,2060,95,990
13,2060,96,743
13,2060,97,681
13,2060,98,558
13,2060,99,455
13,2060,100,978
14,1990,0,0
14,1990,1,0
14,1990,2,0
14,1990,3,0
14,1990,4,0
14,1990,5,0
14,1990,6,0
14,1990,7,0
14,1990,8,0
14,1990,9,0
14,1990,10,0
14,1990,11,0
14,1990,12,0
14,1990,13,0
14,1990,14,0
14,1990,15,0
14,1990,16,0
14,1990,17,0
14,1990,18,0
14,1990,19,0
14,1990,20,0
14,1990,21,0
14,1990,22,0
14,1990,23,0
14,1990,24,0
14,1990,25,0
14,1990,26,0
14,1990,27,0
14,1990,28,0
14,1990,29,0
14,1990,30,0
14,1990,31,0
14,1990,32,0
14,1990,33,0
14,1990,34,0
14,1990,35,0
14,1990,36,0
14,1990,37,0
14,1990,38,0
14,1990,39,0
14,1990,40,0
14,1990,41,0
14,1990,42,0
14,1990,43,0
14,1990,44,0
14,1990,45,0
14,1990,46,0
14,1990,47,0
14,1990,48,0
14,1990,49,0
14,1990,50,0
14,1990,51,0
14,1990,52,0
14,1990,53,0
14,1990,54,0
14,1990,55,0
14,1990,56,0
14,1990,57,0
14,1990,58,0
14,1990,59,0
14,1990,60,0
14,1990,61,0
14,1990,62,0
14,1990,63,0
14,1990,64,0
14,1990,65,0
14,1990,66,0
14,1990,67,0
14,1990,68,0
14,1990,69,0
14,1990,70,0
14,1990,71,0
14,1990,72,0
14,1990,73,0
14,1990,74,0
14,1990,75,0
14,1990,76,0
14,1990,77,0
14,1990,78,0
14,1990,79,0
14,1990,80,0
14,1990,81,0
14,1990,82,0
14,1990,83,0
14,1990,84,0
14,1990,85,0
14,1990,86,0
14,1990,87,0
14,1990,88,0
14,1990,89,0
14,1990,90,0
14,1991,0,0
14,1991,1,0
14,1991,2,0
14,1991,3,0
14,1991,4,0
14,1991,5,0
14,1991,6,0
14,1991,7,0
14,1991,8,0
14,1991,9,0
14,1991,10,0
14,1991,11,0
14,1991,12,0
14,1991,13,0
14,1991,14,0
14,1991,15,0
14,1991,16,0
14,1991,17,0
14,1991,18,0
14,1991,19,0
14,1991,20,0
14,1991,21,0
14,1991,22,0
14,1991,23,0
14,1991,24,0
14,1991,25,0
14,1991,26,0
14,1991,27,0
14,1991,28,0
14,1991,29,0
14,1991,30,0
14,1991,31,0
14,1991,32,0
14,1991,33,0
14,1991,34,0
14,1991,35,0
14,1991,36,0
14,1991,37,0
14,1991,38,0
14,1991,39,0
14,1991,40,0
14,1991,41,0
14,1991,42,0
14,1991,43,0
14,1991,44,0
14,1991,45,0
14,1991,46,0
14,1991,47,0
14,1991,48,0
14,1991,49,0
14,1991,50,0
14,1991,51,0
14,1991,52,0
14,1991,53,0
14,1991,54,0
14,1991,55,0
14,1991,56,0
14,1991,57,0
14,1991,58,0
14,1991,59,0
14,1991,60,0
14,1991,61,0
14,1991,62,0
14,1991,63,0
14,1991,64,0
14,1991,65,0
14,1991,66,0
14,1991,67,0
14,1991,68,0
14,1991,69,0
14,1991,70,0
14,1991,71,0
14,1991,72,0
14,1991,73,0
14,1991,74,0
14,1991,75,0
14,1991,76,0
14,1991,77,0
14,1991,78,0
14,1991,79,0
14,1991,80,0
14,1991,81,0
14,1991,82,0
14,1991,83,0
14,1991,84,0
14,1991,85,0
14,1991,86,0
14,1991,87,0
14,1991,88,0
14,1991,89,0
14,1991,90,0
14,1992,0,0
14,1992,1,0
14,1992,2,0
14,1992,3,0
14,1992,4,0
14,1992,5,0
14,1992,6,0
14,1992,7,0
14,1992,8,0
14,1992,9,0
14,1992,10,0
14,1992,11,0
14,1992,12,0
14,1992,13,0
14,1992,14,0
14,1992,15,0
14,1992,16,0
14,1992,17,0
14,1992,18,0
14,1992,19,0
14,1992,20,0
14,1992,21,0
14,1992,22,0
14,1992,23,0
14,1992,24,0
14,1992,25,0
14,1992,26,0
14,1992,27,0
14,1992,28,0
14,1992,29,0
14,1992,30,0
14,1992,31,0
14,1992,32,0
14,1992,33,0
14,1992,34,0
14,1992,35,0
14,1992,36,0
14,1992,37,0
14,1992,38,0
14,1992,39,0
14,1992,40,0
14,1992,41,0
14,1992,42,0
14,1992,43,0
14,1992,44,0
14,1992,45,0
14,1992,46,0
14,1992,47,0
14,1992,48,0
14,1992,49,0
14,1992,50,0
14,1992,51,0
14,1992,52,0
14,1992,53,0
14,1992,54,0
14,1992,55,0
14,1992,56,0
14,1992,57,0
14,1992,58,0
14,1992,59,0
14,1992,60,0
14,1992,61,0
14,1992,62,0
14,1992,63,0
14,1992,64,0
14,1992,65,0
14,1992,66,0
14,1992,67,0
14,1992,68,0
14,1992,69,0
14,1992,70,0
14,1992,71,0
14,1992,72,0
14,1992,73,0
14,1992,74,0
14,1992,75,0
14,1992,76,0
14,1992,77,0
14,1992,78,0
14,1992,79,0
14,1992,80,0
14,1992,81,0
14,1992,82,0
14,1992,83,0
14,1992,84,0
14,1992,85,0
14,1992,86,0
14,1992,87,0
14,1992,88,0
14,1992,89,0
14,1992,90,0
14,1993,0,0
14,1993,1,0
14,1993,2,0
14,1993,3,0
14,1993,4,0
14,1993,5,0
14,1993,6,0
14,1993,7,0
14,1993,8,0
14,1993,9,0
14,1993,10,0
14,1993,11,0
14,1993,12,0
14,1993,13,0
14,1993,14,0
14,1993,15,0
14,1993,16,0
14,1993,17,0
14,1993,18,0
14,1993,19,0
14,1993,20,0
14,1993,21,0
14,1993,22,0
14,1993,23,0
14,1993,24,0
14,1993,25,0
14,1993,26,0
14,1993,27,0
14,1993,28,0
14,1993,29,0
14,1993,30,0
14,1993,31,0
14,1993,32,0
14,1993,33,0
14,1993,34,0
14,1993,35,0
14,1993,36,0
14,1993,37,0
14,1993,38,0
14,1993,39,0
14,1993,40,0
14,1993,41,0
14,1993,42,0
14,1993,43,0
14,1993,44,0
14,1993,45,0
14,1993,46,0
14,1993,47,0
14,1993,48,0
14,1993,49,0
14,1993,50,0
14,1993,51,0
14,1993,52,0
14,1993,53,0
14,1993,54,0
14,1993,55,0
14,1993,56,0
14,1993,57,0
14,1993,58,0
14,1993,59,0
14,1993,60,0
14,1993,61,0
14,1993,62,0
14,1993,63,0
14,1993,64,0
14,1993,65,0
14,1993,66,0
14,1993,67,0
14,1993,68,0
14,1993,69,0
14,1993,70,0
14,1993,71,0
14,1993,72,0
14,1993,73,0
14,1993,74,0
14,1993,75,0
14,1993,76,0
14,1993,77,0
14,1993,78,0
14,1993,79,0
14,1993,80,0
14,1993,81,0
14,1993,82,0
14,1993,83,0
14,1993,84,0
14,1993,85,0
14,1993,86,0
14,1993,87,0
14,1993,88,0
14,1993,89,0
14,1993,90,0
14,1994,0,0
14,1994,1,0
14,1994,2,0
14,1994,3,0
14,1994,4,0
14,1994,5,0
14,1994,6,0
14,1994,7,0
14,1994,8,0
14,1994,9,0
14,1994,10,0
14,1994,11,0
14,1994,12,0
14,1994,13,0
14,1994,14,0
14,1994,15,0
14,1994,16,0
14,1994,17,0
14,1994,18,0
14,1994,19,0
14,1994,20,0
14,1994,21,0
14,1994,22,0
14,1994,23,0
14,1994,24,0
14,1994,25,0
14,1994,26,0
14,1994,27,0
14,1994,28,0
14,1994,29,0
14,1994,30,0
14,1994,31,0
14,1994,32,0
14,1994,33,0
14,1994,34,0
14,1994,35,0
14,1994,36,0
14,1994,37,0
14,1994,38,0
14,1994,39,0
14,1994,40,0
14,1994,41,0
14,1994,42,0
14,1994,43,0
14,1994,44,0
14,1994,45,0
14,1994,46,0
14,1994,47,0
14,1994,48,0
14,1994,49,0
14,1994,50,0
14,1994,51,0
14,1994,52,0
14,1994,53,0
14,1994,54,0
14,1994,55,0
14,1994,56,0
14,1994,57,0
14,1994,58,0
14,1994,59,0
14,1994,60,0
14,1994,61,0
14,1994,62,0
14,1994,63,0
14,1994,64,0
14,1994,65,0
14,1994,66,0
14,1994,67,0
14,1994,68,0
14,1994,69,0
14,1994,70,0
14,1994,71,0
14,1994,72,0
14,1994,73,0
14,1994,74,0
14,1994,75,0
14,1994,76,0
14,1994,77,0
14,1994,78,0
14,1994,79,0
14,1994,80,0
14,1994,81,0
14,1994,82,0
14,1994,83,0
14,1994,84,0
14,1994,85,0
14,1994,86,0
14,1994,87,0
14,1994,88,0
14,1994,89,0
14,1994,90,0
14,1995,0,0
14,1995,1,0
14,1995,2,0
14,1995,3,0
14,1995,4,0
14,1995,5,0
14,1995,6,0
14,1995,7,0
14,1995,8,0
14,1995,9,0
14,1995,10,0
14,1995,11,0
14,1995,12,0
14,1995,13,0
14,1995,14,0
14,1995,15,0
14,1995,16,0
14,1995,17,0
14,1995,18,0
14,1995,19,0
14,1995,20,0
14,1995,21,0
14,1995,22,0
14,1995,23,0
14,1995,24,0
14,1995,25,0
14,1995,26,0
14,1995,27,0
14,1995,28,0
14,1995,29,0
14,1995,30,0
14,1995,31,0
14,1995,32,0
14,1995,33,0
14,1995,34,0
14,1995,35,0
14,1995,36,0
14,1995,37,0
14,1995,38,0
14,1995,39,0
14,1995,40,0
14,1995,41,0
14,1995,42,0
14,1995,43,0
14,1995,44,0
14,1995,45,0
14,1995,46,0
14,1995,47,0
14,1995,48,0
14,1995,49,0
14,1995,50,0
14,1995,51,0
14,1995,52,0
14,1995,53,0
14,1995,54,0
14,1995,55,0
14,1995,56,0
14,1995,57,0
14,1995,58,0
14,1995,59,0
14,1995,60,0
14,1995,61,0
14,1995,62,0
14,1995,63,0
14,1995,64,0
14,1995,65,0
14,1995,66,0
14,1995,67,0
14,1995,68,0
14,1995,69,0
14,1995,70,0
14,1995,71,0
14,1995,72,0
14,1995,73,0
14,1995,74,0
14,1995,75,0
14,1995,76,0
14,1995,77,0
14,1995,78,0
14,1995,79,0
14,1995,80,0
14,1995,81,0
14,1995,82,0
14,1995,83,0
14,1995,84,0
14,1995,85,0
14,1995,86,0
14,1995,87,0
14,1995,88,0
14,1995,89,0
14,1995,90,0
14,1996,0,0
14,1996,1,0
14,1996,2,0
14,1996,3,0
14,1996,4,0
14,1996,5,0
14,1996,6,0
14,1996,7,0
14,1996,8,0
14,1996,9,0
14,1996,10,0
14,1996,11,0
14,1996,12,0
14,1996,13,0
14,1996,14,0
14,1996,15,0
14,1996,16,0
14,1996,17,0
14,1996,18,0
14,1996,19,0
14,1996,20,0
14,1996,21,0
14,1996,22,0
14,1996,23,0
14,1996,24,0
14,1996,25,0
14,1996,26,0
14,1996,27,0
14,1996,28,0
14,1996,29,0
14,1996,30,0
14,1996,31,0
14,1996,32,0
14,1996,33,0
14,1996,34,0
14,1996,35,0
14,1996,36,0
14,1996,37,0
14,1996,38,0
14,1996,39,0
14,1996,40,0
14,1996,41,0
14,1996,42,0
14,1996,43,0
14,1996,44,0
14,1996,45,0
14,1996,46,0
14,1996,47,0
14,1996,48,0
14,1996,49,0
14,1996,50,0
14,1996,51,0
14,1996,52,0
14,1996,53,0
14,1996,54,0
14,1996,55,0
14,1996,56,0
14,1996,57,0
14,1996,58,0
14,1996,59,0
14,1996,60,0
14,1996,61,0
14,1996,62,0
14,1996,63,0
14,1996,64,0
14,1996,65,0
14,1996,66,0
14,1996,67,0
14,1996,68,0
14,1996,69,0
14,1996,70,0
14,1996,71,0
14,1996,72,0
14,1996,73,0
14,1996,74,0
14,1996,75,0
14,1996,76,0
14,1996,77,0
14,1996,78,0
14,1996,79,0
14,1996,80,0
14,1996,81,0
14,1996,82,0
14,1996,83,0
14,1996,84,0
14,1996,85,0
14,1996,86,0
14,1996,87,0
14,1996,88,0
14,1996,89,0
14,1996,90,0
14,1997,0,0
14,1997,1,0
14,1997,2,0
14,1997,3,0
14,1997,4,0
14,1997,5,0
14,1997,6,0
14,1997,7,0
14,1997,8,0
14,1997,9,0
14,1997,10,0
14,1997,11,0
14,1997,12,0
14,1997,13,0
14,1997,14,0
14,1997,15,0
14,1997,16,0
14,1997,17,0
14,1997,18,0
14,1997,19,0
14,1997,20,0
14,1997,21,0
14,1997,22,0
14,1997,23,0
14,1997,24,0
14,1997,25,0
14,1997,26,0
14,1997,27,0
14,1997,28,0
14,1997,29,0
14,1997,30,0
14,1997,31,0
14,1997,32,0
14,1997,33,0
14,1997,34,0
14,1997,35,0
14,1997,36,0
14,1997,37,0
14,1997,38,0
14,1997,39,0
14,1997,40,0
14,1997,41,0
14,1997,42,0
14,1997,43,0
14,1997,44,0
14,1997,45,0
14,1997,46,0
14,1997,47,0
14,1997,48,0
14,1997,49,0
14,1997,50,0
14,1997,51,0
14,1997,52,0
14,1997,53,0
14,1997,54,0
14,1997,55,0
14,1997,56,0
14,1997,57,0
14,1997,58,0
14,1997,59,0
14,1997,60,0
14,1997,61,0
14,1997,62,0
14,1997,63,0
14,1997,64,0
14,1997,65,0
14,1997,66,0
14,1997,67,0
14,1997,68,0
14,1997,69,0
14,1997,70,0
14,1997,71,0
14,1997,72,0
14,1997,73,0
14,1997,74,0
14,1997,75,0
14,1997,76,0
14,1997,77,0
14,1997,78,0
14,1997,79,0
14,1997,80,0
14,1997,81,0
14,1997,82,0
14,1997,83,0
14,1997,84,0
14,1997,85,0
14,1997,86,0
14,1997,87,0
14,1997,88,0
14,1997,89,0
14,1997,90,0
14,1998,0,0
14,1998,1,0
14,1998,2,0
14,1998,3,0
14,1998,4,0
14,1998,5,0
14,1998,6,0
14,1998,7,0
14,1998,8,0
14,1998,9,0
14,1998,10,0
14,1998,11,0
14,1998,12,0
14,1998,13,0
14,1998,14,0
14,1998,15,0
14,1998,16,0
14,1998,17,0
14,1998,18,0
14,1998,19,0
14,1998,20,0
14,1998,21,0
14,1998,22,0
14,1998,23,0
14,1998,24,0
14,1998,25,0
14,1998,26,0
14,1998,27,0
14,1998,28,0
14,1998,29,0
14,1998,30,0
14,1998,31,0
14,1998,32,0
14,1998,33,0
14,1998,34,0
14,1998,35,0
14,1998,36,0
14,1998,37,0
14,1998,38,0
14,1998,39,0
14,1998,40,0
14,1998,41,0
14,1998,42,0
14,1998,43,0
14,1998,44,0
14,1998,45,0
14,1998,46,0
14,1998,47,0
14,1998,48,0
14,1998,49,0
14,1998,50,0
14,1998,51,0
14,1998,52,0
14,1998,53,0
14,1998,54,0
14,1998,55,0
14,1998,56,0
14,1998,57,0
14,1998,58,0
14,1998,59,0
14,1998,60,0
14,1998,61,0
14,1998,62,0
14,1998,63,0
14,1998,64,0
14,1998,65,0
14,1998,66,0
14,1998,67,0
14,1998,68,0
14,1998,69,0
14,1998,70,0
14,1998,71,0
14,1998,72,0
14,1998,73,0
14,1998,74,0
14,1998,75,0
14,1998,76,0
14,1998,77,0
14,1998,78,0
14,1998,79,0
14,1998,80,0
14,1998,81,0
14,1998,82,0
14,1998,83,0
14,1998,84,0
14,1998,85,0
14,1998,86,0
14,1998,87,0
14,1998,88,0
14,1998,89,0
14,1998,90,0
14,1999,0,0
14,1999,1,0
14,1999,2,0
14,1999,3,0
14,1999,4,0
14,1999,5,0
14,1999,6,0
14,1999,7,0
14,1999,8,0
14,1999,9,0
14,1999,10,0
14,1999,11,0
14,1999,12,0
14,1999,13,0
14,1999,14,0
14,1999,15,0
14,1999,16,0
14,1999,17,0
14,1999,18,0
14,1999,19,0
14,1999,20,0
14,1999,21,0
14,1999,22,0
14,1999,23,0
14,1999,24,0
14,1999,25,0
14,1999,26,0
14,1999,27,0
14,1999,28,0
14,1999,29,0
14,1999,30,0
14,1999,31,0
14,1999,32,0
14,1999,33,0
14,1999,34,0
14,1999,35,0
14,1999,36,0
14,1999,37,0
14,1999,38,0
14,1999,39,0
14,1999,40,0
14,1999,41,0
14,1999,42,0
14,1999,43,0
14,1999,44,0
14,1999,45,0
14,1999,46,0
14,1999,47,0
14,1999,48,0
14,1999,49,0
14,1999,50,0
14,1999,51,0
14,1999,52,0
14,1999,53,0
14,1999,54,0
14,1999,55,0
14,1999,56,0
14,1999,57,0
14,1999,58,0
14,1999,59,0
14,1999,60,0
14,1999,61,0
14,1999,62,0
14,1999,63,0
14,1999,64,0
14,1999,65,0
14,1999,66,0
14,1999,67,0
14,1999,68,0
14,1999,69,0
14,1999,70,0
14,1999,71,0
14,1999,72,0
14,1999,73,0
14,1999,74,0
14,1999,75,0
14,1999,76,0
14,1999,77,0
14,1999,78,0
14,1999,79,0
14,1999,80,0
14,1999,81,0
14,1999,82,0
14,1999,83,0
14,1999,84,0
14,1999,85,0
14,1999,86,0
14,1999,87,0
14,1999,88,0
14,1999,89,0
14,1999,90,0
14,2000,0,593
14,2000,1,590
14,2000,2,615
14,2000,3,610
14,2000,4,589
14,2000,5,636
14,2000,6,633
14,2000,7,607
14,2000,8,644
14,2000,9,656
14,2000,10,703
14,2000,11,663
14,2000,12,640
14,2000,13,644
14,2000,14,622
14,2000,15,701
14,2000,16,605
14,2000,17,572
14,2000,18,544
14,2000,19,439
14,2000,20,402
14,2000,21,384
14,2000,22,326
14,2000,23,386
14,2000,24,430
14,2000,25,429
14,2000,26,533
14,2000,27,505
14,2000,28,523
14,2000,29,585
14,2000,30,678
14,2000,31,644
14,2000,32,652
14,2000,33,702
14,2000,34,671
14,2000,35,690
14,2000,36,808
14,2000,37,759
14,2000,38,768
14,2000,39,752
14,2000,40,791
14,2000,41,836
14,2000,42,765
14,2000,43,742
14,2000,44,750
14,2000,45,674
14,2000,46,654
14,2000,47,611
14,2000,48,613
14,2000,49,566
14,2000,50,530
14,2000,51,545
14,2000,52,516
14,2000,53,488
14,2000,54,478
14,2000,55,301
14,2000,56,359
14,2000,57,297
14,2000,58,291
14,2000,59,254
14,2000,60,223
14,2000,61,205
14,2000,62,188
14,2000,63,233
14,2000,64,185
14,2000,65,175
14,2000,66,170
14,2000,67,151
14,2000,68,167
14,2000,69,178
14,2000,70,166
14,2000,71,123
14,2000,72,151
14,2000,73,152
14,2000,74,137
14,2000,75,137
14,2000,76,98
14,2000,77,106
14,2000,78,81
14,2000,79,82
14,2000,80,74
14,2000,81,75
14,2000,82,53
14,2000,83,41
14,2000,84,50
14,2000,85,42
14,2000,86,28
14,2000,87,26
14,2000,88,11
14,2000,89,14
14,2000,90,29
14,2001,0,626
14,2001,1,621
14,2001,2,651
14,2001,3,648
14,2001,4,627
14,2001,5,674
14,2001,6,670
14,2001,7,648
14,2001,8,690
14,2001,9,704
14,2001,10,747
14,2001,11,707
14,2001,12,687
14,2001,13,687
14,2001,14,664
14,2001,15,739
14,2001,16,645
14,2001,17,611
14,2001,18,579
14,2001,19,463
14,2001,20,427
14,2001,21,410
14,2001,22,354
14,2001,23,424
14,2001,24,473
14,2001,25,475
14,2001,26,583
14,2001,27,551
14,2001,28,572
14,2001,29,641
14,2001,30,742
14,2001,31,711
14,2001,32,698
14,2001,33,744
14,2001,34,716
14,2001,35,726
14,2001,36,849
14,2001,37,804
14,2001,38,816
14,2001,39,804
14,2001,40,846
14,2001,41,894
14,2001,42,817
14,2001,43,796
14,2001,44,798
14,2001,45,720
14,2001,46,709
14,2001,47,657
14,2001,48,657
14,2001,49,609
14,2001,50,567
14,2001,51,587
14,2001,52,550
14,2001,53,526
14,2001,54,516
14,2001,55,329
14,2001,56,384
14,2001,57,320
14,2001,58,313
14,2001,59,274
14,2001,60,241
14,2001,61,224
14,2001,62,204
14,2001,63,248
14,2001,64,200
14,2001,65,188
14,2001,66,191
14,2001,67,171
14,2001,68,187
14,2001,69,194
14,2001,70,179
14,2001,71,136
14,2001,72,163
14,2001,73,166
14,2001,74,151
14,2001,75,148
14,2001,76,108
14,2001,77,115
14,2001,78,91
14,2001,79,93
14,2001,80,83
14,2001,81,83
14,2001,82,61
14,2001,83,47
14,2001,84,58
14,2001,85,49
14,2001,86,33
14,2001,87,31
14,2001,88,13
14,2001,89,17
14,2001,90,39
14,2002,0,646
14,2002,1,641
14,2002,2,655
14,2002,3,682
14,2002,4,631
14,2002,5,673
14,2002,6,676
14,2002,7,655
14,2002,8,668
14,2002,9,705
14,2002,10,752
14,2002,11,714
14,2002,12,709
14,2002,13,712
14,2002,14,665
14,2002,15,725
14,2002,16,678
14,2002,17,631
14,2002,18,575
14,2002,19,493
14,2002,20,453
14,2002,21,425
14,2002,22,364
14,2002,23,374
14,2002,24,459
14,2002,25,486
14,2002,26,578
14,2002,27,601
14,2002,28,573
14,2002,29,640
14,2002,30,729
14,2002,31,737
14,2002,32,787
14,2002,33,772
14,2002,34,729
14,2002,35,741
14,2002,36,774
14,2002,37,811
14,2002,38,796
14,2002,39,804
14,2002,40,854
14,2002,41,869
14,2002,42,876
14,2002,43,781
14,2002,44,827
14,2002,45,751
14,2002,46,712
14,2002,47,717
14,2002,48,659
14,2002,49,639
14,2002,50,614
14,2002,51,584
14,2002,52,597
14,2002,53,523
14,2002,54,535
14,2002,55,454
14,2002,56,395
14,2002,57,333
14,2002,58,329
14,2002,59,317
14,2002,60,257
14,2002,61,246
14,2002,62,223
14,2002,63,252
14,2002,64,208
14,2002,65,194
14,2002,66,203
14,2002,67,183
14,2002,68,199
14,2002,69,202
14,2002,70,185
14,2002,71,144
14,2002,72,170
14,2002,73,174
14,2002,74,158
14,2002,75,154
14,2002,76,114
14,2002,77,120
14,2002,78,99
14,2002,79,99
14,2002,80,89
14,2002,81,88
14,2002,82,67
14,2002,83,52
14,2002,84,62
14,2002,85,54
14,2002,86,37
14,2002,87,33
14,2002,88,16
14,2002,89,19
14,2002,90,48
14,2003,0,685
14,2003,1,681
14,2003,2,701
14,2003,3,711
14,2003,4,685
14,2003,5,696
14,2003,6,694
14,2003,7,687
14,2003,8,701
14,2003,9,707
14,2003,10,773
14,2003,11,744
14,2003,12,743
14,2003,13,756
14,2003,14,714
14,2003,15,742
14,2003,16,693
14,2003,17,684
14,2003,18,609
14,2003,19,500
14,2003,20,501
14,2003,21,468
14,2003,22,395
14,2003,23,396
14,2003,24,411
14,2003,25,489
14,2003,26,600
14,2003,27,616
14,2003,28,643
14,2003,29,657
14,2003,30,747
14,2003,31,749
14,2003,32,815
14,2003,33,888
14,2003,34,781
14,2003,35,769
14,2003,36,809
14,2003,37,767
14,2003,38,831
14,2003,39,814
14,2003,40,881
14,2003,41,902
14,2003,42,879
14,2003,43,872
14,2003,44,834
14,2003,45,810
14,2003,46,778
14,2003,47,742
14,2003,48,743
14,2003,49,663
14,2003,50,663
14,2003,51,656
14,2003,52,609
14,2003,53,593
14,2003,54,551
14,2003,55,492
14,2003,56,554
14,2003,57,357
14,2003,58,354
14,2003,59,343
14,2003,60,309
14,2003,61,273
14,2003,62,254
14,2003,63,278
14,2003,64,225
14,2003,65,209
14,2003,66,227
14,2003,67,207
14,2003,68,222
14,2003,69,220
14,2003,70,200
14,2003,71,160
14,2003,72,184
14,2003,73,190
14,2003,74,173
14,2003,75,168
14,2003,76,127
14,2003,77,131
14,2003,78,113
14,2003,79,112
14,2003,80,100
14,2003,81,98
14,2003,82,78
14,2003,83,60
14,2003,84,70
14,2003,85,63
14,2003,86,43
14,2003,87,40
14,2003,88,19
14,2003,89,22
14,2003,90,60
14,2004,0,702
14,2004,1,705
14,2004,2,728
14,2004,3,744
14,2004,4,696
14,2004,5,736
14,2004,6,700
14,2004,7,692
14,2004,8,715
14,2004,9,723
14,2004,10,749
14,2004,11,747
14,2004,12,758
14,2004,13,768
14,2004,14,740
