year,district_code,district_name,county_name,unit_type,teacher_fte_published,teacher_fte_school_sum,teacher_fte_difference,staff_certificated_fte,staff_noncertificated_fte,pupil_teacher_ratio,schools_published,schools_elementary,schools_middle,schools_senior,schools_other,schools_in_sum,enrollment_published,enrollment_school_sum,graduation_rate,dropout_rate,source
2019,1460,Hi-Plains R-23,KIT CARSON,district,,15.1,,,,,,,,,,1,,130,,,cde-school-sum
2019,1480,Stratton R-4,KIT CARSON,district,,17.4,,,,,,,,,,3,,239,,,cde-school-sum
2019,1490,Bethune R-5,KIT CARSON,district,,13.7,,,,,,,,,,1,,118,,,cde-school-sum
2019,1500,Burlington RE-6J,KIT CARSON,district,,48.4,,,,,,,,,,3,,778,,,cde-school-sum
2019,1510,Lake County R-1,LAKE,district,,61.1,,,,,,,,,,5,,1102,,,cde-school-sum
2019,1520,Durango 9-R,LA PLATA,district,,391.7,,,,,,,,,,14,,5543,,,cde-school-sum
2019,1530,Bayfield 10 Jt-R,LA PLATA,district,,101.7,,,,,,,,,,4,,1363,,,cde-school-sum
2019,1540,Ignacio 11 JT,LA PLATA,district,,63.2,,,,,,,,,,3,,725,,,cde-school-sum
2019,1550,Poudre R-1,LARIMER,district,,1792.9,,,,,,,,,,51,,30727,,,cde-school-sum
2019,1560,Thompson R2-J,LARIMER,district,,906.4,,,,,,,,,,33,,16163,,,cde-school-sum
2019,1570,Estes Park R-3,LARIMER,district,,76.8,,,,,,,,,,4,,1151,,,cde-school-sum
2019,1580,Trinidad 1,LAS ANIMAS,district,,51.6,,,,,,,,,,4,,881,,,cde-school-sum
2019,1590,Primero Reorganized 2,LAS ANIMAS,district,,19.7,,,,,,,,,,2,,200,,,cde-school-sum
2019,1600,Hoehne Reorganized 3,LAS ANIMAS,district,,19.8,,,,,,,,,,1,,365,,,cde-school-sum
2019,1620,Aguilar Reorganized 6,LAS ANIMAS,district,,9.5,,,,,,,,,,2,,121,,,cde-school-sum
2019,1750,Branson Reorganized 82,LAS ANIMAS,district,,32.7,,,,,,,,,,2,,431,,,cde-school-sum
2019,1760,Kim Reorganized 88,LAS ANIMAS,district,,8.2,,,,,,,,,,2,,48,,,cde-school-sum
2019,1780,Genoa-Hugo C113,LINCOLN,district,,16.8,,,,,,,,,,1,,220,,,cde-school-sum
2019,1790,Limon RE-4J,LINCOLN,district,,32.8,,,,,,,,,,2,,450,,,cde-school-sum
2019,1810,Karval RE-23,LINCOLN,district,,6.4,,,,,,,,,,2,,55,,,cde-school-sum
2019,1828,Valley RE-1,LOGAN,district,,141.0,,,,,,,,,,7,,2258,,,cde-school-sum
2019,1850,Frenchman RE-3,LOGAN,district,,20.0,,,,,,,,,,2,,207,,,cde-school-sum
2019,1860,Buffalo RE-4J,LOGAN,district,,23.1,,,,,,,,,,2,,302,,,cde-school-sum
2019,1870,Plateau RE-5,LOGAN,district,,17.5,,,,,,,,,,2,,165,,,cde-school-sum
2019,1980,De Beque 49JT,MESA,district,,14.5,,,,,,,,,,1,,164,,,cde-school-sum
2019,1990,Plateau Valley 50,MESA,district,,31.2,,,,,,,,,,4,,394,,,cde-school-sum
2019,2000,Mesa County Valley 51,MESA,district,,1264.8,,,,,,,,,,45,,21994,,,cde-school-sum
2019,2010,Creede School District,MINERAL,district,,13.1,,,,,,,,,,1,,81,,,cde-school-sum
2019,2020,Moffat County RE: No 1,MOFFAT,district,,126.2,,,,,,,,,,7,,2202,,,cde-school-sum
2019,2035,Montezuma-Cortez RE-1,MONTEZUMA,district,,178.4,,,,,,,,,,10,,2663,,,cde-school-sum
2019,2055,Dolores RE-4A,MONTEZUMA,district,,52.1,,,,,,,,,,3,,692,,,cde-school-sum
2019,2070,Mancos Re-6,MONTEZUMA,district,,34.4,,,,,,,,,,3,,464,,,cde-school-sum
2019,2180,Montrose County RE-1J,MONTROSE,district,,344.2,,,,,,,,,,14,,6215,,,cde-school-sum
2019,2190,West End RE-2,MONTROSE,district,,23.2,,,,,,,,,,4,,272,,,cde-school-sum
2019,2395,Brush RE-2(J),MORGAN,district,,99.0,,,,,,,,,,4,,1429,,,cde-school-sum
2019,2405,Fort Morgan Re-3,MORGAN,district,,209.6,,,,,,,,,,8,,3473,,,cde-school-sum
2019,2505,Weldon Valley RE-20(J),MORGAN,district,,18.2,,,,,,,,,,2,,214,,,cde-school-sum
2019,2515,Wiggins RE-50(J),MORGAN,district,,44.2,,,,,,,,,,3,,715,,,cde-school-sum
2019,2520,East Otero R-1,OTERO,district,,92.2,,,,,,,,,,3,,1422,,,cde-school-sum
2019,2530,Rocky Ford R-2,OTERO,district,,53.3,,,,,,,,,,3,,743,,,cde-school-sum
2019,2535,Manzanola 3J,OTERO,district,,15.0,,,,,,,,,,2,,169,,,cde-school-sum
2019,2540,Fowler R-4J,OTERO,district,,35.6,,,,,,,,,,3,,359,,,cde-school-sum
2019,2560,Cheraw 31,OTERO,district,,20.7,,,,,,,,,,1,,224,,,cde-school-sum
2019,2570,Swink 33,OTERO,district,,26.5,,,,,,,,,,2,,321,,,cde-school-sum
2019,2580,Ouray R-1,OURAY,district,,21.9,,,,,,,,,,3,,170,,,cde-school-sum
2019,2590,Ridgway R-2,OURAY,district,,31.9,,,,,,,,,,3,,354,,,cde-school-sum
2019,2600,Platte Canyon 1,PARK,district,,57.2,,,,,,,,,,3,,889,,,cde-school-sum
2019,2610,Park County RE-2,PARK,district,,51.7,,,,,,,,,,5,,687,,,cde-school-sum
2019,2620,Holyoke Re-1J,PHILLIPS,district,,40.0,,,,,,,,,,3,,587,,,cde-school-sum
2019,2630,Haxtun RE-2J,PHILLIPS,district,,26.3,,,,,,,,,,2,,345,,,cde-school-sum
2019,2640,Aspen 1,PITKIN,district,,131.6,,,,,,,,,,4,,1629,,,cde-school-sum
2019,2650,Granada RE-1,PROWERS,district,,16.9,,,,,,,,,,2,,197,,,cde-school-sum
2019,2660,Lamar Re-2,PROWERS,district,,105.2,,,,,,,,,,6,,1588,,,cde-school-sum
2019,2670,Holly RE-3,PROWERS,district,,22.9,,,,,,,,,,1,,304,,,cde-school-sum
2019,2680,Wiley RE-13 Jt,PROWERS,district,,22.9,,,,,,,,,,2,,238,,,cde-school-sum
2019,2690,Pueblo City 60,PUEBLO,district,,881.7,,,,,,,,,,33,,16009,,,cde-school-sum
2019,2700,Pueblo County 70,PUEBLO,district,,542.8,,,,,,,,,,26,,10555,,,cde-school-sum
2019,2710,Meeker RE-1,RIO BLANCO,district,,48.2,,,,,,,,,,3,,760,,,cde-school-sum
2019,2720,Rangely RE-4,RIO BLANCO,district,,35.3,,,,,,,,,,2,,518,,,cde-school-sum
2019,2730,Upper Rio Grande School District C-7,RIO GRANDE,district,,36.0,,,,,,,,,,2,,421,,,cde-school-sum
2019,2740,Monte Vista C-8,RIO GRANDE,district,,76.0,,,,,,,,,,6,,1168,,,cde-school-sum
2019,2750,Sargent RE-33J,RIO GRANDE,district,,28.5,,,,,,,,,,3,,354,,,cde-school-sum
2019,2760,Hayden RE-1,ROUTT,district,,26.0,,,,,,,,,,3,,420,,,cde-school-sum
2019,2770,Steamboat Springs RE-2,ROUTT,district,,177.0,,,,,,,,,,7,,2653,,,cde-school-sum
2019,2780,South Routt RE 3,ROUTT,district,,28.3,,,,,,,,,,4,,325,,,cde-school-sum
2019,2790,Mountain Valley RE 1,SAGUACHE,district,,14.3,,,,,,,,,,1,,170,,,cde-school-sum
2019,2800,Moffat 2,SAGUACHE,district,,25.1,,,,,,,,,,2,,227,,,cde-school-sum
2019,2810,Center 26 JT,SAGUACHE,district,,43.5,,,,,,,,,,5,,606,,,cde-school-sum
2019,2820,Silverton 1,SAN JUAN,district,,13.3,,,,,,,,,,3,,81,,,cde-school-sum
2019,2830,Telluride R-1,SAN MIGUEL,district,,85.1,,,,,,,,,,4,,885,,,cde-school-sum
2019,2840,Norwood R-2J,SAN MIGUEL,district,,19.8,,,,,,,,,,1,,199,,,cde-school-sum
2019,2862,Julesburg Re-1,SEDGWICK,district,,39.2,,,,,,,,,,3,,829,,,cde-school-sum
2019,2865,Revere School District,SEDGWICK,district,,16.5,,,,,,,,,,2,,139,,,cde-school-sum
2019,3000,Summit RE-1,SUMMIT,district,,256.5,,,,,,,,,,9,,3582,,,cde-school-sum
2019,3010,Cripple Creek-Victor RE-1,TELLER,district,,27.3,,,,,,,,,,2,,367,,,cde-school-sum
2019,3020,Woodland Park Re-2,TELLER,district,,146.2,,,,,,,,,,5,,2284,,,cde-school-sum
2019,3030,Akron R-1,WASHINGTON,district,,36.0,,,,,,,,,,2,,371,,,cde-school-sum
2019,3040,Arickaree R-2,WASHINGTON,district,,14.6,,,,,,,,,,2,,114,,,cde-school-sum
2019,3050,Otis R-3,WASHINGTON,district,,19.5,,,,,,,,,,2,,216,,,cde-school-sum
2019,3060,Lone Star 101,WASHINGTON,district,,13.9,,,,,,,,,,3,,130,,,cde-school-sum
2019,3070,Woodlin R-104,WASHINGTON,district,,8.8,,,,,,,,,,2,,85,,,cde-school-sum
2019,3080,Weld County RE-1,WELD,district,,144.9,,,,,,,,,,6,,1953,,,cde-school-sum
2019,3085,Eaton RE-2,WELD,district,,117.7,,,,,,,,,,5,,1968,,,cde-school-sum
2019,3090,Weld County School District RE-3J,WELD,district,,167.7,,,,,,,,,,7,,2697,,,cde-school-sum
2019,3100,Windsor RE-4,WELD,district,,399.7,,,,,,,,,,12,,7313,,,cde-school-sum
2019,3110,Johnstown-Milliken RE-5J,WELD,district,,216.9,,,,,,,,,,6,,3969,,,cde-school-sum
2019,3120,Greeley 6,WELD,district,,1215.5,,,,,,,,,,31,,22467,,,cde-school-sum
2019,3130,Platte Valley RE-7,WELD,district,,82.1,,,,,,,,,,3,,1093,,,cde-school-sum
2019,3140,Weld Re-8 Schools,WELD,district,,147.0,,,,,,,,,,6,,2452,,,cde-school-sum
2019,3145,Ault-Highland RE-9,WELD,district,,63.2,,,,,,,,,,3,,943,,,cde-school-sum
2019,3146,Briggsdale RE-10,WELD,district,,17.9,,,,,,,,,,2,,184,,,cde-school-sum
2019,3147,Prairie RE-11,WELD,district,,17.3,,,,,,,,,,2,,222,,,cde-school-sum
2019,3148,Pawnee RE-12,WELD,district,,12.9,,,,,,,,,,1,,82,,,cde-school-sum
2019,3200,Yuma 1,YUMA,district,,63.0,,,,,,,,,,4,,903,,,cde-school-sum
2019,3210,Wray RD-2,YUMA,district,,53.2,,,,,,,,,,3,,759,,,cde-school-sum
2019,3220,Idalia RJ-3,YUMA,district,,17.7,,,,,,,,,,2,,200,,,cde-school-sum
2019,3230,Liberty J-4,YUMA,district,,9.6,,,,,,,,,,1,,68,,,cde-school-sum
2019,8001,Charter School Institute,,district,,1052.1,,,,,,,,,,40,,18267,,,cde-school-sum
2019,9000,Colorado School for the Deaf and Blind,,district,,32.4,,,,,,,,,,1,,189,,,cde-school-sum
2019,9035,Centennial BOCES,COLORADO BOCS,boces,,9.3,,,,,,,,,,2,,139,,,cde-school-sum
2019,9050,San Juan BOCES,COLORADO BOCS,boces,,2.8,,,,,,,,,,1,,61,,,cde-school-sum
2019,9130,Expeditionary BOCES,COLORADO BOCS,boces,,21.6,,,,,,,,,,1,,368,,,cde-school-sum
2019,9170,Education reEnvisioned BOCES,COLORADO BOCS,boces,,88.7,,,,,,,,,,4,,2836,,,cde-school-sum
2019,9175,Colorado River BOCES,COLORADO BOCS,boces,,9.4,,,,,,,,,,1,,168,,,cde-school-sum
2022,,Charter School Institute7512Ross Montessori School,,district,13.4,,,,,,,,,,,,250,,,,staff-2022-20222023PupilTeacherRatiopublishedreport.pdf
2022,0010,Mapleton 1,ADAMS,district,403.5,389.9,13.6,,,,,,,,,20,,7088,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,0020,Adams 12 Five Star Schools,ADAMS,district,2037.7,2026.6,11.1,,,,,,,,,54,,35699,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,0030,Adams County 14,ADAMS,district,329.0,324.9,4.1,,,,,,,,,13,,5692,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,0040,School District 27J,ADAMS,district,1159.5,1149.2,10.3,,,,,,,,,31,,22687,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,0050,Bennett 29J,ADAMS,district,71.6,70.5,1.1,,,,,,,,,5,,1296,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,0060,Strasburg 31J,ADAMS,district,68.8,68.9,-0.1,,,,,,,,,4,,1209,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,0070,Westminster Public Schools,ADAMS,district,472.4,465.0,7.4,,,,,,,,,17,,7955,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,0100,Alamosa RE-11J,ALAMOSA,district,135.5,135.5,0.0,,,,,,,,,6,,2116,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,0110,Sangre De Cristo Re-22J,ALAMOSA,district,22.0,22.0,0.0,,,,,,,,,2,,262,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,0120,Englewood 1,ARAPAHOE,district,180.3,179.4,0.9,,,,,,,,,9,,2441,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,0123,Sheridan 2,ARAPAHOE,district,76.9,76.9,0.0,,,,,,,,,5,,1125,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,0130,Cherry Creek 5,ARAPAHOE,district,3201.9,3107.6,94.3,,,,,,,,,69,,52352,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,0140,Littleton 6,ARAPAHOE,district,791.1,778.9,12.2,,,,,,,,,22,,13450,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,0170,Deer Trail 26J,ARAPAHOE,district,14.2,14.3,-0.1,,,,,,,,,2,,325,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,0180,Adams-Arapahoe 28J,ARAPAHOE,district,2360.9,2223.4,137.5,,,,,,,,,61,,39005,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,0190,Byers 32J,ARAPAHOE,district,135.6,135.5,0.1,,,,,,,,,10,,5671,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,0220,Archuleta County 50 Jt,ARCHULETA,district,,111.1,,,,,,,,,,5,,1678,,,cde-school-sum
2022,0230,Walsh RE-1,BACA,district,16.9,17.0,-0.1,,,,,,,,,2,,183,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,0240,Pritchett RE-3,BACA,district,8.1,8.1,0.0,,,,,,,,,3,,59,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,0250,Springfield RE-4,BACA,district,22.9,22.9,0.0,,,,,,,,,2,,304,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,0260,Vilas RE-5,BACA,district,8.8,7.8,1.0,,,,,,,,,2,,201,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,0270,Campo RE-6,BACA,district,5.1,5.1,0.0,,,,,,,,,2,,33,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,0290,Las Animas RE-1,BENT,district,40.1,40.1,0.0,,,,,,,,,4,,785,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,0310,McClave Re-2,BENT,district,19.4,19.4,0.0,,,,,,,,,2,,258,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,0470,St Vrain Valley RE1J,BOULDER,district,1931.1,1853.6,77.5,,,,,,,,,54,,31910,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,0480,Boulder Valley Re 2,BOULDER,district,1683.4,1682.3,1.1,,,,,,,,,56,,28487,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,0490,Buena Vista R-31,CHAFFEE,district,71.1,71.4,-0.3,,,,,,,,,5,,1032,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,0500,Salida R-32,CHAFFEE,district,98.4,98.3,0.1,,,,,,,,,6,,1329,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,0510,Kit Carson R-1,CHEYENNE,district,15.7,15.7,0.0,,,,,,,,,2,,101,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,0520,Cheyenne County Re-5,CHEYENNE,district,16.6,16.5,0.1,,,,,,,,,2,,178,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,0540,Clear Creek RE-1,CLEAR CREEK,district,53.8,54.4,-0.6,,,,,,,,,5,,680,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,0550,North Conejos RE-1J,CONEJOS,district,70.8,70.7,0.1,,,,,,,,,5,,988,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,0560,Sanford 6J,CONEJOS,district,23.3,23.3,0.0,,,,,,,,,2,,384,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,0580,South Conejos RE-10,CONEJOS,district,17.5,17.5,0.0,,,,,,,,,3,,174,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,0640,Centennial R-1,COSTILLA,district,16.6,16.6,0.0,,,,,,,,,1,,193,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,0740,Sierra Grande R-30,COSTILLA,district,19.4,19.4,0.0,,,,,,,,,1,,289,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,0770,Crowley County RE-1-J,CROWLEY,district,18.0,17.9,0.1,,,,,,,,,2,,384,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,0860,Custer County School District C-1,CUSTER,district,29.6,29.7,-0.1,,,,,,,,,3,,356,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,0870,Delta County 50(J),DELTA,district,269.5,269.7,-0.2,,,,,,,,,18,,4699,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,0880,Denver County 1,DENVER,district,6002.8,5980.9,21.9,,,,,,,,,202,,87864,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,0890,Dolores County RE No.2,DOLORES,district,21.4,21.4,0.0,,,,,,,,,2,,263,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,0900,Douglas County Re 1,DOUGLAS,district,3524.0,3488.0,36.0,,,,,,,,,89,,62872,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,0910,Eagle County RE 50,EAGLE,district,513.0,512.9,0.1,,,,,,,,,21,,6623,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,0920,Elizabeth School District,ELBERT,district,149.8,149.8,0.0,,,,,,,,,7,,2474,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,0930,Kiowa C-2,ELBERT,district,17.1,17.1,0.0,,,,,,,,,3,,309,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,0940,Big Sandy 100J,ELBERT,district,30.3,30.3,0.0,,,,,,,,,3,,361,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,0950,Elbert 200,ELBERT,district,22.4,22.5,-0.1,,,,,,,,,2,,281,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,0960,Agate 300,ELBERT,district,11.1,11.1,0.0,,,,,,,,,2,,81,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,0970,Calhan RJ-1,EL PASO,district,33.9,33.9,0.0,,,,,,,,,2,,424,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,0980,Harrison 2,EL PASO,district,,805.9,,,,,,,,,,29,,12606,,,cde-school-sum
2022,0990,Widefield 3,EL PASO,district,583.3,573.5,9.8,,,,,,,,,18,,9611,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,1000,Fountain 8,EL PASO,district,509.8,506.4,3.4,,,,,,,,,13,,8201,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,1010,Colorado Springs 11,EL PASO,district,1441.1,1422.0,19.1,,,,,,,,,57,,22729,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,1020,Cheyenne Mountain 12,EL PASO,district,250.9,234.5,16.4,,,,,,,,,8,,3723,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,1030,Manitou Springs 14,EL PASO,district,102.3,102.4,-0.1,,,,,,,,,4,,1317,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,1040,Academy 20,EL PASO,district,,1631.3,,,,,,,,,,41,,26607,,,cde-school-sum
2022,1050,Ellicott 22,EL PASO,district,67.6,67.6,0.0,,,,,,,,,3,,982,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,1060,Peyton 23 Jt,EL PASO,district,46.4,46.5,-0.1,,,,,,,,,4,,586,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,1070,Hanover 28,EL PASO,district,18.0,18.0,0.0,,,,,,,,,2,,289,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,1080,Lewis-Palmer 38,EL PASO,district,,376.3,,,,,,,,,,10,,6648,,,cde-school-sum
2022,1110,District 49,EL PASO,district,1261.9,1256.8,5.1,,,,,,,,,32,,25614,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,1120,Edison 54 JT,EL PASO,district,10.5,10.5,0.0,,,,,,,,,2,,58,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,1130,Miami/Yoder 60 JT,EL PASO,district,19.3,19.3,0.0,,,,,,,,,2,,340,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,1140,Canon City RE-1,FREMONT,district,,216.8,,,,,,,,,,8,,3308,,,cde-school-sum
2022,1150,Fremont RE-2,FREMONT,district,78.7,78.2,0.5,,,,,,,,,3,,1394,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,1160,Cotopaxi RE-3,FREMONT,district,17.3,17.3,0.0,,,,,,,,,2,,190,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,1180,Roaring Fork RE-1,GARFIELD,district,396.5,393.1,3.4,,,,,,,,,14,,5772,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,1195,Garfield Re-2,GARFIELD,district,292.1,292.1,0.0,,,,,,,,,10,,4662,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,1220,Garfield 16,GARFIELD,district,75.0,75.0,0.0,,,,,,,,,4,,1148,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,1330,Gilpin County RE-1,GILPIN,district,32.2,32.2,0.0,,,,,,,,,2,,408,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,1340,West Grand 1-JT,GRAND,district,36.9,36.8,0.1,,,,,,,,,2,,393,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,1350,East Grand 2,GRAND,district,103.7,103.7,0.0,,,,,,,,,4,,1283,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,1360,Gunnison Watershed RE1J,GUNNISON,district,141.8,141.9,-0.1,,,,,,,,,7,,2061,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,1380,Hinsdale County RE 1,HINSDALE,district,11.1,11.1,0.0,,,,,,,,,1,,81,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,1390,Huerfano Re-1,HUERFANO,district,35.4,35.4,0.0,,,,,,,,,3,,491,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,1400,La Veta Re-2,HUERFANO,district,22.4,22.4,0.0,,,,,,,,,2,,238,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,1410,North Park R-1,JACKSON,district,12.4,12.4,0.0,,,,,,,,,1,,186,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,1420,Jefferson County R-1,JEFFERSON,district,4551.0,4521.7,29.3,,,,,,,,,161,,77078,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,1430,Eads RE-1,KIOWA,district,18.0,18.0,0.0,,,,,,,,,3,,211,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,1440,Plainview RE-2,KIOWA,district,5.6,5.6,0.0,,,,,,,,,2,,419,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,1450,Arriba-Flagler C-20,KIT CARSON,district,19.6,19.6,0.0,,,,,,,,,1,,172,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,1460,Hi-Plains R-23,KIT CARSON,district,18.8,18.8,0.0,,,,,,,,,1,,129,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,1480,Stratton R-4,KIT CARSON,district,16.1,16.1,0.0,,,,,,,,,3,,222,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
2022,1490,Bethune R-5,KIT CARSON,district,14.4,14.4,0.0,,,,,,,,,1,,108,,,staff-2022-20222023AverageTeachersSalaryFTE_PublishedReportupdated41323.pdf+cde-school-sum
