year,leaid,district_code,district_name,teacher_fte,teacher_fte_prek,teacher_fte_kindergarten,teacher_fte_elementary,teacher_fte_secondary,staff_total_fte,enrollment_reported,source
1997,0805400,1560,THOMPSON            R-2J,726.0,0.0,24.0,318.0,382.0,,14021,ccd-lea-1997
1997,0806960,1580,TRINIDAD            1,95.0,0.0,3.0,42.0,50.0,,1560,ccd-lea-1997
1997,0806690,1828,VALLEY              RE-1,186.0,0.0,5.0,82.0,97.0,,2731,ccd-lea-1997
1997,0806990,0260,VILAS               RE-5,12.0,0.0,0.0,4.0,7.0,,91,ccd-lea-1997
1997,0807110,0230,WALSH               RE-1,22.0,0.0,0.0,9.0,11.0,,275,ccd-lea-1997
1997,0899440,9085,WELD BOCES,12.0,0.0,0.0,4.0,8.0,,98,ccd-lea-1997
1997,0804020,3140,WELD COUNTY RE-8,151.0,4.0,5.0,60.0,81.0,,2662,ccd-lea-1997
1997,0807140,2505,WELDON VALLEY       RE-20(J),17.0,0.0,0.0,8.0,8.0,,157,ccd-lea-1997
1997,0800008,9090,WEST CENTRAL BOCES,0.0,0.0,0.0,0.0,0.0,,0,ccd-lea-1997
1997,0805850,2190,WEST END            RE-2,38.0,1.0,0.0,15.0,21.0,,547,ccd-lea-1997
1997,0805070,1340,WEST GRAND          1-JT.,40.0,0.0,0.0,15.0,23.0,,554,ccd-lea-1997
1997,0807170,3420,WEST YUMA COUNTY    RJ-1,85.0,0.0,2.0,38.0,43.0,,1023,ccd-lea-1997
1997,0807230,0070,WESTMINSTER         50,649.0,7.0,22.0,280.0,339.0,,11453,ccd-lea-1997
1997,0806480,0990,WIDEFIELD           3,457.0,3.0,14.0,218.0,221.0,,8381,ccd-lea-1997
1997,0807290,2515,WIGGINS             RE-50(J),38.0,0.0,0.0,20.0,16.0,,569,ccd-lea-1997
1997,0807320,2680,WILEY               RE-13 JT,24.0,0.0,0.0,11.0,12.0,,350,ccd-lea-1997
1997,0807350,3100,WINDSOR             RE-4,132.0,1.0,3.0,58.0,68.0,,2204,ccd-lea-1997
1997,0807380,3020,WOODLAND PARK       RE-2,179.0,2.0,4.0,77.0,94.0,,3255,ccd-lea-1997
1997,0807410,3070,WOODLIN             R-104,15.0,0.0,0.0,7.0,8.0,,135,ccd-lea-1997
1998,0801920,1040,ACADEMY             20,974.0,1.0,25.0,452.0,494.0,,15821,ccd-lea-1998
1998,0801950,0030,ADAMS COUNTY        14,355.0,8.0,12.0,177.0,157.0,,6102,ccd-lea-1998
1998,0800009,9120,ADAMS COUNTY BOCES,0.0,0.0,0.0,0.0,0.0,,0,ccd-lea-1998
1998,0802340,0180,ADAMS-ARAPAHOE      28J,1546.0,15.0,59.0,698.0,773.0,,29027,ccd-lea-1998
1998,0801980,0960,AGATE               300,12.0,0.0,0.0,11.0,0.0,,80,ccd-lea-1998
1998,0802010,1620,AGUILAR REORGANIZED 6,19.0,0.0,0.0,10.0,8.0,,169,ccd-lea-1998
1998,0802040,3030,AKRON               R-1,36.0,0.0,0.0,22.0,13.0,,462,ccd-lea-1998
1998,0802070,0100,ALAMOSA             RE-11J,154.0,1.0,4.0,73.0,75.0,,2503,ccd-lea-1998
1998,0802190,0220,ARCHULETA COUNTY    50 JT,83.0,0.0,2.0,44.0,37.0,,1552,ccd-lea-1998
1998,0802220,3040,ARICKAREE           R-2,18.0,0.0,0.0,8.0,9.0,,131,ccd-lea-1998
1998,0899040,9020,ARKANSAS VALLEY BOCES,6.0,0.0,0.0,6.0,0.0,,33,ccd-lea-1998
1998,0802260,1450,ARRIBA-FLAGLER      C-20,22.0,0.0,0.0,10.0,11.0,,261,ccd-lea-1998
1998,0802280,2640,ASPEN               1,96.0,0.0,1.0,36.0,58.0,,1289,ccd-lea-1998
1998,0802310,3145,AULT-HIGHLAND       RE-9,67.0,0.0,1.0,24.0,41.0,,889,ccd-lea-1998
1998,0802400,1530,BAYFIELD            10 JT-R,67.0,0.0,1.0,25.0,40.0,,1050,ccd-lea-1998
1998,0802430,0050,BENNETT             29J,64.0,0.0,1.0,25.0,37.0,,995,ccd-lea-1998
1998,0802460,1490,BETHUNE             R-5,16.0,0.0,0.0,11.0,5.0,,163,ccd-lea-1998
1998,0806600,0940,BIG SANDY           100J,26.0,0.0,0.0,7.0,18.0,,371,ccd-lea-1998
1998,0802490,0480,BOULDER VALLEY      RE 2,1483.0,5.0,46.0,739.0,693.0,,26880,ccd-lea-1998
1998,0802520,1750,BRANSON REORGANIZED 82,7.0,0.0,0.0,3.0,4.0,,53,ccd-lea-1998
1998,0802550,3146,BRIGGSDALE          RE-10,16.0,0.0,0.0,8.0,8.0,,135,ccd-lea-1998
1998,0802580,0040,BRIGHTON            27J,266.0,4.0,9.0,105.0,147.0,,4980,ccd-lea-1998
1998,0802610,2395,BRUSH               RE-2(J),97.0,1.0,2.0,40.0,53.0,,1568,ccd-lea-1998
1998,0802640,0490,BUENA VISTA         R-31,65.0,0.0,1.0,24.0,39.0,,902,ccd-lea-1998
1998,0805640,1860,BUFFALO             RE-4,23.0,0.0,0.0,8.0,14.0,,266,ccd-lea-1998
1998,0802670,1500,BURLINGTON          RE-6J,58.0,0.0,1.0,19.0,36.0,,880,ccd-lea-1998
1998,0802700,0190,BYERS               32J,44.0,0.0,0.0,29.0,14.0,,478,ccd-lea-1998
1998,0802730,0970,CALHAN RJ-1,35.0,0.0,0.0,13.0,20.0,,578,ccd-lea-1998
1998,0802760,0270,CAMPO               RE-6,12.0,0.0,0.0,4.0,7.0,,86,ccd-lea-1998
1998,0802790,1140,CANON CITY          RE-1,236.0,0.0,7.0,126.0,102.0,,4310,ccd-lea-1998
1998,0806360,0640,CENTENNIAL          R-1,27.0,0.0,0.0,12.0,13.0,,353,ccd-lea-1998
1998,0899200,9035,CENTENNIAL BOCS,7.0,0.0,0.0,7.0,0.0,,132,ccd-lea-1998
1998,0802850,2810,CENTER              26 JT,55.0,0.0,1.0,26.0,26.0,,729,ccd-lea-1998
1998,0802880,2560,CHERAW              31,21.0,0.0,0.0,8.0,12.0,,232,ccd-lea-1998
1998,0802910,0130,CHERRY CREEK        5,2254.0,7.0,67.0,1026.0,1153.0,,40089,ccd-lea-1998
1998,0800001,0520,CHEYENNE COUNTY     RE-5,33.0,0.0,0.0,10.0,21.0,,329,ccd-lea-1998
1998,0802940,1020,CHEYENNE MOUNTAIN   12,209.0,0.0,6.0,108.0,93.0,,3843,ccd-lea-1998
1998,0803000,0540,CLEAR CREEK         RE-1,86.0,1.0,2.0,46.0,36.0,,1438,ccd-lea-1998
1998,0803060,1010,COLORADO SPRINGS    11,1781.0,11.0,58.0,852.0,858.0,,32589,ccd-lea-1998
1998,0807200,0860,CONSOLIDATED        C-1,29.0,0.0,0.0,14.0,14.0,,423,ccd-lea-1998
1998,0803120,1160,COTOPAXI            RE-3,25.0,0.0,0.0,9.0,15.0,,335,ccd-lea-1998
1998,0803150,2010,CREEDE CONSOLIDATED 1,19.0,0.0,0.0,10.0,8.0,,158,ccd-lea-1998
1998,0803180,3010,CRIPPLE CREEK-VICTOR RE-1,33.0,0.0,1.0,16.0,15.0,,605,ccd-lea-1998
1998,0803210,0770,CROWLEY COUNTY      RE-1-J,46.0,0.0,1.0,19.0,25.0,,616,ccd-lea-1998
1998,0803240,1980,DE BEQUE            49JT,18.0,0.0,0.0,17.0,0.0,,174,ccd-lea-1998
1998,0803270,0170,DEER TRAIL          26J,19.0,0.0,0.0,9.0,10.0,,186,ccd-lea-1998
1998,0803300,2730,DEL NORTE           C-7,65.0,0.0,1.0,35.0,28.0,,730,ccd-lea-1998
1998,0803330,0870,DELTA COUNTY        50(J),276.0,0.0,7.0,115.0,153.0,,4665,ccd-lea-1998
1998,0803360,0880,DENVER COUNTY       1,3387.0,76.0,145.0,1613.0,1551.0,,68790,ccd-lea-1998
1998,0803390,2055,DOLORES             RE-4A,46.0,0.0,1.0,20.0,23.0,,638,ccd-lea-1998
1998,0803420,0890,DOLORES COUNTY      RE NO.2,24.0,0.0,0.0,8.0,14.0,,344,ccd-lea-1998
1998,0803450,0900,DOUGLAS COUNTY      RE 1,1716.0,4.0,63.0,947.0,701.0,,29847,ccd-lea-1998
1998,0803480,1520,DURANGO             9-R,311.0,0.0,7.0,130.0,173.0,,4826,ccd-lea-1998
1998,0803510,1430,EADS                RE-1,22.0,0.0,0.0,8.0,13.0,,307,ccd-lea-1998
1998,0803540,0910,EAGLE COUNTY        RE 50,318.0,0.0,9.0,149.0,159.0,,4344,ccd-lea-1998
1998,0899080,9025,EAST CENTRAL BOCES,3.0,0.0,0.0,3.0,0.0,,0,ccd-lea-1998
1998,0804320,1350,EAST GRAND          2,89.0,0.0,1.0,37.0,49.0,,1267,ccd-lea-1998
1998,0805130,2520,EAST OTERO          R-1,131.0,0.0,3.0,55.0,72.0,,1903,ccd-lea-1998
1998,0803570,3430,EAST YUMA COUNTY    RJ-2,77.0,1.0,1.0,30.0,44.0,,1006,ccd-lea-1998
1998,0803600,3085,EATON               RE-2,84.0,0.0,2.0,27.0,54.0,,1343,ccd-lea-1998
1998,0803630,1120,EDISON              54 JT,7.0,0.0,0.0,3.0,3.0,,65,ccd-lea-1998
1998,0803690,0950,ELBERT              200,21.0,0.0,0.0,8.0,11.0,,278,ccd-lea-1998
1998,0803720,0920,ELIZABETH           C-1,147.0,0.0,3.0,60.0,82.0,,2514,ccd-lea-1998
1998,0803750,1050,ELLICOTT            22,59.0,0.0,1.0,31.0,27.0,,794,ccd-lea-1998
1998,0803780,0120,ENGLEWOOD           1,229.0,4.0,6.0,82.0,136.0,,4568,ccd-lea-1998
1998,0800004,9130,EXPEDITIONARY BOCES,16.0,0.0,0.0,15.0,0.0,,319,ccd-lea-1998
1998,0803870,1110,FALCON              49,286.0,1.0,9.0,129.0,146.0,,5089,ccd-lea-1998
1998,0803960,1150,FLORENCE            RE-2,119.0,0.0,3.0,58.0,57.0,,1964,ccd-lea-1998
1998,0804050,2405,FORT MORGAN         RE-3,200.0,2.0,6.0,105.0,86.0,,3172,ccd-lea-1998
1998,0804080,1000,FOUNTAIN            8,282.0,2.0,12.0,147.0,119.0,,4747,ccd-lea-1998
1998,0804110,2540,FOWLER              R-4J,31.0,0.0,0.0,14.0,16.0,,386,ccd-lea-1998
1998,0803930,1850,FRENCHMAN           RE-3,21.0,0.0,0.0,20.0,0.0,,229,ccd-lea-1998
1998,0800015,9160,FRONT RANGE BOCES,0.0,0.0,0.0,0.0,0.0,,0,ccd-lea-1998
1998,0804380,1220,GARFIELD            16,41.0,0.0,1.0,20.0,19.0,,746,ccd-lea-1998
1998,0806240,1195,GARFIELD RE-2,174.0,2.0,6.0,166.0,0.0,,3491,ccd-lea-1998
1998,0804740,1780,GENOA-HUGO          C113,25.0,0.0,0.0,10.0,13.0,,308,ccd-lea-1998
1998,0804200,3080,GILCREST            RE-1,129.0,1.0,3.0,51.0,72.0,,1959,ccd-lea-1998
1998,0804230,1330,GILPIN COUNTY       RE-1,31.0,0.0,0.0,13.0,16.0,,384,ccd-lea-1998
1998,0804290,2650,GRANADA             RE-1,26.0,0.0,0.0,13.0,12.0,,309,ccd-lea-1998
1998,0800011,9135,GRAND VALLEY BOCES,0.0,0.0,0.0,0.0,0.0,,0,ccd-lea-1998
1998,0804410,3120,GREELEY             6,821.0,6.0,31.0,424.0,358.0,,14584,ccd-lea-1998
1998,0804470,1360,GUNNISON WATERSHED  RE1J,132.0,0.0,3.0,49.0,79.0,,1672,ccd-lea-1998
1998,0804500,1070,HANOVER             28,18.0,0.0,0.0,10.0,7.0,,194,ccd-lea-1998
1998,0804530,0980,HARRISON            2,649.0,0.0,23.0,340.0,285.0,,10450,ccd-lea-1998
1998,0804560,2630,HAXTUN              RE-2J,25.0,0.0,0.0,13.0,11.0,,310,ccd-lea-1998
1998,0804590,2760,HAYDEN              RE-1,30.0,1.0,1.0,11.0,16.0,,580,ccd-lea-1998
1998,0806510,1460,HI-PLAINS           R-23,17.0,0.0,0.0,17.0,0.0,,120,ccd-lea-1998
1998,0804620,1380,HINSDALE COUNTY     RE 1,5.0,0.0,0.0,2.0,2.0,,66,ccd-lea-1998
1998,0804650,1600,HOEHNE REORGANIZED  3,24.0,0.0,0.0,11.0,12.0,,342,ccd-lea-1998
1998,0804680,2670,HOLLY               RE-3,26.0,0.0,0.0,12.0,12.0,,365,ccd-lea-1998
1998,0804710,2620,HOLYOKE             RE-1J,44.0,0.0,1.0,25.0,18.0,,655,ccd-lea-1998
1998,0807080,1390,HUERFANO            RE-1,60.0,1.0,1.0,27.0,30.0,,885,ccd-lea-1998
1998,0804770,1540,IGNACIO             11 JT,73.0,0.0,2.0,37.0,33.0,,1101,ccd-lea-1998
1998,0804800,1420,JEFFERSON COUNTY    R-1,4282.0,25.0,148.0,2091.0,2017.0,,88654,ccd-lea-1998
1998,0804830,3110,JOHNSTOWN-MILLIKEN  RE-5J,93.0,0.0,2.0,41.0,49.0,,1441,ccd-lea-1998
1998,0804860,2862,JULESBURG           RE-1,24.0,1.0,0.0,11.0,10.0,,356,ccd-lea-1998
1998,0804890,1810,KARVAL              RE-23,13.0,0.0,0.0,5.0,8.0,,97,ccd-lea-1998
1998,0804920,3090,KEENESBURG          RE-3(J),90.0,0.0,3.0,46.0,40.0,,1509,ccd-lea-1998
1998,0804980,1760,KIM REORGANIZED     88,11.0,0.0,0.0,6.0,5.0,,86,ccd-lea-1998
1998,0805010,0930,KIOWA               C-2,28.0,0.0,0.0,12.0,14.0,,349,ccd-lea-1998
1998,0805040,0510,KIT CARSON          R-1,17.0,0.0,0.0,8.0,8.0,,134,ccd-lea-1998
1998,0805160,1400,LA VETA RE-2,26.0,0.0,0.0,10.0,15.0,,332,ccd-lea-1998
1998,0805190,1510,LAKE COUNTY         R-1,81.0,2.0,2.0,24.0,51.0,,1331,ccd-lea-1998
1998,0805220,2660,LAMAR               RE-2,127.0,0.0,3.0,123.0,0.0,,1915,ccd-lea-1998
1998,0800010,9110,LARIMER BOCES,0.0,0.0,0.0,0.0,0.0,,0,ccd-lea-1998
1998,0805250,0290,LAS ANIMAS          RE-1,54.0,0.0,1.0,23.0,29.0,,745,ccd-lea-1998
1998,0805820,1080,LEWIS-PALMER        38,204.0,0.0,6.0,78.0,119.0,,4105,ccd-lea-1998
1998,0805280,1790,LIMON               RE-4J,34.0,0.0,0.0,16.0,16.0,,648,ccd-lea-1998
1998,0805310,0140,LITTLETON           6,915.0,8.0,26.0,410.0,470.0,,16399,ccd-lea-1998
1998,0805340,3060,LONE STAR           101,10.0,0.0,0.0,4.0,5.0,,93,ccd-lea-1998
1998,0805460,2070,MANCOS              RE-6,37.0,0.0,1.0,15.0,21.0,,551,ccd-lea-1998
1998,0805490,1030,MANITOU SPRINGS     14,81.0,0.0,1.0,32.0,46.0,,1394,ccd-lea-1998
1998,0805520,2535,MANZANOLA           3J,22.0,0.0,0.0,10.0,11.0,,282,ccd-lea-1998
1998,0805550,0010,MAPLETON            1,251.0,4.0,10.0,121.0,114.0,,4939,ccd-lea-1998
1998,0805580,0310,MC CLAVE            RE-2,26.0,0.0,0.0,9.0,15.0,,290,ccd-lea-1998
1998,0805610,2710,MEEKER              RE1,46.0,0.0,1.0,14.0,30.0,,751,ccd-lea-1998
1998,0804350,2000,MESA COUNTY VALLEY  51,1052.0,8.0,33.0,452.0,558.0,,19146,ccd-lea-1998
1998,0805670,1130,MIAMI/YODER         60 JT,24.0,0.0,0.0,11.0,12.0,,324,ccd-lea-1998
1998,0805700,2800,MOFFAT              2,25.0,0.0,0.0,8.0,17.0,,196,ccd-lea-1998
1998,0805730,2020,MOFFAT COUNTY       RE:NO 1,156.0,2.0,4.0,56.0,93.0,,2697,ccd-lea-1998
1998,0805760,2740,MONTE VISTA         C-8,92.0,1.0,2.0,40.0,49.0,,1443,ccd-lea-1998
1998,0803090,2035,MONTEZUMA-CORTEZ    RE-1,212.0,1.0,7.0,96.0,106.0,,3513,ccd-lea-1998
1998,0805790,2180,MONTROSE COUNTY     RE-1J,310.0,2.0,9.0,128.0,170.0,,5338,ccd-lea-1998
1998,0899160,9030,MOUNTAIN BOCES,13.0,0.0,0.0,4.0,9.0,,107,ccd-lea-1998
1998,0806300,2790,MOUNTAIN VALLEY     RE 1,19.0,0.0,0.0,18.0,0.0,,190,ccd-lea-1998
1998,0800012,9140,MT EVANS BOCES,0.0,0.0,0.0,0.0,0.0,,0,ccd-lea-1998
1998,0805100,0550,NORTH CONEJOS       RE-1J,73.0,0.0,2.0,30.0,41.0,,1209,ccd-lea-1998
1998,0807050,1410,NORTH PARK          R-1,25.0,0.0,0.0,11.0,14.0,,306,ccd-lea-1998
1998,0899180,9040,NORTHEAST BOCES,0.0,0.0,0.0,0.0,0.0,,0,ccd-lea-1998
1998,0806900,0020,NORTHGLENN-THORNTON 12,1459.0,13.0,50.0,638.0,757.0,,27955,ccd-lea-1998
1998,0899220,9095,NORTHWEST COLO BOCES,3.0,0.0,0.0,3.0,0.0,,0,ccd-lea-1998
1998,0805880,2840,NORWOOD             R-2J,26.0,0.0,0.0,25.0,0.0,,324,ccd-lea-1998
1998,0805940,3050,OTIS                R-3,20.0,0.0,0.0,8.0,11.0,,211,ccd-lea-1998
1998,0805970,2580,OURAY               R-1,23.0,0.0,0.0,7.0,15.0,,262,ccd-lea-1998
1998,0803810,1570,PARK (ESTES PARK)   R-3,93.0,0.0,2.0,39.0,50.0,,1344,ccd-lea-1998
1998,0803840,2610,PARK COUNTY         RE-2,49.0,1.0,1.0,30.0,16.0,,625,ccd-lea-1998
1998,0804440,3148,PAWNEE              RE-12,15.0,0.0,0.0,11.0,4.0,,139,ccd-lea-1998
1998,0806060,1060,PEYTON              23 JT,40.0,0.0,1.0,15.0,23.0,,687,ccd-lea-1998
1998,0899240,9045,PIKES PEAK BOCES,82.0,0.0,0.0,75.0,6.0,,0,ccd-lea-1998
1998,0806930,1440,PLAINVIEW           RE-2,12.0,0.0,0.0,4.0,7.0,,87,ccd-lea-1998
1998,0806030,1870,PLATEAU             RE-5,16.0,0.0,0.0,7.0,8.0,,163,ccd-lea-1998
1998,0803030,1990,PLATEAU VALLEY      50,40.0,0.0,0.0,11.0,27.0,,557,ccd-lea-1998
1998,0802370,2600,PLATTE CANYON       1,94.0,1.0,2.0,90.0,0.0,,1584,ccd-lea-1998
1998,0806000,2865,PLATTE VALLEY       RE-3,19.0,0.0,0.0,9.0,9.0,,139,ccd-lea-1998
1998,0804950,3130,PLATTE VALLEY       RE-7,67.0,1.0,1.0,27.0,37.0,,1077,ccd-lea-1998
1998,0803990,1550,POUDRE              R-1,1248.0,4.0,40.0,674.0,529.0,,23178,ccd-lea-1998
1998,0806720,3147,PRAIRIE             RE-11,19.0,0.0,0.0,11.0,8.0,,130,ccd-lea-1998
1998,0807260,1590,PRIMERO REORGANIZED 2,17.0,0.0,0.0,9.0,7.0,,186,ccd-lea-1998
1998,0806090,0240,PRITCHETT           RE-3,11.0,0.0,0.0,8.0,2.0,,103,ccd-lea-1998
1998,0806120,2690,PUEBLO CITY         60,1062.0,10.0,35.0,488.0,528.0,,17789,ccd-lea-1998
1998,0806150,2700,PUEBLO COUNTY RURAL 70,342.0,2.0,10.0,145.0,183.0,,6456,ccd-lea-1998
1998,0806180,2720,RANGELY             RE-4,43.0,0.0,1.0,15.0,26.0,,746,ccd-lea-1998
1998,0806210,2590,RIDGWAY             R-2,22.0,0.0,0.0,5.0,16.0,,297,ccd-lea-1998
1998,0899280,9125,RIO BLANCO BOCES,0.0,0.0,0.0,0.0,0.0,,0,ccd-lea-1998
1998,0804260,1180,ROARING FORK        RE-1,310.0,2.0,9.0,134.0,164.0,,4909,ccd-lea-1998
1998,0806270,2530,ROCKY FORD          R-2,91.0,0.0,2.0,41.0,47.0,,1098,ccd-lea-1998
1998,0806330,0500,SALIDA              R-32,94.0,0.0,1.0,41.0,51.0,,1297,ccd-lea-1998
1998,0899300,9050,SAN JUAN BOCES,0.0,0.0,0.0,0.0,0.0,,0,ccd-lea-1998
1998,0899320,9055,SAN LUIS VALLEY BOCES,11.0,0.0,0.0,11.0,0.0,,0,ccd-lea-1998
1998,0806390,0560,SANFORD             6J,22.0,0.0,0.0,8.0,13.0,,361,ccd-lea-1998
1998,0806420,0110,SANGRE DE CRISTO    RE-22J,24.0,0.0,0.0,12.0,10.0,,321,ccd-lea-1998
1998,0800014,9150,SANTA FE TRAIL BOCES,0.0,0.0,0.0,0.0,0.0,,0,ccd-lea-1998
1998,0806450,2750,SARGENT             RE-33J,31.0,0.0,0.0,16.0,13.0,,415,ccd-lea-1998
1998,0806540,0123,SHERIDAN            2,131.0,0.0,3.0,63.0,63.0,,2102,ccd-lea-1998
1998,0804140,0740,SIERRA GRANDE       R-30,23.0,0.0,0.0,10.0,12.0,,317,ccd-lea-1998
1998,0806570,2820,SILVERTON           1,10.0,0.0,0.0,5.0,5.0,,86,ccd-lea-1998
1998,0899340,9060,SOUTH CENTRAL BOCES,47.0,0.0,0.0,47.0,0.0,,0,ccd-lea-1998
1998,0802130,0580,SOUTH CONEJOS       RE-10,31.0,0.0,0.0,18.0,11.0,,444,ccd-lea-1998
1998,0899360,9065,SOUTH PLATTE VALLEY BOCES,1.0,0.0,0.0,1.0,0.0,,0,ccd-lea-1998
1998,0805910,2780,SOUTH ROUTT         RE 3,36.0,0.0,0.0,16.0,19.0,,460,ccd-lea-1998
1998,0899400,9075,SOUTHEASTERN BOCES,5.0,0.0,0.0,5.0,0.0,,0,ccd-lea-1998
1998,0899420,9080,SOUTHWEST BOCES,8.0,0.0,0.0,0.0,8.0,,142,ccd-lea-1998
1998,0806630,0250,SPRINGFIELD         RE-4,27.0,0.0,0.0,12.0,14.0,,388,ccd-lea-1998
1998,0805370,0470,ST VRAIN VALLEY     RE 1J,917.0,13.0,31.0,435.0,437.0,,18397,ccd-lea-1998
1998,0806660,2770,STEAMBOAT SPRINGS   RE-2,126.0,0.0,2.0,54.0,68.0,,1922,ccd-lea-1998
1998,0806750,0060,STRASBURG           31J,31.0,0.0,1.0,17.0,12.0,,592,ccd-lea-1998
1998,0806780,1480,STRATTON            R-4,21.0,0.0,0.0,9.0,11.0,,303,ccd-lea-1998
1998,0806810,3000,SUMMIT              RE-1,168.0,1.0,4.0,74.0,88.0,,2526,ccd-lea-1998
1998,0806840,2570,SWINK               33,30.0,0.0,0.0,13.0,15.0,,358,ccd-lea-1998
1998,0806870,2830,TELLURIDE           R-1,39.0,0.0,0.0,16.0,21.0,,493,ccd-lea-1998
1998,0805400,1560,THOMPSON            R-2J,745.0,0.0,23.0,351.0,370.0,,14161,ccd-lea-1998
1998,0806960,1580,TRINIDAD            1,97.0,0.0,2.0,41.0,53.0,,1515,ccd-lea-1998
1998,0800013,9145,UNCOMPAHGRE BOCS,0.0,0.0,0.0,0.0,0.0,,0,ccd-lea-1998
1998,0806690,1828,VALLEY              RE-1,169.0,0.0,5.0,73.0,90.0,,2743,ccd-lea-1998
1998,0806990,0260,VILAS               RE-5,12.0,0.0,0.0,4.0,8.0,,79,ccd-lea-1998
1998,0807110,0230,WALSH               RE-1,23.0,0.0,0.0,10.0,11.0,,252,ccd-lea-1998
1998,0804020,3140,WELD COUNTY RE-8,162.0,3.0,4.0,53.0,99.0,,2635,ccd-lea-1998
1998,0807140,2505,WELDON VALLEY       RE-20(J),18.0,0.0,0.0,9.0,8.0,,159,ccd-lea-1998
1998,0800008,9090,WEST CENTRAL BOCES,0.0,0.0,0.0,0.0,0.0,,0,ccd-lea-1998
1998,0805850,2190,WEST END            RE-2,35.0,0.0,0.0,13.0,20.0,,544,ccd-lea-1998
1998,0805070,1340,WEST GRAND          1-JT.,46.0,0.0,0.0,17.0,28.0,,526,ccd-lea-1998
1998,0807170,3420,WEST YUMA COUNTY    RJ-1,80.0,1.0,1.0,24.0,52.0,,1083,ccd-lea-1998
1998,0807230,0070,WESTMINSTER         50,688.0,7.0,21.0,285.0,373.0,,11504,ccd-lea-1998
1998,0806480,0990,WIDEFIELD           3,476.0,2.0,13.0,234.0,225.0,,8437,ccd-lea-1998
1998,0807290,2515,WIGGINS             RE-50(J),40.0,1.0,0.0,19.0,19.0,,619,ccd-lea-1998
1998,0807320,2680,WILEY               RE-13 JT,26.0,0.0,0.0,14.0,11.0,,369,ccd-lea-1998
1998,0807350,3100,WINDSOR             RE-4,142.0,1.0,3.0,61.0,75.0,,2362,ccd-lea-1998
1998,0807380,3020,WOODLAND PARK       RE-2,175.0,2.0,4.0,76.0,91.0,,3281,ccd-lea-1998
1998,0807410,3070,WOODLIN             R-104,15.0,0.0,0.0,5.0,9.0,,125,ccd-lea-1998
1999,0801920,1040,ACADEMY             20,971.0,1.0,28.0,438.0,502.0,,16775,ccd-lea-1999
1999,0801950,0030,ADAMS COUNTY        14,358.0,7.0,11.0,177.0,161.0,,6073,ccd-lea-1999
1999,0800009,9120,ADAMS COUNTY BOCES,0.0,0.0,0.0,0.0,0.0,,0,ccd-lea-1999
1999,0802340,0180,ADAMS-ARAPAHOE      28J,1552.0,18.0,62.0,713.0,759.0,,29639,ccd-lea-1999
1999,0801980,0960,AGATE               300,13.0,0.0,0.0,6.0,7.0,,100,ccd-lea-1999
1999,0802010,1620,AGUILAR REORGANIZED 6,17.0,0.0,0.0,10.0,6.0,,171,ccd-lea-1999
1999,0802040,3030,AKRON               R-1,35.0,0.0,0.0,22.0,12.0,,460,ccd-lea-1999
1999,0802070,0100,ALAMOSA             RE-11J,152.0,0.0,3.0,73.0,75.0,,2401,ccd-lea-1999
1999,0802190,0220,ARCHULETA COUNTY    50 JT,84.0,0.0,2.0,43.0,38.0,,1525,ccd-lea-1999
1999,0802220,3040,ARICKAREE           R-2,17.0,0.0,0.0,8.0,8.0,,117,ccd-lea-1999
1999,0802260,1450,ARRIBA-FLAGLER      C-20,22.0,0.0,0.0,10.0,11.0,,254,ccd-lea-1999
1999,0802280,2640,ASPEN               1,97.0,0.0,2.0,32.0,62.0,,1268,ccd-lea-1999
1999,0802310,3145,AULT-HIGHLAND       RE-9,68.0,0.0,1.0,27.0,39.0,,884,ccd-lea-1999
1999,0802400,1530,BAYFIELD            10 JT-R,66.0,0.0,1.0,25.0,39.0,,1047,ccd-lea-1999
1999,0802430,0050,BENNETT             29J,65.0,0.0,1.0,25.0,38.0,,958,ccd-lea-1999
1999,0802460,1490,BETHUNE             R-5,17.0,0.0,0.0,8.0,8.0,,171,ccd-lea-1999
1999,0806600,0940,BIG SANDY           100J,33.0,0.0,0.0,12.0,20.0,,365,ccd-lea-1999
1999,0802490,0480,BOULDER VALLEY      RE 2,1617.0,5.0,44.0,755.0,811.0,,26974,ccd-lea-1999
1999,0802520,1750,BRANSON REORGANIZED 82,7.0,0.0,0.0,2.0,5.0,,48,ccd-lea-1999
1999,0802550,3146,BRIGGSDALE          RE-10,16.0,0.0,0.0,9.0,7.0,,138,ccd-lea-1999
1999,0802580,0040,BRIGHTON            27J,283.0,4.0,8.0,115.0,155.0,,5308,ccd-lea-1999
1999,0802610,2395,BRUSH               RE-2(J),96.0,1.0,2.0,43.0,49.0,,1566,ccd-lea-1999
1999,0802640,0490,BUENA VISTA         R-31,66.0,0.0,1.0,25.0,40.0,,1021,ccd-lea-1999
1999,0805640,1860,BUFFALO             RE-4,23.0,0.0,0.0,8.0,14.0,,284,ccd-lea-1999
1999,0802670,1500,BURLINGTON          RE-6J,60.0,0.0,1.0,20.0,37.0,,900,ccd-lea-1999
1999,0802700,0190,BYERS               32J,34.0,1.0,1.0,16.0,15.0,,491,ccd-lea-1999
1999,0802730,0970,CALHAN RJ-1,35.0,0.0,0.0,14.0,19.0,,593,ccd-lea-1999
1999,0802760,0270,CAMPO               RE-6,12.0,0.0,0.0,4.0,7.0,,91,ccd-lea-1999
