ncessch,school_codes,names,district_codes,first_year,last_year,closure_label,closure_confidence,closure_evidence,latitude,longitude
080612001995,8143,SPANN ELEMENTARY SCHOOL,2690,2002,2012,closed,high,CCD school_status=2,38.277857,-104.569545
080612006350,9808,"PUEBLO YOUTH SERVICES CENTER, PUEBLO CITY 60;PUEBLO YOUTH SERVICE CENTER;Pueblo Youth Service Center",,2004,2024,still_open,high,reported in 2024,38.282,-104.6266
080612006361,2096,CORWIN INTERNATIONAL MAGNET SCHOOL;Corwin International Magnet School,2690,2008,2024,still_open,high,reported in 2024,38.2347,-104.6298
080612006378,2620,FOUNTAIN INTERNATIONAL MAGNET SCHOOL;Fountain International Magnet School,2690,2008,2024,still_open,high,reported in 2024,38.27608,-104.597643
080612006529,6399,NORTHMOOR PRESCHOOL;Northmoor Preschool,2690,2011,2023,closed,high,CCD school_status=2,38.3077,-104.633
080612006711,6775,PUEBLO SCH. FOR ARTS & SCIENCES AT FULTON HEIGHTS;Pueblo School for Arts & Sciences at Fulton Heights,2690,2017,2024,still_open,high,reported in 2024,38.238849,-104.584609
080612006713,6677,PARAGON LEARNING CENTER;Paragon Learning Center,2690,2017,2024,still_open,high,reported in 2024,38.234281,-104.649023
080612006793,0364,Paragon Preschool,2690,2020,2024,still_open,high,reported in 2024,38.234303,-104.649025
080612006843,7747,D60 Online School,2690,2021,2024,still_open,high,reported in 2024,38.236535,-104.655437
080612006883,7217,Nettie S Freed K-8 Expeditionary School,2690,2023,2024,still_open,high,reported in 2024,38.286474,-104.617977
080615000632,8810,THE CONNECT CHARTER SCHOOL;The Connect Charter School,2700,1993,2024,still_open,high,reported in 2024,38.2732,-104.6067
080615001069,0472,AVONDALE ELEM SCHOOL;AVONDALE ELEMENTARY SCHOOL;Avondale Elementary School,2700,1986,2024,still_open,high,reported in 2024,38.2377,-104.3476
080615001070,0618,BAXTER ELEM SCHOOL,,1986,1986,closed,medium,stopped reporting; no status field,,
080615001071,0852,BEULAH ELEM SCHOOL;BEULAH ELEMENTARY SCHOOL;Beulah Elementary School,2700,1986,2024,still_open,high,reported in 2024,38.0756,-104.9784
080615001072,0856,BEULAH MIDDLE SCHOOL;Beulah Middle School,2700,1986,2024,still_open,high,reported in 2024,38.0756,-104.9783
080615001073,0904,BOONE ELEM SCHOOL,,1986,1986,closed,medium,stopped reporting; no status field,,
080615001074,7532,CRAVER MIDDLE SCHOOL;Craver Middle School,2700,1986,2024,still_open,high,reported in 2024,37.9576,-104.8279
080615001076,6354,NORTH MESA ELEM SCHOOL;NORTH MESA ELEMENTARY SCHOOL;North Mesa Elementary School,2700,1986,2024,still_open,high,reported in 2024,38.2495,-104.5164
080615001078,7086,PLEASANT VIEW MIDDLE SCHOOL;Pleasant View Middle School,2700,1986,2024,still_open,high,reported in 2024,38.2518,-104.5494
080615001079,7208,PUEBLO COUNTY HIGH SCHOOL;Pueblo County High School,2700,1986,2024,still_open,high,reported in 2024,38.2462,-104.4667
080615001080,7210,PUEBLO WEST ELEM SCHOOL;PUEBLO WEST ELEMENTARY SCHOOL;LIBERTY POINT ELEMENTARY SCHOOL;Liberty Point Elementary School,2700,1986,2024,still_open,high,reported in 2024,38.3187,-104.7272
080615001081,7530,RYE ELEM SCHOOL;RYE ELEMENTARY SCHOOL;Rye Elementary School,2700,1986,2024,still_open,high,reported in 2024,37.9249,-104.9322
080615001082,7534,RYE HIGH SCHOOL;Rye High School,2700,1986,2024,still_open,high,reported in 2024,37.9251,-104.9292
080615001083,8110,SOUTH MESA ELEM SCHOOL;SOUTH MESA ELEMENTARY SCHOOL;South Mesa Elementary School,2700,1986,2024,still_open,high,reported in 2024,38.2323,-104.5486
080615001084,9130,VINELAND ELEM SCHOOL;VINELAND ELEMENTARY SCHOOL;Vineland Elementary School,2700,1986,2024,still_open,high,reported in 2024,38.2407,-104.4621
080615001085,9134,VINELAND MIDDLE SCHOOL;Vineland Middle School,2700,1986,2024,still_open,high,reported in 2024,38.2435,-104.4584
080615001357,7212,PUEBLO WEST MIDDLE SCHOOL;LIBERTY POINT INTERNATIONAL SCHOOL;Liberty Point International School,2700,1986,2024,still_open,high,reported in 2024,38.3173,-104.7291
080615001413,2846,EXCELSIOR MIDDLE SCHOOL,,1986,1986,closed,medium,stopped reporting; no status field,,
080615001558,7886,SIERRA VISTA PRIMARY SCHOOL;SIERRA VISTA ELEMENTARY SCHOOL;Sierra Vista Elementary School,2700,1996,2024,still_open,high,reported in 2024,38.3229,-104.77
080615001559,8420,SWALLOWS CHARTER ACADEMY;Swallows Charter Academy,2700,1996,2024,still_open,high,reported in 2024,38.322991,-104.74379
080615001613,7214,PUEBLO WEST HIGH SCHOOL;Pueblo West High School,2700,1997,2024,still_open,high,reported in 2024,38.3144,-104.7733
080615001663,3279,FUTURES ACADEMY,2700,1998,2012,closed,high,CCD school_status=2,38.268759,-104.520082
080615001664,7211,PUEBLO TECHNICAL ACADEMY,2700,1998,2010,closed,high,CCD school_status=2,38.26888,-104.520014
080615001714,0025,SKY VIEW MIDDLE SCHOOL;Sky View Middle School,2700,2001,2024,still_open,high,reported in 2024,38.3046,-104.7802
080615001718,0026,DESERT SAGE ELEMENTARY SCHOOL;Desert Sage Elementary School,2700,2001,2024,still_open,high,reported in 2024,38.3028,-104.7542
080615001854,1377,CEDAR RIDGE ELEMENTARY SCHOOL;Cedar Ridge Elementary School,2700,2004,2024,still_open,high,reported in 2024,38.3088,-104.8032
080615001855,7153,PRAIRIE WINDS ELEMENTARY SCHOOL;Prairie Winds Elementary School,2700,2004,2024,still_open,high,reported in 2024,38.3463,-104.7134
080615006313,0623,BAXTER PRESCHOOL,,1991,1998,closed,high,CCD school_status=2,,
080615006360,7879,SOUTHERN COLORADO EARLY COLLEGE;SWALLOWS CHARTER ACADEMY HIGH SCHOOL;Swallows Charter Academy High School,2700,2008,2024,still_open,high,reported in 2024,38.322417,-104.743075
080615006496,5990,70 ONLINE;70 Online,2700,2011,2024,still_open,high,reported in 2024,38.272265,-104.520621
080615006763,6817,PSAS HOMESCHOOL PROGRAM;PSAS Homeschool Program,2700,2018,2021,closed,high,CCD school_status=2,38.325676,-104.703513
080615006773,9084,Villa Bella Expeditionary School,2700,2019,2024,still_open,high,reported in 2024,38.307792,-104.568253
080615006841,7533,Pueblo Classical Academy,2700,2022,2023,renamed,low,another school carries the same name,38.326049,-104.714239
080615006856,5903,Villa Bella Expeditionary Middle School,2700,2022,2024,still_open,high,reported in 2024,38.307857,-104.56986
080615401427,7635,SAN JUAN BASIN AVS,,1990,1990,renamed,low,another school carries the same name,,
080618001086,7268,PARKVIEW ELEM SCHOOL;PARKVIEW ELEMENTARY SCHOOL;Parkview Elementary School,2720,1986,2024,still_open,high,reported in 2024,40.082516,-108.815701
080618001087,7272,RANGELY JR. HIGH SCHOOL;RANGELY MIDDLE SCHOOL,2720,1986,2010,closed,high,CCD school_status=2,40.081878,-108.813405
080618001088,7276,RANGELY HIGH SCHOOL;RANGELY JUNIOR/SENIOR HIGH SCHOOL;Rangely Junior/Senior High School,2720,1986,2024,still_open,high,reported in 2024,40.0846,-108.8018
080621001089,7342,RIDGWAY ELEM SCHOOL;RIDGWAY ELEMENTARY SCHOOL;Ridgway Elementary School,2590,1986,2024,still_open,high,reported in 2024,38.153246,-107.76474
080621001090,7346,RIDGWAY UNDIV. HIGH SCHOOL;RIDGWAY HIGH SCHOOL;Ridgway High School,2590,1986,2024,still_open,high,reported in 2024,38.163823,-107.756851
080621006166,7344,RIDGWAY MIDDLE SCHOOL;Ridgway Middle School,2590,1990,2024,still_open,high,reported in 2024,38.163823,-107.756851
080624001092,2780,ESMA LEWIS ELEM SCHOOL;ESMA LEWIS ELEMENTARY SCHOOL,,1986,2003,closed,high,CCD school_status=2,39.536052,-107.783636
080624001095,6236,NEW CASTLE ELEM SCHOOL;NEW CASTLE ELEMENTARY SCHOOL;NEW CASTLE ELEMENTARY,,1986,1999,closed,high,CCD school_status=2,,
080624001096,7356,RIFLE JR HIGH SCHOOL;RIFLE MIDDLE SCHOOL;Rifle Middle School,1195,1986,2024,still_open,high,reported in 2024,39.5353,-107.7848
080624001097,7360,RIFLE HIGH SCHOOL;Rifle High School,1195,1986,2024,still_open,high,reported in 2024,39.5418,-107.7903
080624001098,7388,RIVERSIDE JR HIGH SCHOOL;RIVERSIDE JUNIOR HIGH SCHOOL;RIVERSIDE SCHOOL;Riverside School,1195,1986,2024,still_open,high,reported in 2024,39.582872,-107.530548
080624001099,7890,SILT ELEM SCHOOL;ROY MOORE ELEMENTARY SCHOOL;ROY MOORE ELEM SCHOOL;CACTUS VALLEY ELEMENTARY SCHOOL;Cactus Valley Elementary School,1195,1986,2024,still_open,high,reported in 2024,39.54941,-107.661393
080624001358,9231,WAMSLEY ELEM SCHOOL;WAMSLEY ELEMENTARY SCHOOL;Wamsley Elementary School,1195,1986,2024,still_open,high,reported in 2024,39.5555,-107.7736
080624001598,4510,KATHRYN SENOR ELEMENTARY SCH;KATHRYN SENOR ELEMENTARY SCHOOL;Kathryn Senor Elementary School,1195,1997,2024,still_open,high,reported in 2024,39.5814,-107.5302
080624001906,0065,COAL RIDGE HIGH SCHOOL;Coal Ridge High School,1195,2005,2024,still_open,high,reported in 2024,39.550486,-107.608904
080624001967,3967,HIGHLAND ELEMENTARY SCHOOL;Highland Elementary School,1195,2003,2024,still_open,high,reported in 2024,39.5377,-107.7649
080624006327,3325,GARFIELD RE-2 CENTER FOR INTEGRATIVE STUDIES;KAPLAN ACADEMY OF COLORADO,1195,2007,2011,closed,high,CCD school_status=2,39.535942,-107.784492
080624006396,2573,ELK CREEK ELEMENTARY;Elk Creek Elementary,1195,2008,2024,still_open,high,reported in 2024,39.5735,-107.541
080624006436,3281,GRAHAM MESA ELEMENTARY SCHOOL;Graham Mesa Elementary School,1195,2008,2024,still_open,high,reported in 2024,39.546344,-107.761359
080627001100,4418,JEFFERSON MIDDLE SCHOOL,2530,1986,2010,closed,high,CCD school_status=2,38.04615,-103.72014
080627001101,5114,LIBERTY ELEM SCHOOL;LIBERTY ELEMENTARY SCHOOL;JEFFERSON INTERMEDIATE SCHOOL;Jefferson Intermediate School;Rocky Ford Elementary School,2530,1986,2024,still_open,high,reported in 2024,38.045555,-103.720551
080627001103,7442,ROCKY FORD HIGH SCHOOL;ROCKY FORD JUNIOR/SENIOR HIGH SCHOOL;Rocky Ford Junior/Senior High School,2530,1986,2024,still_open,high,reported in 2024,38.0429,-103.7346
080627001104,9264,WASHINGTON PRIMARY SCHOOL;Washington Primary School,2530,1986,2024,still_open,high,reported in 2024,38.0468,-103.7207
080627001661,0207,ALTERNATIVE SCHOOL,,1998,2001,closed,high,CCD school_status=2,38.050392,-103.724283
080630001414,6142,MOUNTAIN VALLEY ELEM SCHOOL;MOUNTAIN VALLEY ELEMENTARY;MOUNTAIN VALLEY ELEMENTARY SCHOOL,2790,1986,2016,closed,high,CCD school_status=2,38.084053,-106.136762
080630001415,6146,MOUNTAIN VALLEY JR-SR HIGH;MOUNTAIN VALLEY JUNIOR/SR HIGH;MOUNTAIN VALLEY SENIOR HIGH;MOUNTAIN VALLEY SENIOR HIGH SCHOOL;MOUNTAIN VALLEY SCHOOL;Mountain Valley School,2790,1986,2024,still_open,high,reported in 2024,38.084149,-106.135597
080630001561,6144,MOUNTAIN VALLEY MIDDLE SCHOOL,2790,1996,2016,closed,high,CCD school_status=2,38.084079,-106.13671
080633001107,4680,KESNER JR. HIGH SCHOOL;KESNER JUNIOR HIGH SCHOOL;KESNER JR HIGH SCHOOL;SALIDA MIDDLE SCHOOL;Salida Middle School,0500,1986,2024,still_open,high,reported in 2024,38.5268,-105.9942
080633001108,5268,LONGFELLOW ELEM SCHOOL;LONGFELLOW ELEMENTARY SCHOOL;Longfellow Elementary School,0500,1986,2024,still_open,high,reported in 2024,38.533056,-106.000699
080633001109,7568,SALIDA HIGH SCHOOL;Salida High School,0500,1986,2024,still_open,high,reported in 2024,38.525552,-105.996215
080633001762,1605,CHAFFEE COUNTY HEAD START,,2000,2002,closed,high,CCD school_status=2,,
080633001801,8352,STRAWBERRY DOOR,,2000,2002,closed,high,CCD school_status=2,38.528156,-106.011058
080633006413,4085,HORIZONS EXPLORATORY ACADEMY;Horizons Exploratory Academy,0500,2008,2024,still_open,high,reported in 2024,38.528228,-105.99577
080633006500,1554,CREST ACADEMY;Crest Academy,0500,2011,2024,still_open,high,reported in 2024,38.526455,-105.984338
080633006501,7643,SALIDA EARLY CHILDHOOD CENTER;Salida Early Childhood Center,0500,2011,2024,still_open,high,reported in 2024,38.5262,-105.9928
080636001416,1398,CENTENNIAL HIGH SCHOOL;CENTENNIAL SCHOOL;Centennial School,0640,1986,2024,still_open,high,reported in 2024,37.209144,-105.423738
080636001417,7588,CENTENNIAL ELEM SCHOOL;CENTENNIAL ELEMENTARY SCHOOL,0640,1986,2014,closed,high,CCD school_status=2,37.207897,-105.423157
080636001457,1396,CENTENNIAL JR HIGH SCHOOL;CENTENNIAL JUNIOR HIGH SCHOOL;CENTENNIAL MIDDLE SCHOOL,0640,1987,2014,closed,high,CCD school_status=2,37.207897,-105.423157
080639001113,7612,SANFORD ELEM SCHOOL;SANFORD ELEMENTARY SCHOOL;Sanford Elementary School,0560,1986,2024,still_open,high,reported in 2024,37.257373,-105.908956
080639001114,7616,SANFORD HIGH SCHOOL;SANFORD JR/SR HIGH SCHOOL;SANFORD JUNIOR/SENIOR HIGH SCHOOL;Sanford Junior/Senior High School,0560,1986,2024,still_open,high,reported in 2024,37.257373,-105.908956
080642001115,7626,SANGRE DE CRISTO ELEM SCHOOL;SANGRE DE CRISTO ELEMENTARY;SANGRE DE CRISTO ELEMENTARY SCHOOL;Sangre de Cristo Elementary School,0110,1986,2024,still_open,high,reported in 2024,37.678072,-105.880054
080642001116,7630,SANGRE DE CRISTO UND. HIGH;SANGRE DE CRISTO UND HIGH;SANGRE DE CRISTO UNDIVIDED HIGH SCHOOL;Sangre de Cristo Undivided High School,0110,1986,2024,still_open,high,reported in 2024,37.678072,-105.880054
080645001117,7660,SARGENT ELEM SCHOOL;SARGENT ELEMENTARY SCHOOL;Sargent Elementary School,2750,1986,2024,still_open,high,reported in 2024,37.676916,-106.111228
080645001118,7664,SARGENT JR-SR HIGH SCHOOL;SARGENT JUNIOR/SENIOR HIGH;SARGENT JUNIOR-SENIOR HIGH SCHOOL;SARGENT SENIOR HIGH SCHOOL;Sargent Senior High School,2750,1986,2024,still_open,high,reported in 2024,37.676916,-106.111228
080645002015,7668,SARGENT JUNIOR HIGH SCHOOL;Sargent Junior High School;SARGENT MIDDLE SCHOOL,2750,2006,2024,still_open,high,reported in 2024,37.676916,-106.111228
080648000051,9560,WIDEFIELD ALTERNATIVE SCHOOL;DISCOVERY HIGH SCHOOL;Discovery High School,0990,1992,2024,still_open,high,reported in 2024,38.755349,-104.735985
080648001119,4346,J.A.TALBOTT ELEM SCHOOL;TALBOTT ELEM SCHOOL;TALBOTT ELEMENTARY SCHOOL;TALBOTT STEAM INNOVATION SCHOOL;Talbott STEAM Innovation School,0990,1986,2024,still_open,high,reported in 2024,38.734341,-104.720087
080648001120,4394,JANITELL JR. HIGH SCHOOL;JANITELL JUNIOR HIGH SCHOOL;Janitell Junior High School,0990,1986,2024,still_open,high,reported in 2024,38.7209,-104.698
080648001121,5602,"MARTIN LUTHER KING JR ELEM;MARTIN LUTHER KING, JR ELEM;MARTIN LUTHER KING JR ELEMENTARY SCHOOL;Martin Luther King Jr Elementary School",0990,1986,2024,still_open,high,reported in 2024,38.7347,-104.6993
080648001122,6362,NORTH ELEM SCHOOL;NORTH ELEMENTARY SCHOOL,0990,1986,2011,closed,high,CCD school_status=2,38.761161,-104.74509
080648001123,6952,PINELLO ELEM SCHOOL;PINELLO ELEMENTARY SCHOOL;Pinello Elementary School,0990,1986,2024,still_open,high,reported in 2024,38.7686,-104.7565
080648001124,8122,VENETUCCI ELEM SCHOOL;VENETUCCI ELEMENTARY SCHOOL;VENETUCCI ELEMENTRAY SCHOOL;Venetucci Elementary School,0990,1986,2024,still_open,high,reported in 2024,38.7414,-104.728
080648001125,8178,SPROUL JR HIGH SCHOOL;SPROUL JUNIOR HIGH SCHOOL;Sproul Junior High School,0990,1986,2024,still_open,high,reported in 2024,38.7633,-104.7473
080648001126,9294,WATSON JR HIGH SCHOOL;WATSON JUNIOR HIGH SCHOOL;Watson Junior High School,0990,1986,2024,still_open,high,reported in 2024,38.7379,-104.723
080648001127,9334,WEBSTER ELEM SCHOOL;WEBSTER ELEMENTARY SCHOOL;Webster Elementary School,0990,1986,2024,still_open,high,reported in 2024,38.7258,-104.7142
080648001128,9562,WIDEFIELD ELEM SCHOOL;WIDEFIELD ELEMENTARY SCHOOL;Widefield Elementary School of the Arts,0990,1986,2024,still_open,high,reported in 2024,38.7531,-104.7341
080648001129,9566,WIDEFIELD HIGH SCHOOL;Widefield High School,0990,1986,2024,still_open,high,reported in 2024,38.754487,-104.735416
080648001359,9656,S.A. WILSON SCHOOL;WILSON SPECIAL SERVICES;WILSON PRESCHOOL;WIDEFIELD DISTRICT 3 PRESCHOOL;Widefield District 3 Preschool,0990,1986,2024,still_open,high,reported in 2024,38.7615,-104.7449
080648001418,8392,SUNRISE ELEM SCHOOL;SUNRISE ELEMENTARY SCHOOL;Sunrise Elementary School,0990,1986,2024,still_open,high,reported in 2024,38.729,-104.6862
080648001458,3234,FRENCH ELEM SCHOOL;FRENCH ELEMENTARY SCHOOL;French Elementary School,0990,1987,2024,still_open,high,reported in 2024,38.7685,-104.7272
080648001459,9568,WIDEFIELD ALTERNATIVE HIGH SCH,,1987,1987,closed,medium,stopped reporting; no status field,,
080648001588,5841,MESA RIDGE HIGH SCHOOL;Mesa Ridge High School,0990,1997,2024,still_open,high,reported in 2024,38.722,-104.7103
080648001885,5033,LEADERSHIP PREPARATORY ACADEMY;WIDEFIELD SCHOOL OF CHOICE;JAMES MADISON CHARTER ACADEMY SCHOOL;James Madison Charter Academy School,0990,2002,2024,still_open,high,reported in 2024,38.724,-104.7155
080648006772,3692,Grand Mountain School,0990,2019,2024,still_open,high,reported in 2024,38.741344,-104.621946
080648006817,1249,D3 My Way Virtual School;The Haven School,0990,2021,2024,still_open,high,reported in 2024,38.767212,-104.739659
080651001130,7746,HI PLAINS UND HIGH SCHOOL;HI PLAINS UNDIV HIGH SCHOOL;HI PLAINS UNDIVIDED HIGH SCHOOL;HI-PLAINS SCHOOL DISTRICT R-23;Hi-Plains School District R-23,1460,1992,2024,still_open,high,reported in 2024,39.298344,-102.862743
080651001208,9164,HI PLAINS ELEM SCHOOL;HI PLAINS ELEMENTARY SCHOOL,1460,1992,2014,closed,high,CCD school_status=2,39.304649,-102.745461
080654000032,7843,SHERIDAN PRESCHOOL;EARLY CHILDHOOD ED CENTER;EARLY CHILDHOOD EDUCATION CENTER;Early Childhood Education Center,0123,1992,2024,still_open,high,reported in 2024,39.641161,-105.02639
080654001131,0138,ALICE TERRY ELEM SCHOOL;ALICE TERRY ELEMENTARY SCHOOL,0123,1986,2011,closed,high,CCD school_status=2,39.636483,-105.031029
080654001132,3054,FORT LOGAN ELEM SCHOOL;FORT LOGAN ELEMENTARY SCHOOL;SHERIDAN ELEMENTARY;ALICE TERRY ELEMENTARY SCHOOL;Alice Terry Elementary School,0123,1986,2024,still_open,high,reported in 2024,39.636513,-105.030952
080654001134,7842,SHERIDAN HIGH SCHOOL;Sheridan High School,0123,1986,2024,still_open,high,reported in 2024,39.643753,-105.029787
080654001135,7837,SHERIDAN MIDDLE SCHOOL;FORT LOGAN NORTHGATE;Fort Logan Northgate,0123,1986,2024,still_open,high,reported in 2024,39.644751,-105.033319
080654006565,8123,SOAR ACADEMY;SOAR Academy,0123,2012,2024,still_open,high,reported in 2024,39.640579,-105.02668
080657001136,7900,SILVERTON ELEM SCHOOL;SILVERTON ELEMENTARY SCHOOL;Silverton Elementary School,2820,1986,2024,still_open,high,reported in 2024,37.812302,-107.666125
080657001137,7904,SILVERTON UND HIGH SCHOOL;SILVERTON UNDIV HIGH SCHOOL;SILVERTON UNDIVIDED HIGH SCHOOL;SILVERTON HIGH SCHOOL;Silverton High School,2820,1986,2024,still_open,high,reported in 2024,37.812302,-107.666125
080657001985,7902,SILVERTON MIDDLE SCHOOL;Silverton Middle School,2820,2003,2024,still_open,high,reported in 2024,37.812302,-107.666125
080660001138,7914,SIMLA ELEM SCHOOL;SIMLA ELEMENTARY SCHOOL;Simla Elementary School,0940,1986,2024,still_open,high,reported in 2024,39.138928,-104.091082
080660001139,7922,SIMLA HIGH SCHOOL;Simla High School,0940,1986,2024,still_open,high,reported in 2024,39.138928,-104.091082
080660001140,7918,SIMLA JR HIGH SCHOOL;SIMLA JUNIOR HIGH SCHOOL;Simla Junior High School,0940,1986,2024,still_open,high,reported in 2024,39.138928,-104.091082
080663001141,8160,SPRINGFIELD ELEM SCHOOL;SPRINGFIELD ELEMENTARY SCHOOL;Springfield Elementary School,0250,1986,2024,still_open,high,reported in 2024,37.409793,-102.621306
080663001142,8168,SPRINGFIELD HIGH SCHOOL;SPRINGFIELD JUNIOR/SENIOR HIGH SCHOOL;Springfield Junior/Senior High School,0250,1986,2024,still_open,high,reported in 2024,37.409793,-102.621306
080663001143,8164,SPRINGFIELD JR HIGH SCHOOL;SPRINGFIELD JUNIOR HIGH SCHOOL,0250,1986,2013,closed,high,CCD school_status=2,37.4051,-102.631
080666001144,8212,STEAMBOAT SPRINGS HIGH SCHOOL;Steamboat Springs High School,2770,1986,2024,still_open,high,reported in 2024,40.4857,-106.823
080666001145,8208,SODA CREEK ELEM SCHOOL;SODA CREEK ELEMENTARY SCHOOL;Soda Creek Elementary School,2770,1986,2024,still_open,high,reported in 2024,40.491052,-106.829684
080666001146,8210,STEAMBOAT SPRINGS JR HIGH;STEAMBOAT SPRINGS JUNIOR HIGH;STEAMBOAT SPRINGS MIDDLE SCHL;STEAMBOAT SPRINGS MIDDLE SCHOOL;Steamboat Springs Middle School,2770,1986,2024,still_open,high,reported in 2024,40.495,-106.8185
080666001360,8358,STRAWBERRY PARK ELEM SCHOOL;STRAWBERRY PARK ELEMENTARY;STRAWBERRY PARK ELEMENTARY SCHOOL;Strawberry Park Elementary School,2770,1986,2024,still_open,high,reported in 2024,40.4968,-106.8194
080666001749,6363,NORTH ROUTT CHARTER SCHOOL;North Routt Charter School;North Routt Community Charter School,2770,2001,2024,still_open,high,reported in 2024,40.712751,-106.918287
080666001924,9757,YAMPA VALLEY SCHOOL;YAMPA VALLEY HIGH SCHOOL;Yampa Valley High School,2770,2010,2024,still_open,high,reported in 2024,40.487907,-106.831622
080666006665,4812,STEAMBOAT SPRINGS EARLY CHILDHOOD CENTER;Steamboat Springs Early Childhood Center,2770,2015,2021,closed,high,CCD school_status=2,40.491052,-106.829684
080666006830,6277,Sleeping Giant School,2770,2021,2024,still_open,high,reported in 2024,40.506942,-106.900736
080669001147,1224,CALICHE JR-SR HIGH SCHOOL;CALICHE JUNIOR/SENIOR HIGH;CALICHE JUNIOR-SENIOR HIGH SCHOOL;Caliche Junior-Senior High School,1828,1986,2024,still_open,high,reported in 2024,40.8238,-102.9593
080669001148,1243,CAMPBELL ELEM SCHOOL;CAMPBELL ELEMENTARY SCHOOL,1828,1986,2007,closed,high,CCD school_status=2,40.62911,-103.2235
080669001150,3158,FRANKLIN ELEM SCHOOL;FRANKLIN ELEMENTARY SCHOOL,,1986,1996,closed,high,CCD school_status=2,,
080669001151,3729,HAGEN ELEM SCHOOL;HAGEN ELEMENTARY SCHOOL;HAGEN EARLY EDUCATION CENTER;Hagen Early Education Center,1828,1986,2024,still_open,high,reported in 2024,40.645657,-103.196056
080669001154,8256,STERLING JR. HIGH SCHOOL;STERLING JUNIOR HIGH SCHOOL;STERLING MIDDLE SCHOOL;Sterling Middle School,1828,1986,2024,still_open,high,reported in 2024,40.6388,-103.2185
080669001155,8260,STERLING HIGH SCHOOL;Sterling High School,1828,1986,2024,still_open,high,reported in 2024,40.6344,-103.2174
080669001156,6690,STEVENS ELEM SCHOOL;STEVENS ELEMENTARY SCHOOL,1828,1986,2007,closed,high,CCD school_status=2,40.63699,-103.2059
080669001361,1220,CALICHE ELEM SCHOOL;CALICHE ELEMENTARY SCHOOL;Caliche Elementary School,1828,1986,2024,still_open,high,reported in 2024,40.8238,-102.9593
080669001386,0202,ALTERNATIVE SCHOOL;DARRELL SMITH HIGH SCHOOL;SMITH HIGH SCHOOL,1828,1986,2012,closed,high,CCD school_status=2,40.62378,-103.231107
080669001551,0488,AYRES ELEMENTARY SCHOOL,1828,1996,2007,closed,high,CCD school_status=2,40.60909,-103.2217
080669006323,1321,CAMPBELL ELEMENTARY SCHOOL;Campbell Elementary School,1828,2007,2024,still_open,high,reported in 2024,40.629775,-103.224022
080669006339,0515,AYRES ELEMENTARY SCHOOL;Ayres Elementary School,1828,2007,2024,still_open,high,reported in 2024,40.6081,-103.2231
080672001157,7154,PRAIRIE ELEM SCHOOL;PRAIRIE ELEMENTARY SCHOOL;Prairie Elementary School,3147,1986,2024,still_open,high,reported in 2024,40.615742,-103.802453
080672001158,7156,PRAIRIE JR-SR HIGH SCHOOL;PRAIRIE JUNIOR/SENIOR HIGH;PRAIRIE JUNIOR-SENIOR HIGH SCHOOL;Prairie Junior-Senior High School,3147,1986,2024,still_open,high,reported in 2024,40.615742,-103.802453
080675001159,8328,STRASBURG ELEM SCHOOL;STRASBURG ELEMENTARY SCHOOL;Strasburg Elementary School,0060,1986,2024,still_open,high,reported in 2024,39.744516,-104.322356
080675001160,8332,STRASBURG JR HIGH SCHOOL;STRASBURG JUNIOR HIGH SCHOOL;HEMPHILL MIDDLE SCHOOL;Hemphill Middle School,0060,1986,2024,still_open,high,reported in 2024,39.746039,-104.325517
080675001161,8334,STRASBURG HIGH SCHOOL;Strasburg High School,0060,1986,2024,still_open,high,reported in 2024,39.743703,-104.323736
080675001669,7133,PRAIRIE CREEKS CHARTER SCHOOL;PRAIRIE CREEK HIGH SCHOOL;Prairie Creek High School,0060,1999,2024,still_open,high,reported in 2024,39.743703,-104.323736
080675001827,5947,MODEL CHARTER SCHOOL,0060,2004,2006,closed,high,CCD school_status=2,39.74254,-104.32249
080678000138,8351,STRATTON MIDDLE SCHOOL;Stratton Middle School,1480,1992,2024,still_open,high,reported in 2024,39.3042,-102.6007
080678001162,8342,STRATTON ELEM SCHOOL;STRATTON ELEMENTARY SCHOOL;Stratton Elementary School,1480,1986,2024,still_open,high,reported in 2024,39.3043,-102.5977
080678001163,8354,STRATTON JR-SR HIGH SCHOOL;STRATTON JUNIOR/SENIOR HIGH;STRATTON SR HIGH SCHOOL;STRATTON SENIOR HIGH SCHOOL;Stratton Senior High School,1480,1986,2024,still_open,high,reported in 2024,39.3042,-102.6007
080681001164,8378,SUMMIT CO SR HIGH SCHOOL;SUMMIT COUNTY SENIOR HIGH;SUMMIT HIGH SCHOOL;Summit High School,3000,1986,2024,still_open,high,reported in 2024,39.565802,-106.056058
080681001165,8374,SUMMIT CO FRISCO ELEM SCHOOL;SUMMIT COUNTY FRISCO ELEMENTRY;FRISCO ELEM SCHOOL;FRISCO ELEMENTARY SCHOOL;Frisco Elementary School,3000,1986,2024,still_open,high,reported in 2024,39.570931,-106.090358
080681001166,8372,SUMMIT CO BRECKENRIDGE ELEM;SUMMIT COUNTY BRECKENRIDGE EL;BRECKENRIDGE ELEM;BRECKENRIDGE ELEMENTARY;BRECKENRIDGE ELEMENTARY SCHOOL;Breckenridge Elementary School,3000,1986,2024,still_open,high,reported in 2024,39.478808,-106.041895
