year,county_name,district_code,district_name,school_code,school_name,grade,enrollment,source
2008,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,P680,TREEHOUSE EARLY LEARNING CENTER,8,0,nonpublic-2008-ed59017200811internet.xls
2008,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,P680,TREEHOUSE EARLY LEARNING CENTER,9,0,nonpublic-2008-ed59017200811internet.xls
2008,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,P680,TREEHOUSE EARLY LEARNING CENTER,K,0,nonpublic-2008-ed59017200811internet.xls
2008,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,P680,TREEHOUSE EARLY LEARNING CENTER,PK,38,nonpublic-2008-ed59017200811internet.xls
2008,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,P681,POR DIA PRESCHOOL,1,2,nonpublic-2008-ed59017200811internet.xls
2008,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,P681,POR DIA PRESCHOOL,10,0,nonpublic-2008-ed59017200811internet.xls
2008,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,P681,POR DIA PRESCHOOL,11,0,nonpublic-2008-ed59017200811internet.xls
2008,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,P681,POR DIA PRESCHOOL,12,0,nonpublic-2008-ed59017200811internet.xls
2008,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,P681,POR DIA PRESCHOOL,2,2,nonpublic-2008-ed59017200811internet.xls
2008,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,P681,POR DIA PRESCHOOL,3,2,nonpublic-2008-ed59017200811internet.xls
2008,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,P681,POR DIA PRESCHOOL,4,0,nonpublic-2008-ed59017200811internet.xls
2008,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,P681,POR DIA PRESCHOOL,5,0,nonpublic-2008-ed59017200811internet.xls
2008,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,P681,POR DIA PRESCHOOL,6,0,nonpublic-2008-ed59017200811internet.xls
2008,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,P681,POR DIA PRESCHOOL,7,0,nonpublic-2008-ed59017200811internet.xls
2008,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,P681,POR DIA PRESCHOOL,8,0,nonpublic-2008-ed59017200811internet.xls
2008,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,P681,POR DIA PRESCHOOL,9,0,nonpublic-2008-ed59017200811internet.xls
2008,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,P681,POR DIA PRESCHOOL,K,2,nonpublic-2008-ed59017200811internet.xls
2008,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,P681,POR DIA PRESCHOOL,PK,32,nonpublic-2008-ed59017200811internet.xls
2008,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,P682,CHILDREN'S KIVA,1,0,nonpublic-2008-ed59017200811internet.xls
2008,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,P682,CHILDREN'S KIVA,10,0,nonpublic-2008-ed59017200811internet.xls
2008,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,P682,CHILDREN'S KIVA,11,0,nonpublic-2008-ed59017200811internet.xls
2008,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,P682,CHILDREN'S KIVA,12,0,nonpublic-2008-ed59017200811internet.xls
2008,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,P682,CHILDREN'S KIVA,2,0,nonpublic-2008-ed59017200811internet.xls
2008,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,P682,CHILDREN'S KIVA,3,0,nonpublic-2008-ed59017200811internet.xls
2008,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,P682,CHILDREN'S KIVA,4,0,nonpublic-2008-ed59017200811internet.xls
2008,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,P682,CHILDREN'S KIVA,5,0,nonpublic-2008-ed59017200811internet.xls
2008,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,P682,CHILDREN'S KIVA,6,0,nonpublic-2008-ed59017200811internet.xls
2008,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,P682,CHILDREN'S KIVA,7,0,nonpublic-2008-ed59017200811internet.xls
2008,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,P682,CHILDREN'S KIVA,8,0,nonpublic-2008-ed59017200811internet.xls
2008,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,P682,CHILDREN'S KIVA,9,0,nonpublic-2008-ed59017200811internet.xls
2008,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,P682,CHILDREN'S KIVA,K,13,nonpublic-2008-ed59017200811internet.xls
2008,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,P682,CHILDREN'S KIVA,PK,40,nonpublic-2008-ed59017200811internet.xls
2008,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,P942,CORTEZ ADVENTIST CHRISTIAN SCHOOL,1,1,nonpublic-2008-ed59017200811internet.xls
2008,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,P942,CORTEZ ADVENTIST CHRISTIAN SCHOOL,10,0,nonpublic-2008-ed59017200811internet.xls
2008,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,P942,CORTEZ ADVENTIST CHRISTIAN SCHOOL,11,0,nonpublic-2008-ed59017200811internet.xls
2008,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,P942,CORTEZ ADVENTIST CHRISTIAN SCHOOL,12,0,nonpublic-2008-ed59017200811internet.xls
2008,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,P942,CORTEZ ADVENTIST CHRISTIAN SCHOOL,2,2,nonpublic-2008-ed59017200811internet.xls
2008,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,P942,CORTEZ ADVENTIST CHRISTIAN SCHOOL,3,1,nonpublic-2008-ed59017200811internet.xls
2008,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,P942,CORTEZ ADVENTIST CHRISTIAN SCHOOL,4,1,nonpublic-2008-ed59017200811internet.xls
2008,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,P942,CORTEZ ADVENTIST CHRISTIAN SCHOOL,5,2,nonpublic-2008-ed59017200811internet.xls
2008,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,P942,CORTEZ ADVENTIST CHRISTIAN SCHOOL,6,2,nonpublic-2008-ed59017200811internet.xls
2008,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,P942,CORTEZ ADVENTIST CHRISTIAN SCHOOL,7,4,nonpublic-2008-ed59017200811internet.xls
2008,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,P942,CORTEZ ADVENTIST CHRISTIAN SCHOOL,8,3,nonpublic-2008-ed59017200811internet.xls
2008,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,P942,CORTEZ ADVENTIST CHRISTIAN SCHOOL,9,0,nonpublic-2008-ed59017200811internet.xls
2008,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,P942,CORTEZ ADVENTIST CHRISTIAN SCHOOL,K,4,nonpublic-2008-ed59017200811internet.xls
2008,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,P942,CORTEZ ADVENTIST CHRISTIAN SCHOOL,PK,0,nonpublic-2008-ed59017200811internet.xls
2008,MONTROSE,2180,MONTROSE COUNTY RE-1J,P901,ROCKY MOUNTAIN INTL ACADEMY,1,0,nonpublic-2008-ed59017200811internet.xls
2008,MONTROSE,2180,MONTROSE COUNTY RE-1J,P901,ROCKY MOUNTAIN INTL ACADEMY,10,13,nonpublic-2008-ed59017200811internet.xls
2008,MONTROSE,2180,MONTROSE COUNTY RE-1J,P901,ROCKY MOUNTAIN INTL ACADEMY,11,10,nonpublic-2008-ed59017200811internet.xls
2008,MONTROSE,2180,MONTROSE COUNTY RE-1J,P901,ROCKY MOUNTAIN INTL ACADEMY,12,3,nonpublic-2008-ed59017200811internet.xls
2008,MONTROSE,2180,MONTROSE COUNTY RE-1J,P901,ROCKY MOUNTAIN INTL ACADEMY,2,0,nonpublic-2008-ed59017200811internet.xls
2008,MONTROSE,2180,MONTROSE COUNTY RE-1J,P901,ROCKY MOUNTAIN INTL ACADEMY,3,0,nonpublic-2008-ed59017200811internet.xls
2008,MONTROSE,2180,MONTROSE COUNTY RE-1J,P901,ROCKY MOUNTAIN INTL ACADEMY,4,0,nonpublic-2008-ed59017200811internet.xls
2008,MONTROSE,2180,MONTROSE COUNTY RE-1J,P901,ROCKY MOUNTAIN INTL ACADEMY,5,0,nonpublic-2008-ed59017200811internet.xls
2008,MONTROSE,2180,MONTROSE COUNTY RE-1J,P901,ROCKY MOUNTAIN INTL ACADEMY,6,12,nonpublic-2008-ed59017200811internet.xls
2008,MONTROSE,2180,MONTROSE COUNTY RE-1J,P901,ROCKY MOUNTAIN INTL ACADEMY,7,9,nonpublic-2008-ed59017200811internet.xls
2008,MONTROSE,2180,MONTROSE COUNTY RE-1J,P901,ROCKY MOUNTAIN INTL ACADEMY,8,10,nonpublic-2008-ed59017200811internet.xls
2008,MONTROSE,2180,MONTROSE COUNTY RE-1J,P901,ROCKY MOUNTAIN INTL ACADEMY,9,17,nonpublic-2008-ed59017200811internet.xls
2008,MONTROSE,2180,MONTROSE COUNTY RE-1J,P901,ROCKY MOUNTAIN INTL ACADEMY,K,0,nonpublic-2008-ed59017200811internet.xls
2008,MONTROSE,2180,MONTROSE COUNTY RE-1J,P901,ROCKY MOUNTAIN INTL ACADEMY,PK,0,nonpublic-2008-ed59017200811internet.xls
2008,MONTROSE,2180,MONTROSE COUNTY RE-1J,P902,COLORADO WEST CHRISTIAN SCHOOL,1,24,nonpublic-2008-ed59017200811internet.xls
2008,MONTROSE,2180,MONTROSE COUNTY RE-1J,P902,COLORADO WEST CHRISTIAN SCHOOL,10,3,nonpublic-2008-ed59017200811internet.xls
2008,MONTROSE,2180,MONTROSE COUNTY RE-1J,P902,COLORADO WEST CHRISTIAN SCHOOL,11,0,nonpublic-2008-ed59017200811internet.xls
2008,MONTROSE,2180,MONTROSE COUNTY RE-1J,P902,COLORADO WEST CHRISTIAN SCHOOL,12,1,nonpublic-2008-ed59017200811internet.xls
2008,MONTROSE,2180,MONTROSE COUNTY RE-1J,P902,COLORADO WEST CHRISTIAN SCHOOL,2,19,nonpublic-2008-ed59017200811internet.xls
2008,MONTROSE,2180,MONTROSE COUNTY RE-1J,P902,COLORADO WEST CHRISTIAN SCHOOL,3,27,nonpublic-2008-ed59017200811internet.xls
2008,MONTROSE,2180,MONTROSE COUNTY RE-1J,P902,COLORADO WEST CHRISTIAN SCHOOL,4,20,nonpublic-2008-ed59017200811internet.xls
2008,MONTROSE,2180,MONTROSE COUNTY RE-1J,P902,COLORADO WEST CHRISTIAN SCHOOL,5,12,nonpublic-2008-ed59017200811internet.xls
2008,MONTROSE,2180,MONTROSE COUNTY RE-1J,P902,COLORADO WEST CHRISTIAN SCHOOL,6,13,nonpublic-2008-ed59017200811internet.xls
2008,MONTROSE,2180,MONTROSE COUNTY RE-1J,P902,COLORADO WEST CHRISTIAN SCHOOL,7,9,nonpublic-2008-ed59017200811internet.xls
2008,MONTROSE,2180,MONTROSE COUNTY RE-1J,P902,COLORADO WEST CHRISTIAN SCHOOL,8,5,nonpublic-2008-ed59017200811internet.xls
2008,MONTROSE,2180,MONTROSE COUNTY RE-1J,P902,COLORADO WEST CHRISTIAN SCHOOL,9,6,nonpublic-2008-ed59017200811internet.xls
2008,MONTROSE,2180,MONTROSE COUNTY RE-1J,P902,COLORADO WEST CHRISTIAN SCHOOL,K,17,nonpublic-2008-ed59017200811internet.xls
2008,MONTROSE,2180,MONTROSE COUNTY RE-1J,P902,COLORADO WEST CHRISTIAN SCHOOL,PK,0,nonpublic-2008-ed59017200811internet.xls
2008,MONTROSE,2180,MONTROSE COUNTY RE-1J,P904,HOLY GUARDIAN ANGELS SCHOOL,1,5,nonpublic-2008-ed59017200811internet.xls
2008,MONTROSE,2180,MONTROSE COUNTY RE-1J,P904,HOLY GUARDIAN ANGELS SCHOOL,10,0,nonpublic-2008-ed59017200811internet.xls
2008,MONTROSE,2180,MONTROSE COUNTY RE-1J,P904,HOLY GUARDIAN ANGELS SCHOOL,11,0,nonpublic-2008-ed59017200811internet.xls
2008,MONTROSE,2180,MONTROSE COUNTY RE-1J,P904,HOLY GUARDIAN ANGELS SCHOOL,12,0,nonpublic-2008-ed59017200811internet.xls
2008,MONTROSE,2180,MONTROSE COUNTY RE-1J,P904,HOLY GUARDIAN ANGELS SCHOOL,2,2,nonpublic-2008-ed59017200811internet.xls
2008,MONTROSE,2180,MONTROSE COUNTY RE-1J,P904,HOLY GUARDIAN ANGELS SCHOOL,3,1,nonpublic-2008-ed59017200811internet.xls
2008,MONTROSE,2180,MONTROSE COUNTY RE-1J,P904,HOLY GUARDIAN ANGELS SCHOOL,4,9,nonpublic-2008-ed59017200811internet.xls
2008,MONTROSE,2180,MONTROSE COUNTY RE-1J,P904,HOLY GUARDIAN ANGELS SCHOOL,5,2,nonpublic-2008-ed59017200811internet.xls
2008,MONTROSE,2180,MONTROSE COUNTY RE-1J,P904,HOLY GUARDIAN ANGELS SCHOOL,6,6,nonpublic-2008-ed59017200811internet.xls
2008,MONTROSE,2180,MONTROSE COUNTY RE-1J,P904,HOLY GUARDIAN ANGELS SCHOOL,7,4,nonpublic-2008-ed59017200811internet.xls
2008,MONTROSE,2180,MONTROSE COUNTY RE-1J,P904,HOLY GUARDIAN ANGELS SCHOOL,8,5,nonpublic-2008-ed59017200811internet.xls
2008,MONTROSE,2180,MONTROSE COUNTY RE-1J,P904,HOLY GUARDIAN ANGELS SCHOOL,9,0,nonpublic-2008-ed59017200811internet.xls
2008,MONTROSE,2180,MONTROSE COUNTY RE-1J,P904,HOLY GUARDIAN ANGELS SCHOOL,K,3,nonpublic-2008-ed59017200811internet.xls
2008,MONTROSE,2180,MONTROSE COUNTY RE-1J,P904,HOLY GUARDIAN ANGELS SCHOOL,PK,0,nonpublic-2008-ed59017200811internet.xls
2008,MONTROSE,2180,MONTROSE COUNTY RE-1J,P951,SPRING CREEK SDA SCHOOL,1,2,nonpublic-2008-ed59017200811internet.xls
2008,MONTROSE,2180,MONTROSE COUNTY RE-1J,P951,SPRING CREEK SDA SCHOOL,10,0,nonpublic-2008-ed59017200811internet.xls
2008,MONTROSE,2180,MONTROSE COUNTY RE-1J,P951,SPRING CREEK SDA SCHOOL,11,0,nonpublic-2008-ed59017200811internet.xls
2008,MONTROSE,2180,MONTROSE COUNTY RE-1J,P951,SPRING CREEK SDA SCHOOL,12,0,nonpublic-2008-ed59017200811internet.xls
2008,MONTROSE,2180,MONTROSE COUNTY RE-1J,P951,SPRING CREEK SDA SCHOOL,2,2,nonpublic-2008-ed59017200811internet.xls
2008,MONTROSE,2180,MONTROSE COUNTY RE-1J,P951,SPRING CREEK SDA SCHOOL,3,5,nonpublic-2008-ed59017200811internet.xls
2008,MONTROSE,2180,MONTROSE COUNTY RE-1J,P951,SPRING CREEK SDA SCHOOL,4,4,nonpublic-2008-ed59017200811internet.xls
2008,MONTROSE,2180,MONTROSE COUNTY RE-1J,P951,SPRING CREEK SDA SCHOOL,5,1,nonpublic-2008-ed59017200811internet.xls
2008,MONTROSE,2180,MONTROSE COUNTY RE-1J,P951,SPRING CREEK SDA SCHOOL,6,1,nonpublic-2008-ed59017200811internet.xls
2008,MONTROSE,2180,MONTROSE COUNTY RE-1J,P951,SPRING CREEK SDA SCHOOL,7,3,nonpublic-2008-ed59017200811internet.xls
2008,MONTROSE,2180,MONTROSE COUNTY RE-1J,P951,SPRING CREEK SDA SCHOOL,8,1,nonpublic-2008-ed59017200811internet.xls
2008,MONTROSE,2180,MONTROSE COUNTY RE-1J,P951,SPRING CREEK SDA SCHOOL,9,0,nonpublic-2008-ed59017200811internet.xls
2008,MONTROSE,2180,MONTROSE COUNTY RE-1J,P951,SPRING CREEK SDA SCHOOL,K,0,nonpublic-2008-ed59017200811internet.xls
2008,MONTROSE,2180,MONTROSE COUNTY RE-1J,P951,SPRING CREEK SDA SCHOOL,PK,0,nonpublic-2008-ed59017200811internet.xls
2008,MORGAN,2405,FORT MORGAN RE-3,P954,RIVERVIEW CHRISTIAN SCHOOL,1,3,nonpublic-2008-ed59017200811internet.xls
2008,MORGAN,2405,FORT MORGAN RE-3,P954,RIVERVIEW CHRISTIAN SCHOOL,10,5,nonpublic-2008-ed59017200811internet.xls
2008,MORGAN,2405,FORT MORGAN RE-3,P954,RIVERVIEW CHRISTIAN SCHOOL,11,2,nonpublic-2008-ed59017200811internet.xls
2008,MORGAN,2405,FORT MORGAN RE-3,P954,RIVERVIEW CHRISTIAN SCHOOL,12,1,nonpublic-2008-ed59017200811internet.xls
2008,MORGAN,2405,FORT MORGAN RE-3,P954,RIVERVIEW CHRISTIAN SCHOOL,2,3,nonpublic-2008-ed59017200811internet.xls
2008,MORGAN,2405,FORT MORGAN RE-3,P954,RIVERVIEW CHRISTIAN SCHOOL,3,8,nonpublic-2008-ed59017200811internet.xls
2008,MORGAN,2405,FORT MORGAN RE-3,P954,RIVERVIEW CHRISTIAN SCHOOL,4,3,nonpublic-2008-ed59017200811internet.xls
2008,MORGAN,2405,FORT MORGAN RE-3,P954,RIVERVIEW CHRISTIAN SCHOOL,5,3,nonpublic-2008-ed59017200811internet.xls
2008,MORGAN,2405,FORT MORGAN RE-3,P954,RIVERVIEW CHRISTIAN SCHOOL,6,3,nonpublic-2008-ed59017200811internet.xls
2008,MORGAN,2405,FORT MORGAN RE-3,P954,RIVERVIEW CHRISTIAN SCHOOL,7,7,nonpublic-2008-ed59017200811internet.xls
2008,MORGAN,2405,FORT MORGAN RE-3,P954,RIVERVIEW CHRISTIAN SCHOOL,8,4,nonpublic-2008-ed59017200811internet.xls
2008,MORGAN,2405,FORT MORGAN RE-3,P954,RIVERVIEW CHRISTIAN SCHOOL,9,6,nonpublic-2008-ed59017200811internet.xls
2008,MORGAN,2405,FORT MORGAN RE-3,P954,RIVERVIEW CHRISTIAN SCHOOL,K,7,nonpublic-2008-ed59017200811internet.xls
2008,MORGAN,2405,FORT MORGAN RE-3,P954,RIVERVIEW CHRISTIAN SCHOOL,PK,10,nonpublic-2008-ed59017200811internet.xls
2008,MORGAN,2405,FORT MORGAN RE-3,P957,TRINITY LUTHERAN CHRISTIAN DAY,1,7,nonpublic-2008-ed59017200811internet.xls
2008,MORGAN,2405,FORT MORGAN RE-3,P957,TRINITY LUTHERAN CHRISTIAN DAY,10,0,nonpublic-2008-ed59017200811internet.xls
2008,MORGAN,2405,FORT MORGAN RE-3,P957,TRINITY LUTHERAN CHRISTIAN DAY,11,0,nonpublic-2008-ed59017200811internet.xls
2008,MORGAN,2405,FORT MORGAN RE-3,P957,TRINITY LUTHERAN CHRISTIAN DAY,12,0,nonpublic-2008-ed59017200811internet.xls
2008,MORGAN,2405,FORT MORGAN RE-3,P957,TRINITY LUTHERAN CHRISTIAN DAY,2,5,nonpublic-2008-ed59017200811internet.xls
2008,MORGAN,2405,FORT MORGAN RE-3,P957,TRINITY LUTHERAN CHRISTIAN DAY,3,5,nonpublic-2008-ed59017200811internet.xls
2008,MORGAN,2405,FORT MORGAN RE-3,P957,TRINITY LUTHERAN CHRISTIAN DAY,4,6,nonpublic-2008-ed59017200811internet.xls
2008,MORGAN,2405,FORT MORGAN RE-3,P957,TRINITY LUTHERAN CHRISTIAN DAY,5,4,nonpublic-2008-ed59017200811internet.xls
2008,MORGAN,2405,FORT MORGAN RE-3,P957,TRINITY LUTHERAN CHRISTIAN DAY,6,4,nonpublic-2008-ed59017200811internet.xls
2008,MORGAN,2405,FORT MORGAN RE-3,P957,TRINITY LUTHERAN CHRISTIAN DAY,7,2,nonpublic-2008-ed59017200811internet.xls
2008,MORGAN,2405,FORT MORGAN RE-3,P957,TRINITY LUTHERAN CHRISTIAN DAY,8,0,nonpublic-2008-ed59017200811internet.xls
2008,MORGAN,2405,FORT MORGAN RE-3,P957,TRINITY LUTHERAN CHRISTIAN DAY,9,0,nonpublic-2008-ed59017200811internet.xls
2008,MORGAN,2405,FORT MORGAN RE-3,P957,TRINITY LUTHERAN CHRISTIAN DAY,K,16,nonpublic-2008-ed59017200811internet.xls
2008,MORGAN,2405,FORT MORGAN RE-3,P957,TRINITY LUTHERAN CHRISTIAN DAY,PK,21,nonpublic-2008-ed59017200811internet.xls
2008,OTERO,2520,EAST OTERO R-1,P520,FIRST IMPRESSIONS LEARNING CENTER,1,0,nonpublic-2008-ed59017200811internet.xls
2008,OTERO,2520,EAST OTERO R-1,P520,FIRST IMPRESSIONS LEARNING CENTER,10,0,nonpublic-2008-ed59017200811internet.xls
2008,OTERO,2520,EAST OTERO R-1,P520,FIRST IMPRESSIONS LEARNING CENTER,11,0,nonpublic-2008-ed59017200811internet.xls
2008,OTERO,2520,EAST OTERO R-1,P520,FIRST IMPRESSIONS LEARNING CENTER,12,0,nonpublic-2008-ed59017200811internet.xls
2008,OTERO,2520,EAST OTERO R-1,P520,FIRST IMPRESSIONS LEARNING CENTER,2,0,nonpublic-2008-ed59017200811internet.xls
2008,OTERO,2520,EAST OTERO R-1,P520,FIRST IMPRESSIONS LEARNING CENTER,3,0,nonpublic-2008-ed59017200811internet.xls
2008,OTERO,2520,EAST OTERO R-1,P520,FIRST IMPRESSIONS LEARNING CENTER,4,0,nonpublic-2008-ed59017200811internet.xls
2008,OTERO,2520,EAST OTERO R-1,P520,FIRST IMPRESSIONS LEARNING CENTER,5,0,nonpublic-2008-ed59017200811internet.xls
2008,OTERO,2520,EAST OTERO R-1,P520,FIRST IMPRESSIONS LEARNING CENTER,6,0,nonpublic-2008-ed59017200811internet.xls
2008,OTERO,2520,EAST OTERO R-1,P520,FIRST IMPRESSIONS LEARNING CENTER,7,0,nonpublic-2008-ed59017200811internet.xls
2008,OTERO,2520,EAST OTERO R-1,P520,FIRST IMPRESSIONS LEARNING CENTER,8,0,nonpublic-2008-ed59017200811internet.xls
2008,OTERO,2520,EAST OTERO R-1,P520,FIRST IMPRESSIONS LEARNING CENTER,9,0,nonpublic-2008-ed59017200811internet.xls
2008,OTERO,2520,EAST OTERO R-1,P520,FIRST IMPRESSIONS LEARNING CENTER,K,0,nonpublic-2008-ed59017200811internet.xls
2008,OTERO,2520,EAST OTERO R-1,P520,FIRST IMPRESSIONS LEARNING CENTER,PK,21,nonpublic-2008-ed59017200811internet.xls
2008,OTERO,2520,EAST OTERO R-1,P524,OJC CHILD DEVELOPMENT SERVICES,1,0,nonpublic-2008-ed59017200811internet.xls
2008,OTERO,2520,EAST OTERO R-1,P524,OJC CHILD DEVELOPMENT SERVICES,10,0,nonpublic-2008-ed59017200811internet.xls
2008,OTERO,2520,EAST OTERO R-1,P524,OJC CHILD DEVELOPMENT SERVICES,11,0,nonpublic-2008-ed59017200811internet.xls
2008,OTERO,2520,EAST OTERO R-1,P524,OJC CHILD DEVELOPMENT SERVICES,12,0,nonpublic-2008-ed59017200811internet.xls
2008,OTERO,2520,EAST OTERO R-1,P524,OJC CHILD DEVELOPMENT SERVICES,2,0,nonpublic-2008-ed59017200811internet.xls
2008,OTERO,2520,EAST OTERO R-1,P524,OJC CHILD DEVELOPMENT SERVICES,3,0,nonpublic-2008-ed59017200811internet.xls
2008,OTERO,2520,EAST OTERO R-1,P524,OJC CHILD DEVELOPMENT SERVICES,4,0,nonpublic-2008-ed59017200811internet.xls
2008,OTERO,2520,EAST OTERO R-1,P524,OJC CHILD DEVELOPMENT SERVICES,5,0,nonpublic-2008-ed59017200811internet.xls
2008,OTERO,2520,EAST OTERO R-1,P524,OJC CHILD DEVELOPMENT SERVICES,6,0,nonpublic-2008-ed59017200811internet.xls
2008,OTERO,2520,EAST OTERO R-1,P524,OJC CHILD DEVELOPMENT SERVICES,7,0,nonpublic-2008-ed59017200811internet.xls
2008,OTERO,2520,EAST OTERO R-1,P524,OJC CHILD DEVELOPMENT SERVICES,8,0,nonpublic-2008-ed59017200811internet.xls
2008,OTERO,2520,EAST OTERO R-1,P524,OJC CHILD DEVELOPMENT SERVICES,9,0,nonpublic-2008-ed59017200811internet.xls
2008,OTERO,2520,EAST OTERO R-1,P524,OJC CHILD DEVELOPMENT SERVICES,K,0,nonpublic-2008-ed59017200811internet.xls
2008,OTERO,2520,EAST OTERO R-1,P524,OJC CHILD DEVELOPMENT SERVICES,PK,80,nonpublic-2008-ed59017200811internet.xls
2008,OTERO,2520,EAST OTERO R-1,P658,CBR YOUTH CONNECT,1,0,nonpublic-2008-ed59017200811internet.xls
2008,OTERO,2520,EAST OTERO R-1,P658,CBR YOUTH CONNECT,10,8,nonpublic-2008-ed59017200811internet.xls
2008,OTERO,2520,EAST OTERO R-1,P658,CBR YOUTH CONNECT,11,3,nonpublic-2008-ed59017200811internet.xls
2008,OTERO,2520,EAST OTERO R-1,P658,CBR YOUTH CONNECT,12,4,nonpublic-2008-ed59017200811internet.xls
2008,OTERO,2520,EAST OTERO R-1,P658,CBR YOUTH CONNECT,2,0,nonpublic-2008-ed59017200811internet.xls
2008,OTERO,2520,EAST OTERO R-1,P658,CBR YOUTH CONNECT,3,0,nonpublic-2008-ed59017200811internet.xls
2008,OTERO,2520,EAST OTERO R-1,P658,CBR YOUTH CONNECT,4,0,nonpublic-2008-ed59017200811internet.xls
2008,OTERO,2520,EAST OTERO R-1,P658,CBR YOUTH CONNECT,5,0,nonpublic-2008-ed59017200811internet.xls
2008,OTERO,2520,EAST OTERO R-1,P658,CBR YOUTH CONNECT,6,1,nonpublic-2008-ed59017200811internet.xls
2008,OTERO,2520,EAST OTERO R-1,P658,CBR YOUTH CONNECT,7,1,nonpublic-2008-ed59017200811internet.xls
2008,OTERO,2520,EAST OTERO R-1,P658,CBR YOUTH CONNECT,8,5,nonpublic-2008-ed59017200811internet.xls
2008,OTERO,2520,EAST OTERO R-1,P658,CBR YOUTH CONNECT,9,13,nonpublic-2008-ed59017200811internet.xls
2008,OTERO,2520,EAST OTERO R-1,P658,CBR YOUTH CONNECT,K,0,nonpublic-2008-ed59017200811internet.xls
2008,OTERO,2520,EAST OTERO R-1,P658,CBR YOUTH CONNECT,PK,0,nonpublic-2008-ed59017200811internet.xls
2008,OTERO,2530,ROCKY FORD R-2,P960,PIONEER CHRISTIAN SCHOOL,1,5,nonpublic-2008-ed59017200811internet.xls
2008,OTERO,2530,ROCKY FORD R-2,P960,PIONEER CHRISTIAN SCHOOL,10,1,nonpublic-2008-ed59017200811internet.xls
2008,OTERO,2530,ROCKY FORD R-2,P960,PIONEER CHRISTIAN SCHOOL,11,1,nonpublic-2008-ed59017200811internet.xls
2008,OTERO,2530,ROCKY FORD R-2,P960,PIONEER CHRISTIAN SCHOOL,12,1,nonpublic-2008-ed59017200811internet.xls
2008,OTERO,2530,ROCKY FORD R-2,P960,PIONEER CHRISTIAN SCHOOL,2,0,nonpublic-2008-ed59017200811internet.xls
2008,OTERO,2530,ROCKY FORD R-2,P960,PIONEER CHRISTIAN SCHOOL,3,2,nonpublic-2008-ed59017200811internet.xls
2008,OTERO,2530,ROCKY FORD R-2,P960,PIONEER CHRISTIAN SCHOOL,4,3,nonpublic-2008-ed59017200811internet.xls
2008,OTERO,2530,ROCKY FORD R-2,P960,PIONEER CHRISTIAN SCHOOL,5,1,nonpublic-2008-ed59017200811internet.xls
2008,OTERO,2530,ROCKY FORD R-2,P960,PIONEER CHRISTIAN SCHOOL,6,0,nonpublic-2008-ed59017200811internet.xls
