year,ncessch,school_code,district_code,school_name,district_name,enrollment_total_cde,enrollment_total_ccd,teacher_fte_cde,teacher_fte_ccd,enrollment_reported_in_fte_file,latitude,longitude,is_charter,status
2010,080435000602,1686,2000,CLIFTON ELEMENTARY SCHOOL,MESA COUNTY VALLEY 51,442,442,,31.0,,39.0932,-108.4452,0,1
2010,080234000057,1720,0180,CLYDE MILLER K-8,ADAMS-ARAPAHOE 28J,404,404,,20.0,,39.746,-104.7578,0,1
2010,080249001376,1725,0480,COAL CREEK ELEMENTARY SCHOOL,BOULDER VALLEY RE 2,465,465,,24.0,,39.9828,-105.1577,0,1
2010,080480000704,1730,1420,COAL CREEK CANYON K-8 ELEMENTARY SCHOOL,JEFFERSON COUNTY R-1,123,123,,7.0,,39.9026,-105.3559,0,1
2010,080336001862,1748,0880,COLORADO HIGH SCHOOL,DENVER COUNTY 1,194,194,,12.0,,39.7349,-105.0057,1,1
2010,080690001944,1752,0020,COLORADO VIRTUAL ACADEMY (COVA),ADAMS 12 FIVE STAR SCHOOLS,5034,5034,,148.0,,39.9136,-104.9841,1,1
2010,080336000327,1774,0880,COLFAX ELEMENTARY SCHOOL,DENVER COUNTY 1,373,373,,22.0,,39.741,-105.0437,0,1
2010,080441001666,1780,,COLORADO HIGH SCHOOL OF GREELEY,"GREELEY,SCHOOL DISTRICT NO. 6, IN THE COUNTY OF WELD AND STA",,,,,,40.420709,-104.7241,0,2
2010,080699001883,1781,,COLORADO ONLINE ACADEMY (COLA),VILAS SCHOOL DISTRICT RE-5,,,,,,37.374732,-102.448738,0,2
2010,080336006364,1785,0880,COLE ARTS AND SCIENCE ACADEMY,DENVER COUNTY 1,689,689,,46.0,,39.762584,-104.971764,0,1
2010,080336000328,1788,0880,COLLEGE VIEW ELEMENTARY SCHOOL,DENVER COUNTY 1,443,443,,26.0,,39.668,-105.0235,0,1
2010,080480000705,1790,1420,COLOROW ELEMENTARY SCHOOL,JEFFERSON COUNTY R-1,291,291,,19.0,,39.6019,-105.0976,0,1
2010,080002001912,1791,8001,COLORADO SPRINGS CHARTER ACADEMY,CHARTER SCHOOL INSTITUTE,405,405,,24.0,,38.8696,-104.772307,1,1
2010,080002006310,1795,8001,COLORADO SPRINGS EARLY COLLEGES,CHARTER SCHOOL INSTITUTE,508,508,,16.0,,38.893187,-104.832833,1,1
2010,080555006488,1796,0010,COLORADO CONNECTIONS ACADEMY,MAPLETON 1,1372,1372,,29.0,,39.567303,-104.862668,1,3
2010,080306000227,1798,1010,COLUMBIA ELEMENTARY SCHOOL,COLORADO SPRINGS 11,283,283,,17.0,,38.8401,-104.8087,0,1
2010,080234001322,1800,0180,COLUMBIA MIDDLE SCHOOL,ADAMS-ARAPAHOE 28J,785,785,,38.0,,39.6596,-104.7828,0,1
2010,080525000866,1812,0290,LAS ANIMAS ELEMENTARY SCHOOL,LAS ANIMAS RE-1,256,256,,20.0,,38.067085,-103.231218,0,1
2010,080336000329,1816,0880,COLUMBIAN ELEMENTARY SCHOOL,DENVER COUNTY 1,316,316,,20.0,,39.7726,-105.0236,0,1
2010,080612001038,1828,2690,COLUMBIAN ELEMENTARY SCHOOL,PUEBLO CITY 60,364,364,,27.0,,38.2455,-104.6308,0,1
2010,080249000109,1842,0480,COLUMBINE ELEMENTARY SCHOOL,BOULDER VALLEY RE 2,424,424,,35.0,,40.0324,-105.268941,0,1
2010,080537001373,1844,0470,COLUMBINE ELEMENTARY SCHOOL,ST VRAIN VALLEY RE 1J,361,361,,30.0,,40.1702,-105.0959,0,1
2010,080336000330,1846,0880,COLUMBINE ELEMENTARY SCHOOL,DENVER COUNTY 1,292,292,,20.0,,39.7577,-104.9565,0,1
2010,080405000556,1850,2405,COLUMBINE ELEMENTARY SCHOOL,FORT MORGAN RE-3,313,313,,21.0,,40.2578,-103.8118,0,1
2010,080480000706,1861,1420,COLUMBINE HILLS ELEMENTARY SCHOOL,JEFFERSON COUNTY R-1,433,433,,17.0,,39.5762,-105.062,0,1
2010,080480000707,1864,1420,COLUMBINE HIGH SCHOOL,JEFFERSON COUNTY R-1,1622,1622,,83.0,,39.6038,-105.074,0,1
2010,080336001764,1866,0880,ACE COMMUNITY CHALLENGE CHARTER SCHOOL,DENVER COUNTY 1,211,211,,7.0,,39.731532,-104.998462,1,1
2010,080480001649,1869,1420,COMPASS MONTESSORI - WHEAT RIDGE CHARTER SCHOOL,JEFFERSON COUNTY R-1,273,273,,21.0,,39.7789,-105.1139,1,1
2010,080306000228,1870,1010,CORONADO HIGH SCHOOL,COLORADO SPRINGS 11,1469,1469,,72.0,,38.8725,-104.8588,0,1
2010,080612001765,1872,2690,COMMUNITY TRANSITION HOUSE,PUEBLO CITY 60,87,87,,2.0,,38.240217,-104.617863,0,1
2010,080345000812,1873,0900,CORE KNOWLEDGE CHARTER SCHOOL,DOUGLAS COUNTY RE 1,454,454,,29.0,,39.5321,-104.757,1,1
2010,080441001614,1875,3120,FRONTIER CHARTER ACADEMY,GREELEY 6,1266,1266,,52.0,,40.390145,-104.723312,1,1
2010,080480001447,1876,1420,CORONADO ELEMENTARY SCHOOL,JEFFERSON COUNTY R-1,563,563,,27.0,,39.572918,-105.090308,0,1
2010,080002006467,1877,8001,COLORADO PROVOST ACADEMY,CHARTER SCHOOL INSTITUTE,364,364,,8.0,,39.62326,-104.898211,1,3
2010,080690001174,1878,0020,CORONADO HILLS ELEMENTARY SCHOOL,ADAMS 12 FIVE STAR SCHOOLS,538,538,,34.0,,39.8483,-104.9696,0,1
2010,080480001766,1880,1420,COMPASS MONTESSORI - GOLDEN CHARTER SCHOOL,JEFFERSON COUNTY R-1,367,367,,22.0,,39.775,-105.1896,1,1
2010,080195001876,1882,0030,COMMUNITY LEADERSHIP ACADEMY,ADAMS COUNTY 14,501,501,,27.0,,39.819844,-104.923697,1,1
2010,080249001227,1883,0480,COMMUNITY MONTESSORI SCHOOL,BOULDER VALLEY RE 2,315,315,,15.0,,39.9813,-105.2517,0,1
2010,080306001299,1885,1010,COMMUNITY PREP CHARTER SCHOOL,COLORADO SPRINGS 11,209,209,,11.0,,38.8427,-104.8182,1,1
2010,080480001542,1886,1420,CONIFER SENIOR HIGH SCHOOL,JEFFERSON COUNTY R-1,914,914,,50.0,,39.5281,-105.3171,0,1
2010,080336001863,1887,,CONNECTIONS ACADEMY,SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C,,,,,,39.566986,-104.862206,0,2
2010,080309000833,1888,2035,CORTEZ MIDDLE SCHOOL,MONTEZUMA-CORTEZ RE-1,638,638,,47.0,,37.3471,-108.5915,0,1
2010,080243001826,1889,0050,CORRIDOR COMMUNITY ACADEMY,BENNETT 29J,111,111,,8.0,,39.7581,-104.4249,1,1
2010,080345001897,1899,0900,COPPER MESA ELEMENTARY SCHOOL,DOUGLAS COUNTY RE 1,667,667,,29.0,,39.5186,-104.9479,0,1
2010,080002006478,1901,8001,COLORADO CALVERT ACADEMY,CHARTER SCHOOL INSTITUTE,162,162,,4.0,,38.92017,-104.790909,1,3
2010,080336000331,1908,0880,CORY ELEMENTARY SCHOOL,DENVER COUNTY 1,473,473,,23.0,,39.6887,-104.9496,0,1
2010,080690001305,1914,0020,COTTON CREEK ELEMENTARY SCHOOL,ADAMS 12 FIVE STAR SCHOOLS,660,660,,33.0,,39.8979,-105.0453,0,1
2010,080579001554,1915,2180,COTTONWOOD ELEMENTARY SCHOOL,MONTROSE COUNTY RE-1J,505,505,,25.0,,38.4443,-107.8589,0,1
2010,080291000188,1916,0130,COTTONWOOD CREEK ELEMENTARY SCHOOL,CHERRY CREEK 5,657,657,,35.0,,39.6088,-104.8591,0,1
2010,080540000607,1920,1560,COTTONWOOD PLAINS ELEMENTARY SCHOOL,THOMPSON R-2J,426,426,,23.0,,40.4733,-105.0691,0,1
2010,080345001526,1925,0900,COUGAR RUN ELEMENTARY SCHOOL,DOUGLAS COUNTY RE 1,568,568,,25.0,,39.5557,-104.9478,0,1
2010,080336000332,1928,0880,COWELL ELEMENTARY SCHOOL,DENVER COUNTY 1,523,523,,30.0,,39.7325,-105.0455,0,1
2010,080345001250,1934,0900,COYOTE CREEK ELEMENTARY SCHOOL,DOUGLAS COUNTY RE 1,458,458,,23.0,,39.5277,-105.0218,0,1
2010,080573001553,1936,2020,SANDROCK ELEMENTARY,MOFFAT COUNTY RE:NO 1,380,380,,24.0,,40.522064,-107.544407,0,1
2010,080690001668,1937,0020,COYOTE RIDGE ELEMENTARY SCHOOL,ADAMS 12 FIVE STAR SCHOOLS,569,569,,28.0,,39.9464,-105.045,0,1
2010,080573000977,1938,2020,CRAIG MIDDLE SCHOOL SCHOOL,MOFFAT COUNTY RE:NO 1,506,506,,34.0,,40.522521,-107.546325,0,1
2010,080234000058,1948,0180,CRAWFORD ELEMENTARY SCHOOL,ADAMS-ARAPAHOE 28J,669,669,,35.0,,39.7432,-104.8708,0,1
2010,080333000295,1952,0870,CRAWFORD ELEMENTARY SCHOOL,DELTA COUNTY 50(J),109,109,,7.0,,38.7058,-107.6038,0,1
2010,080315000278,1962,2010,LAMB ELEMENTARY SCHOOL,CREEDE CONSOLIDATED 1,48,48,,7.0,,37.850883,-106.924591,0,1
2010,080315000279,1966,2010,CREEDE MIDDLE/HIGH SCHOOL,CREEDE CONSOLIDATED 1,44,44,,9.0,,37.825682,-106.924624,0,1
2010,080321006383,1967,0770,CROWLEY COUNTY ONLINE ACADEMY,CROWLEY COUNTY RE-1-J,11,11,,,,38.221555,-103.756791,0,1
2010,080291001404,1970,0130,CREEKSIDE ELEMENTARY SCHOOL,CHERRY CREEK 5,759,759,,40.0,,39.579,-104.757,0,1
2010,080582001731,1972,,CREEKSIDE MIDDLE SCHOOL,"LEWIS-PALMER CONSOLIDATED, SCHOOL DISTRICT NO. 38, IN THE CO",,,,,,39.066111,-104.840696,0,2
2010,080480000708,1976,1420,CREIGHTON MIDDLE SCHOOL,JEFFERSON COUNTY R-1,670,670,,35.0,,39.717,-105.1071,0,1
2010,080249000110,1996,0480,CREST VIEW ELEMENTARY SCHOOL,BOULDER VALLEY RE 2,627,627,,35.0,,40.0516,-105.274,0,1
2010,080447000655,2006,1360,CRESTED BUTTE COMMUNITY SCHOOL,GUNNISON WATERSHED RE1J,553,553,,43.0,,38.865104,-106.975755,0,1
2010,080345006219,2012,0900,CRESTHILL MIDDLE SCHOOL,DOUGLAS COUNTY RE 1,903,903,,46.0,,39.5488,-104.9304,0,1
2010,080570001511,2018,2800,CRESTONE CHARTER SCHOOL,MOFFAT 2,82,82,,8.0,,37.991222,-105.696302,1,1
2010,080318000281,2024,3010,CRIPPLE CREEK-VICTOR JUNIOR-SENIOR HIGH SCHOOL,CRIPPLE CREEK-VICTOR RE-1,204,204,,17.0,,38.750792,-105.183947,0,1
2010,080336001767,2027,0880,POLARIS AT EBERT ELEMENTARY SCHOOL,DENVER COUNTY 1,329,329,,17.0,,39.7498,-104.9818,0,1
2010,080690001621,2031,,CROSSROAD ALTERNATIVE SCHOOL,ADAMS 12 FIVE STAR SCHOOLS,,,,,,39.864089,-104.980904,0,2
2010,080723001569,2035,0070,CROWN POINTE CHARTER ACADEMY,WESTMINSTER 50,371,371,,22.0,,39.852608,-105.022743,1,1
2010,080321000283,2050,0770,CROWLEY COUNTY ELEMENTARY SCHOOL,CROWLEY COUNTY RE-1-J,202,202,,12.0,,38.222902,-103.757149,0,1
2010,080321001519,2054,0770,CROWLEY COUNTY WARD MIDDLE SCHOOL,CROWLEY COUNTY RE-1-J,138,138,,7.0,,38.222957,-103.757516,0,1
2010,080321000282,2058,0770,CROWLEY COUNTY HIGH SCHOOL,CROWLEY COUNTY RE-1-J,142,142,,10.0,,38.2223,-103.7574,0,1
2010,080426001540,2063,1180,CRYSTAL RIVER ELEMENTARY SCHOOL,ROARING FORK RE-1,450,450,,39.0,,39.3944,-107.2052,0,1
2010,080720001226,2088,0860,CUSTER COUNTY ELEMENTARY SCHOOL,CUSTER COUNTY SCHOOL DISTRICT C-1,181,181,,15.0,,38.136481,-105.460783,0,1
2010,080540006406,2089,1560,COYOTE RIDGE ELEMENTARY SCHOOL,THOMPSON R-2J,347,347,,21.0,,40.4866,-105.0856,0,1
2010,080720001732,2091,0860,CUSTER MIDDLE SCHOOL,CUSTER COUNTY SCHOOL DISTRICT C-1,101,101,,8.0,,38.136481,-105.460783,0,1
2010,080720001225,2092,0860,CUSTER COUNTY HIGH SCHOOL,CUSTER COUNTY SCHOOL DISTRICT C-1,172,172,,12.0,,38.136481,-105.460783,0,1
2010,080480001543,2093,1420,DAKOTA RIDGE SENIOR HIGH SCHOOL,JEFFERSON COUNTY R-1,1504,1504,,78.0,,39.604267,-105.149694,0,1
2010,080291001671,2094,0130,DAKOTA VALLEY ELEMENTARY SCHOOL,CHERRY CREEK 5,869,869,,45.0,,39.6463,-104.7447,0,1
2010,080234001295,2095,0180,DALTON ELEMENTARY SCHOOL,ADAMS-ARAPAHOE 28J,558,558,,28.0,,39.6596,-104.7855,0,1
2010,080612006361,2096,2690,CORWIN INTERNATIONAL MAGNET SCHOOL,PUEBLO CITY 60,664,664,,32.0,,38.2347,-104.6298,0,1
2010,080234000059,2114,0180,DARTMOUTH ELEMENTARY SCHOOL,ADAMS-ARAPAHOE 28J,448,448,,23.0,,39.6628,-104.7995,0,1
2010,080480000964,2120,1420,D'EVELYN JUNIOR/SENIOR HIGH SCHOOL,JEFFERSON COUNTY R-1,1022,1022,,49.0,,39.6435,-105.1145,0,1
2010,080324000285,2122,1980,DE BEQUE ELEMENTARY SCHOOL,DE BEQUE 49JT,92,92,,11.0,,39.336313,-108.21265,0,1
2010,080336006453,2125,0880,DENVER GREEN SCHOOL,DENVER COUNTY 1,206,206,,14.0,,39.7072,-104.9093,0,3
2010,080324000286,2126,1980,DE BEQUE UNDIVIDED HIGH SCHOOL,DE BEQUE 49JT,44,44,,7.0,,39.336031,-108.212758,0,1
2010,080336006482,2127,0880,DENVER LANGUAGE SCHOOL,DENVER COUNTY 1,242,242,,11.0,,39.7228,-104.9101,1,3
2010,080435001980,2128,2000,INDEPENDENCE ACADEMY,MESA COUNTY VALLEY 51,233,233,,14.0,,39.101782,-108.518818,1,1
2010,080480001315,2130,1420,DEER CREEK MIDDLE SCHOOL,JEFFERSON COUNTY R-1,532,532,,30.0,,39.5867,-105.1021,0,1
2010,080327000287,2136,0170,DEER TRAIL ELEMENTARY SCHOOL,DEER TRAIL 26J,78,78,,8.0,,39.608493,-104.040952,0,1
2010,080327000288,2140,0170,DEER TRAIL JUNIOR-SENIOR HIGH SCHOOL,DEER TRAIL 26J,89,89,,12.0,,39.608493,-104.040952,0,1
2010,080336006450,2145,0880,DENVER SCHOOL OF SCIENCE AND TECHNOLOGY: GVR,DENVER COUNTY 1,141,141,,27.0,,39.785096,-104.780352,1,3
2010,080330000289,2148,2730,DEL NORTE MIDDLE SCHOOL,DEL NORTE C-7,143,143,,13.0,,37.673601,-106.34569,0,1
2010,080330000290,2150,2730,DEL NORTE HIGH SCHOOL,DEL NORTE C-7,164,164,,15.0,,37.673601,-106.34569,0,1
2010,080333002001,2152,0870,DELTA ACADEMY OF APPLIED LEARNING,DELTA COUNTY 50(J),24,24,,1.0,,38.735823,-108.067192,0,1
2010,080333001953,2155,0870,DELTA COUNTY OPPORTUNITY SCHOOL,DELTA COUNTY 50(J),107,107,,4.0,,38.732751,-108.049716,0,1
2010,080333000296,2160,0870,DELTA MIDDLE SCHOOL,DELTA COUNTY 50(J),472,472,,31.0,,38.734733,-108.066771,0,1
2010,080333000297,2164,0870,DELTA HIGH SCHOOL,DELTA COUNTY 50(J),657,657,,40.0,,38.7278,-108.0489,0,1
2010,080333002024,2166,0870,DELTA VISION SCHOOL,DELTA COUNTY 50(J),271,271,,3.0,,38.74325,-108.071171,0,1
2010,080336001522,2174,0880,DENISON MONTESSORI SCHOOL,DENVER COUNTY 1,433,433,,21.0,,39.6833,-105.0513,0,1
2010,080336001917,2183,0880,DENVER CENTER FOR INTERNATIONAL STUDIES,DENVER COUNTY 1,643,643,,24.0,,39.7253,-104.9942,0,1
2010,080336001574,2184,0880,DENVER SCHOOL OF THE ARTS,DENVER COUNTY 1,1043,1043,,38.0,,39.7481,-104.9052,0,1
2010,080336001833,2185,0880,DENVER SCHOOL OF SCIENCE AND TECHNOLOGY,DENVER COUNTY 1,874,874,,50.0,,39.7479,-104.8908,1,1
2010,080336006407,2187,,DENVER VENTURE CHARTER SCHOOL,SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C,,,,,,39.755839,-104.985364,1,2
2010,080480000711,2194,1420,DEVINNY ELEMENTARY SCHOOL,JEFFERSON COUNTY R-1,597,597,,30.0,,39.6859,-105.1397,0,1
2010,080192001905,2195,1040,DISCOVERY CANYON CAMPUS SCHOOL,ACADEMY 20,2170,2170,,123.0,,39.03018,-104.796061,0,1
2010,080306000268,2202,1010,DOHERTY HIGH SCHOOL,COLORADO SPRINGS 11,2145,2145,,105.0,,38.896,-104.7439,0,1
2010,080339000430,2204,2055,DOLORES ELEMENTARY SCHOOL,DOLORES RE-4A,283,283,,22.0,,37.4764,-108.4943,0,1
2010,080339000431,2206,2055,DOLORES MIDDLE SCHOOL,DOLORES RE-4A,163,163,,12.0,,37.476197,-108.493524,0,1
2010,080339000432,2208,2055,DOLORES HIGH SCHOOL,DOLORES RE-4A,195,195,,16.0,,37.476195,-108.493537,0,1
2010,080342000429,2216,0890,DOVE CREEK HIGH SCHOOL,DOLORES COUNTY RE NO.2,126,126,,9.0,,37.767571,-108.903406,0,1
2010,080612001853,2217,2690,DOLORES HUERTA PREPARATORY HIGH SCHOOL,PUEBLO CITY 60,358,358,,16.0,,38.282939,-104.649962,1,1
2010,080441001482,2222,3120,DOS RIOS ELEMENTARY SCHOOL,GREELEY 6,490,490,,31.0,,40.382,-104.7127,0,1
2010,080435001691,2224,2000,DOS RIOS ELEMENTARY SCHOOL,MESA COUNTY VALLEY 51,429,429,,30.0,,39.0423,-108.5581,0,1
2010,080345000438,2226,0900,CASTLE ROCK MIDDLE SCHOOL,DOUGLAS COUNTY RE 1,763,763,,40.0,,39.4097,-104.8921,0,1
2010,080345000440,2230,0900,DOUGLAS COUNTY HIGH SCHOOL,DOUGLAS COUNTY RE 1,1796,1796,,88.0,,39.3897,-104.8569,0,1
2010,080345001475,2232,0900,ROCK RIDGE ELEMENTARY SCHOOL,DOUGLAS COUNTY RE 1,702,702,,36.0,,39.3721,-104.8139,0,1
2010,080345001497,2233,0900,CHEROKEE TRAIL ELEMENTARY SCHOOL,DOUGLAS COUNTY RE 1,622,622,,30.0,,39.5252,-104.7866,0,1
2010,080345001476,2234,0900,EAGLE RIDGE ELEMENTARY SCHOOL,DOUGLAS COUNTY RE 1,607,607,,27.0,,39.5474,-104.9005,0,1
2010,080249000111,2240,0480,DOUGLASS ELEMENTARY SCHOOL,BOULDER VALLEY RE 2,430,430,,22.0,,40.002405,-105.176912,0,1
2010,080192000003,2248,1040,DOUGLASS VALLEY ELEMENTARY SCHOOL,ACADEMY 20,415,415,,27.0,,38.992427,-104.866276,0,1
2010,080336000336,2258,0880,DOULL ELEMENTARY SCHOOL,DENVER COUNTY 1,494,494,,29.0,,39.6732,-105.0443,0,1
2010,080480000712,2288,1420,DRAKE JUNIOR HIGH SCHOOL,JEFFERSON COUNTY R-1,712,712,,34.0,,39.79,-105.1411,0,1
2010,080291000190,2292,0130,DRY CREEK ELEMENTARY SCHOOL,CHERRY CREEK 5,425,425,,20.0,,39.5815,-104.8998,0,1
2010,080435001850,2297,2000,DUAL IMMERSION ACADEMY SCHOOL,MESA COUNTY VALLEY 51,272,272,,14.0,,39.0677,-108.5784,0,1
2010,080399000526,2298,1550,DUNN ELEMENTARY SCHOOL,POUDRE R-1,408,408,,24.0,,40.5808,-105.0923,0,1
2010,080480000713,2300,1420,DUNSTAN MIDDLE SCHOOL,JEFFERSON COUNTY R-1,605,605,,31.0,,39.684,-105.1385,0,1
2010,080195000013,2308,0030,DUPONT ELEMENTARY SCHOOL,ADAMS COUNTY 14,586,586,,32.0,,39.8413,-104.9174,0,1
2010,080348000448,2318,1520,DURANGO HIGH SCHOOL,DURANGO 9-R,1360,1360,,71.0,,37.2888,-107.8731,0,1
2010,080480000714,2322,1420,DUTCH CREEK ELEMENTARY SCHOOL,JEFFERSON COUNTY R-1,326,326,,19.0,,39.5873,-105.0782,0,1
2010,080351000458,2328,1430,EADS ELEMENTARY SCHOOL,EADS RE-1,93,93,,8.0,,38.483499,-102.782102,0,1
2010,080351001277,2332,1430,EADS MIDDLE SCHOOL,EADS RE-1,36,36,,3.0,,38.483499,-102.782102,0,1
2010,080351000459,2336,1430,EADS HIGH SCHOOL,EADS RE-1,58,58,,6.0,,38.483421,-102.783646,0,1
2010,080345001527,2338,0900,EAGLE ACADEMY,DOUGLAS COUNTY RE 1,101,101,,7.0,,39.551262,-104.880409,0,1
2010,080354000851,2340,0910,EAGLE COUNTY CHARTER ACADEMY,EAGLE COUNTY RE 50,299,299,,24.0,,39.641959,-106.568757,1,1
2010,080537001675,2343,0470,EAGLE CREST ELEMENTARY SCHOOL,ST VRAIN VALLEY RE 1J,529,529,,28.0,,40.1441,-105.1605,0,1
2010,080354000462,2346,0910,EAGLE VALLEY ELEMENTARY SCHOOL,EAGLE COUNTY RE 50,291,291,,23.0,,39.655276,-106.818107,0,1
2010,080354000463,2350,0910,EAGLE VALLEY HIGH SCHOOL,EAGLE COUNTY RE 50,711,711,,42.0,,39.6432,-106.9477,0,1
2010,080354001309,2355,0910,EAGLE VALLEY MIDDLE SCHOOL,EAGLE COUNTY RE 50,274,274,,18.0,,39.6556,-106.8206,0,1
2010,080291006156,2357,0130,EAGLECREST HIGH SCHOOL,CHERRY CREEK 5,2376,2376,,128.0,,39.6243,-104.7351,0,1
2010,080192001402,2358,1040,EAGLEVIEW MIDDLE SCHOOL,ACADEMY 20,976,976,,58.0,,38.922875,-104.851127,0,1
2010,080690001622,2361,0020,EAGLEVIEW ELEMENTARY SCHOOL,ADAMS 12 FIVE STAR SCHOOLS,549,549,,27.0,,39.937,-104.9322,0,1
2010,080336000337,2364,0880,EAGLETON ELEMENTARY SCHOOL,DENVER COUNTY 1,394,394,,28.0,,39.7307,-105.0282,0,1
2010,080573001659,2373,2020,EARLY CHILDHOOD CENTER,MOFFAT COUNTY RE:NO 1,57,57,,1.0,,40.516939,-107.536914,0,1
2010,080573000979,2374,2020,EAST ELEMENTARY SCHOOL,MOFFAT COUNTY RE:NO 1,273,273,,15.0,,40.51689,-107.536919,0,1
2010,080432001343,2376,1350,EAST GRAND MIDDLE SCHOOL,EAST GRAND 2,266,266,,20.0,,40.092,-105.9472,0,1
2010,080531000875,2382,0140,EAST ELEMENTARY SCHOOL,LITTLETON 6,224,224,,26.0,,39.6092,-104.9907,0,1
2010,080234000060,2384,0180,EAST MIDDLE SCHOOL,ADAMS-ARAPAHOE 28J,926,926,,52.0,,39.7346,-104.8138,0,1
2010,080435000605,2392,2000,EAST MIDDLE SCHOOL,MESA COUNTY VALLEY 51,444,444,,29.0,,39.074,-108.5582,0,1
2010,080612001040,2394,2690,EAST HIGH SCHOOL,PUEBLO CITY 60,920,920,,50.0,,38.2898,-104.5775,0,1
2010,080336000338,2398,0880,EAST HIGH SCHOOL,DENVER COUNTY 1,2199,2199,,108.0,,39.7416,-104.9557,0,1
2010,080258006474,2399,0040,EAGLE RIDGE ACADEMY,BRIGHTON 27J,225,225,,15.0,,39.980987,-104.781551,1,3
2010,080207000030,2402,0100,POLSTON ELEMENTARY SCHOOL,ALAMOSA RE-11J,351,351,,22.0,,37.47439,-105.857856,0,1
2010,080690001175,2410,0020,TARVER ELEMENTARY SCHOOL,ADAMS 12 FIVE STAR SCHOOLS,490,490,,23.0,,39.9374,-104.9475,0,1
2010,080441000638,2414,3120,EAST MEMORIAL ELEMENTARY SCHOOL,GREELEY 6,580,580,,34.0,,40.405609,-104.669617,0,1
2010,080291000191,2428,0130,EASTRIDGE COMMUNITY ELEMENTARY SCHOOL,CHERRY CREEK 5,855,855,,56.0,,39.672954,-104.851314,0,1
2010,080612001041,2438,2690,EVA R BACA ELEMENTARY SCHOOL,PUEBLO CITY 60,250,250,,20.0,,38.2835,-104.5602,0,1
2010,080360000474,2448,3085,EATON ELEMENTARY SCHOOL,EATON RE-2,362,362,,21.0,,40.52794,-104.723521,0,1
2010,080360000475,2452,3085,EATON MIDDLE SCHOOL,EATON RE-2,404,404,,26.0,,40.526798,-104.71891,0,1
2010,080360000476,2456,3085,EATON HIGH SCHOOL,EATON RE-2,495,495,,31.0,,40.525526,-104.733917,0,1
2010,080696001201,2481,1580,ECKHART ELEMENTARY SCHOOL,TRINIDAD 1,224,224,,14.0,,37.1626,-104.5085,0,1
2010,080480000716,2496,1420,EDGEWATER ELEMENTARY SCHOOL,JEFFERSON COUNTY R-1,443,443,,27.0,,39.7505,-105.0575,0,1
2010,080363001901,2504,1120,EDISON ACADEMY,EDISON 54 JT,95,95,,2.0,,38.620022,-104.165328,0,1
2010,080336000340,2506,0880,EDISON ELEMENTARY SCHOOL,DENVER COUNTY 1,571,571,,29.0,,39.7649,-105.0401,0,1
2010,080306000231,2510,1010,EDISON ELEMENTARY SCHOOL,COLORADO SPRINGS 11,235,235,,17.0,,38.8775,-104.8028,0,1
2010,080363000478,2514,1120,EDISON ELEMENTARY SCHOOL,EDISON 54 JT,65,65,,5.0,,38.619599,-104.165516,0,1
2010,080459000675,2522,2760,HAYDEN VALLEY ELEMENTARY SCHOOL,HAYDEN RE-1,206,206,,13.0,,40.4881,-107.2639,0,1
2010,080192000004,2524,1040,EDITH WOLFORD ELEMENTARY SCHOOL,ACADEMY 20,359,359,,26.0,,39.030349,-104.701674,0,1
2010,080363001278,2526,1120,EDISON JUNIOR-SENIOR HIGH SCHOOL,EDISON 54 JT,54,54,,5.0,,38.619599,-104.165516,0,1
2010,080306000232,2528,1010,NIKOLA TESLA EDUCATION OPPORTUNITY CENTER,COLORADO SPRINGS 11,225,225,,20.0,,38.864746,-104.767861,0,1
2010,080354006221,2530,0910,EDWARDS ELEMENTARY SCHOOL,EAGLE COUNTY RE 50,366,366,,29.0,,39.6434,-106.6053,0,1
2010,080480000717,2550,1420,EIBER ELEMENTARY SCHOOL,JEFFERSON COUNTY R-1,437,437,,29.0,,39.7375,-105.1057,0,1
2010,080249000112,2552,0480,EISENHOWER ELEMENTARY SCHOOL,BOULDER VALLEY RE 2,474,474,,26.0,,40.0082,-105.2339,0,1
2010,080369000480,2570,0950,ELBERT ELEMENTARY SCHOOL,ELBERT 200,119,119,,11.0,,39.224761,-104.538228,0,1
2010,080372001586,2572,0920,LEGACY ACADEMY,ELIZABETH C-1,322,322,,21.0,,39.358855,-104.628159,1,1
2010,080624006396,2573,1195,ELK CREEK ELEMENTARY,GARFIELD RE-2,284,284,,20.0,,39.5735,-107.541,0,1
2010,080369000481,2574,0950,ELBERT JUNIOR-SENIOR HIGH SCHOOL,ELBERT 200,111,111,,11.0,,39.224761,-104.538228,0,1
2010,080690001290,2576,0020,CHERRY DRIVE ELEMENTARY SCHOOL,ADAMS 12 FIVE STAR SCHOOLS,509,509,,24.0,,39.9019,-104.9289,0,1
2010,080690001401,2578,0020,SKYVIEW ELEMENTARY SCHOOL,ADAMS 12 FIVE STAR SCHOOLS,524,524,,26.0,,39.9195,-104.9288,0,1
2010,080690001419,2580,0020,HUNTERS GLEN ELEMENTARY SCHOOL,ADAMS 12 FIVE STAR SCHOOLS,676,676,,33.0,,39.9365,-104.9722,0,1
