year,school_year,district_code,district_name,county_name,unit_type,fall_membership,membership_definition,fall_membership_k12,closing_day_membership,average_daily_membership,adae,source
1999,1999-00,2600,PLATTE CANYON 1,Park,district,1589,grades_pk_12,1523,,,,yearbook-1999-grades
1999,1999-00,2610,PARK COUNTY RE-2,Park,district,633,grades_pk_12,557,,,,yearbook-1999-grades
1999,1999-00,2620,HOLYOKE RE-1J,Phillips,district,663,grades_pk_12,663,,,,yearbook-1999-grades
1999,1999-00,2630,HAXTUN RE-2J,Phillips,district,295,grades_pk_12,276,,,,yearbook-1999-grades
1999,1999-00,2640,ASPEN 1,Pitkin,district,1268,grades_pk_12,1266,,,,yearbook-1999-grades
1999,1999-00,2650,GRANADA RE-1,Prowers,district,312,grades_pk_12,297,,,,yearbook-1999-grades
1999,1999-00,2660,LAMAR RE-2,Prowers,district,1953,grades_pk_12,1953,,,,yearbook-1999-grades
1999,1999-00,2670,HOLLY RE-3,Prowers,district,362,grades_pk_12,338,,,,yearbook-1999-grades
1999,1999-00,2680,WILEY RE-13 JT,Prowers,district,343,grades_pk_12,314,,,,yearbook-1999-grades
1999,1999-00,2690,PUEBLO CITY 60,Pueblo,district,17564,grades_pk_12,17171,,,,yearbook-1999-grades
1999,1999-00,2700,PUEBLO COUNTY RURAL 70,Pueblo,district,6845,grades_pk_12,6704,,,,yearbook-1999-grades
1999,1999-00,2710,MEEKER RE1,Rio Blanco,district,706,grades_pk_12,658,,,,yearbook-1999-grades
1999,1999-00,2720,RANGELY RE-4,Rio Blanco,district,713,grades_pk_12,682,,,,yearbook-1999-grades
1999,1999-00,2730,DEL NORTE C-7,Rio Grande,district,727,grades_pk_12,727,,,,yearbook-1999-grades
1999,1999-00,2740,MONTE VISTA C-8,Rio Grande,district,1414,grades_pk_12,1375,,,,yearbook-1999-grades
1999,1999-00,2750,SARGENT RE-33J,Rio Grande,district,414,grades_pk_12,414,,,,yearbook-1999-grades
1999,1999-00,2760,HAYDEN RE-1,Routt,district,553,grades_pk_12,518,,,,yearbook-1999-grades
1999,1999-00,2770,STEAMBOAT SPRINGS RE-2,Routt,district,1944,grades_pk_12,1915,,,,yearbook-1999-grades
1999,1999-00,2780,SOUTH ROUTT RE 3,Routt,district,457,grades_pk_12,457,,,,yearbook-1999-grades
1999,1999-00,2790,MOUNTAIN VALLEY RE 1,Saguache,district,188,grades_pk_12,188,,,,yearbook-1999-grades
1999,1999-00,2800,MOFFAT 2,Saguache,district,217,grades_pk_12,208,,,,yearbook-1999-grades
1999,1999-00,2810,CENTER 26 JT,Saguache,district,682,grades_pk_12,671,,,,yearbook-1999-grades
1999,1999-00,2820,SILVERTON 1,San Juan,district,84,grades_pk_12,84,,,,yearbook-1999-grades
1999,1999-00,2830,TELLURIDE R-1,San Miguel,district,530,grades_pk_12,510,,,,yearbook-1999-grades
1999,1999-00,2840,NORWOOD R-2J,San Miguel,district,316,grades_pk_12,294,,,,yearbook-1999-grades
1999,1999-00,2862,JULESBURG RE-1,Sedgwick,district,359,grades_pk_12,323,,,,yearbook-1999-grades
1999,1999-00,2865,PLATTE VALLEY RE-3,Sedgwick,district,156,grades_pk_12,153,,,,yearbook-1999-grades
1999,1999-00,3000,SUMMIT RE-1,Summit,district,2622,grades_pk_12,2566,,,,yearbook-1999-grades
1999,1999-00,3010,CRIPPLE CREEK-VICTOR RE-1,Teller,district,596,grades_pk_12,570,,,,yearbook-1999-grades
1999,1999-00,3020,WOODLAND PARK RE-2,Teller,district,3262,grades_pk_12,3166,,,,yearbook-1999-grades
1999,1999-00,3030,AKRON R-1,Washington,district,460,grades_pk_12,451,,,,yearbook-1999-grades
1999,1999-00,3040,ARICKAREE R-2,Washington,district,117,grades_pk_12,109,,,,yearbook-1999-grades
1999,1999-00,3050,OTIS R-3,Washington,district,211,grades_pk_12,194,,,,yearbook-1999-grades
1999,1999-00,3060,LONE STAR 101,Washington,district,99,grades_pk_12,99,,,,yearbook-1999-grades
1999,1999-00,3070,WOODLIN R-104,Washington,district,138,grades_pk_12,128,,,,yearbook-1999-grades
1999,1999-00,3080,GILCREST RE-1,Weld,district,1937,grades_pk_12,1886,,,,yearbook-1999-grades
1999,1999-00,3085,EATON RE-2,Weld,district,1383,grades_pk_12,1383,,,,yearbook-1999-grades
1999,1999-00,3090,KEENESBURG RE-3(J),Weld,district,1601,grades_pk_12,1601,,,,yearbook-1999-grades
1999,1999-00,3100,WINDSOR RE-4,Weld,district,2479,grades_pk_12,2405,,,,yearbook-1999-grades
1999,1999-00,3110,JOHNSTOWN-MILLIKEN RE-5J,Weld,district,1618,grades_pk_12,1618,,,,yearbook-1999-grades
1999,1999-00,3120,GREELEY 6,Weld,district,15335,grades_pk_12,15100,,,,yearbook-1999-grades
1999,1999-00,3130,PLATTE VALLEY RE-7,Weld,district,1094,grades_pk_12,1049,,,,yearbook-1999-grades
1999,1999-00,3140,WELD COUNTY RE-8,Weld,district,2642,grades_pk_12,2481,,,,yearbook-1999-grades
1999,1999-00,3145,AULT-HIGHLAND RE-9,Weld,district,884,grades_pk_12,884,,,,yearbook-1999-grades
1999,1999-00,3146,BRIGGSDALE RE-10,Weld,district,138,grades_pk_12,138,,,,yearbook-1999-grades
1999,1999-00,3147,PRAIRIE RE-11,Weld,district,121,grades_pk_12,117,,,,yearbook-1999-grades
1999,1999-00,3148,PAWNEE RE-12,Weld,district,133,grades_pk_12,133,,,,yearbook-1999-grades
1999,1999-00,,WEST YUMA COUNTY RJ-1,Yuma,district,1077,grades_pk_12,1029,,,,yearbook-1999-grades
1999,1999-00,,EAST YUMA COUNTY RJ-2,Yuma,district,964,grades_pk_12,916,,,,yearbook-1999-grades
1999,1999-00,9030,MOUNTAIN BOCES,Yuma,boces,9,grades_pk_12,9,,,,yearbook-1999-grades
1999,1999-00,9035,CENTENNIAL BOCES,Yuma,boces,120,grades_pk_12,120,,,,yearbook-1999-grades
1999,1999-00,,PIKES PEAK BOCES,Colorado Bocs,boces,51,grades_pk_12,51,,,,yearbook-1999-grades
1999,1999-00,9130,EXPEDITIONARY BOCES,Colorado Detention Centers,boces,315,grades_pk_12,315,,,,yearbook-1999-grades
1999,1999-00,,SANTA FE TRAIL BOCES,Colorado Bocs,boces,0,grades_pk_12,0,,,,yearbook-1999-grades
2001,2001-02,0010,MAPLETON 1,Adams,district,5547,grades_pk_12,5324,,,,cde-school-sum
2001,2001-02,0020,NORTHGLENN-THORNTON 12,Adams,district,31544,grades_pk_12,30757,,,,cde-school-sum
2001,2001-02,0030,ADAMS COUNTY 14,Adams,district,6586,grades_pk_12,6281,,,,cde-school-sum
2001,2001-02,0040,BRIGHTON 27J,Adams,district,6575,grades_pk_12,6386,,,,cde-school-sum
2001,2001-02,0050,BENNETT 29J,Adams,district,1002,grades_pk_12,970,,,,cde-school-sum
2001,2001-02,0060,STRASBURG 31J,Adams,district,798,grades_pk_12,763,,,,cde-school-sum
2001,2001-02,0070,WESTMINSTER 50,Adams,district,11230,grades_pk_12,10894,,,,cde-school-sum
2001,2001-02,0100,ALAMOSA RE-11J,Alamosa,district,2442,grades_pk_12,2329,,,,cde-school-sum
2001,2001-02,0110,SANGRE DE CRISTO RE-22J,Alamosa,district,322,grades_pk_12,322,,,,cde-school-sum
2001,2001-02,0120,ENGLEWOOD 1,Arapahoe,district,4327,grades_pk_12,4128,,,,cde-school-sum
2001,2001-02,0123,SHERIDAN 2,Arapahoe,district,1989,grades_pk_12,1839,,,,cde-school-sum
2001,2001-02,0130,CHERRY CREEK 5,Arapahoe,district,44198,grades_pk_12,43405,,,,cde-school-sum
2001,2001-02,0140,LITTLETON 6,Arapahoe,district,16590,grades_pk_12,16293,,,,cde-school-sum
2001,2001-02,0170,DEER TRAIL 26J,Arapahoe,district,191,grades_pk_12,175,,,,cde-school-sum
2001,2001-02,0180,ADAMS-ARAPAHOE 28J,Arapahoe,district,31495,grades_pk_12,30818,,,,cde-school-sum
2001,2001-02,0190,BYERS 32J,Arapahoe,district,532,grades_pk_12,501,,,,cde-school-sum
2001,2001-02,0220,ARCHULETA COUNTY 50 JT,Archuleta,district,1565,grades_pk_12,1565,,,,cde-school-sum
2001,2001-02,0230,WALSH RE-1,Baca,district,253,grades_pk_12,222,,,,cde-school-sum
2001,2001-02,0240,PRITCHETT RE-3,Baca,district,74,grades_pk_12,64,,,,cde-school-sum
2001,2001-02,0250,SPRINGFIELD RE-4,Baca,district,384,grades_pk_12,327,,,,cde-school-sum
2001,2001-02,0260,VILAS RE-5,Baca,district,168,grades_pk_12,162,,,,cde-school-sum
2001,2001-02,0270,CAMPO RE-6,Baca,district,89,grades_pk_12,80,,,,cde-school-sum
2001,2001-02,0290,LAS ANIMAS RE-1,Bent,district,663,grades_pk_12,634,,,,cde-school-sum
2001,2001-02,0310,MC CLAVE RE-2,Bent,district,272,grades_pk_12,252,,,,cde-school-sum
2001,2001-02,0470,ST VRAIN VALLEY RE 1J,Boulder,district,20728,grades_pk_12,19987,,,,cde-school-sum
2001,2001-02,0480,BOULDER VALLEY RE 2,Boulder,district,27963,grades_pk_12,27715,,,,cde-school-sum
2001,2001-02,0490,BUENA VISTA R-31,Chaffee,district,1042,grades_pk_12,1035,,,,cde-school-sum
2001,2001-02,0500,SALIDA R-32,Chaffee,district,1176,grades_pk_12,1176,,,,cde-school-sum
2001,2001-02,0510,KIT CARSON R-1,Cheyenne,district,113,grades_pk_12,113,,,,cde-school-sum
2001,2001-02,0520,CHEYENNE COUNTY RE-5,Cheyenne,district,306,grades_pk_12,294,,,,cde-school-sum
2001,2001-02,0540,CLEAR CREEK RE-1,Clear Creek,district,1284,grades_pk_12,1225,,,,cde-school-sum
2001,2001-02,0550,NORTH CONEJOS RE-1J,Conejos,district,1184,grades_pk_12,1184,,,,cde-school-sum
2001,2001-02,0560,SANFORD 6J,Conejos,district,347,grades_pk_12,327,,,,cde-school-sum
2001,2001-02,0580,SOUTH CONEJOS RE-10,Conejos,district,369,grades_pk_12,369,,,,cde-school-sum
2001,2001-02,0640,CENTENNIAL R-1,Costilla,district,330,grades_pk_12,322,,,,cde-school-sum
2001,2001-02,0740,SIERRA GRANDE R-30,Costilla,district,289,grades_pk_12,283,,,,cde-school-sum
2001,2001-02,0770,CROWLEY COUNTY RE-1-J,Crowley,district,594,grades_pk_12,574,,,,cde-school-sum
2001,2001-02,0870,DELTA COUNTY 50(J),Delta,district,5002,grades_pk_12,4932,,,,cde-school-sum
2001,2001-02,0880,DENVER COUNTY 1,Denver,district,72361,grades_pk_12,68704,,,,cde-school-sum
2001,2001-02,0890,DOLORES COUNTY RE NO.2,Dolores,district,340,grades_pk_12,331,,,,cde-school-sum
2001,2001-02,0900,DOUGLAS COUNTY RE 1,Douglas,district,38022,grades_pk_12,37002,,,,cde-school-sum
2001,2001-02,0910,EAGLE COUNTY RE 50,Eagle,district,4912,grades_pk_12,4796,,,,cde-school-sum
2001,2001-02,0920,ELIZABETH C-1,Elbert,district,2938,grades_pk_12,2901,,,,cde-school-sum
2001,2001-02,0930,KIOWA C-2,Elbert,district,476,grades_pk_12,441,,,,cde-school-sum
2001,2001-02,0940,BIG SANDY 100J,Elbert,district,373,grades_pk_12,371,,,,cde-school-sum
2001,2001-02,0950,ELBERT 200,Elbert,district,292,grades_pk_12,265,,,,cde-school-sum
2001,2001-02,0960,AGATE 300,Elbert,district,132,grades_pk_12,129,,,,cde-school-sum
2001,2001-02,0970,CALHAN RJ-1,El Paso,district,720,grades_pk_12,690,,,,cde-school-sum
2001,2001-02,0980,HARRISON 2,El Paso,district,11049,grades_pk_12,10798,,,,cde-school-sum
2001,2001-02,0990,WIDEFIELD 3,El Paso,district,8671,grades_pk_12,8538,,,,cde-school-sum
2001,2001-02,1000,FOUNTAIN 8,El Paso,district,5194,grades_pk_12,5056,,,,cde-school-sum
2001,2001-02,1010,COLORADO SPRINGS 11,El Paso,district,32808,grades_pk_12,32236,,,,cde-school-sum
2001,2001-02,1020,CHEYENNE MOUNTAIN 12,El Paso,district,4191,grades_pk_12,4150,,,,cde-school-sum
2001,2001-02,1030,MANITOU SPRINGS 14,El Paso,district,1356,grades_pk_12,1330,,,,cde-school-sum
2001,2001-02,1040,ACADEMY 20,El Paso,district,18105,grades_pk_12,17947,,,,cde-school-sum
2001,2001-02,1050,ELLICOTT 22,El Paso,district,960,grades_pk_12,960,,,,cde-school-sum
2001,2001-02,1060,PEYTON 23 JT,El Paso,district,716,grades_pk_12,687,,,,cde-school-sum
2001,2001-02,1070,HANOVER 28,El Paso,district,334,grades_pk_12,332,,,,cde-school-sum
2001,2001-02,1080,LEWIS-PALMER 38,El Paso,district,4883,grades_pk_12,4852,,,,cde-school-sum
2001,2001-02,1110,FALCON 49,El Paso,district,6915,grades_pk_12,6848,,,,cde-school-sum
2001,2001-02,1120,EDISON 54 JT,El Paso,district,94,grades_pk_12,94,,,,cde-school-sum
2001,2001-02,1130,MIAMI/YODER 60 JT,El Paso,district,342,grades_pk_12,342,,,,cde-school-sum
2001,2001-02,1140,CANON CITY RE-1,Fremont,district,4312,grades_pk_12,4312,,,,cde-school-sum
2001,2001-02,1150,FLORENCE RE-2,Fremont,district,1959,grades_pk_12,1959,,,,cde-school-sum
2001,2001-02,1160,COTOPAXI RE-3,Fremont,district,365,grades_pk_12,365,,,,cde-school-sum
2001,2001-02,1180,ROARING FORK RE-1,Garfield,district,4942,grades_pk_12,4859,,,,cde-school-sum
2001,2001-02,1195,GARFIELD RE-2,Garfield,district,3652,grades_pk_12,3538,,,,cde-school-sum
2001,2001-02,1220,GARFIELD 16,Garfield,district,955,grades_pk_12,915,,,,cde-school-sum
2001,2001-02,1330,GILPIN COUNTY RE-1,Gilpin,district,466,grades_pk_12,433,,,,cde-school-sum
2001,2001-02,1340,WEST GRAND 1-JT.,Grand,district,528,grades_pk_12,528,,,,cde-school-sum
2001,2001-02,1350,EAST GRAND 2,Grand,district,1374,grades_pk_12,1341,,,,cde-school-sum
2001,2001-02,1360,GUNNISON WATERSHED RE1J,Gunnison,district,1658,grades_pk_12,1614,,,,cde-school-sum
2001,2001-02,1380,HINSDALE COUNTY RE 1,Hinsdale,district,83,grades_pk_12,70,,,,cde-school-sum
2001,2001-02,1390,HUERFANO RE-1,Huerfano,district,848,grades_pk_12,803,,,,cde-school-sum
2001,2001-02,1400,LA VETA RE-2,Huerfano,district,293,grades_pk_12,268,,,,cde-school-sum
2001,2001-02,1410,NORTH PARK R-1,Jackson,district,301,grades_pk_12,290,,,,cde-school-sum
2001,2001-02,1420,JEFFERSON COUNTY R-1,Jefferson,district,88437,grades_pk_12,86172,,,,cde-school-sum
2001,2001-02,1430,EADS RE-1,Kiowa,district,252,grades_pk_12,234,,,,cde-school-sum
2001,2001-02,1440,PLAINVIEW RE-2,Kiowa,district,66,grades_pk_12,66,,,,cde-school-sum
2001,2001-02,1450,ARRIBA-FLAGLER C-20,Kit Carson,district,247,grades_pk_12,226,,,,cde-school-sum
2001,2001-02,1460,HI-PLAINS R-23,Kit Carson,district,130,grades_pk_12,124,,,,cde-school-sum
2001,2001-02,1480,STRATTON R-4,Kit Carson,district,290,grades_pk_12,278,,,,cde-school-sum
2001,2001-02,1490,BETHUNE R-5,Kit Carson,district,137,grades_pk_12,132,,,,cde-school-sum
2001,2001-02,1500,BURLINGTON RE-6J,Kit Carson,district,864,grades_pk_12,828,,,,cde-school-sum
2001,2001-02,1510,LAKE COUNTY R-1,Lake,district,1300,grades_pk_12,1218,,,,cde-school-sum
2001,2001-02,1520,DURANGO 9-R,La Plata,district,4746,grades_pk_12,4746,,,,cde-school-sum
2001,2001-02,1530,BAYFIELD 10 JT-R,La Plata,district,1113,grades_pk_12,1098,,,,cde-school-sum
2001,2001-02,1540,IGNACIO 11 JT,La Plata,district,889,grades_pk_12,889,,,,cde-school-sum
2001,2001-02,1550,POUDRE R-1,Larimer,district,24402,grades_pk_12,24152,,,,cde-school-sum
2001,2001-02,1560,THOMPSON R-2J,Larimer,district,14779,grades_pk_12,14650,,,,cde-school-sum
2001,2001-02,1570,PARK (ESTES PARK) R-3,Larimer,district,1381,grades_pk_12,1358,,,,cde-school-sum
2001,2001-02,1580,TRINIDAD 1,Las Animas,district,1456,grades_pk_12,1456,,,,cde-school-sum
2001,2001-02,1590,PRIMERO REORGANIZED 2,Las Animas,district,171,grades_pk_12,171,,,,cde-school-sum
2001,2001-02,1600,HOEHNE REORGANIZED 3,Las Animas,district,365,grades_pk_12,357,,,,cde-school-sum
2001,2001-02,1620,AGUILAR REORGANIZED 6,Las Animas,district,172,grades_pk_12,155,,,,cde-school-sum
2001,2001-02,1750,BRANSON REORGANIZED 82,Las Animas,district,152,grades_pk_12,152,,,,cde-school-sum
2001,2001-02,1760,KIM REORGANIZED 88,Las Animas,district,61,grades_pk_12,56,,,,cde-school-sum
2001,2001-02,1780,GENOA-HUGO C113,Lincoln,district,244,grades_pk_12,231,,,,cde-school-sum
2001,2001-02,1790,LIMON RE-4J,Lincoln,district,660,grades_pk_12,618,,,,cde-school-sum
2001,2001-02,1810,KARVAL RE-23,Lincoln,district,80,grades_pk_12,74,,,,cde-school-sum
2001,2001-02,1828,VALLEY RE-1,Logan,district,2840,grades_pk_12,2739,,,,cde-school-sum
2001,2001-02,1850,FRENCHMAN RE-3,Logan,district,209,grades_pk_12,189,,,,cde-school-sum
2001,2001-02,1860,BUFFALO RE-4,Logan,district,302,grades_pk_12,302,,,,cde-school-sum
2001,2001-02,1870,PLATEAU RE-5,Logan,district,162,grades_pk_12,154,,,,cde-school-sum
2001,2001-02,1980,DE BEQUE 49JT,Mesa,district,200,grades_pk_12,187,,,,cde-school-sum
2001,2001-02,1990,PLATEAU VALLEY 50,Mesa,district,526,grades_pk_12,508,,,,cde-school-sum
2001,2001-02,2000,MESA COUNTY VALLEY 51,Mesa,district,20035,grades_pk_12,19492,,,,cde-school-sum
2001,2001-02,2010,CREEDE CONSOLIDATED 1,Mineral,district,155,grades_pk_12,148,,,,cde-school-sum
2001,2001-02,2020,MOFFAT COUNTY RE:NO 1,Moffat,district,2544,grades_pk_12,2411,,,,cde-school-sum
2001,2001-02,2035,MONTEZUMA-CORTEZ RE-1,Montezuma,district,3350,grades_pk_12,3261,,,,cde-school-sum
2001,2001-02,2055,DOLORES RE-4A,Montezuma,district,711,grades_pk_12,694,,,,cde-school-sum
2001,2001-02,2070,MANCOS RE-6,Montezuma,district,473,grades_pk_12,470,,,,cde-school-sum
2001,2001-02,2180,MONTROSE COUNTY RE-1J,Montrose,district,5577,grades_pk_12,5388,,,,cde-school-sum
2001,2001-02,2190,WEST END RE-2,Montrose,district,431,grades_pk_12,401,,,,cde-school-sum
2001,2001-02,2395,BRUSH RE-2(J),Morgan,district,1568,grades_pk_12,1520,,,,cde-school-sum
2001,2001-02,2405,FORT MORGAN RE-3,Morgan,district,3350,grades_pk_12,3117,,,,cde-school-sum
2001,2001-02,2505,WELDON VALLEY RE-20(J),Morgan,district,203,grades_pk_12,183,,,,cde-school-sum
2001,2001-02,2515,WIGGINS RE-50(J),Morgan,district,613,grades_pk_12,566,,,,cde-school-sum
2001,2001-02,2520,EAST OTERO R-1,Otero,district,1703,grades_pk_12,1703,,,,cde-school-sum
2001,2001-02,2530,ROCKY FORD R-2,Otero,district,961,grades_pk_12,959,,,,cde-school-sum
2001,2001-02,2535,MANZANOLA 3J,Otero,district,223,grades_pk_12,223,,,,cde-school-sum
2001,2001-02,2540,FOWLER R-4J,Otero,district,369,grades_pk_12,369,,,,cde-school-sum
2001,2001-02,2560,CHERAW 31,Otero,district,228,grades_pk_12,210,,,,cde-school-sum
2001,2001-02,2570,SWINK 33,Otero,district,386,grades_pk_12,386,,,,cde-school-sum
2001,2001-02,2580,OURAY R-1,Ouray,district,250,grades_pk_12,233,,,,cde-school-sum
2001,2001-02,2590,RIDGWAY R-2,Ouray,district,316,grades_pk_12,306,,,,cde-school-sum
2001,2001-02,2600,PLATTE CANYON 1,Park,district,1556,grades_pk_12,1495,,,,cde-school-sum
2001,2001-02,2610,PARK COUNTY RE-2,Park,district,649,grades_pk_12,576,,,,cde-school-sum
2001,2001-02,2620,HOLYOKE RE-1J,Phillips,district,691,grades_pk_12,691,,,,cde-school-sum
2001,2001-02,2630,HAXTUN RE-2J,Phillips,district,299,grades_pk_12,274,,,,cde-school-sum
2001,2001-02,2640,ASPEN 1,Pitkin,district,1411,grades_pk_12,1390,,,,cde-school-sum
2001,2001-02,2650,GRANADA RE-1,Prowers,district,319,grades_pk_12,294,,,,cde-school-sum
2001,2001-02,2660,LAMAR RE-2,Prowers,district,1837,grades_pk_12,1837,,,,cde-school-sum
2001,2001-02,2670,HOLLY RE-3,Prowers,district,362,grades_pk_12,343,,,,cde-school-sum
2001,2001-02,2680,WILEY RE-13 JT,Prowers,district,346,grades_pk_12,321,,,,cde-school-sum
2001,2001-02,2690,PUEBLO CITY 60,Pueblo,district,17738,grades_pk_12,17204,,,,cde-school-sum
2001,2001-02,2700,PUEBLO COUNTY RURAL 70,Pueblo,district,7554,grades_pk_12,7400,,,,cde-school-sum
2001,2001-02,2710,MEEKER RE1,Rio Blanco,district,662,grades_pk_12,626,,,,cde-school-sum
2001,2001-02,2720,RANGELY RE-4,Rio Blanco,district,594,grades_pk_12,562,,,,cde-school-sum
2001,2001-02,2730,DEL NORTE C-7,Rio Grande,district,708,grades_pk_12,708,,,,cde-school-sum
2001,2001-02,2740,MONTE VISTA C-8,Rio Grande,district,1409,grades_pk_12,1368,,,,cde-school-sum
2001,2001-02,2750,SARGENT RE-33J,Rio Grande,district,413,grades_pk_12,413,,,,cde-school-sum
2001,2001-02,2760,HAYDEN RE-1,Routt,district,498,grades_pk_12,464,,,,cde-school-sum
2001,2001-02,2770,STEAMBOAT SPRINGS RE-2,Routt,district,1911,grades_pk_12,1911,,,,cde-school-sum
2001,2001-02,2780,SOUTH ROUTT RE 3,Routt,district,430,grades_pk_12,430,,,,cde-school-sum
2001,2001-02,2790,MOUNTAIN VALLEY RE 1,Saguache,district,175,grades_pk_12,175,,,,cde-school-sum
2001,2001-02,2800,MOFFAT 2,Saguache,district,198,grades_pk_12,184,,,,cde-school-sum
2001,2001-02,2810,CENTER 26 JT,Saguache,district,650,grades_pk_12,633,,,,cde-school-sum
2001,2001-02,2820,SILVERTON 1,San Juan,district,74,grades_pk_12,74,,,,cde-school-sum
2001,2001-02,2830,TELLURIDE R-1,San Miguel,district,547,grades_pk_12,547,,,,cde-school-sum
2001,2001-02,2840,NORWOOD R-2J,San Miguel,district,326,grades_pk_12,294,,,,cde-school-sum
2001,2001-02,2862,JULESBURG RE-1,Sedgwick,district,338,grades_pk_12,297,,,,cde-school-sum
2001,2001-02,2865,PLATTE VALLEY RE-3,Sedgwick,district,125,grades_pk_12,125,,,,cde-school-sum
2001,2001-02,3000,SUMMIT RE-1,Summit,district,2768,grades_pk_12,2682,,,,cde-school-sum
2001,2001-02,3010,CRIPPLE CREEK-VICTOR RE-1,Teller,district,645,grades_pk_12,612,,,,cde-school-sum
2001,2001-02,3020,WOODLAND PARK RE-2,Teller,district,3360,grades_pk_12,3255,,,,cde-school-sum
2001,2001-02,3030,AKRON R-1,Washington,district,466,grades_pk_12,453,,,,cde-school-sum
2001,2001-02,3040,ARICKAREE R-2,Washington,district,98,grades_pk_12,91,,,,cde-school-sum
2001,2001-02,3050,OTIS R-3,Washington,district,169,grades_pk_12,155,,,,cde-school-sum
2001,2001-02,3060,LONE STAR 101,Washington,district,102,grades_pk_12,102,,,,cde-school-sum
2001,2001-02,3070,WOODLIN R-104,Washington,district,124,grades_pk_12,111,,,,cde-school-sum
2001,2001-02,3080,WELD COUNTY RE-1,Weld,district,2018,grades_pk_12,1930,,,,cde-school-sum
2001,2001-02,3085,EATON RE-2,Weld,district,1465,grades_pk_12,1465,,,,cde-school-sum
2001,2001-02,3090,KEENESBURG RE-3(J),Weld,district,1694,grades_pk_12,1694,,,,cde-school-sum
2001,2001-02,3100,WINDSOR RE-4,Weld,district,2789,grades_pk_12,2709,,,,cde-school-sum
2001,2001-02,3110,JOHNSTOWN-MILLIKEN RE-5J,Weld,district,1740,grades_pk_12,1709,,,,cde-school-sum
2001,2001-02,3120,GREELEY 6,Weld,district,16527,grades_pk_12,16257,,,,cde-school-sum
2001,2001-02,3130,PLATTE VALLEY RE-7,Weld,district,1091,grades_pk_12,1064,,,,cde-school-sum
2001,2001-02,3140,WELD COUNTY S/D RE-8,Weld,district,2673,grades_pk_12,2498,,,,cde-school-sum
2001,2001-02,3145,AULT-HIGHLAND RE-9,Weld,district,933,grades_pk_12,933,,,,cde-school-sum
2001,2001-02,3146,BRIGGSDALE RE-10,Weld,district,142,grades_pk_12,142,,,,cde-school-sum
2001,2001-02,3147,PRAIRIE RE-11,Weld,district,109,grades_pk_12,104,,,,cde-school-sum
2001,2001-02,3148,PAWNEE RE-12,Weld,district,128,grades_pk_12,128,,,,cde-school-sum
2001,2001-02,3200,YUMA 1,Yuma,district,921,grades_pk_12,864,,,,cde-school-sum
2001,2001-02,3210,WRAY RD-2,Yuma,district,781,grades_pk_12,720,,,,cde-school-sum
2001,2001-02,3220,IDALIA RJ-3,Yuma,district,158,grades_pk_12,133,,,,cde-school-sum
2001,2001-02,3230,LIBERTY J-4,Yuma,district,101,grades_pk_12,101,,,,cde-school-sum
2001,2001-02,9030,MOUNTAIN BOCES,Yuma,boces,126,grades_pk_12,126,,,,cde-school-sum
2001,2001-02,9130,EXPEDITIONARY BOCES,Colorado Detention Centers,boces,316,grades_pk_12,316,,,,cde-school-sum
2002,2002-03,0010,MAPLETON 1,Adams,district,5621,grades_pk_12,5404,,,,cde-school-sum
2002,2002-03,0020,NORTHGLENN-THORNTON 12,Adams,district,33522,grades_pk_12,32816,,,,cde-school-sum
2002,2002-03,0030,ADAMS COUNTY 14,Adams,district,6698,grades_pk_12,6363,,,,cde-school-sum
2002,2002-03,0040,BRIGHTON 27J,Adams,district,7277,grades_pk_12,7060,,,,cde-school-sum
2002,2002-03,0050,BENNETT 29J,Adams,district,978,grades_pk_12,926,,,,cde-school-sum
2002,2002-03,0060,STRASBURG 31J,Adams,district,779,grades_pk_12,746,,,,cde-school-sum
2002,2002-03,0070,WESTMINSTER 50,Adams,district,10914,grades_pk_12,10573,,,,cde-school-sum
2002,2002-03,0100,ALAMOSA RE-11J,Alamosa,district,2280,grades_pk_12,2280,,,,cde-school-sum
2002,2002-03,0110,SANGRE DE CRISTO RE-22J,Alamosa,district,321,grades_pk_12,305,,,,cde-school-sum
2002,2002-03,0120,ENGLEWOOD 1,Arapahoe,district,4200,grades_pk_12,4005,,,,cde-school-sum
2002,2002-03,0123,SHERIDAN 2,Arapahoe,district,1936,grades_pk_12,1784,,,,cde-school-sum
2002,2002-03,0130,CHERRY CREEK 5,Arapahoe,district,45694,grades_pk_12,44654,,,,cde-school-sum
2002,2002-03,0140,LITTLETON 6,Arapahoe,district,16408,grades_pk_12,16080,,,,cde-school-sum
2002,2002-03,0170,DEER TRAIL 26J,Arapahoe,district,196,grades_pk_12,181,,,,cde-school-sum
2002,2002-03,0180,ADAMS-ARAPAHOE 28J,Arapahoe,district,32253,grades_pk_12,31679,,,,cde-school-sum
2002,2002-03,0190,BYERS 32J,Arapahoe,district,554,grades_pk_12,507,,,,cde-school-sum
2002,2002-03,0220,ARCHULETA COUNTY 50 JT,Archuleta,district,1588,grades_pk_12,1588,,,,cde-school-sum
2002,2002-03,0230,WALSH RE-1,Baca,district,225,grades_pk_12,202,,,,cde-school-sum
2002,2002-03,0240,PRITCHETT RE-3,Baca,district,65,grades_pk_12,56,,,,cde-school-sum
2002,2002-03,0250,SPRINGFIELD RE-4,Baca,district,366,grades_pk_12,313,,,,cde-school-sum
