year,district_code,district_name,county_name,unit_type,grade,enrollment,source
1994,1510,LAKE COUNTY,Lake,district,12,59,yearbook-1994
1994,1510,LAKE COUNTY,Lake,district,SPECIAL_EDUCATION,0,yearbook-1994
1994,,DURANGO,La Plata,district,PK,10,yearbook-1994
1994,,DURANGO,La Plata,district,K,270,yearbook-1994
1994,,DURANGO,La Plata,district,1,372,yearbook-1994
1994,,DURANGO,La Plata,district,2,350,yearbook-1994
1994,,DURANGO,La Plata,district,3,346,yearbook-1994
1994,,DURANGO,La Plata,district,4,336,yearbook-1994
1994,,DURANGO,La Plata,district,5,372,yearbook-1994
1994,,DURANGO,La Plata,district,6,411,yearbook-1994
1994,,DURANGO,La Plata,district,7,415,yearbook-1994
1994,,DURANGO,La Plata,district,8,388,yearbook-1994
1994,,DURANGO,La Plata,district,9,415,yearbook-1994
1994,,DURANGO,La Plata,district,10,326,yearbook-1994
1994,,DURANGO,La Plata,district,11,285,yearbook-1994
1994,,DURANGO,La Plata,district,12,309,yearbook-1994
1994,,DURANGO,La Plata,district,SPECIAL_EDUCATION,0,yearbook-1994
1994,,BAYFIELD,La Plata,district,PK,0,yearbook-1994
1994,,BAYFIELD,La Plata,district,K,55,yearbook-1994
1994,,BAYFIELD,La Plata,district,1,68,yearbook-1994
1994,,BAYFIELD,La Plata,district,2,53,yearbook-1994
1994,,BAYFIELD,La Plata,district,3,71,yearbook-1994
1994,,BAYFIELD,La Plata,district,4,88,yearbook-1994
1994,,BAYFIELD,La Plata,district,5,77,yearbook-1994
1994,,BAYFIELD,La Plata,district,6,92,yearbook-1994
1994,,BAYFIELD,La Plata,district,7,87,yearbook-1994
1994,,BAYFIELD,La Plata,district,8,74,yearbook-1994
1994,,BAYFIELD,La Plata,district,9,85,yearbook-1994
1994,,BAYFIELD,La Plata,district,10,84,yearbook-1994
1994,,BAYFIELD,La Plata,district,11,60,yearbook-1994
1994,,BAYFIELD,La Plata,district,12,44,yearbook-1994
1994,,BAYFIELD,La Plata,district,SPECIAL_EDUCATION,0,yearbook-1994
1994,,IGNACIO,La Plata,district,PK,0,yearbook-1994
1994,,IGNACIO,La Plata,district,K,81,yearbook-1994
1994,,IGNACIO,La Plata,district,1,86,yearbook-1994
1994,,IGNACIO,La Plata,district,2,73,yearbook-1994
1994,,IGNACIO,La Plata,district,3,83,yearbook-1994
1994,,IGNACIO,La Plata,district,4,99,yearbook-1994
1994,,IGNACIO,La Plata,district,5,84,yearbook-1994
1994,,IGNACIO,La Plata,district,6,85,yearbook-1994
1994,,IGNACIO,La Plata,district,7,94,yearbook-1994
1994,,IGNACIO,La Plata,district,8,83,yearbook-1994
1994,,IGNACIO,La Plata,district,9,73,yearbook-1994
1994,,IGNACIO,La Plata,district,10,81,yearbook-1994
1994,,IGNACIO,La Plata,district,11,60,yearbook-1994
1994,,IGNACIO,La Plata,district,12,58,yearbook-1994
1994,,IGNACIO,La Plata,district,SPECIAL_EDUCATION,0,yearbook-1994
1994,1550,POUDRE,Larimer,district,PK,338,yearbook-1994
1994,1550,POUDRE,Larimer,district,K,1579,yearbook-1994
1994,1550,POUDRE,Larimer,district,1,1661,yearbook-1994
1994,1550,POUDRE,Larimer,district,2,1651,yearbook-1994
1994,1550,POUDRE,Larimer,district,3,1685,yearbook-1994
1994,1550,POUDRE,Larimer,district,4,1741,yearbook-1994
1994,1550,POUDRE,Larimer,district,5,1782,yearbook-1994
1994,1550,POUDRE,Larimer,district,6,1698,yearbook-1994
1994,1550,POUDRE,Larimer,district,7,1708,yearbook-1994
1994,1550,POUDRE,Larimer,district,8,1655,yearbook-1994
1994,1550,POUDRE,Larimer,district,9,1597,yearbook-1994
1994,1550,POUDRE,Larimer,district,10,1471,yearbook-1994
1994,1550,POUDRE,Larimer,district,11,1340,yearbook-1994
1994,1550,POUDRE,Larimer,district,12,1277,yearbook-1994
1994,1550,POUDRE,Larimer,district,SPECIAL_EDUCATION,0,yearbook-1994
1994,1560,THOMPSON,Larimer,district,PK,0,yearbook-1994
1994,1560,THOMPSON,Larimer,district,K,938,yearbook-1994
1994,1560,THOMPSON,Larimer,district,1,1006,yearbook-1994
1994,1560,THOMPSON,Larimer,district,2,992,yearbook-1994
1994,1560,THOMPSON,Larimer,district,3,1056,yearbook-1994
1994,1560,THOMPSON,Larimer,district,4,1078,yearbook-1994
1994,1560,THOMPSON,Larimer,district,5,1023,yearbook-1994
1994,1560,THOMPSON,Larimer,district,6,1038,yearbook-1994
1994,1560,THOMPSON,Larimer,district,7,1178,yearbook-1994
1994,1560,THOMPSON,Larimer,district,8,1042,yearbook-1994
1994,1560,THOMPSON,Larimer,district,9,1092,yearbook-1994
1994,1560,THOMPSON,Larimer,district,10,967,yearbook-1994
1994,1560,THOMPSON,Larimer,district,11,861,yearbook-1994
1994,1560,THOMPSON,Larimer,district,12,765,yearbook-1994
1994,1560,THOMPSON,Larimer,district,SPECIAL_EDUCATION,0,yearbook-1994
1994,1570,PARK (ESTES PARK),Larimer,district,PK,19,yearbook-1994
1994,1570,PARK (ESTES PARK),Larimer,district,K,96,yearbook-1994
1994,1570,PARK (ESTES PARK),Larimer,district,1,100,yearbook-1994
1994,1570,PARK (ESTES PARK),Larimer,district,2,105,yearbook-1994
1994,1570,PARK (ESTES PARK),Larimer,district,3,98,yearbook-1994
1994,1570,PARK (ESTES PARK),Larimer,district,4,113,yearbook-1994
1994,1570,PARK (ESTES PARK),Larimer,district,5,121,yearbook-1994
1994,1570,PARK (ESTES PARK),Larimer,district,6,117,yearbook-1994
1994,1570,PARK (ESTES PARK),Larimer,district,7,123,yearbook-1994
1994,1570,PARK (ESTES PARK),Larimer,district,8,124,yearbook-1994
1994,1570,PARK (ESTES PARK),Larimer,district,9,117,yearbook-1994
1994,1570,PARK (ESTES PARK),Larimer,district,10,90,yearbook-1994
1994,1570,PARK (ESTES PARK),Larimer,district,11,98,yearbook-1994
1994,1570,PARK (ESTES PARK),Larimer,district,12,78,yearbook-1994
1994,1570,PARK (ESTES PARK),Larimer,district,SPECIAL_EDUCATION,0,yearbook-1994
1994,1580,TRINIDAD,Las Animas,district,PK,45,yearbook-1994
1994,1580,TRINIDAD,Las Animas,district,K,125,yearbook-1994
1994,1580,TRINIDAD,Las Animas,district,1,113,yearbook-1994
1994,1580,TRINIDAD,Las Animas,district,2,110,yearbook-1994
1994,1580,TRINIDAD,Las Animas,district,3,108,yearbook-1994
1994,1580,TRINIDAD,Las Animas,district,4,119,yearbook-1994
1994,1580,TRINIDAD,Las Animas,district,5,110,yearbook-1994
1994,1580,TRINIDAD,Las Animas,district,6,130,yearbook-1994
1994,1580,TRINIDAD,Las Animas,district,7,149,yearbook-1994
1994,1580,TRINIDAD,Las Animas,district,8,119,yearbook-1994
1994,1580,TRINIDAD,Las Animas,district,9,143,yearbook-1994
1994,1580,TRINIDAD,Las Animas,district,10,127,yearbook-1994
1994,1580,TRINIDAD,Las Animas,district,11,132,yearbook-1994
1994,1580,TRINIDAD,Las Animas,district,12,123,yearbook-1994
1994,1580,TRINIDAD,Las Animas,district,SPECIAL_EDUCATION,0,yearbook-1994
1994,1590,PRIMERO REORGANIZED,Las Animas,district,PK,0,yearbook-1994
1994,1590,PRIMERO REORGANIZED,Las Animas,district,K,6,yearbook-1994
1994,1590,PRIMERO REORGANIZED,Las Animas,district,1,21,yearbook-1994
1994,1590,PRIMERO REORGANIZED,Las Animas,district,2,18,yearbook-1994
1994,1590,PRIMERO REORGANIZED,Las Animas,district,3,12,yearbook-1994
1994,1590,PRIMERO REORGANIZED,Las Animas,district,4,14,yearbook-1994
1994,1590,PRIMERO REORGANIZED,Las Animas,district,5,13,yearbook-1994
1994,1590,PRIMERO REORGANIZED,Las Animas,district,6,19,yearbook-1994
1994,1590,PRIMERO REORGANIZED,Las Animas,district,7,19,yearbook-1994
1994,1590,PRIMERO REORGANIZED,Las Animas,district,8,11,yearbook-1994
1994,1590,PRIMERO REORGANIZED,Las Animas,district,9,15,yearbook-1994
1994,1590,PRIMERO REORGANIZED,Las Animas,district,10,12,yearbook-1994
1994,1590,PRIMERO REORGANIZED,Las Animas,district,11,11,yearbook-1994
1994,1590,PRIMERO REORGANIZED,Las Animas,district,12,9,yearbook-1994
1994,1590,PRIMERO REORGANIZED,Las Animas,district,SPECIAL_EDUCATION,0,yearbook-1994
1994,1600,HOEHNE REORGANIZED,Las Animas,district,PK,0,yearbook-1994
1994,1600,HOEHNE REORGANIZED,Las Animas,district,K,21,yearbook-1994
1994,1600,HOEHNE REORGANIZED,Las Animas,district,1,21,yearbook-1994
1994,1600,HOEHNE REORGANIZED,Las Animas,district,2,21,yearbook-1994
1994,1600,HOEHNE REORGANIZED,Las Animas,district,3,29,yearbook-1994
1994,1600,HOEHNE REORGANIZED,Las Animas,district,4,28,yearbook-1994
1994,1600,HOEHNE REORGANIZED,Las Animas,district,5,26,yearbook-1994
1994,1600,HOEHNE REORGANIZED,Las Animas,district,6,24,yearbook-1994
1994,1600,HOEHNE REORGANIZED,Las Animas,district,7,24,yearbook-1994
1994,1600,HOEHNE REORGANIZED,Las Animas,district,8,31,yearbook-1994
1994,1600,HOEHNE REORGANIZED,Las Animas,district,9,26,yearbook-1994
1994,1600,HOEHNE REORGANIZED,Las Animas,district,10,27,yearbook-1994
1994,1600,HOEHNE REORGANIZED,Las Animas,district,11,31,yearbook-1994
1994,1600,HOEHNE REORGANIZED,Las Animas,district,12,15,yearbook-1994
1994,1600,HOEHNE REORGANIZED,Las Animas,district,SPECIAL_EDUCATION,0,yearbook-1994
1994,1620,AGUILAR REORGANIZED,Las Animas,district,PK,0,yearbook-1994
1994,1620,AGUILAR REORGANIZED,Las Animas,district,K,14,yearbook-1994
1994,1620,AGUILAR REORGANIZED,Las Animas,district,1,13,yearbook-1994
1994,1620,AGUILAR REORGANIZED,Las Animas,district,2,10,yearbook-1994
1994,1620,AGUILAR REORGANIZED,Las Animas,district,3,8,yearbook-1994
1994,1620,AGUILAR REORGANIZED,Las Animas,district,4,8,yearbook-1994
1994,1620,AGUILAR REORGANIZED,Las Animas,district,5,15,yearbook-1994
1994,1620,AGUILAR REORGANIZED,Las Animas,district,6,9,yearbook-1994
1994,1620,AGUILAR REORGANIZED,Las Animas,district,7,20,yearbook-1994
1994,1620,AGUILAR REORGANIZED,Las Animas,district,8,10,yearbook-1994
1994,1620,AGUILAR REORGANIZED,Las Animas,district,9,18,yearbook-1994
1994,1620,AGUILAR REORGANIZED,Las Animas,district,10,16,yearbook-1994
1994,1620,AGUILAR REORGANIZED,Las Animas,district,11,23,yearbook-1994
1994,1620,AGUILAR REORGANIZED,Las Animas,district,12,14,yearbook-1994
1994,1620,AGUILAR REORGANIZED,Las Animas,district,SPECIAL_EDUCATION,0,yearbook-1994
1994,1750,BRANSON REORGANIZED,Las Animas,district,PK,0,yearbook-1994
1994,1750,BRANSON REORGANIZED,Las Animas,district,K,2,yearbook-1994
1994,1750,BRANSON REORGANIZED,Las Animas,district,1,8,yearbook-1994
1994,1750,BRANSON REORGANIZED,Las Animas,district,2,6,yearbook-1994
1994,1750,BRANSON REORGANIZED,Las Animas,district,3,6,yearbook-1994
1994,1750,BRANSON REORGANIZED,Las Animas,district,4,3,yearbook-1994
1994,1750,BRANSON REORGANIZED,Las Animas,district,5,2,yearbook-1994
1994,1750,BRANSON REORGANIZED,Las Animas,district,6,7,yearbook-1994
1994,1750,BRANSON REORGANIZED,Las Animas,district,7,4,yearbook-1994
1994,1750,BRANSON REORGANIZED,Las Animas,district,8,1,yearbook-1994
1994,1750,BRANSON REORGANIZED,Las Animas,district,9,3,yearbook-1994
1994,1750,BRANSON REORGANIZED,Las Animas,district,10,2,yearbook-1994
1994,1750,BRANSON REORGANIZED,Las Animas,district,11,8,yearbook-1994
1994,1750,BRANSON REORGANIZED,Las Animas,district,12,4,yearbook-1994
1994,1750,BRANSON REORGANIZED,Las Animas,district,SPECIAL_EDUCATION,0,yearbook-1994
1994,1760,KIM REORGANIZED,Las Animas,district,PK,14,yearbook-1994
1994,1760,KIM REORGANIZED,Las Animas,district,K,5,yearbook-1994
1994,1760,KIM REORGANIZED,Las Animas,district,1,4,yearbook-1994
1994,1760,KIM REORGANIZED,Las Animas,district,2,4,yearbook-1994
1994,1760,KIM REORGANIZED,Las Animas,district,3,6,yearbook-1994
1994,1760,KIM REORGANIZED,Las Animas,district,4,7,yearbook-1994
1994,1760,KIM REORGANIZED,Las Animas,district,5,5,yearbook-1994
1994,1760,KIM REORGANIZED,Las Animas,district,6,5,yearbook-1994
1994,1760,KIM REORGANIZED,Las Animas,district,7,10,yearbook-1994
1994,1760,KIM REORGANIZED,Las Animas,district,8,6,yearbook-1994
1994,1760,KIM REORGANIZED,Las Animas,district,9,2,yearbook-1994
1994,1760,KIM REORGANIZED,Las Animas,district,10,12,yearbook-1994
1994,1760,KIM REORGANIZED,Las Animas,district,11,3,yearbook-1994
1994,1760,KIM REORGANIZED,Las Animas,district,12,7,yearbook-1994
1994,1760,KIM REORGANIZED,Las Animas,district,SPECIAL_EDUCATION,0,yearbook-1994
1994,1780,GENOA-HUGO,Lincoln,district,PK,14,yearbook-1994
1994,1780,GENOA-HUGO,Lincoln,district,K,15,yearbook-1994
1994,1780,GENOA-HUGO,Lincoln,district,1,14,yearbook-1994
1994,1780,GENOA-HUGO,Lincoln,district,2,21,yearbook-1994
1994,1780,GENOA-HUGO,Lincoln,district,3,15,yearbook-1994
1994,1780,GENOA-HUGO,Lincoln,district,4,24,yearbook-1994
1994,1780,GENOA-HUGO,Lincoln,district,5,15,yearbook-1994
1994,1780,GENOA-HUGO,Lincoln,district,6,16,yearbook-1994
1994,1780,GENOA-HUGO,Lincoln,district,7,27,yearbook-1994
1994,1780,GENOA-HUGO,Lincoln,district,8,26,yearbook-1994
1994,1780,GENOA-HUGO,Lincoln,district,9,14,yearbook-1994
1994,1780,GENOA-HUGO,Lincoln,district,10,25,yearbook-1994
1994,1780,GENOA-HUGO,Lincoln,district,11,15,yearbook-1994
1994,1780,GENOA-HUGO,Lincoln,district,12,15,yearbook-1994
1994,1780,GENOA-HUGO,Lincoln,district,SPECIAL_EDUCATION,0,yearbook-1994
1994,1790,LIMON,Lincoln,district,PK,30,yearbook-1994
1994,1790,LIMON,Lincoln,district,K,44,yearbook-1994
1994,1790,LIMON,Lincoln,district,1,52,yearbook-1994
1994,1790,LIMON,Lincoln,district,2,50,yearbook-1994
1994,1790,LIMON,Lincoln,district,3,44,yearbook-1994
1994,1790,LIMON,Lincoln,district,4,57,yearbook-1994
1994,1790,LIMON,Lincoln,district,5,41,yearbook-1994
1994,1790,LIMON,Lincoln,district,6,50,yearbook-1994
1994,1790,LIMON,Lincoln,district,7,48,yearbook-1994
1994,1790,LIMON,Lincoln,district,8,43,yearbook-1994
1994,1790,LIMON,Lincoln,district,9,48,yearbook-1994
1994,1790,LIMON,Lincoln,district,10,30,yearbook-1994
1994,1790,LIMON,Lincoln,district,11,34,yearbook-1994
1994,1790,LIMON,Lincoln,district,12,30,yearbook-1994
1994,1790,LIMON,Lincoln,district,SPECIAL_EDUCATION,0,yearbook-1994
1994,1810,KARVAL,Lincoln,district,PK,0,yearbook-1994
1994,1810,KARVAL,Lincoln,district,K,8,yearbook-1994
1994,1810,KARVAL,Lincoln,district,1,6,yearbook-1994
1994,1810,KARVAL,Lincoln,district,2,6,yearbook-1994
1994,1810,KARVAL,Lincoln,district,3,4,yearbook-1994
1994,1810,KARVAL,Lincoln,district,4,6,yearbook-1994
1994,1810,KARVAL,Lincoln,district,5,9,yearbook-1994
1994,1810,KARVAL,Lincoln,district,6,6,yearbook-1994
1994,1810,KARVAL,Lincoln,district,7,9,yearbook-1994
1994,1810,KARVAL,Lincoln,district,8,10,yearbook-1994
1994,1810,KARVAL,Lincoln,district,9,3,yearbook-1994
1994,1810,KARVAL,Lincoln,district,10,5,yearbook-1994
1994,1810,KARVAL,Lincoln,district,11,4,yearbook-1994
1994,1810,KARVAL,Lincoln,district,12,7,yearbook-1994
1994,1810,KARVAL,Lincoln,district,SPECIAL_EDUCATION,0,yearbook-1994
1994,1828,VALLEY,Logan,district,PK,3,yearbook-1994
1994,1828,VALLEY,Logan,district,K,171,yearbook-1994
1994,1828,VALLEY,Logan,district,1,214,yearbook-1994
1994,1828,VALLEY,Logan,district,2,201,yearbook-1994
1994,1828,VALLEY,Logan,district,3,209,yearbook-1994
1994,1828,VALLEY,Logan,district,4,228,yearbook-1994
1994,1828,VALLEY,Logan,district,5,222,yearbook-1994
1994,1828,VALLEY,Logan,district,6,211,yearbook-1994
1994,1828,VALLEY,Logan,district,7,253,yearbook-1994
1994,1828,VALLEY,Logan,district,8,242,yearbook-1994
1994,1828,VALLEY,Logan,district,9,234,yearbook-1994
1994,1828,VALLEY,Logan,district,10,187,yearbook-1994
1994,1828,VALLEY,Logan,district,11,195,yearbook-1994
1994,1828,VALLEY,Logan,district,12,194,yearbook-1994
1994,1828,VALLEY,Logan,district,SPECIAL_EDUCATION,0,yearbook-1994
1994,1850,FRENCHMAN,Logan,district,PK,0,yearbook-1994
1994,1850,FRENCHMAN,Logan,district,K,11,yearbook-1994
1994,1850,FRENCHMAN,Logan,district,1,10,yearbook-1994
1994,1850,FRENCHMAN,Logan,district,2,11,yearbook-1994
1994,1850,FRENCHMAN,Logan,district,3,16,yearbook-1994
1994,1850,FRENCHMAN,Logan,district,4,13,yearbook-1994
1994,1850,FRENCHMAN,Logan,district,5,27,yearbook-1994
1994,1850,FRENCHMAN,Logan,district,6,13,yearbook-1994
1994,1850,FRENCHMAN,Logan,district,7,11,yearbook-1994
1994,1850,FRENCHMAN,Logan,district,8,19,yearbook-1994
1994,1850,FRENCHMAN,Logan,district,9,17,yearbook-1994
1994,1850,FRENCHMAN,Logan,district,10,10,yearbook-1994
1994,1850,FRENCHMAN,Logan,district,11,13,yearbook-1994
1994,1850,FRENCHMAN,Logan,district,12,14,yearbook-1994
1994,1850,FRENCHMAN,Logan,district,SPECIAL_EDUCATION,0,yearbook-1994
1994,1860,BUFFALO,Logan,district,PK,8,yearbook-1994
1994,1860,BUFFALO,Logan,district,K,18,yearbook-1994
1994,1860,BUFFALO,Logan,district,1,21,yearbook-1994
1994,1860,BUFFALO,Logan,district,2,19,yearbook-1994
1994,1860,BUFFALO,Logan,district,3,15,yearbook-1994
1994,1860,BUFFALO,Logan,district,4,22,yearbook-1994
1994,1860,BUFFALO,Logan,district,5,24,yearbook-1994
1994,1860,BUFFALO,Logan,district,6,25,yearbook-1994
1994,1860,BUFFALO,Logan,district,7,27,yearbook-1994
1994,1860,BUFFALO,Logan,district,8,20,yearbook-1994
1994,1860,BUFFALO,Logan,district,9,20,yearbook-1994
1994,1860,BUFFALO,Logan,district,10,23,yearbook-1994
1994,1860,BUFFALO,Logan,district,11,20,yearbook-1994
1994,1860,BUFFALO,Logan,district,12,16,yearbook-1994
1994,1860,BUFFALO,Logan,district,SPECIAL_EDUCATION,0,yearbook-1994
1994,1870,PLATEAU,Logan,district,PK,0,yearbook-1994
1994,1870,PLATEAU,Logan,district,K,7,yearbook-1994
1994,1870,PLATEAU,Logan,district,1,9,yearbook-1994
1994,1870,PLATEAU,Logan,district,2,15,yearbook-1994
1994,1870,PLATEAU,Logan,district,3,7,yearbook-1994
1994,1870,PLATEAU,Logan,district,4,9,yearbook-1994
1994,1870,PLATEAU,Logan,district,5,9,yearbook-1994
1994,1870,PLATEAU,Logan,district,6,13,yearbook-1994
1994,1870,PLATEAU,Logan,district,7,10,yearbook-1994
1994,1870,PLATEAU,Logan,district,8,19,yearbook-1994
1994,1870,PLATEAU,Logan,district,9,11,yearbook-1994
1994,1870,PLATEAU,Logan,district,10,14,yearbook-1994
1994,1870,PLATEAU,Logan,district,11,12,yearbook-1994
1994,1870,PLATEAU,Logan,district,12,10,yearbook-1994
1994,1870,PLATEAU,Logan,district,SPECIAL_EDUCATION,0,yearbook-1994
1994,1980,DE BEQUE,Mesa,district,PK,8,yearbook-1994
1994,1980,DE BEQUE,Mesa,district,K,8,yearbook-1994
1994,1980,DE BEQUE,Mesa,district,1,6,yearbook-1994
1994,1980,DE BEQUE,Mesa,district,2,15,yearbook-1994
1994,1980,DE BEQUE,Mesa,district,3,14,yearbook-1994
1994,1980,DE BEQUE,Mesa,district,4,12,yearbook-1994
1994,1980,DE BEQUE,Mesa,district,5,8,yearbook-1994
1994,1980,DE BEQUE,Mesa,district,6,15,yearbook-1994
1994,1980,DE BEQUE,Mesa,district,7,12,yearbook-1994
1994,1980,DE BEQUE,Mesa,district,8,16,yearbook-1994
1994,1980,DE BEQUE,Mesa,district,9,13,yearbook-1994
1994,1980,DE BEQUE,Mesa,district,10,11,yearbook-1994
1994,1980,DE BEQUE,Mesa,district,11,13,yearbook-1994
1994,1980,DE BEQUE,Mesa,district,12,6,yearbook-1994
1994,1980,DE BEQUE,Mesa,district,SPECIAL_EDUCATION,0,yearbook-1994
1994,1990,PLATEAU VALLEY,Mesa,district,PK,5,yearbook-1994
1994,1990,PLATEAU VALLEY,Mesa,district,K,25,yearbook-1994
1994,1990,PLATEAU VALLEY,Mesa,district,1,27,yearbook-1994
1994,1990,PLATEAU VALLEY,Mesa,district,2,28,yearbook-1994
1994,1990,PLATEAU VALLEY,Mesa,district,3,24,yearbook-1994
1994,1990,PLATEAU VALLEY,Mesa,district,4,27,yearbook-1994
1994,1990,PLATEAU VALLEY,Mesa,district,5,26,yearbook-1994
1994,1990,PLATEAU VALLEY,Mesa,district,6,28,yearbook-1994
1994,1990,PLATEAU VALLEY,Mesa,district,7,35,yearbook-1994
1994,1990,PLATEAU VALLEY,Mesa,district,8,36,yearbook-1994
1994,1990,PLATEAU VALLEY,Mesa,district,9,31,yearbook-1994
1994,1990,PLATEAU VALLEY,Mesa,district,10,38,yearbook-1994
1994,1990,PLATEAU VALLEY,Mesa,district,11,30,yearbook-1994
1994,1990,PLATEAU VALLEY,Mesa,district,12,27,yearbook-1994
1994,1990,PLATEAU VALLEY,Mesa,district,SPECIAL_EDUCATION,0,yearbook-1994
1994,2000,MESA COUNTY VALLEY,Mesa,district,PK,239,yearbook-1994
1994,2000,MESA COUNTY VALLEY,Mesa,district,K,1294,yearbook-1994
1994,2000,MESA COUNTY VALLEY,Mesa,district,1,1379,yearbook-1994
1994,2000,MESA COUNTY VALLEY,Mesa,district,2,1319,yearbook-1994
1994,2000,MESA COUNTY VALLEY,Mesa,district,3,1496,yearbook-1994
1994,2000,MESA COUNTY VALLEY,Mesa,district,4,1395,yearbook-1994
1994,2000,MESA COUNTY VALLEY,Mesa,district,5,1476,yearbook-1994
1994,2000,MESA COUNTY VALLEY,Mesa,district,6,1462,yearbook-1994
1994,2000,MESA COUNTY VALLEY,Mesa,district,7,1491,yearbook-1994
1994,2000,MESA COUNTY VALLEY,Mesa,district,8,1413,yearbook-1994
1994,2000,MESA COUNTY VALLEY,Mesa,district,9,1548,yearbook-1994
1994,2000,MESA COUNTY VALLEY,Mesa,district,10,1463,yearbook-1994
1994,2000,MESA COUNTY VALLEY,Mesa,district,11,1326,yearbook-1994
1994,2000,MESA COUNTY VALLEY,Mesa,district,12,1080,yearbook-1994
1994,2000,MESA COUNTY VALLEY,Mesa,district,SPECIAL_EDUCATION,0,yearbook-1994
1994,2010,CREEDE CONSOLIDATED,Mineral,district,PK,10,yearbook-1994
1994,2010,CREEDE CONSOLIDATED,Mineral,district,K,8,yearbook-1994
1994,2010,CREEDE CONSOLIDATED,Mineral,district,1,10,yearbook-1994
1994,2010,CREEDE CONSOLIDATED,Mineral,district,2,15,yearbook-1994
1994,2010,CREEDE CONSOLIDATED,Mineral,district,3,11,yearbook-1994
1994,2010,CREEDE CONSOLIDATED,Mineral,district,4,10,yearbook-1994
1994,2010,CREEDE CONSOLIDATED,Mineral,district,5,7,yearbook-1994
1994,2010,CREEDE CONSOLIDATED,Mineral,district,6,9,yearbook-1994
1994,2010,CREEDE CONSOLIDATED,Mineral,district,7,7,yearbook-1994
1994,2010,CREEDE CONSOLIDATED,Mineral,district,8,5,yearbook-1994
1994,2010,CREEDE CONSOLIDATED,Mineral,district,9,6,yearbook-1994
1994,2010,CREEDE CONSOLIDATED,Mineral,district,10,6,yearbook-1994
1994,2010,CREEDE CONSOLIDATED,Mineral,district,11,5,yearbook-1994
1994,2010,CREEDE CONSOLIDATED,Mineral,district,12,7,yearbook-1994
1994,2010,CREEDE CONSOLIDATED,Mineral,district,SPECIAL_EDUCATION,0,yearbook-1994
1994,,MOFFAT COUNTY,Moffat,district,PK,76,yearbook-1994
1994,,MOFFAT COUNTY,Moffat,district,K,196,yearbook-1994
1994,,MOFFAT COUNTY,Moffat,district,1,194,yearbook-1994
1994,,MOFFAT COUNTY,Moffat,district,2,197,yearbook-1994
1994,,MOFFAT COUNTY,Moffat,district,3,216,yearbook-1994
1994,,MOFFAT COUNTY,Moffat,district,4,231,yearbook-1994
1994,,MOFFAT COUNTY,Moffat,district,5,238,yearbook-1994
1994,,MOFFAT COUNTY,Moffat,district,6,226,yearbook-1994
1994,,MOFFAT COUNTY,Moffat,district,7,238,yearbook-1994
1994,,MOFFAT COUNTY,Moffat,district,8,211,yearbook-1994
1994,,MOFFAT COUNTY,Moffat,district,9,247,yearbook-1994
1994,,MOFFAT COUNTY,Moffat,district,10,218,yearbook-1994
1994,,MOFFAT COUNTY,Moffat,district,11,180,yearbook-1994
1994,,MOFFAT COUNTY,Moffat,district,12,179,yearbook-1994
1994,,MOFFAT COUNTY,Moffat,district,SPECIAL_EDUCATION,0,yearbook-1994
1994,2035,MONTEZUMA-CORTEZ,Montezuma,district,PK,60,yearbook-1994
1994,2035,MONTEZUMA-CORTEZ,Montezuma,district,K,272,yearbook-1994
1994,2035,MONTEZUMA-CORTEZ,Montezuma,district,1,299,yearbook-1994
1994,2035,MONTEZUMA-CORTEZ,Montezuma,district,2,248,yearbook-1994
1994,2035,MONTEZUMA-CORTEZ,Montezuma,district,3,262,yearbook-1994
1994,2035,MONTEZUMA-CORTEZ,Montezuma,district,4,275,yearbook-1994
1994,2035,MONTEZUMA-CORTEZ,Montezuma,district,5,223,yearbook-1994
1994,2035,MONTEZUMA-CORTEZ,Montezuma,district,6,296,yearbook-1994
1994,2035,MONTEZUMA-CORTEZ,Montezuma,district,7,272,yearbook-1994
1994,2035,MONTEZUMA-CORTEZ,Montezuma,district,8,284,yearbook-1994
1994,2035,MONTEZUMA-CORTEZ,Montezuma,district,9,265,yearbook-1994
1994,2035,MONTEZUMA-CORTEZ,Montezuma,district,10,241,yearbook-1994
1994,2035,MONTEZUMA-CORTEZ,Montezuma,district,11,213,yearbook-1994
1994,2035,MONTEZUMA-CORTEZ,Montezuma,district,12,182,yearbook-1994
1994,2035,MONTEZUMA-CORTEZ,Montezuma,district,SPECIAL_EDUCATION,0,yearbook-1994
1994,,DOLOROS,Montezuma,district,PK,12,yearbook-1994
1994,,DOLOROS,Montezuma,district,K,48,yearbook-1994
1994,,DOLOROS,Montezuma,district,1,41,yearbook-1994
1994,,DOLOROS,Montezuma,district,2,59,yearbook-1994
1994,,DOLOROS,Montezuma,district,3,51,yearbook-1994
1994,,DOLOROS,Montezuma,district,4,52,yearbook-1994
1994,,DOLOROS,Montezuma,district,5,47,yearbook-1994
1994,,DOLOROS,Montezuma,district,6,50,yearbook-1994
1994,,DOLOROS,Montezuma,district,7,47,yearbook-1994
1994,,DOLOROS,Montezuma,district,8,41,yearbook-1994
1994,,DOLOROS,Montezuma,district,9,45,yearbook-1994
1994,,DOLOROS,Montezuma,district,10,65,yearbook-1994
1994,,DOLOROS,Montezuma,district,11,51,yearbook-1994
1994,,DOLOROS,Montezuma,district,12,37,yearbook-1994
1994,,DOLOROS,Montezuma,district,SPECIAL_EDUCATION,0,yearbook-1994
