year,district_code,district_name,county,countyfips,unit_type,teacher_fte,teacher_fte_basis,teacher_fte_published,teacher_fte_school_sum,schools,schools_basis,schools_published,schools_open,enrollment,enrollment_panel,enrollment_ccd,pop_5_17,pop_0_4,datatype
2023,2020,Moffat County RE: No 1,Moffat,081,district,132.0,published,132.0,132.0,7.0,school_panel,,7.0,1916.0,1916.0,1915.0,2586.0,742.0,Estimate
2024,2020,Moffat County RE: No 1,Moffat,081,district,134.9,published,134.9,134.9,7.0,school_panel,,7.0,1821.0,1821.0,1821.0,2525.0,714.0,Estimate
1990,2035,MONTEZUMA-CORTEZ RE-1,Montezuma,083,district,185.6,published,185.6,,11.0,school_panel,11.0,11.0,3257.0,,3257.0,4264.0,1592.0,Estimate
1991,2035,MONTEZUMA-CORTEZ RE-1,Montezuma,083,district,192.5,published,192.5,,11.0,school_panel,11.0,11.0,3254.0,,3254.0,4301.0,1587.0,Estimate
1992,2035,MONTEZUMA-CORTEZ RE-1,Montezuma,083,district,191.2,published,191.2,,12.0,school_panel,11.0,12.0,3271.0,,3271.0,4388.0,1603.0,Estimate
1993,2035,MONTEZUMA-CORTEZ RE-1,Montezuma,083,district,190.7,published,190.7,,12.0,school_panel,11.0,12.0,3408.0,,3408.0,4565.0,1648.0,Estimate
1994,2035,MONTEZUMA-CORTEZ RE-1,Montezuma,083,district,199.7,published,199.7,,13.0,school_panel,11.0,13.0,3392.0,,3392.0,4684.0,1678.0,Estimate
1995,2035,MONTEZUMA-CORTEZ RE-1,Montezuma,083,district,198.9,published,198.9,,12.0,school_panel,11.0,12.0,3492.0,,3492.0,4802.0,1702.0,Estimate
1996,2035,MONTEZUMA-CORTEZ RE-1,Montezuma,083,district,200.5,published,200.5,,12.0,school_panel,11.0,12.0,3541.0,,3541.0,4858.0,1701.0,Estimate
1997,2035,MONTEZUMA-CORTEZ RE-1,Montezuma,083,district,201.1,published,201.1,,12.0,school_panel,11.0,12.0,3436.0,,3436.0,4874.0,1689.0,Estimate
1998,2035,MONTEZUMA-CORTEZ RE-1,Montezuma,083,district,212.8,published,212.8,,12.0,school_panel,12.0,12.0,3513.0,,3513.0,4854.0,1661.0,Estimate
1999,2035,MONTEZUMA-CORTEZ RE-1,Montezuma,083,district,,,,,13.0,school_panel,13.0,13.0,3474.0,,3474.0,4886.0,1652.0,Estimate
2000,2035,MONTEZUMA-CORTEZ RE-1,Montezuma,083,district,223.7685,school_sum,,223.7685,13.0,school_panel,,13.0,,,3448.0,4903.0,1636.0,Estimate
2001,2035,MONTEZUMA-CORTEZ RE-1,Montezuma,083,district,222.4405,school_sum,,222.4405,13.0,school_panel,,13.0,3194.0,3194.0,3350.0,4805.0,1613.0,Estimate
2002,2035,MONTEZUMA-CORTEZ RE-1,Montezuma,083,district,216.5676,school_sum,,216.5676,13.0,school_panel,,13.0,3221.0,3221.0,3380.0,4789.0,1619.0,Estimate
2003,2035,MONTEZUMA-CORTEZ RE-1,Montezuma,083,district,211.0081,school_sum,,211.0081,13.0,school_panel,,13.0,3346.0,3346.0,3346.0,4686.0,1651.0,Estimate
2004,2035,MONTEZUMA-CORTEZ RE-1,Montezuma,083,district,205.4531,school_sum,,205.4531,13.0,school_panel,,13.0,3363.0,3363.0,3363.0,4676.0,1626.0,Estimate
2005,2035,MONTEZUMA-CORTEZ RE-1,Montezuma,083,district,212.1729,school_sum,,212.1729,13.0,school_panel,,13.0,3253.0,3253.0,3253.0,4619.0,1591.0,Estimate
2006,2035,MONTEZUMA-CORTEZ RE-1,Montezuma,083,district,212.435,school_sum,,212.435,13.0,school_panel,,13.0,3067.0,3067.0,3067.0,4581.0,1607.0,Estimate
2007,2035,MONTEZUMA-CORTEZ RE-1,Montezuma,083,district,188.3168,school_sum,,188.3168,11.0,school_panel,,11.0,3028.0,3028.0,3028.0,4514.0,1603.0,Estimate
2008,2035,MONTEZUMA-CORTEZ RE-1,Montezuma,083,district,198.3713,school_sum,,198.3713,11.0,school_panel,,11.0,3085.0,3085.0,3085.0,4400.0,1592.0,Estimate
2009,2035,MONTEZUMA-CORTEZ RE-1,Montezuma,083,district,194.8718,school_sum,,194.8718,10.0,school_panel,,10.0,2946.0,2946.0,2946.0,4377.0,1601.0,Estimate
2010,2035,MONTEZUMA-CORTEZ RE-1,Montezuma,083,district,184.691,published,184.691,182.628,10.0,school_panel,,10.0,2929.0,2929.0,2929.0,4349.0,1614.0,Estimate
2011,2035,MONTEZUMA-CORTEZ RE-1,Montezuma,083,district,174.13,school_sum,,174.13,10.0,school_panel,,10.0,2830.0,2830.0,2830.0,4275.0,1613.0,Estimate
2012,2035,MONTEZUMA-CORTEZ RE-1,Montezuma,083,district,167.14,school_sum,,167.14,10.0,school_panel,,10.0,2753.0,2753.0,2753.0,4286.0,1549.0,Estimate
2013,2035,MONTEZUMA-CORTEZ RE-1,Montezuma,083,district,165.92,school_sum,,165.92,10.0,school_panel,,10.0,2837.0,2837.0,2837.0,4279.0,1527.0,Estimate
2014,2035,MONTEZUMA-CORTEZ RE-1,Montezuma,083,district,167.632,school_sum,,167.632,11.0,school_panel,,11.0,2787.0,2787.0,2787.0,4266.0,1531.0,Estimate
2015,2035,MONTEZUMA-CORTEZ RE-1,Montezuma,083,district,163.06,school_sum,,163.06,11.0,school_panel,,11.0,2782.0,2782.0,2782.0,4247.0,1543.0,Estimate
2016,2035,MONTEZUMA-CORTEZ RE-1,Montezuma,083,district,169.0,published,169.0,169.01,11.0,school_panel,,11.0,2822.0,2822.0,2822.0,4211.0,1532.0,Estimate
2017,2035,,Montezuma,083,,,,,,11.0,school_panel,,11.0,2784.0,2784.0,2784.0,4198.0,1493.0,Estimate
2018,2035,MONTEZUMA-CORTEZ RE-1,Montezuma,083,district,172.86,published,172.86,172.88,11.0,school_panel,,11.0,2778.0,2778.0,2778.0,4158.0,1483.0,Estimate
2019,2035,Montezuma-Cortez RE-1,Montezuma,083,district,178.4,school_sum,,178.4,11.0,school_panel,,11.0,2779.0,2779.0,2779.0,4153.0,1404.0,Estimate
2020,2035,,Montezuma,083,,,,,,11.0,school_panel,,11.0,2607.0,2607.0,2607.0,4106.0,1358.0,Estimate
2021,2035,,Montezuma,083,,,,,,11.0,school_panel,,11.0,2618.0,2618.0,2607.0,4124.0,1331.0,Estimate
2022,2035,Montezuma-Cortez RE-1,Montezuma,083,district,147.0,published,147.0,146.9,10.0,school_panel,,10.0,2461.0,2461.0,2449.0,4129.0,1321.0,Estimate
2023,2035,Montezuma-Cortez RE-1,Montezuma,083,district,164.29999999999998,published,164.29999999999998,164.3,10.0,school_panel,,10.0,2430.0,2517.0,2505.0,4154.0,1267.0,Estimate
2024,2035,Montezuma-Cortez RE-1,Montezuma,083,district,150.2,published,150.2,150.3,10.0,school_panel,,10.0,2386.0,2386.0,2380.0,4160.0,1252.0,Estimate
1990,2055,,Montezuma,083,,,,,,3.0,school_panel,,3.0,,,589.0,4264.0,1592.0,Estimate
1991,2055,DOLORES RE-4A,Montezuma,083,district,37.0,published,37.0,,3.0,school_panel,3.0,3.0,601.0,,601.0,4301.0,1587.0,Estimate
1992,2055,DOLORES RE-4A,Montezuma,083,district,36.5,published,36.5,,4.0,school_panel,3.0,4.0,629.0,,629.0,4388.0,1603.0,Estimate
1993,2055,DOLORES RE-4A,Montezuma,083,district,41.3,published,41.3,,4.0,school_panel,3.0,4.0,642.0,,642.0,4565.0,1648.0,Estimate
1994,2055,DOLORES RE-4A,Montezuma,083,district,40.5,published,40.5,,4.0,school_panel,3.0,4.0,646.0,,646.0,4684.0,1678.0,Estimate
1995,2055,DOLORES RE-4A,Montezuma,083,district,38.8,published,38.8,,4.0,school_panel,3.0,4.0,678.0,,678.0,4802.0,1702.0,Estimate
1996,2055,DOLORES RE-4A,Montezuma,083,district,41.8,published,41.8,,4.0,school_panel,3.0,4.0,678.0,,678.0,4858.0,1701.0,Estimate
1997,2055,DOLORES RE-4A,Montezuma,083,district,42.3,published,42.3,,4.0,school_panel,3.0,4.0,672.0,,672.0,4874.0,1689.0,Estimate
1998,2055,DOLORES RE-4A,Montezuma,083,district,46.1,published,46.1,,4.0,school_panel,4.0,4.0,638.0,,638.0,4854.0,1661.0,Estimate
1999,2055,DOLORES RE-4A,Montezuma,083,district,,,,,4.0,school_panel,4.0,4.0,656.0,,656.0,4886.0,1652.0,Estimate
2000,2055,DOLORES RE-4A,Montezuma,083,district,48.0001,school_sum,,48.0001,4.0,school_panel,,4.0,,,693.0,4903.0,1636.0,Estimate
2001,2055,DOLORES RE-4A,Montezuma,083,district,47.6138,school_sum,,47.6138,4.0,school_panel,,4.0,711.0,711.0,711.0,4805.0,1613.0,Estimate
2002,2055,DOLORES RE-4A,Montezuma,083,district,50.3075,school_sum,,50.3075,4.0,school_panel,,4.0,797.0,797.0,797.0,4789.0,1619.0,Estimate
2003,2055,DOLORES RE-4A,Montezuma,083,district,54.1194,school_sum,,54.1194,4.0,school_panel,,4.0,781.0,781.0,781.0,4686.0,1651.0,Estimate
2004,2055,DOLORES RE-4A,Montezuma,083,district,50.8069,school_sum,,50.8069,4.0,school_panel,,4.0,742.0,742.0,742.0,4676.0,1626.0,Estimate
2005,2055,DOLORES RE-4A,Montezuma,083,district,52.8792,school_sum,,52.8792,4.0,school_panel,,4.0,765.0,765.0,765.0,4619.0,1591.0,Estimate
2006,2055,DOLORES RE-4A,Montezuma,083,district,55.9772,school_sum,,55.9772,4.0,school_panel,,4.0,756.0,756.0,756.0,4581.0,1607.0,Estimate
2007,2055,DOLORES RE-4A,Montezuma,083,district,52.4489,school_sum,,52.4489,4.0,school_panel,,4.0,734.0,734.0,734.0,4514.0,1603.0,Estimate
2008,2055,DOLORES RE-4A,Montezuma,083,district,50.3614,school_sum,,50.3614,4.0,school_panel,,4.0,735.0,735.0,735.0,4400.0,1592.0,Estimate
2009,2055,DOLORES RE-4A,Montezuma,083,district,51.7288,school_sum,,51.7288,4.0,school_panel,,4.0,710.0,710.0,710.0,4377.0,1601.0,Estimate
2010,2055,DOLORES RE-4A,Montezuma,083,district,50.989,published,50.989,50.99,4.0,school_panel,,4.0,689.0,689.0,689.0,4349.0,1614.0,Estimate
2011,2055,DOLORES RE-4A,Montezuma,083,district,47.6,school_sum,,47.6,4.0,school_panel,,4.0,722.0,722.0,722.0,4275.0,1613.0,Estimate
2012,2055,DOLORES RE-4A,Montezuma,083,district,50.0,school_sum,,50.0,4.0,school_panel,,4.0,784.0,784.0,784.0,4286.0,1549.0,Estimate
2013,2055,DOLORES RE-4A,Montezuma,083,district,49.21,school_sum,,49.21,4.0,school_panel,,4.0,775.0,775.0,775.0,4279.0,1527.0,Estimate
2014,2055,DOLORES RE-4A,Montezuma,083,district,52.3711,school_sum,,52.3711,4.0,school_panel,,4.0,796.0,796.0,796.0,4266.0,1531.0,Estimate
2015,2055,DOLORES RE-4A,Montezuma,083,district,53.61,school_sum,,53.61,4.0,school_panel,,4.0,790.0,790.0,790.0,4247.0,1543.0,Estimate
2016,2055,DOLORES RE-4A,Montezuma,083,district,52.38,published,52.38,52.39,4.0,school_panel,,4.0,733.0,733.0,733.0,4211.0,1532.0,Estimate
2017,2055,,Montezuma,083,,,,,,4.0,school_panel,,4.0,749.0,749.0,749.0,4198.0,1493.0,Estimate
2018,2055,DOLORES RE-4A,Montezuma,083,district,54.37,published,54.37,54.34,3.0,school_panel,,3.0,718.0,718.0,718.0,4158.0,1483.0,Estimate
2019,2055,Dolores RE-4A,Montezuma,083,district,52.1,school_sum,,52.1,3.0,school_panel,,3.0,692.0,692.0,692.0,4153.0,1404.0,Estimate
2020,2055,,Montezuma,083,,,,,,3.0,school_panel,,3.0,669.0,669.0,669.0,4106.0,1358.0,Estimate
2021,2055,,Montezuma,083,,,,,,4.0,school_panel,,4.0,726.0,726.0,726.0,4124.0,1331.0,Estimate
2022,2055,Dolores RE-4A,Montezuma,083,district,49.5,published,49.5,49.5,4.0,school_panel,,4.0,683.0,683.0,683.0,4129.0,1321.0,Estimate
2023,2055,Dolores RE-4A,Montezuma,083,district,50.0,published,50.0,50.0,4.0,school_panel,,4.0,680.0,680.0,680.0,4154.0,1267.0,Estimate
2024,2055,Dolores RE-4A,Montezuma,083,district,52.8,published,52.8,52.8,4.0,school_panel,,4.0,668.0,668.0,668.0,4160.0,1252.0,Estimate
1990,2070,MANCOS RE-6,Montezuma,083,district,33.0,published,33.0,,3.0,school_panel,3.0,3.0,442.0,,442.0,4264.0,1592.0,Estimate
1991,2070,MANCOS RE-6,Montezuma,083,district,35.0,published,35.0,,3.0,school_panel,3.0,3.0,487.0,,487.0,4301.0,1587.0,Estimate
1992,2070,MANCOS RE-6,Montezuma,083,district,36.0,published,36.0,,3.0,school_panel,3.0,3.0,534.0,,534.0,4388.0,1603.0,Estimate
1993,2070,MANCOS RE-6,Montezuma,083,district,33.7,published,33.7,,3.0,school_panel,3.0,3.0,535.0,,535.0,4565.0,1648.0,Estimate
1994,2070,MANCOS RE-6,Montezuma,083,district,35.1,published,35.1,,3.0,school_panel,3.0,3.0,576.0,,576.0,4684.0,1678.0,Estimate
1995,2070,MANCOS RE-6,Montezuma,083,district,37.0,published,37.0,,3.0,school_panel,3.0,3.0,563.0,,563.0,4802.0,1702.0,Estimate
1996,2070,MANCOS RE-6,Montezuma,083,district,37.5,published,37.5,,3.0,school_panel,3.0,3.0,544.0,,544.0,4858.0,1701.0,Estimate
1997,2070,MANCOS RE-6,Montezuma,083,district,36.5,published,36.5,,3.0,school_panel,3.0,3.0,524.0,,524.0,4874.0,1689.0,Estimate
1998,2070,MANCOS RE-6,Montezuma,083,district,37.3,published,37.3,,3.0,school_panel,3.0,3.0,551.0,,551.0,4854.0,1661.0,Estimate
1999,2070,MANCOS RE-6,Montezuma,083,district,,,,,3.0,school_panel,3.0,3.0,507.0,,507.0,4886.0,1652.0,Estimate
2000,2070,MANCOS RE-6,Montezuma,083,district,35.5,school_sum,,35.5,3.0,school_panel,,3.0,,,480.0,4903.0,1636.0,Estimate
2001,2070,MANCOS RE-6,Montezuma,083,district,36.0,school_sum,,36.0,3.0,school_panel,,3.0,473.0,473.0,473.0,4805.0,1613.0,Estimate
2002,2070,MANCOS RE-6,Montezuma,083,district,35.25,school_sum,,35.25,3.0,school_panel,,3.0,461.0,461.0,461.0,4789.0,1619.0,Estimate
2003,2070,MANCOS RE-6,Montezuma,083,district,31.5002,school_sum,,31.5002,3.0,school_panel,,3.0,417.0,417.0,417.0,4686.0,1651.0,Estimate
2004,2070,MANCOS RE-6,Montezuma,083,district,35.5002,school_sum,,35.5002,3.0,school_panel,,3.0,430.0,430.0,430.0,4676.0,1626.0,Estimate
2005,2070,MANCOS RE-6,Montezuma,083,district,36.25,school_sum,,36.25,3.0,school_panel,,3.0,414.0,414.0,414.0,4619.0,1591.0,Estimate
2006,2070,MANCOS RE-6,Montezuma,083,district,34.6162,school_sum,,34.6162,3.0,school_panel,,3.0,422.0,422.0,422.0,4581.0,1607.0,Estimate
2007,2070,MANCOS RE-6,Montezuma,083,district,30.0279,school_sum,,30.0279,3.0,school_panel,,3.0,404.0,404.0,404.0,4514.0,1603.0,Estimate
2008,2070,MANCOS RE-6,Montezuma,083,district,29.6357,school_sum,,29.6357,3.0,school_panel,,3.0,368.0,368.0,368.0,4400.0,1592.0,Estimate
2009,2070,MANCOS RE-6,Montezuma,083,district,30.483,school_sum,,30.483,3.0,school_panel,,3.0,373.0,373.0,373.0,4377.0,1601.0,Estimate
2010,2070,MANCOS RE-6,Montezuma,083,district,31.278,published,31.278,31.278,3.0,school_panel,,3.0,369.0,369.0,369.0,4349.0,1614.0,Estimate
2011,2070,MANCOS RE-6,Montezuma,083,district,29.79,school_sum,,29.79,3.0,school_panel,,3.0,374.0,374.0,374.0,4275.0,1613.0,Estimate
2012,2070,MANCOS RE-6,Montezuma,083,district,27.53,school_sum,,27.53,4.0,school_panel,,4.0,396.0,396.0,396.0,4286.0,1549.0,Estimate
2013,2070,MANCOS RE-6,Montezuma,083,district,30.45,school_sum,,30.45,4.0,school_panel,,4.0,416.0,416.0,416.0,4279.0,1527.0,Estimate
2014,2070,MANCOS RE-6,Montezuma,083,district,35.0227,school_sum,,35.0227,4.0,school_panel,,4.0,455.0,455.0,455.0,4266.0,1531.0,Estimate
2015,2070,MANCOS RE-6,Montezuma,083,district,36.44,school_sum,,36.44,4.0,school_panel,,4.0,496.0,496.0,496.0,4247.0,1543.0,Estimate
2016,2070,MANCOS RE-6,Montezuma,083,district,32.55,published,32.55,32.54,4.0,school_panel,,4.0,501.0,501.0,501.0,4211.0,1532.0,Estimate
2017,2070,,Montezuma,083,,,,,,4.0,school_panel,,4.0,500.0,500.0,500.0,4198.0,1493.0,Estimate
2018,2070,MANCOS RE-6,Montezuma,083,district,35.51,published,35.51,35.51,4.0,school_panel,,4.0,497.0,497.0,497.0,4158.0,1483.0,Estimate
