countyfips,county,year,datatype,pop_5_17,pop_0_4
063,Kit Carson,2012,Estimate,1285,502
063,Kit Carson,2013,Estimate,1311,482
063,Kit Carson,2014,Estimate,1268,456
063,Kit Carson,2015,Estimate,1292,473
063,Kit Carson,2016,Estimate,1290,459
063,Kit Carson,2017,Estimate,1347,478
063,Kit Carson,2018,Estimate,1336,471
063,Kit Carson,2019,Estimate,1319,468
063,Kit Carson,2020,Estimate,1342,442
063,Kit Carson,2021,Estimate,1353,433
063,Kit Carson,2022,Estimate,1369,458
063,Kit Carson,2023,Estimate,1366,462
063,Kit Carson,2024,Estimate,1370,447
063,Kit Carson,2025,Forecast,1359,418
063,Kit Carson,2026,Forecast,1341,401
063,Kit Carson,2027,Forecast,1353,362
063,Kit Carson,2028,Forecast,1329,348
063,Kit Carson,2029,Forecast,1304,335
063,Kit Carson,2030,Forecast,1271,337
063,Kit Carson,2031,Forecast,1257,342
063,Kit Carson,2032,Forecast,1245,346
063,Kit Carson,2033,Forecast,1195,350
063,Kit Carson,2034,Forecast,1168,357
063,Kit Carson,2035,Forecast,1148,363
063,Kit Carson,2036,Forecast,1137,369
063,Kit Carson,2037,Forecast,1109,374
063,Kit Carson,2038,Forecast,1083,379
063,Kit Carson,2039,Forecast,1073,385
063,Kit Carson,2040,Forecast,1040,386
063,Kit Carson,2041,Forecast,1034,389
063,Kit Carson,2042,Forecast,1032,390
063,Kit Carson,2043,Forecast,1040,390
063,Kit Carson,2044,Forecast,1052,390
063,Kit Carson,2045,Forecast,1063,388
063,Kit Carson,2046,Forecast,1075,386
063,Kit Carson,2047,Forecast,1085,383
063,Kit Carson,2048,Forecast,1095,379
063,Kit Carson,2049,Forecast,1105,377
063,Kit Carson,2050,Forecast,1111,373
063,Kit Carson,2051,Forecast,1117,368
063,Kit Carson,2052,Forecast,1121,365
063,Kit Carson,2053,Forecast,1122,360
063,Kit Carson,2054,Forecast,1123,355
063,Kit Carson,2055,Forecast,1120,350
063,Kit Carson,2056,Forecast,1117,345
063,Kit Carson,2057,Forecast,1113,341
063,Kit Carson,2058,Forecast,1106,336
063,Kit Carson,2059,Forecast,1096,333
063,Kit Carson,2060,Forecast,1088,329
065,Lake,1990,Estimate,1174,510
065,Lake,1991,Estimate,1196,515
065,Lake,1992,Estimate,1207,518
065,Lake,1993,Estimate,1214,520
065,Lake,1994,Estimate,1234,524
065,Lake,1995,Estimate,1377,583
065,Lake,1996,Estimate,1452,611
065,Lake,1997,Estimate,1506,631
065,Lake,1998,Estimate,1499,623
065,Lake,1999,Estimate,1493,617
065,Lake,2000,Estimate,1510,622
065,Lake,2001,Estimate,1462,633
065,Lake,2002,Estimate,1445,607
065,Lake,2003,Estimate,1369,610
065,Lake,2004,Estimate,1329,607
065,Lake,2005,Estimate,1308,575
065,Lake,2006,Estimate,1298,552
065,Lake,2007,Estimate,1298,541
065,Lake,2008,Estimate,1269,536
065,Lake,2009,Estimate,1241,534
065,Lake,2010,Estimate,1254,550
065,Lake,2011,Estimate,1234,548
065,Lake,2012,Estimate,1207,498
065,Lake,2013,Estimate,1211,460
065,Lake,2014,Estimate,1205,448
065,Lake,2015,Estimate,1202,436
065,Lake,2016,Estimate,1214,403
065,Lake,2017,Estimate,1181,423
065,Lake,2018,Estimate,1145,422
065,Lake,2019,Estimate,1166,457
065,Lake,2020,Estimate,1192,422
065,Lake,2021,Estimate,1178,425
065,Lake,2022,Estimate,1173,418
065,Lake,2023,Estimate,1166,425
065,Lake,2024,Estimate,1178,399
065,Lake,2025,Forecast,1162,406
065,Lake,2026,Forecast,1127,419
065,Lake,2027,Forecast,1134,424
065,Lake,2028,Forecast,1144,421
065,Lake,2029,Forecast,1112,437
065,Lake,2030,Forecast,1121,449
065,Lake,2031,Forecast,1133,462
065,Lake,2032,Forecast,1141,475
065,Lake,2033,Forecast,1120,486
065,Lake,2034,Forecast,1143,495
065,Lake,2035,Forecast,1148,504
065,Lake,2036,Forecast,1163,510
065,Lake,2037,Forecast,1159,515
065,Lake,2038,Forecast,1184,518
065,Lake,2039,Forecast,1214,522
065,Lake,2040,Forecast,1235,523
065,Lake,2041,Forecast,1245,523
065,Lake,2042,Forecast,1271,521
065,Lake,2043,Forecast,1291,518
065,Lake,2044,Forecast,1312,515
065,Lake,2045,Forecast,1331,510
065,Lake,2046,Forecast,1344,505
065,Lake,2047,Forecast,1351,500
065,Lake,2048,Forecast,1357,495
065,Lake,2049,Forecast,1363,490
065,Lake,2050,Forecast,1363,486
065,Lake,2051,Forecast,1360,482
065,Lake,2052,Forecast,1355,479
065,Lake,2053,Forecast,1350,478
065,Lake,2054,Forecast,1344,476
065,Lake,2055,Forecast,1333,477
065,Lake,2056,Forecast,1323,478
065,Lake,2057,Forecast,1313,481
065,Lake,2058,Forecast,1307,482
065,Lake,2059,Forecast,1298,484
065,Lake,2060,Forecast,1289,489
067,La Plata,1990,Estimate,6042,2268
067,La Plata,1991,Estimate,6181,2257
067,La Plata,1992,Estimate,6336,2260
067,La Plata,1993,Estimate,6513,2270
067,La Plata,1994,Estimate,6712,2282
067,La Plata,1995,Estimate,7010,2323
067,La Plata,1996,Estimate,7137,2304
067,La Plata,1997,Estimate,7210,2262
067,La Plata,1998,Estimate,7316,2233
067,La Plata,1999,Estimate,7555,2237
067,La Plata,2000,Estimate,7834,2247
067,La Plata,2001,Estimate,7798,2302
067,La Plata,2002,Estimate,7723,2289
067,La Plata,2003,Estimate,7611,2318
067,La Plata,2004,Estimate,7529,2367
067,La Plata,2005,Estimate,7563,2446
067,La Plata,2006,Estimate,7494,2503
067,La Plata,2007,Estimate,7537,2598
067,La Plata,2008,Estimate,7634,2730
067,La Plata,2009,Estimate,7569,2818
067,La Plata,2010,Estimate,7600,2900
067,La Plata,2011,Estimate,7602,2894
067,La Plata,2012,Estimate,7660,2856
067,La Plata,2013,Estimate,7827,2752
067,La Plata,2014,Estimate,7899,2736
067,La Plata,2015,Estimate,7983,2752
067,La Plata,2016,Estimate,8062,2729
067,La Plata,2017,Estimate,8087,2627
067,La Plata,2018,Estimate,8112,2581
067,La Plata,2019,Estimate,7989,2411
067,La Plata,2020,Estimate,8063,2330
067,La Plata,2021,Estimate,8212,2237
067,La Plata,2022,Estimate,8230,2186
067,La Plata,2023,Estimate,8027,2167
067,La Plata,2024,Estimate,7935,2164
067,La Plata,2025,Forecast,7946,2097
067,La Plata,2026,Forecast,7819,2065
067,La Plata,2027,Forecast,7740,2040
067,La Plata,2028,Forecast,7622,2002
067,La Plata,2029,Forecast,7517,1972
067,La Plata,2030,Forecast,7378,1925
067,La Plata,2031,Forecast,7312,1885
067,La Plata,2032,Forecast,7183,1853
067,La Plata,2033,Forecast,7028,1835
067,La Plata,2034,Forecast,6898,1830
067,La Plata,2035,Forecast,6815,1835
067,La Plata,2036,Forecast,6745,1849
067,La Plata,2037,Forecast,6702,1870
067,La Plata,2038,Forecast,6592,1893
067,La Plata,2039,Forecast,6530,1919
067,La Plata,2040,Forecast,6487,1947
067,La Plata,2041,Forecast,6449,1975
067,La Plata,2042,Forecast,6432,2002
067,La Plata,2043,Forecast,6410,2029
067,La Plata,2044,Forecast,6403,2053
067,La Plata,2045,Forecast,6409,2076
067,La Plata,2046,Forecast,6433,2097
067,La Plata,2047,Forecast,6468,2117
067,La Plata,2048,Forecast,6515,2133
067,La Plata,2049,Forecast,6567,2146
067,La Plata,2050,Forecast,6627,2155
067,La Plata,2051,Forecast,6686,2163
067,La Plata,2052,Forecast,6731,2170
067,La Plata,2053,Forecast,6777,2176
067,La Plata,2054,Forecast,6823,2183
067,La Plata,2055,Forecast,6866,2188
067,La Plata,2056,Forecast,6903,2194
067,La Plata,2057,Forecast,6935,2200
067,La Plata,2058,Forecast,6966,2206
067,La Plata,2059,Forecast,6995,2211
067,La Plata,2060,Forecast,7022,2216
069,Larimer,1990,Estimate,33639,13802
069,Larimer,1991,Estimate,34736,13964
069,Larimer,1992,Estimate,35774,14144
069,Larimer,1993,Estimate,37000,14380
069,Larimer,1994,Estimate,38386,14662
069,Larimer,1995,Estimate,39518,14826
069,Larimer,1996,Estimate,40455,14907
069,Larimer,1997,Estimate,41371,14966
069,Larimer,1998,Estimate,42420,15058
069,Larimer,1999,Estimate,43602,15180
069,Larimer,2000,Estimate,44758,15275
069,Larimer,2001,Estimate,45710,15751
069,Larimer,2002,Estimate,46027,16129
069,Larimer,2003,Estimate,45533,16264
069,Larimer,2004,Estimate,45638,16591
069,Larimer,2005,Estimate,45242,16764
069,Larimer,2006,Estimate,45426,16997
069,Larimer,2007,Estimate,45801,17281
069,Larimer,2008,Estimate,46103,17542
069,Larimer,2009,Estimate,46464,17584
069,Larimer,2010,Estimate,46579,17493
069,Larimer,2011,Estimate,47252,17392
069,Larimer,2012,Estimate,47959,17401
069,Larimer,2013,Estimate,48634,17480
069,Larimer,2014,Estimate,49532,17745
069,Larimer,2015,Estimate,50772,18030
069,Larimer,2016,Estimate,51300,18094
069,Larimer,2017,Estimate,51885,17931
069,Larimer,2018,Estimate,52608,17838
069,Larimer,2019,Estimate,53323,17490
069,Larimer,2020,Estimate,53235,17159
069,Larimer,2021,Estimate,53723,16818
069,Larimer,2022,Estimate,54220,16825
069,Larimer,2023,Estimate,54330,16481
069,Larimer,2024,Estimate,54087,16283
069,Larimer,2025,Forecast,53780,16309
069,Larimer,2026,Forecast,53639,16391
069,Larimer,2027,Forecast,53711,16384
069,Larimer,2028,Forecast,53539,16530
069,Larimer,2029,Forecast,53520,16563
069,Larimer,2030,Forecast,53413,16489
069,Larimer,2031,Forecast,53349,16459
069,Larimer,2032,Forecast,53068,16487
069,Larimer,2033,Forecast,52860,16594
069,Larimer,2034,Forecast,52593,16756
069,Larimer,2035,Forecast,52395,16951
069,Larimer,2036,Forecast,52241,17155
069,Larimer,2037,Forecast,52221,17353
069,Larimer,2038,Forecast,52291,17529
069,Larimer,2039,Forecast,52434,17679
069,Larimer,2040,Forecast,52509,17804
069,Larimer,2041,Forecast,52799,17900
069,Larimer,2042,Forecast,53029,17966
069,Larimer,2043,Forecast,53178,18011
069,Larimer,2044,Forecast,53366,18035
069,Larimer,2045,Forecast,53599,18044
069,Larimer,2046,Forecast,53865,18042
069,Larimer,2047,Forecast,54143,18030
069,Larimer,2048,Forecast,54415,18009
069,Larimer,2049,Forecast,54656,17978
069,Larimer,2050,Forecast,54855,17939
069,Larimer,2051,Forecast,54992,17888
069,Larimer,2052,Forecast,55066,17823
069,Larimer,2053,Forecast,55099,17757
069,Larimer,2054,Forecast,55090,17687
069,Larimer,2055,Forecast,55050,17615
069,Larimer,2056,Forecast,54976,17539
069,Larimer,2057,Forecast,54876,17465
069,Larimer,2058,Forecast,54756,17383
069,Larimer,2059,Forecast,54618,17298
069,Larimer,2060,Forecast,54474,17212
071,Las Animas,1990,Estimate,2628,894
071,Las Animas,1991,Estimate,2630,883
071,Las Animas,1992,Estimate,2665,883
071,Las Animas,1993,Estimate,2693,882
071,Las Animas,1994,Estimate,2791,901
071,Las Animas,1995,Estimate,2813,898
071,Las Animas,1996,Estimate,2817,888
071,Las Animas,1997,Estimate,2827,878
071,Las Animas,1998,Estimate,2820,864
071,Las Animas,1999,Estimate,2831,855
071,Las Animas,2000,Estimate,2852,850
071,Las Animas,2001,Estimate,2742,858
071,Las Animas,2002,Estimate,2735,903
071,Las Animas,2003,Estimate,2800,921
071,Las Animas,2004,Estimate,2666,874
071,Las Animas,2005,Estimate,2602,847
071,Las Animas,2006,Estimate,2569,832
071,Las Animas,2007,Estimate,2534,828
071,Las Animas,2008,Estimate,2462,826
071,Las Animas,2009,Estimate,2403,844
071,Las Animas,2010,Estimate,2349,849
071,Las Animas,2011,Estimate,2288,815
071,Las Animas,2012,Estimate,2221,796
071,Las Animas,2013,Estimate,2181,761
071,Las Animas,2014,Estimate,2142,715
071,Las Animas,2015,Estimate,2124,696
071,Las Animas,2016,Estimate,2105,682
071,Las Animas,2017,Estimate,2069,678
071,Las Animas,2018,Estimate,2040,638
071,Las Animas,2019,Estimate,1972,650
071,Las Animas,2020,Estimate,1933,624
071,Las Animas,2021,Estimate,1912,621
071,Las Animas,2022,Estimate,1907,592
071,Las Animas,2023,Estimate,1892,610
071,Las Animas,2024,Estimate,1898,594
071,Las Animas,2025,Forecast,1894,604
071,Las Animas,2026,Forecast,1892,590
071,Las Animas,2027,Forecast,1871,589
071,Las Animas,2028,Forecast,1875,581
071,Las Animas,2029,Forecast,1865,576
071,Las Animas,2030,Forecast,1850,569
071,Las Animas,2031,Forecast,1819,560
071,Las Animas,2032,Forecast,1805,546
071,Las Animas,2033,Forecast,1781,530
071,Las Animas,2034,Forecast,1749,515
071,Las Animas,2035,Forecast,1702,499
071,Las Animas,2036,Forecast,1685,483
071,Las Animas,2037,Forecast,1639,468
071,Las Animas,2038,Forecast,1612,455
071,Las Animas,2039,Forecast,1565,443
071,Las Animas,2040,Forecast,1538,432
071,Las Animas,2041,Forecast,1498,423
071,Las Animas,2042,Forecast,1463,413
071,Las Animas,2043,Forecast,1426,404
071,Las Animas,2044,Forecast,1387,396
071,Las Animas,2045,Forecast,1346,388
071,Las Animas,2046,Forecast,1306,382
071,Las Animas,2047,Forecast,1265,374
071,Las Animas,2048,Forecast,1229,366
071,Las Animas,2049,Forecast,1191,360
071,Las Animas,2050,Forecast,1158,351
071,Las Animas,2051,Forecast,1127,346
071,Las Animas,2052,Forecast,1098,337
071,Las Animas,2053,Forecast,1070,331
071,Las Animas,2054,Forecast,1044,322
071,Las Animas,2055,Forecast,1021,316
071,Las Animas,2056,Forecast,1000,311
071,Las Animas,2057,Forecast,975,302
071,Las Animas,2058,Forecast,957,296
071,Las Animas,2059,Forecast,937,291
071,Las Animas,2060,Forecast,919,282
073,Lincoln,1990,Estimate,888,361
073,Lincoln,1991,Estimate,1026,397
073,Lincoln,1992,Estimate,1128,423
073,Lincoln,1993,Estimate,1110,400
073,Lincoln,1994,Estimate,1119,388
073,Lincoln,1995,Estimate,1130,375
073,Lincoln,1996,Estimate,1155,368
073,Lincoln,1997,Estimate,1151,349
073,Lincoln,1998,Estimate,1153,334
073,Lincoln,1999,Estimate,1151,317
073,Lincoln,2000,Estimate,1164,306
073,Lincoln,2001,Estimate,1044,267
073,Lincoln,2002,Estimate,1016,253
073,Lincoln,2003,Estimate,995,248
073,Lincoln,2004,Estimate,918,255
073,Lincoln,2005,Estimate,875,259
073,Lincoln,2006,Estimate,820,263
073,Lincoln,2007,Estimate,788,276
073,Lincoln,2008,Estimate,787,286
073,Lincoln,2009,Estimate,756,282
073,Lincoln,2010,Estimate,808,305
073,Lincoln,2011,Estimate,772,316
073,Lincoln,2012,Estimate,769,304
073,Lincoln,2013,Estimate,763,312
073,Lincoln,2014,Estimate,769,307
073,Lincoln,2015,Estimate,778,320
073,Lincoln,2016,Estimate,782,309
073,Lincoln,2017,Estimate,791,313
073,Lincoln,2018,Estimate,822,300
073,Lincoln,2019,Estimate,823,320
073,Lincoln,2020,Estimate,848,296
073,Lincoln,2021,Estimate,810,287
073,Lincoln,2022,Estimate,825,306
073,Lincoln,2023,Estimate,855,295
073,Lincoln,2024,Estimate,907,272
073,Lincoln,2025,Forecast,911,262
073,Lincoln,2026,Forecast,904,259
073,Lincoln,2027,Forecast,909,245
073,Lincoln,2028,Forecast,911,226
073,Lincoln,2029,Forecast,890,223
073,Lincoln,2030,Forecast,888,218
073,Lincoln,2031,Forecast,858,215
073,Lincoln,2032,Forecast,852,211
073,Lincoln,2033,Forecast,815,206
073,Lincoln,2034,Forecast,796,204
073,Lincoln,2035,Forecast,776,202
073,Lincoln,2036,Forecast,748,201
073,Lincoln,2037,Forecast,716,201
073,Lincoln,2038,Forecast,695,202
073,Lincoln,2039,Forecast,685,204
073,Lincoln,2040,Forecast,664,207
073,Lincoln,2041,Forecast,642,209
073,Lincoln,2042,Forecast,639,213
073,Lincoln,2043,Forecast,635,217
073,Lincoln,2044,Forecast,630,224
073,Lincoln,2045,Forecast,631,228
073,Lincoln,2046,Forecast,634,231
073,Lincoln,2047,Forecast,640,233
073,Lincoln,2048,Forecast,648,234
073,Lincoln,2049,Forecast,656,234
073,Lincoln,2050,Forecast,666,233
073,Lincoln,2051,Forecast,677,230
073,Lincoln,2052,Forecast,687,228
073,Lincoln,2053,Forecast,694,223
073,Lincoln,2054,Forecast,704,219
073,Lincoln,2055,Forecast,709,214
073,Lincoln,2056,Forecast,712,209
073,Lincoln,2057,Forecast,714,203
073,Lincoln,2058,Forecast,714,200
073,Lincoln,2059,Forecast,709,195
073,Lincoln,2060,Forecast,705,191
075,Logan,1990,Estimate,3441,1223
075,Logan,1991,Estimate,3423,1211
075,Logan,1992,Estimate,3413,1204
075,Logan,1993,Estimate,3464,1217
075,Logan,1994,Estimate,3606,1262
075,Logan,1995,Estimate,3682,1285
075,Logan,1996,Estimate,3712,1291
075,Logan,1997,Estimate,3751,1298
075,Logan,1998,Estimate,3724,1285
075,Logan,1999,Estimate,3748,1290
075,Logan,2000,Estimate,3786,1298
075,Logan,2001,Estimate,3957,1415
075,Logan,2002,Estimate,3785,1378
075,Logan,2003,Estimate,3763,1379
075,Logan,2004,Estimate,3666,1336
075,Logan,2005,Estimate,3564,1294
075,Logan,2006,Estimate,3539,1258
075,Logan,2007,Estimate,3474,1242
075,Logan,2008,Estimate,3394,1193
075,Logan,2009,Estimate,3374,1168
075,Logan,2010,Estimate,3286,1145
075,Logan,2011,Estimate,3249,1104
075,Logan,2012,Estimate,3235,1087
075,Logan,2013,Estimate,3202,1101
075,Logan,2014,Estimate,3183,1102
075,Logan,2015,Estimate,3147,1100
075,Logan,2016,Estimate,3085,1110
075,Logan,2017,Estimate,3022,1135
075,Logan,2018,Estimate,3005,1113
075,Logan,2019,Estimate,2994,1081
075,Logan,2020,Estimate,3001,1100
075,Logan,2021,Estimate,3035,1079
075,Logan,2022,Estimate,3101,1065
075,Logan,2023,Estimate,3083,1002
075,Logan,2024,Estimate,3088,989
075,Logan,2025,Forecast,3101,913
075,Logan,2026,Forecast,3082,884
075,Logan,2027,Forecast,3037,830
075,Logan,2028,Forecast,2965,818
075,Logan,2029,Forecast,2936,779
075,Logan,2030,Forecast,2884,771
075,Logan,2031,Forecast,2802,767
075,Logan,2032,Forecast,2707,767
075,Logan,2033,Forecast,2630,769
075,Logan,2034,Forecast,2566,775
075,Logan,2035,Forecast,2487,782
075,Logan,2036,Forecast,2411,791
075,Logan,2037,Forecast,2361,799
075,Logan,2038,Forecast,2280,807
075,Logan,2039,Forecast,2250,815
075,Logan,2040,Forecast,2200,822
075,Logan,2041,Forecast,2197,828
075,Logan,2042,Forecast,2170,833
075,Logan,2043,Forecast,2175,836
075,Logan,2044,Forecast,2185,836
075,Logan,2045,Forecast,2195,833
075,Logan,2046,Forecast,2210,829
075,Logan,2047,Forecast,2224,821
075,Logan,2048,Forecast,2239,810
075,Logan,2049,Forecast,2251,795
075,Logan,2050,Forecast,2261,780
075,Logan,2051,Forecast,2263,763
075,Logan,2052,Forecast,2263,747
075,Logan,2053,Forecast,2256,730
075,Logan,2054,Forecast,2245,714
075,Logan,2055,Forecast,2228,700
075,Logan,2056,Forecast,2204,688
075,Logan,2057,Forecast,2181,677
075,Logan,2058,Forecast,2149,668
075,Logan,2059,Forecast,2117,661
075,Logan,2060,Forecast,2083,656
077,Mesa,1990,Estimate,18474,6748
077,Mesa,1991,Estimate,18835,6807
077,Mesa,1992,Estimate,19019,6814
077,Mesa,1993,Estimate,19404,6893
077,Mesa,1994,Estimate,19857,6990
077,Mesa,1995,Estimate,20266,7072
077,Mesa,1996,Estimate,20564,7112
077,Mesa,1997,Estimate,20885,7154
077,Mesa,1998,Estimate,21257,7211
077,Mesa,1999,Estimate,21568,7247
077,Mesa,2000,Estimate,22030,7328
077,Mesa,2001,Estimate,22175,7352
077,Mesa,2002,Estimate,22056,7501
077,Mesa,2003,Estimate,22135,7689
077,Mesa,2004,Estimate,22280,7817
077,Mesa,2005,Estimate,22361,8050
077,Mesa,2006,Estimate,22838,8466
077,Mesa,2007,Estimate,23427,8915
077,Mesa,2008,Estimate,23749,9308
077,Mesa,2009,Estimate,24238,9730
077,Mesa,2010,Estimate,24600,9951
077,Mesa,2011,Estimate,24544,9895
077,Mesa,2012,Estimate,24484,9613
077,Mesa,2013,Estimate,24486,9392
077,Mesa,2014,Estimate,24358,9162
077,Mesa,2015,Estimate,24514,9074
077,Mesa,2016,Estimate,24730,8918
077,Mesa,2017,Estimate,24823,8791
077,Mesa,2018,Estimate,24929,8611
077,Mesa,2019,Estimate,24831,8427
077,Mesa,2020,Estimate,24804,8208
077,Mesa,2021,Estimate,24824,8064
077,Mesa,2022,Estimate,24738,7868
077,Mesa,2023,Estimate,24629,7641
077,Mesa,2024,Estimate,24488,7524
077,Mesa,2025,Forecast,24225,7424
077,Mesa,2026,Forecast,23858,7369
077,Mesa,2027,Forecast,23510,7396
077,Mesa,2028,Forecast,23133,7447
077,Mesa,2029,Forecast,22820,7474
077,Mesa,2030,Forecast,22658,7524
077,Mesa,2031,Forecast,22418,7577
077,Mesa,2032,Forecast,22397,7616
077,Mesa,2033,Forecast,22219,7655
077,Mesa,2034,Forecast,22129,7692
077,Mesa,2035,Forecast,22096,7727
077,Mesa,2036,Forecast,22055,7760
077,Mesa,2037,Forecast,22069,7789
077,Mesa,2038,Forecast,22113,7812
077,Mesa,2039,Forecast,22198,7828
077,Mesa,2040,Forecast,22367,7833
077,Mesa,2041,Forecast,22543,7829
077,Mesa,2042,Forecast,22675,7819
077,Mesa,2043,Forecast,22800,7798
077,Mesa,2044,Forecast,22907,7771
077,Mesa,2045,Forecast,22981,7738
077,Mesa,2046,Forecast,23047,7702
077,Mesa,2047,Forecast,23103,7665
077,Mesa,2048,Forecast,23151,7625
077,Mesa,2049,Forecast,23187,7587
077,Mesa,2050,Forecast,23210,7549
077,Mesa,2051,Forecast,23218,7510
077,Mesa,2052,Forecast,23207,7478
077,Mesa,2053,Forecast,23182,7452
077,Mesa,2054,Forecast,23140,7432
077,Mesa,2055,Forecast,23087,7418
077,Mesa,2056,Forecast,23021,7414
077,Mesa,2057,Forecast,22950,7413
077,Mesa,2058,Forecast,22875,7417
077,Mesa,2059,Forecast,22803,7423
077,Mesa,2060,Forecast,22735,7431
079,Mineral,1990,Estimate,74,49
079,Mineral,1991,Estimate,77,49
079,Mineral,1992,Estimate,82,47
079,Mineral,1993,Estimate,85,45
079,Mineral,1994,Estimate,95,46
079,Mineral,1995,Estimate,99,44
079,Mineral,1996,Estimate,110,44
079,Mineral,1997,Estimate,112,42
079,Mineral,1998,Estimate,120,41
079,Mineral,1999,Estimate,128,37
079,Mineral,2000,Estimate,133,37
079,Mineral,2001,Estimate,135,32
079,Mineral,2002,Estimate,120,23
079,Mineral,2003,Estimate,120,27
079,Mineral,2004,Estimate,130,31
079,Mineral,2005,Estimate,103,24
079,Mineral,2006,Estimate,98,21
079,Mineral,2007,Estimate,96,18
079,Mineral,2008,Estimate,80,15
079,Mineral,2009,Estimate,74,15
079,Mineral,2010,Estimate,84,22
079,Mineral,2011,Estimate,81,25
079,Mineral,2012,Estimate,72,30
079,Mineral,2013,Estimate,66,30
079,Mineral,2014,Estimate,62,29
079,Mineral,2015,Estimate,70,27
079,Mineral,2016,Estimate,80,29
079,Mineral,2017,Estimate,62,25
079,Mineral,2018,Estimate,77,33
079,Mineral,2019,Estimate,75,34
079,Mineral,2020,Estimate,82,42
079,Mineral,2021,Estimate,95,43
079,Mineral,2022,Estimate,101,41
079,Mineral,2023,Estimate,109,37
079,Mineral,2024,Estimate,115,37
079,Mineral,2025,Forecast,121,34
079,Mineral,2026,Forecast,122,36
079,Mineral,2027,Forecast,126,33
079,Mineral,2028,Forecast,126,31
079,Mineral,2029,Forecast,131,29
079,Mineral,2030,Forecast,127,27
079,Mineral,2031,Forecast,125,26
079,Mineral,2032,Forecast,126,24
079,Mineral,2033,Forecast,125,24
079,Mineral,2034,Forecast,119,23
079,Mineral,2035,Forecast,114,23
079,Mineral,2036,Forecast,107,23
079,Mineral,2037,Forecast,105,23
079,Mineral,2038,Forecast,102,23
079,Mineral,2039,Forecast,98,24
079,Mineral,2040,Forecast,94,24
079,Mineral,2041,Forecast,96,24
079,Mineral,2042,Forecast,94,25
079,Mineral,2043,Forecast,94,24
079,Mineral,2044,Forecast,92,24
079,Mineral,2045,Forecast,92,23
079,Mineral,2046,Forecast,92,23
079,Mineral,2047,Forecast,90,23
079,Mineral,2048,Forecast,88,23
079,Mineral,2049,Forecast,88,23
079,Mineral,2050,Forecast,86,23
079,Mineral,2051,Forecast,86,23
079,Mineral,2052,Forecast,85,23
079,Mineral,2053,Forecast,85,23
079,Mineral,2054,Forecast,84,23
079,Mineral,2055,Forecast,84,23
079,Mineral,2056,Forecast,82,23
079,Mineral,2057,Forecast,82,23
079,Mineral,2058,Forecast,82,23
079,Mineral,2059,Forecast,81,23
079,Mineral,2060,Forecast,82,23
081,Moffat,1990,Estimate,2699,992
081,Moffat,1991,Estimate,2692,972
081,Moffat,1992,Estimate,2726,969
081,Moffat,1993,Estimate,2723,955
081,Moffat,1994,Estimate,2741,949
081,Moffat,1995,Estimate,2762,942
081,Moffat,1996,Estimate,2758,924
081,Moffat,1997,Estimate,2796,921
081,Moffat,1998,Estimate,2823,915
081,Moffat,1999,Estimate,2841,905
081,Moffat,2000,Estimate,2846,890
081,Moffat,2001,Estimate,2777,868
081,Moffat,2002,Estimate,2738,906
081,Moffat,2003,Estimate,2687,922
081,Moffat,2004,Estimate,2618,933
081,Moffat,2005,Estimate,2548,932
081,Moffat,2006,Estimate,2554,959
081,Moffat,2007,Estimate,2579,974
081,Moffat,2008,Estimate,2581,996
081,Moffat,2009,Estimate,2596,1020
081,Moffat,2010,Estimate,2656,1072
081,Moffat,2011,Estimate,2602,1002
081,Moffat,2012,Estimate,2579,925
081,Moffat,2013,Estimate,2599,906
081,Moffat,2014,Estimate,2573,876
081,Moffat,2015,Estimate,2572,882
081,Moffat,2016,Estimate,2597,904
081,Moffat,2017,Estimate,2563,917
081,Moffat,2018,Estimate,2557,892
081,Moffat,2019,Estimate,2515,883
081,Moffat,2020,Estimate,2514,825
081,Moffat,2021,Estimate,2525,788
081,Moffat,2022,Estimate,2558,740
081,Moffat,2023,Estimate,2586,742
081,Moffat,2024,Estimate,2525,714
081,Moffat,2025,Forecast,2459,722
081,Moffat,2026,Forecast,2416,720
081,Moffat,2027,Forecast,2359,749
081,Moffat,2028,Forecast,2325,751
081,Moffat,2029,Forecast,2290,753
081,Moffat,2030,Forecast,2293,752
081,Moffat,2031,Forecast,2236,751
081,Moffat,2032,Forecast,2210,753
081,Moffat,2033,Forecast,2163,754
081,Moffat,2034,Forecast,2129,756
081,Moffat,2035,Forecast,2099,758
081,Moffat,2036,Forecast,2088,762
081,Moffat,2037,Forecast,2079,763
081,Moffat,2038,Forecast,2089,766
081,Moffat,2039,Forecast,2090,765
081,Moffat,2040,Forecast,2119,766
081,Moffat,2041,Forecast,2124,764
081,Moffat,2042,Forecast,2126,760
081,Moffat,2043,Forecast,2130,755
081,Moffat,2044,Forecast,2131,749
081,Moffat,2045,Forecast,2135,742
081,Moffat,2046,Forecast,2136,735
081,Moffat,2047,Forecast,2137,726
081,Moffat,2048,Forecast,2136,717
081,Moffat,2049,Forecast,2130,710
081,Moffat,2050,Forecast,2125,701
081,Moffat,2051,Forecast,2119,692
081,Moffat,2052,Forecast,2108,685
081,Moffat,2053,Forecast,2096,679
081,Moffat,2054,Forecast,2081,672
081,Moffat,2055,Forecast,2066,668
081,Moffat,2056,Forecast,2050,666
081,Moffat,2057,Forecast,2029,661
081,Moffat,2058,Forecast,2014,658
081,Moffat,2059,Forecast,1995,658
