ncessch,school_codes,names,district_codes,first_year,last_year,closure_label,closure_confidence,closure_evidence,latitude_x,longitude_x,last_district,last_name,last_enrollment,latitude_y,longitude_y
080192000531,7159,PRAIRIE HILLS ELEM SCHOOL;PRAIRIE HILLS ELEMENTARY SCHOOL;Prairie Hills Elementary School,1040,1993,2024,still_open,high,reported in 2024,38.949852,-104.733281,1040,Prairie Hills Elementary School,348.0,38.949852,-104.733281
080192000858,0209,ASPEN VALLEY HIGH SCHOOL;ASPEN VALLEY CAMPUS;Aspen Valley Campus;Aspen Valley High School,1040,1994,2024,still_open,high,reported in 2024,38.951358,-104.790944,1040,Aspen Valley High School,90.0,38.951358,-104.790944
080192001319,3104,FOOTHILLS ELEM SCHOOL;FOOTHILLS ELEMENTARY SCHOOL;Foothills Elementary School,1040,1986,2024,still_open,high,reported in 2024,38.930927,-104.843435,1040,Foothills Elementary School,400.0,38.930927,-104.843435
080192001320,3985,HIGH PLAINS ELEM SCHOOL;HIGH PLAINS ELEMENTARY SCHOOL;High Plains Elementary School,1040,1986,2024,still_open,high,reported in 2024,38.947094,-104.783662,1040,High Plains Elementary School,248.0,38.947094,-104.783662
080192001321,7240,RAMPART HIGH SCHOOL;Rampart High School,1040,1986,2024,still_open,high,reported in 2024,38.949407,-104.772372,1040,Rampart High School,1305.0,38.949407,-104.772372
080192001387,3238,FRONTIER ELEM SCHOOL;FRONTIER ELEMENTARY SCHOOL;Frontier Elementary School,1040,1986,2024,still_open,high,reported in 2024,38.946833,-104.755905,1040,Frontier Elementary School,262.0,38.946833,-104.755905
080192001402,2358,EAGLEVIEW MIDDLE SCHOOL;Eagleview Middle School,1040,1986,2024,still_open,high,reported in 2024,38.922875,-104.851127,1040,Eagleview Middle School,905.0,38.922875,-104.851127
080192001429,5126,LIBERTY HIGH SCHOOL;Liberty High School,1040,1987,2024,still_open,high,reported in 2024,38.959185,-104.73617,1040,Liberty High School,1526.0,38.959185,-104.73617
080192001430,6960,PIONEER ELEM SCHOOL;PIONEER ELEMENTARY SCHOOL;Pioneer Elementary School,1040,1987,2024,still_open,high,reported in 2024,38.931543,-104.757713,1040,Pioneer Elementary School,382.0,38.931543,-104.757713
080192001462,8851,TIMBERVIEW MIDDLE SCHOOL;Timberview Middle School,1040,1988,2024,still_open,high,reported in 2024,38.961206,-104.738929,1040,Timberview Middle School,837.0,38.961206,-104.738929
080192001496,2800,EXPLORER ELEMENTARY;EXPLORER ELEMENTARY SCHOOL;Explorer Elementary School,1040,1989,2024,still_open,high,reported in 2024,38.959898,-104.749134,1040,Explorer Elementary School,470.0,38.959898,-104.749134
080192001592,1627,THE CLASSICAL CHARTER ACADEMY;THE CLASSICAL CHARTER ACADEMY EAST;THE CLASSICAL ACADEMY CHARTER;The Classical Academy Charter,1040,1997,2024,still_open,high,reported in 2024,39.016573,-104.816602,1040,The Classical Academy Charter,2196.0,39.016573,-104.816602
080192001593,6140,MOUNTAIN RIDGE MIDDLE SCHOOL;Mountain Ridge Middle School,1040,1997,2024,still_open,high,reported in 2024,38.965029,-104.776578,1040,Mountain Ridge Middle School,690.0,38.965029,-104.776578
080192001643,0017,ACADEMY EDISON ELEMENTARY SCHO;ACADEMY EDISON ELEMENTARY SCHOOL;ACADEMY ENDEAVOUR ELEMENTARY SCHOOL;Academy Endeavour Elementary School,1040,1998,2024,still_open,high,reported in 2024,38.951619,-104.762134,1040,Academy Endeavour Elementary School,347.0,38.951619,-104.762134
080192001644,0019,ACADEMY INTERNATIONAL ELEMENTA;ACADEMY INTERNATIONAL ELEMENTARY SCHOOL;Academy International Elementary School,1040,1998,2024,still_open,high,reported in 2024,38.962663,-104.765557,1040,Academy International Elementary School,368.0,38.962663,-104.765557
080192001645,6937,PINE CREEK HIGH SCHOOL;Pine Creek High School,1040,1998,2024,still_open,high,reported in 2024,38.987084,-104.763007,1040,Pine Creek High School,1875.0,38.987084,-104.763007
080192001684,2520,EDISON JUNIOR ACADEMY,,1999,2001,closed,high,CCD school_status=2,38.958943,-104.73617,,EDISON JUNIOR ACADEMY,,38.958943,-104.73617
080192001685,7696,SCHOOL IN THE WOODS,,1999,2000,closed,high,CCD school_status=2,,,,SCHOOL IN THE WOODS,,,
080192001752,0881,BLACK FOREST CHARTER SCHOOL,1040,2000,2004,closed,high,CCD school_status=2,38.911373,-104.607859,1040,BLACK FOREST CHARTER SCHOOL,112.0,38.911373,-104.607859
080192001842,8813,THE DA VINCI ACADEMY SCHOOL;The Da Vinci Academy School,1040,2004,2024,still_open,high,reported in 2024,39.012266,-104.803454,1040,The Da Vinci Academy School,447.0,39.012266,-104.803454
080192001892,1628,THE CLASSICAL ACADEMY NORTH,,2002,2003,closed,high,CCD school_status=2,,,,THE CLASSICAL ACADEMY NORTH,,,
080192001905,2195,DISCOVERY CANYON CAMPUS SCHOOL;DISCOVERY CANYON CAMPUS HIGH SCHOOL;Discovery Canyon Campus High School,1040,2005,2024,still_open,high,reported in 2024,39.03018,-104.796061,1040,Discovery Canyon Campus High School,1021.0,39.03018,-104.796061
080192001931,1629,THE CLASSICAL ACADEMY MIDDLE SCHOOL;The Classical Academy Middle School,1040,2006,2024,still_open,high,reported in 2024,39.016573,-104.816602,1040,The Classical Academy Middle School,445.0,39.016573,-104.816602
080192001943,1630,THE CLASSICAL ACADEMY HIGH SCHOOL;The Classical Academy High School,1040,2006,2024,still_open,high,reported in 2024,39.016573,-104.816602,1040,The Classical Academy High School,616.0,39.016573,-104.816602
080192006329,1615,CHINOOK TRAIL ELEMENTARY SCHOOL;Chinook Trail Elementary School,1040,2007,2024,still_open,high,reported in 2024,38.974205,-104.734576,1040,Chinook Trail Elementary School,632.0,38.974205,-104.734576
080192006336,7247,RANCH CREEK ELEMENTARY;Ranch Creek Elementary,1040,2007,2024,still_open,high,reported in 2024,38.964528,-104.724061,1040,Ranch Creek Elementary,578.0,38.964528,-104.724061
080192006434,0110,ACADEMY ONLINE HIGH SCHOOL;ACADEMY ONLINE;Village High School,1040,2008,2024,still_open,high,reported in 2024,38.954234,-104.791305,1040,Village High School,532.0,38.954234,-104.791305
080192006447,8779,TCA COLLEGE PATHWAYS;TCA College Pathways,1040,2009,2024,still_open,high,reported in 2024,38.992687,-104.790967,1040,TCA College Pathways,561.0,38.992687,-104.790967
080192006478,1901,ACADEMY CALVERT K-8 ONLINE SCHOOL;JOURNEY K8;Journey K8;Village Middle School,1040,2015,2024,still_open,high,reported in 2024,38.957841,-104.707529,1040,Village Middle School,163.0,38.957841,-104.707529
080192006616,1921,DISCOVERY CANYON CAMPUS MIDDLE SCHOOL;Discovery Canyon Campus Middle School,1040,2014,2024,still_open,high,reported in 2024,39.03018,-104.796061,1040,Discovery Canyon Campus Middle School,821.0,39.03018,-104.796061
080192006619,1033,BRIARGATE PRESCHOOL;Briargate Preschool,1040,2014,2023,closed,high,CCD school_status=2,38.954234,-104.791305,1040,Briargate Preschool,110.0,38.954234,-104.791305
080192006631,1929,DISCOVERY CANYON CAMPUS ELEMENTARY SCHOOL;Discovery Canyon Campus Elementary School,1040,2014,2024,still_open,high,reported in 2024,39.03018,-104.796061,1040,Discovery Canyon Campus Elementary School,547.0,39.03018,-104.796061
080192006745,6242,NEW SUMMIT CHARTER ACADEMY;New Summit Charter Academy,1040,2018,2024,still_open,high,reported in 2024,38.94668,-104.766371,1040,New Summit Charter Academy,628.0,38.94668,-104.766371
080192006758,6247,LEGACY PEAK ELEMENTARY SCHOOL;Legacy Peak Elementary School,1040,2018,2024,still_open,high,reported in 2024,38.957841,-104.707529,1040,Legacy Peak Elementary School,652.0,38.957841,-104.707529
080192006775,1511,Home School Academy,1040,2019,2024,still_open,high,reported in 2024,38.957841,-104.707529,1040,Home School Academy,611.0,38.957841,-104.707529
080192006788,1421,Chinook Trail Middle School,1040,2019,2024,still_open,high,reported in 2024,38.974519,-104.732747,1040,Chinook Trail Middle School,1076.0,38.974519,-104.732747
080192006816,1229,Encompass Heights Elementary School,1040,2021,2024,still_open,high,reported in 2024,38.993193,-104.759301,1040,Encompass Heights Elementary School,583.0,38.993193,-104.759301
080195000009,0020,ADAMS CITY MIDDLE SCHOOL;Adams City Middle School,0030,1986,2024,still_open,high,reported in 2024,39.8282,-104.9354,0030,Adams City Middle School,296.0,39.8282,-104.9354
080195000010,0024,ADAMS CITY HIGH SCHOOL;Adams City High School,0030,1986,2024,still_open,high,reported in 2024,39.8281,-104.9004,0030,Adams City High School,1500.0,39.8281,-104.9004
080195000011,0186,ALSUP ELEM SCHOOL;ALSUP ELEMENTARY SCHOOL;Alsup Elementary School,0030,1986,2024,still_open,high,reported in 2024,39.820976,-104.936263,0030,Alsup Elementary School,492.0,39.820976,-104.936263
080195000012,1426,CENTRAL ELEM SCHOOL;CENTRAL ELEMENTARY SCHOOL;Central Elementary School,0030,1986,2024,still_open,high,reported in 2024,39.8138,-104.9213,0030,Central Elementary School,421.0,39.8138,-104.9213
080195000013,2308,DUPONT ELEM SCHOOL;DUPONT ELEMENTARY SCHOOL;Dupont Elementary School,0030,1986,2024,still_open,high,reported in 2024,39.8413,-104.9174,0030,Dupont Elementary School,488.0,39.8413,-104.9174
080195000015,4516,KEARNEY MIDDLE SCHOOL;Kearney Middle School,0030,1986,2024,still_open,high,reported in 2024,39.8085,-104.9167,0030,Kearney Middle School,397.0,39.8085,-104.9167
080195000016,4536,KEMP ELEM SCHOOL;KEMP ELEMENTARY SCHOOL;Kemp Elementary School,0030,1986,2024,still_open,high,reported in 2024,39.8196,-104.9085,0030,Kemp Elementary School,517.0,39.8196,-104.9085
080195000017,5982,MONACO ELEM SCHOOL;MONACO ELEMENTARY SCHOOL;Monaco Elementary School,0030,1986,2024,still_open,high,reported in 2024,39.8349,-104.9131,0030,Monaco Elementary School,434.0,39.8349,-104.9131
080195000018,6534,HANSON ELEM SCHOOL;HANSON ELEMENTARY SCHOOL;HANSON PREK-8 SCHOOL;Hanson Elementary School,0030,1986,2023,closed,high,CCD school_status=2,39.829641,-104.905213,0030,Hanson Elementary School,257.0,39.829641,-104.905213
080195000019,7500,ROSE HILL ELEM SCHOOL;ROSE HILL ELEMENTARY SCHOOL;Rose Hill Elementary School,0030,1986,2024,still_open,high,reported in 2024,39.8009,-104.9086,0030,Rose Hill Elementary School,315.0,39.8009,-104.9086
080195000402,1138,BURGER KING ACADEMY - ROCKIES;ACADEMY OF THE ROCKIES,,1993,1997,closed,high,CCD school_status=2,,,,ACADEMY OF THE ROCKIES,,,
080195000404,5880,MILDRED L SANVILLE PRESCHOOL;Mildred L Sanville Preschool,0030,1993,2024,still_open,high,reported in 2024,39.813125,-104.919421,0030,Mildred L Sanville Preschool,33.0,39.813125,-104.919421
080195001307,0022,ADAMS CITY ALTERNATIVE;LESTER R. ARNOLD HIGH SCHOOL;LESTER R ARNOLD HIGH SCHOOL;Lester R Arnold High School,0030,1986,2024,still_open,high,reported in 2024,39.829641,-104.905213,0030,Lester R Arnold High School,184.0,39.829641,-104.905213
080195001719,0027,VIRTUAL HIGH SCHOOL IN ADAMS C,,2001,2002,closed,high,CCD school_status=2,39.827297,-104.913416,,VIRTUAL HIGH SCHOOL IN ADAMS C,,39.827297,-104.913416
080195001825,6245,NEW AMERICA SCHOOL,0030,2004,2007,closed,high,CCD school_status=2,39.87042,-104.9776,0030,NEW AMERICA SCHOOL,245.0,39.87042,-104.9776
080195001876,1882,COMMUNITY LEADERSHIP ACADEMY,0030,2005,2010,renamed,low,another school carries the same name,39.819844,-104.923697,0030,COMMUNITY LEADERSHIP ACADEMY,501.0,39.819844,-104.923697
080195001947,0124,ADAMS COUNTY SCHOOL DISTRICT 14 CHILD CARE CENTER;ACSD 14 CHILD CARE CENTER;STARS EARLY LEARNING CENTER;Stars Early Learning Center,0030,2003,2024,still_open,high,reported in 2024,39.7995,-104.9085,0030,Stars Early Learning Center,144.0,39.7995,-104.9085
080198000020,0044,AGATE ELEM SCHOOL;AGATE ELEMENTARY SCHOOL;Agate Elementary School,0960,1986,2024,still_open,high,reported in 2024,39.462633,-103.941268,0960,Agate Elementary School,53.0,39.462633,-103.941268
080198000021,0048,AGATE UND. HIGH SCHOOL;AGATE JR-SR HIGH SCHOOL;AGATE JUNIOR/SENIOR HIGH;AGATE JUNIOR-SENIOR HIGH SCHOOL;AGATE JUNIOR SENIOR HIGH SCHOOL;Agate Junior Senior High School,0960,1986,2024,still_open,high,reported in 2024,39.462633,-103.941268,0960,Agate Junior Senior High School,32.0,39.462633,-103.941268
080201000022,0058,AGUILAR ELEM SCHOOL;AGUILAR ELEMENTARY SCHOOL;Aguilar Elementary School,1620,1986,2024,still_open,high,reported in 2024,37.406,-104.6539,1620,Aguilar Elementary School,79.0,37.406,-104.6539
080201000023,0066,AGUILAR JR-SR HIGH SCHOOL;AGUILAR JUNIOR/SENIOR HIGH;AGUILAR JUNIOR-SENIOR HIGH SCHOOL;Aguilar Junior-Senior High School,1620,1986,2024,still_open,high,reported in 2024,37.406,-104.6539,1620,Aguilar Junior-Senior High School,48.0,37.406,-104.6539
080204000024,0086,AKRON ELEM SCHOOL;AKRON ELEMENTARY SCHOOL;Akron Elementary School,3030,1986,2024,still_open,high,reported in 2024,40.164333,-103.204935,3030,Akron Elementary School,301.0,40.164333,-103.204935
080204000025,0090,AKRON HIGH SCHOOL;Akron High School,3030,1986,2024,still_open,high,reported in 2024,40.164333,-103.204935,3030,Akron High School,110.0,40.164333,-103.204935
080207000026,0114,ORTEGA MIDDLE SCHOOL;Ortega Middle School,0100,1986,2024,still_open,high,reported in 2024,37.4762,-105.8872,0100,Ortega Middle School,471.0,37.4762,-105.8872
080207000027,0118,ALAMOSA HIGH SCHOOL;Alamosa High School,0100,1986,2024,still_open,high,reported in 2024,37.4839,-105.8949,0100,Alamosa High School,568.0,37.4839,-105.8949
080207000028,0944,BOYD ELEM SCHOOL;BOYD ELEMENTARY SCHOOL,0100,1986,2011,closed,high,CCD school_status=2,37.461177,-105.864362,0100,BOYD ELEMENTARY SCHOOL,309.0,37.461177,-105.864362
080207000030,2402,POLSTON ELEM SCHOOL;POLSTON ELEMENTARY SCHOOL,0100,1986,2011,closed,high,CCD school_status=2,37.47439,-105.857856,0100,POLSTON ELEMENTARY SCHOOL,351.0,37.47439,-105.857856
080207000031,2818,EVANS ELEM SCHOOL;EVANS ELEMENTARY SCHOOL,0100,1986,2011,closed,high,CCD school_status=2,37.472206,-105.875894,0100,EVANS ELEMENTARY SCHOOL,348.0,37.472206,-105.875894
080207001463,0119,ALAMOSA SECOND CHANCE SCHOOL;ALAMOSA COMMUNITY OPEN SCHOOL;ALAMOSA OPEN SCHOOL,0100,1988,2011,closed,high,CCD school_status=2,37.474294,-105.889201,0100,ALAMOSA OPEN SCHOOL,44.0,37.474294,-105.889201
080207006459,0115,ALAMOSA ELEMENTARY SCHOOL;Alamosa Elementary School;Alamosa Elementary School 3-5,0100,2010,2024,still_open,high,reported in 2024,37.463035,-105.885503,0100,Alamosa Elementary School 3-5,473.0,37.463035,-105.885503
080207006508,0368,ALAMOSA OMBUDSMAN SCHOOL OF EXCELLENCE;Alamosa Ombudsman School of Excellence,0100,2011,2020,closed,high,CCD school_status=2,37.47617,-105.892291,0100,Alamosa Ombudsman School of Excellence,37.0,37.47617,-105.892291
080207006792,0270,Alamosa Online,0100,2020,2024,still_open,high,reported in 2024,37.47429,-105.888354,0100,Alamosa Online,29.0,37.47429,-105.888354
080207006798,1107,Alamosa Elementary School K-2,0100,2020,2024,still_open,high,reported in 2024,37.464467,-105.885591,0100,Alamosa Elementary School K-2,437.0,37.464467,-105.885591
080207006851,3407,Alamosa Alternative Education School,0100,2022,2024,still_open,high,reported in 2024,37.474287,-105.888357,0100,Alamosa Alternative Education School,60.0,37.474287,-105.888357
080213000033,0248,GUADALUPE ELEM SCHOOL;GUADALUPE ELEMENTARY SCHOOL;Guadalupe Elementary School,0580,1986,2024,still_open,high,reported in 2024,37.080075,-106.016932,0580,Guadalupe Elementary School,114.0,37.080075,-106.016932
080213000035,0252,ANTONITO HIGH SCHOOL;Antonito High School,0580,1986,2024,still_open,high,reported in 2024,37.080075,-106.016932,0580,Antonito High School,58.0,37.080075,-106.016932
080213001464,0250,ANTONITO MIDDLE SCHOOL;ANTONITO JR. HIGH SCHOOL;ANTONITO JR HIGH SCHOOL;ANTONITO JUNIOR HIGH SCHOOL;Antonito Middle School,0580,1988,2024,still_open,high,reported in 2024,37.080075,-106.016932,0580,Antonito Middle School,24.0,37.080075,-106.016932
080219000038,6652,PAGOSA SPRINGS ELEM. SCHOOL;PAGOSA SPRINGS ELEMENTARY;PAGOSA SPRINGS ELEM SCHOOL;PAGOSA SPRINGS ELEMENTARY SCHOOL;Pagosa Springs Elementary School,0220,1986,2024,still_open,high,reported in 2024,37.2662,-107.0211,0220,Pagosa Springs Elementary School,511.0,37.2662,-107.0211
080219000039,6658,PAGOSA SPRINGS HIGH SCHOOL;Pagosa Springs High School,0220,1986,2024,still_open,high,reported in 2024,37.255882,-107.016925,0220,Pagosa Springs High School,435.0,37.255882,-107.016925
080219000040,6657,PAGOSA SPRINGS JUNIOR SCHOOL;PAGOSA SPRINGS MIDDLE SCHOOL;PAGOSA SPRINGS JUNIOR HIGH;PAGOSA SPRINGS JUNIOR HIGH SCHOOL;Pagosa Springs Middle School,0220,1986,2024,still_open,high,reported in 2024,37.2686,-107.0097,0220,Pagosa Springs Middle School,484.0,37.2686,-107.0097
080219001629,6656,PAGOSA SPGS INTERMEDIATE SCH;PAGOSA SPRINGS INTERMEDIATE SCHOOL,0220,1998,2010,closed,high,CCD school_status=2,37.269503,-107.008731,0220,PAGOSA SPRINGS INTERMEDIATE SCHOOL,212.0,37.269503,-107.008731
080219001828,0064,ARCHULETA COUNTY HIGH SCHOOL,0220,2004,2013,closed,high,CCD school_status=2,37.2686,-107.0103,0220,ARCHULETA COUNTY HIGH SCHOOL,8.0,37.2686,-107.0103
080219006717,6679,PAGOSA PEAK OPEN SCHOOL;Pagosa Peak Open School,0220,2017,2024,still_open,high,reported in 2024,37.261958,-107.062515,0220,Pagosa Peak Open School,111.0,37.261958,-107.062515
080219006806,2269,San Juan Mountain School,0220,2020,2024,still_open,high,reported in 2024,37.255882,-107.016925,0220,San Juan Mountain School,47.0,37.255882,-107.016925
080222000041,0304,ARICKAREE ELEM SCHOOL;ARICKAREE ELEMENTARY SCHOOL;Arickaree Elementary School,3040,1986,2024,still_open,high,reported in 2024,39.7453,-103.0298,3040,Arickaree Elementary School,48.0,39.7453,-103.0298
080222000042,0308,ARICKAREE UND. HIGH SCHOOL;ARICKAREE UND HIGH SCHOOL;ARICKAREE UNDIV HIGH SCHOOL;ARICKAREE UNDIVIDED HIGH SCHOOL;Arickaree Undivided High School,3040,1986,2024,still_open,high,reported in 2024,39.7453,-103.0298,3040,Arickaree Undivided High School,34.0,39.7453,-103.0298
080226000508,2956,FLAGLER ELEM SCHOOL;FLAGLER ELEMENTARY SCHOOL,1450,1986,2014,closed,high,CCD school_status=2,39.293243,-103.071678,1450,FLAGLER ELEMENTARY SCHOOL,117.0,39.293243,-103.071678
080226000509,2960,FLAGLER UND. HIGH SCHOOL;FLAGLER JR-SR HIGH SCHOOL;FLAGLER JUNIOR/SENIOR HIGH;FLAGLER SENIOR HIGH SCHOOL;FLAGLER PUBLIC SCHOOL;Flagler Public School,1450,1986,2024,still_open,high,reported in 2024,39.29313,-103.071645,1450,Flagler Public School,188.0,39.29313,-103.071645
080226001972,2958,FLAGLER MIDDLE SCHOOL,1450,2003,2014,closed,high,CCD school_status=2,39.292843,-103.071625,1450,FLAGLER MIDDLE SCHOOL,23.0,39.292843,-103.071625
080228000045,0428,ASPEN ELEM SCHOOL;ASPEN ELEMENTARY SCHOOL;Aspen Elementary School,2640,1986,2024,still_open,high,reported in 2024,39.191594,-106.847946,2640,Aspen Elementary School,449.0,39.191594,-106.847946
080228000046,0430,ASPEN MIDDLE SCHOOL;Aspen Middle School,2640,1986,2024,still_open,high,reported in 2024,39.191433,-106.847964,2640,Aspen Middle School,414.0,39.191433,-106.847964
080228000047,0432,ASPEN HIGH SCHOOL;Aspen High School,2640,1986,2024,still_open,high,reported in 2024,39.189836,-106.84895,2640,Aspen High School,559.0,39.189836,-106.84895
